5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -6.0}, {'J01': 2}, {'J01': 6}, 
30.0, {'J01': -6.0}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': -13.091000000000001}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -18.182000000000002}, {'J01': 5}, {'J01': 12}, 
45.0, {'J01': -15.0}, {'J01': 5}, {'J01': 15}, 
50.0, {'J01': -26.358}, {'J01': 7}, {'J01': 22}, 
55.0, {'J01': -28.716}, {'J01': 5}, {'J01': 20}, 
60.0, {'J01': -27.716}, {'J01': 4}, {'J01': 19}, 
65.0, {'J01': -22.358}, {'J01': 4}, {'J01': 18}, 
70.0, {'J01': -28.448999999999998}, {'J01': 6}, {'J01': 21}, 
75.0, {'J01': -36.722}, {'J01': 8}, {'J01': 20}, 
80.0, {'J01': -39.165000000000006}, {'J01': 7}, {'J01': 23}, 
85.0, {'J01': -48.522999999999996}, {'J01': 7}, {'J01': 28}, 
90.0, {'J01': -37.897999999999996}, {'J01': 6}, {'J01': 23}, 
95.0, {'J01': -37.256}, {'J01': 4}, {'J01': 18}, 
100.0, {'J01': -48.620000000000005}, {'J01': 4}, {'J01': 17}, 
105.0, {'J01': -45.796}, {'J01': 4}, {'J01': 16}, 
110.0, {'J01': -40.08}, {'J01': 5}, {'J01': 19}, 
115.0, {'J01': -45.165000000000006}, {'J01': 8}, {'J01': 29}, 
120.0, {'J01': -60.796}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': -55.40899999999999}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': -63.415}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -78.22200000000001}, {'J01': 8}, {'J01': 39}, 
140.0, {'J01': -72.131}, {'J01': 7}, {'J01': 36}, 
145.0, {'J01': -78.762}, {'J01': 5}, {'J01': 29}, 
150.0, {'J01': -39.051}, {'J01': 5}, {'J01': 24}, 
155.0, {'J01': -62.216}, {'J01': 5}, {'J01': 31}, 
160.0, {'J01': -80.84700000000001}, {'J01': 6}, {'J01': 36}, 
165.0, {'J01': -87.381}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': -100.569}, {'J01': 8}, {'J01': 39}, 
175.0, {'J01': -66.21600000000001}, {'J01': 7}, {'J01': 35}, 
180.0, {'J01': -61.034000000000006}, {'J01': 7}, {'J01': 36}, 
185.0, {'J01': -88.114}, {'J01': 7}, {'J01': 42}, 
190.0, {'J01': -62.119}, {'J01': 8}, {'J01': 42}, 
195.0, {'J01': -72.21600000000001}, {'J01': 8}, {'J01': 41}, 
200.0, {'J01': -66.034}, {'J01': 8}, {'J01': 41}, 
205.0, {'J01': -69.21600000000001}, {'J01': 8}, {'J01': 38}, 
210.0, {'J01': -68.03999999999999}, {'J01': 7}, {'J01': 35}, 
215.0, {'J01': -72.131}, {'J01': 7}, {'J01': 36}, 
220.0, {'J01': -67.688}, {'J01': 6}, {'J01': 31}, 
225.0, {'J01': -32.159}, {'J01': 5}, {'J01': 24}, 
230.0, {'J01': -39.693000000000005}, {'J01': 6}, {'J01': 29}, 
235.0, {'J01': -52.141999999999996}, {'J01': 7}, {'J01': 34}, 
240.0, {'J01': -62.766999999999996}, {'J01': 8}, {'J01': 39}, 
245.0, {'J01': -52.233000000000004}, {'J01': 7}, {'J01': 31}, 
250.0, {'J01': -54.590999999999994}, {'J01': 7}, {'J01': 29}, 
255.0, {'J01': -52.590999999999994}, {'J01': 7}, {'J01': 27}, 
260.0, {'J01': -51.5}, {'J01': 8}, {'J01': 29}, 
