5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -5.0}, {'J01': 1}, {'J01': 5}, 
30.0, {'J01': -8.0}, {'J01': 3}, {'J01': 8}, 
35.0, {'J01': -10.0}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -19.182000000000002}, {'J01': 4}, {'J01': 13}, 
45.0, {'J01': -33.631}, {'J01': 6}, {'J01': 20}, 
50.0, {'J01': -37.897999999999996}, {'J01': 5}, {'J01': 23}, 
55.0, {'J01': -25.534}, {'J01': 8}, {'J01': 23}, 
60.0, {'J01': -27.448999999999998}, {'J01': 7}, {'J01': 20}, 
65.0, {'J01': -23.983000000000004}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': -22.983000000000004}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -30.256}, {'J01': 4}, {'J01': 11}, 
80.0, {'J01': -20.54}, {'J01': 3}, {'J01': 10}, 
85.0, {'J01': -28.722}, {'J01': 3}, {'J01': 12}, 
90.0, {'J01': -28.631}, {'J01': 4}, {'J01': 15}, 
95.0, {'J01': -31.807}, {'J01': 5}, {'J01': 20}, 
100.0, {'J01': -56.529}, {'J01': 6}, {'J01': 28}, 
105.0, {'J01': -66.887}, {'J01': 7}, {'J01': 34}, 
110.0, {'J01': -68.717}, {'J01': 6}, {'J01': 26}, 
115.0, {'J01': -64.98400000000001}, {'J01': 4}, {'J01': 21}, 
120.0, {'J01': -37.165000000000006}, {'J01': 3}, {'J01': 21}, 
125.0, {'J01': -59.978}, {'J01': 3}, {'J01': 24}, 
130.0, {'J01': -78.694}, {'J01': 6}, {'J01': 34}, 
135.0, {'J01': -85.96700000000001}, {'J01': 7}, {'J01': 32}, 
140.0, {'J01': -89.416}, {'J01': 6}, {'J01': 28}, 
145.0, {'J01': -67.87}, {'J01': 5}, {'J01': 25}, 
150.0, {'J01': -70.489}, {'J01': 5}, {'J01': 30}, 
155.0, {'J01': -88.035}, {'J01': 5}, {'J01': 29}, 
160.0, {'J01': -53.766999999999996}, {'J01': 6}, {'J01': 30}, 
165.0, {'J01': -53.790000000000006}, {'J01': 8}, {'J01': 32}, 
170.0, {'J01': -63.681999999999995}, {'J01': 8}, {'J01': 35}, 
175.0, {'J01': -78.04599999999999}, {'J01': 7}, {'J01': 37}, 
180.0, {'J01': -67.512}, {'J01': 6}, {'J01': 29}, 
185.0, {'J01': -56.711000000000006}, {'J01': 4}, {'J01': 22}, 
190.0, {'J01': -37.165000000000006}, {'J01': 4}, {'J01': 21}, 
195.0, {'J01': -55.063}, {'J01': 3}, {'J01': 24}, 
200.0, {'J01': -58.063}, {'J01': 6}, {'J01': 27}, 
205.0, {'J01': -63.063}, {'J01': 8}, {'J01': 32}, 
210.0, {'J01': -52.881}, {'J01': 7}, {'J01': 28}, 
215.0, {'J01': -43.432}, {'J01': 6}, {'J01': 26}, 
220.0, {'J01': -43.699}, {'J01': 6}, {'J01': 25}, 
225.0, {'J01': -59.330000000000005}, {'J01': 6}, {'J01': 27}, 
230.0, {'J01': -63.330000000000005}, {'J01': 8}, {'J01': 31}, 
235.0, {'J01': -56.796}, {'J01': 7}, {'J01': 27}, 
240.0, {'J01': -53.887}, {'J01': 4}, {'J01': 21}, 
245.0, {'J01': -46.705}, {'J01': 4}, {'J01': 20}, 
250.0, {'J01': -47.796}, {'J01': 4}, {'J01': 18}, 
255.0, {'J01': -50.978}, {'J01': 4}, {'J01': 15}, 
260.0, {'J01': -51.245000000000005}, {'J01': 4}, {'J01': 14}, 
265.0, {'J01': -24.426000000000002}, {'J01': 4}, {'J01': 15}, 
270.0, {'J01': -44.324}, {'J01': 4}, {'J01': 20}, 
275.0, {'J01': -38.96}, {'J01': 6}, {'J01': 27}, 
280.0, {'J01': -59.972}, {'J01': 8}, {'J01': 32}, 
285.0, {'J01': -64.063}, {'J01': 8}, {'J01': 33}, 
290.0, {'J01': -60.711000000000006}, {'J01': 6}, {'J01': 26}, 
295.0, {'J01': -60.245000000000005}, {'J01': 4}, {'J01': 23}, 
300.0, {'J01': -75.143}, {'J01': 5}, {'J01': 23}, 
305.0, {'J01': -60.512}, {'J01': 4}, {'J01': 22}, 
310.0, {'J01': -61.688}, {'J01': 4}, {'J01': 25}, 
315.0, {'J01': -76.05199999999999}, {'J01': 5}, {'J01': 27}, 
320.0, {'J01': -87.762}, {'J01': 7}, {'J01': 38}, 
325.0, {'J01': -101.47800000000001}, {'J01': 8}, {'J01': 43}, 
330.0, {'J01': -90.381}, {'J01': 8}, {'J01': 43}, 
335.0, {'J01': -95.654}, {'J01': 7}, {'J01': 39}, 
340.0, {'J01': -94.126}, {'J01': 5}, {'J01': 32}, 
345.0, {'J01': -39.517}, {'J01': 5}, {'J01': 27}, 
350.0, {'J01': -46.522999999999996}, {'J01': 5}, {'J01': 26}, 
355.0, {'J01': -61.972}, {'J01': 7}, {'J01': 34}, 
360.0, {'J01': -83.694}, {'J01': 8}, {'J01': 39}, 
365.0, {'J01': -79.779}, {'J01': 8}, {'J01': 40}, 
370.0, {'J01': -75.512}, {'J01': 8}, {'J01': 37}, 
375.0, {'J01': -71.98400000000001}, {'J01': 6}, {'J01': 28}, 
380.0, {'J01': -32.272999999999996}, {'J01': 5}, {'J01': 23}, 
385.0, {'J01': -46.637}, {'J01': 5}, {'J01': 25}, 
390.0, {'J01': -39.54}, {'J01': 6}, {'J01': 29}, 
395.0, {'J01': -48.897999999999996}, {'J01': 8}, {'J01': 34}, 
400.0, {'J01': -45.631}, {'J01': 8}, {'J01': 32}, 
405.0, {'J01': -58.262}, {'J01': 8}, {'J01': 31}, 
410.0, {'J01': -62.705}, {'J01': 8}, {'J01': 36}, 
415.0, {'J01': -51.784000000000006}, {'J01': 8}, {'J01': 38}, 
420.0, {'J01': -70.506}, {'J01': 8}, {'J01': 40}, 
425.0, {'J01': -68.41499999999999}, {'J01': 8}, {'J01': 41}, 
430.0, {'J01': -56.438}, {'J01': 6}, {'J01': 31}, 
435.0, {'J01': -51.262}, {'J01': 4}, {'J01': 24}, 
440.0, {'J01': -47.262}, {'J01': 4}, {'J01': 20}, 
445.0, {'J01': -60.717}, {'J01': 4}, {'J01': 18}, 
450.0, {'J01': -27.716}, {'J01': 4}, {'J01': 19}, 
455.0, {'J01': -53.705}, {'J01': 3}, {'J01': 27}, 
460.0, {'J01': -65.154}, {'J01': 6}, {'J01': 31}, 
465.0, {'J01': -69.512}, {'J01': 7}, {'J01': 31}, 
470.0, {'J01': -92.325}, {'J01': 7}, {'J01': 34}, 
475.0, {'J01': -92.23400000000001}, {'J01': 8}, {'J01': 37}, 
480.0, {'J01': -98.24000000000001}, {'J01': 7}, {'J01': 35}, 
485.0, {'J01': -41.897999999999996}, {'J01': 6}, {'J01': 27}, 
490.0, {'J01': -57.086}, {'J01': 6}, {'J01': 28}, 
495.0, {'J01': -59.086}, {'J01': 6}, {'J01': 30}, 
500.0, {'J01': -62.171}, {'J01': 8}, {'J01': 38}, 
505.0, {'J01': -82.33600000000001}, {'J01': 8}, {'J01': 42}, 
510.0, {'J01': -70.626}, {'J01': 6}, {'J01': 31}, 
515.0, {'J01': -70.16}, {'J01': 4}, {'J01': 28}, 
520.0, {'J01': -66.42699999999999}, {'J01': 4}, {'J01': 23}, 
525.0, {'J01': -78.23400000000001}, {'J01': 4}, {'J01': 23}, 
530.0, {'J01': -48.705}, {'J01': 3}, {'J01': 22}, 
535.0, {'J01': -60.80200000000001}, {'J01': 3}, {'J01': 23}, 
540.0, {'J01': -63.80200000000001}, {'J01': 6}, {'J01': 26}, 
545.0, {'J01': -70.717}, {'J01': 6}, {'J01': 28}, 
550.0, {'J01': -78.81400000000001}, {'J01': 5}, {'J01': 25}, 
555.0, {'J01': -74.81400000000001}, {'J01': 4}, {'J01': 21}, 
560.0, {'J01': -80.172}, {'J01': 4}, {'J01': 22}, 
565.0, {'J01': -79.172}, {'J01': 4}, {'J01': 21}, 
570.0, {'J01': -22.267}, {'J01': 3}, {'J01': 21}, 
575.0, {'J01': -61.711000000000006}, {'J01': 3}, {'J01': 27}, 
580.0, {'J01': -70.717}, {'J01': 4}, {'J01': 28}, 
585.0, {'J01': -81.905}, {'J01': 4}, {'J01': 25}, 
590.0, {'J01': -78.905}, {'J01': 4}, {'J01': 22}, 
595.0, {'J01': -66.541}, {'J01': 4}, {'J01': 22}, 
600.0, {'J01': -77.905}, {'J01': 4}, {'J01': 21}, 
605.0, {'J01': -76.905}, {'J01': 4}, {'J01': 20}, 
610.0, {'J01': -31.54}, {'J01': 4}, {'J01': 21}, 
615.0, {'J01': -35.631}, {'J01': 4}, {'J01': 22}, 
620.0, {'J01': -39.074}, {'J01': 4}, {'J01': 26}, 
625.0, {'J01': -30.358}, {'J01': 5}, {'J01': 26}, 
630.0, {'J01': -58.444}, {'J01': 5}, {'J01': 25}, 
635.0, {'J01': -57.063}, {'J01': 4}, {'J01': 26}, 
640.0, {'J01': -57.239000000000004}, {'J01': 4}, {'J01': 28}, 
645.0, {'J01': -63.893}, {'J01': 4}, {'J01': 23}, 
650.0, {'J01': -44.347}, {'J01': 4}, {'J01': 22}, 
655.0, {'J01': -51.620000000000005}, {'J01': 4}, {'J01': 20}, 
660.0, {'J01': -66.98400000000001}, {'J01': 5}, {'J01': 23}, 
665.0, {'J01': -66.251}, {'J01': 4}, {'J01': 21}, 
670.0, {'J01': -28.067999999999998}, {'J01': 4}, {'J01': 23}, 
675.0, {'J01': -50.057}, {'J01': 4}, {'J01': 27}, 
680.0, {'J01': -56.40899999999999}, {'J01': 7}, {'J01': 37}, 
685.0, {'J01': -60.028}, {'J01': 8}, {'J01': 43}, 
690.0, {'J01': -74.75}, {'J01': 8}, {'J01': 41}, 
695.0, {'J01': -56.676}, {'J01': 8}, {'J01': 36}, 
700.0, {'J01': -60.676}, {'J01': 8}, {'J01': 40}, 
705.0, {'J01': -74.307}, {'J01': 8}, {'J01': 40}, 
710.0, {'J01': -64.773}, {'J01': 6}, {'J01': 33}, 
715.0, {'J01': -46.262}, {'J01': 4}, {'J01': 19}, 
720.0, {'J01': -46.17700000000001}, {'J01': 4}, {'J01': 14}, 
725.0, {'J01': -45.17700000000001}, {'J01': 4}, {'J01': 13}, 
730.0, {'J01': -26.364}, {'J01': 4}, {'J01': 14}, 
735.0, {'J01': -35.813}, {'J01': 4}, {'J01': 16}, 
740.0, {'J01': -37.903999999999996}, {'J01': 4}, {'J01': 15}, 
745.0, {'J01': -51.262}, {'J01': 4}, {'J01': 24}, 
750.0, {'J01': -66.887}, {'J01': 6}, {'J01': 34}, 
755.0, {'J01': -66.71100000000001}, {'J01': 7}, {'J01': 32}, 
760.0, {'J01': -57.529}, {'J01': 6}, {'J01': 29}, 
765.0, {'J01': -36.068}, {'J01': 6}, {'J01': 31}, 
770.0, {'J01': -51.96600000000001}, {'J01': 7}, {'J01': 32}, 
775.0, {'J01': -59.324}, {'J01': 8}, {'J01': 35}, 
780.0, {'J01': -39.983000000000004}, {'J01': 8}, {'J01': 30}, 
785.0, {'J01': -39.716}, {'J01': 8}, {'J01': 31}, 
790.0, {'J01': -37.983000000000004}, {'J01': 7}, {'J01': 28}, 
795.0, {'J01': -37.897999999999996}, {'J01': 5}, {'J01': 23}, 
800.0, {'J01': -39.813}, {'J01': 4}, {'J01': 20}, 
805.0, {'J01': -41.347}, {'J01': 4}, {'J01': 19}, 
810.0, {'J01': -38.347}, {'J01': 4}, {'J01': 16}, 
815.0, {'J01': -51.597}, {'J01': 4}, {'J01': 18}, 
820.0, {'J01': -39.347}, {'J01': 4}, {'J01': 17}, 
825.0, {'J01': -49.415}, {'J01': 4}, {'J01': 22}, 
830.0, {'J01': -52.597}, {'J01': 4}, {'J01': 19}, 
835.0, {'J01': -54.597}, {'J01': 4}, {'J01': 21}, 
840.0, {'J01': -51.676}, {'J01': 4}, {'J01': 31}, 
845.0, {'J01': -61.858000000000004}, {'J01': 6}, {'J01': 35}, 
850.0, {'J01': -66.125}, {'J01': 7}, {'J01': 38}, 
855.0, {'J01': -71.307}, {'J01': 7}, {'J01': 37}, 
860.0, {'J01': -83.20500000000001}, {'J01': 7}, {'J01': 34}, 
865.0, {'J01': -92.211}, {'J01': 7}, {'J01': 35}, 
870.0, {'J01': -104.393}, {'J01': 7}, {'J01': 41}, 
875.0, {'J01': -105.654}, {'J01': 8}, {'J01': 49}, 
880.0, {'J01': -68.41499999999999}, {'J01': 8}, {'J01': 41}, 
885.0, {'J01': -78.688}, {'J01': 8}, {'J01': 42}, 
890.0, {'J01': -62.40899999999999}, {'J01': 8}, {'J01': 43}, 
895.0, {'J01': -66.324}, {'J01': 8}, {'J01': 42}, 
900.0, {'J01': -65.324}, {'J01': 8}, {'J01': 41}, 
905.0, {'J01': -66.767}, {'J01': 8}, {'J01': 43}, 
910.0, {'J01': -70.301}, {'J01': 9}, {'J01': 44}, 
915.0, {'J01': -71.392}, {'J01': 9}, {'J01': 42}, 
920.0, {'J01': -72.659}, {'J01': 9}, {'J01': 42}, 
925.0, {'J01': -99.89200000000001}, {'J01': 11}, {'J01': 48}, 
930.0, {'J01': -87.47200000000001}, {'J01': 7}, {'J01': 37}, 
935.0, {'J01': -76.762}, {'J01': 7}, {'J01': 27}, 
940.0, {'J01': -69.961}, {'J01': 4}, {'J01': 24}, 
945.0, {'J01': -67.60900000000001}, {'J01': 4}, {'J01': 18}, 
950.0, {'J01': -62.342}, {'J01': 4}, {'J01': 14}, 
955.0, {'J01': -31.813}, {'J01': 4}, {'J01': 12}, 
960.0, {'J01': -63.51200000000001}, {'J01': 4}, {'J01': 25}, 
965.0, {'J01': -59.154}, {'J01': 6}, {'J01': 25}, 
970.0, {'J01': -83.67699999999999}, {'J01': 7}, {'J01': 29}, 
975.0, {'J01': -73.60900000000001}, {'J01': 6}, {'J01': 24}, 
980.0, {'J01': -78.058}, {'J01': 4}, {'J01': 21}, 
985.0, {'J01': -77.325}, {'J01': 4}, {'J01': 19}, 
990.0, {'J01': -75.592}, {'J01': 4}, {'J01': 16}, 
995.0, {'J01': -16.067999999999998}, {'J01': 3}, {'J01': 11}, 
1000.0, {'J01': -19.448999999999998}, {'J01': 4}, {'J01': 12}, 
1005.0, {'J01': -27.716}, {'J01': 4}, {'J01': 19}, 
1010.0, {'J01': -34.983000000000004}, {'J01': 6}, {'J01': 25}, 
1015.0, {'J01': -41.608000000000004}, {'J01': 6}, {'J01': 26}, 
1020.0, {'J01': -40.517}, {'J01': 7}, {'J01': 28}, 
1025.0, {'J01': -48.608000000000004}, {'J01': 8}, {'J01': 33}, 
1030.0, {'J01': -47.426}, {'J01': 8}, {'J01': 38}, 
1035.0, {'J01': -38.892}, {'J01': 7}, {'J01': 32}, 
1040.0, {'J01': -44.517}, {'J01': 7}, {'J01': 32}, 
1045.0, {'J01': -52.790000000000006}, {'J01': 7}, {'J01': 31}, 
1050.0, {'J01': -54.790000000000006}, {'J01': 8}, {'J01': 33}, 
1055.0, {'J01': -57.057}, {'J01': 8}, {'J01': 34}, 
1060.0, {'J01': -73.955}, {'J01': 8}, {'J01': 36}, 
1065.0, {'J01': -70.03999999999999}, {'J01': 8}, {'J01': 37}, 
1070.0, {'J01': -55.415}, {'J01': 6}, {'J01': 28}, 
1075.0, {'J01': -58.330000000000005}, {'J01': 6}, {'J01': 26}, 
1080.0, {'J01': -48.972}, {'J01': 5}, {'J01': 21}, 
1085.0, {'J01': -42.790000000000006}, {'J01': 4}, {'J01': 21}, 
1090.0, {'J01': -51.978}, {'J01': 4}, {'J01': 16}, 
1095.0, {'J01': -51.978}, {'J01': 4}, {'J01': 16}, 
1100.0, {'J01': -43.887}, {'J01': 4}, {'J01': 11}, 
1105.0, {'J01': -42.972}, {'J01': 4}, {'J01': 15}, 
1110.0, {'J01': -38.705}, {'J01': 4}, {'J01': 12}, 
1115.0, {'J01': -46.978}, {'J01': 4}, {'J01': 11}, 
1120.0, {'J01': -49.978}, {'J01': 4}, {'J01': 14}, 
1125.0, {'J01': -59.342}, {'J01': 4}, {'J01': 11}, 
1130.0, {'J01': -53.069}, {'J01': 4}, {'J01': 14}, 
1135.0, {'J01': -66.42699999999999}, {'J01': 4}, {'J01': 23}, 
1140.0, {'J01': -62.518}, {'J01': 4}, {'J01': 16}, 
1145.0, {'J01': -62.518}, {'J01': 4}, {'J01': 16}, 
1150.0, {'J01': -77.876}, {'J01': 4}, {'J01': 27}, 
1155.0, {'J01': -89.23400000000001}, {'J01': 7}, {'J01': 34}, 
1160.0, {'J01': -97.416}, {'J01': 8}, {'J01': 36}, 
1165.0, {'J01': -93.325}, {'J01': 8}, {'J01': 35}, 
1170.0, {'J01': -96.416}, {'J01': 8}, {'J01': 35}, 
1175.0, {'J01': -99.507}, {'J01': 8}, {'J01': 35}, 
1180.0, {'J01': -86.058}, {'J01': 7}, {'J01': 29}, 
1185.0, {'J01': -86.97300000000001}, {'J01': 6}, {'J01': 25}, 
1190.0, {'J01': -84.24000000000001}, {'J01': 4}, {'J01': 21}, 
1195.0, {'J01': -41.966}, {'J01': 4}, {'J01': 22}, 
1200.0, {'J01': -56.887}, {'J01': 4}, {'J01': 24}, 
1205.0, {'J01': -72.512}, {'J01': 7}, {'J01': 34}, 
1210.0, {'J01': -95.41}, {'J01': 8}, {'J01': 42}, 
1215.0, {'J01': -96.058}, {'J01': 7}, {'J01': 39}, 
1220.0, {'J01': -82.43299999999999}, {'J01': 6}, {'J01': 31}, 
1225.0, {'J01': -49.347}, {'J01': 5}, {'J01': 27}, 
1230.0, {'J01': -62.887}, {'J01': 5}, {'J01': 30}, 
1235.0, {'J01': -73.87}, {'J01': 5}, {'J01': 31}, 
