5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -10.5}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -42.5}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -89.5}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -169.0}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -272.5}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -406.0}, {'J01': 4}, {'J01': 16}, 
50.0, {'J01': -582.0}, {'J01': 6}, {'J01': 21}, 
55.0, {'J01': -799.0}, {'J01': 7}, {'J01': 23}, 
60.0, {'J01': -1043.0}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': -1350.0}, {'J01': 8}, {'J01': 34}, 
70.0, {'J01': -1690.5}, {'J01': 8}, {'J01': 35}, 
75.0, {'J01': -2044.5}, {'J01': 8}, {'J01': 37}, 
80.0, {'J01': -2419.0}, {'J01': 8}, {'J01': 38}, 
85.0, {'J01': -2804.0}, {'J01': 8}, {'J01': 39}, 
90.0, {'J01': -3194.0}, {'J01': 8}, {'J01': 39}, 
95.0, {'J01': -3585.5}, {'J01': 8}, {'J01': 40}, 
100.0, {'J01': -3997.5}, {'J01': 8}, {'J01': 44}, 
105.0, {'J01': -4438.5}, {'J01': 8}, {'J01': 45}, 
110.0, {'J01': -3837.5}, {'J01': 7}, {'J01': 37}, 
115.0, {'J01': -2491.0}, {'J01': 4}, {'J01': 24}, 
120.0, {'J01': -2146.0}, {'J01': 4}, {'J01': 20}, 
125.0, {'J01': -1938.5}, {'J01': 4}, {'J01': 18}, 
130.0, {'J01': -2122.0}, {'J01': 4}, {'J01': 19}, 
135.0, {'J01': -2314.0}, {'J01': 4}, {'J01': 20}, 
140.0, {'J01': -2516.5}, {'J01': 4}, {'J01': 21}, 
145.0, {'J01': -2730.5}, {'J01': 4}, {'J01': 23}, 
150.0, {'J01': -2974.0}, {'J01': 5}, {'J01': 27}, 
155.0, {'J01': -3244.0}, {'J01': 5}, {'J01': 27}, 
160.0, {'J01': -3514.0}, {'J01': 5}, {'J01': 27}, 
165.0, {'J01': -3788.5}, {'J01': 6}, {'J01': 28}, 
170.0, {'J01': -2817.0}, {'J01': 6}, {'J01': 23}, 
175.0, {'J01': -2543.5}, {'J01': 6}, {'J01': 24}, 
180.0, {'J01': -2554.0}, {'J01': 7}, {'J01': 22}, 
185.0, {'J01': -2774.0}, {'J01': 7}, {'J01': 22}, 
190.0, {'J01': -2994.0}, {'J01': 7}, {'J01': 22}, 
195.0, {'J01': -3214.0}, {'J01': 7}, {'J01': 22}, 
200.0, {'J01': -3434.0}, {'J01': 7}, {'J01': 22}, 
205.0, {'J01': -3658.0}, {'J01': 8}, {'J01': 23}, 
210.0, {'J01': -3892.5}, {'J01': 8}, {'J01': 24}, 
215.0, {'J01': -4137.0}, {'J01': 8}, {'J01': 26}, 
220.0, {'J01': -4353.0}, {'J01': 8}, {'J01': 24}, 
225.0, {'J01': -4578.0}, {'J01': 8}, {'J01': 23}, 
230.0, {'J01': -4808.0}, {'J01': 8}, {'J01': 23}, 
235.0, {'J01': -4294.0}, {'J01': 8}, {'J01': 22}, 
240.0, {'J01': -4502.0}, {'J01': 8}, {'J01': 23}, 
245.0, {'J01': -4741.5}, {'J01': 8}, {'J01': 27}, 
250.0, {'J01': -4921.0}, {'J01': 9}, {'J01': 24}, 
255.0, {'J01': -5137.5}, {'J01': 9}, {'J01': 23}, 
260.0, {'J01': -5368.5}, {'J01': 9}, {'J01': 24}, 
265.0, {'J01': -5615.5}, {'J01': 9}, {'J01': 26}, 
270.0, {'J01': -5879.0}, {'J01': 9}, {'J01': 27}, 
275.0, {'J01': -6158.5}, {'J01': 9}, {'J01': 30}, 
280.0, {'J01': -6465.0}, {'J01': 9}, {'J01': 32}, 
285.0, {'J01': -6787.0}, {'J01': 9}, {'J01': 34}, 
290.0, {'J01': -7074.0}, {'J01': 9}, {'J01': 35}, 
295.0, {'J01': -7248.0}, {'J01': 10}, {'J01': 34}, 
