5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -7.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -52.0}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': -136.5}, {'J01': 3}, {'J01': 11}, 
30.0, {'J01': -195.0}, {'J01': 4}, {'J01': 12}, 
35.0, {'J01': -170.5}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -260.0}, {'J01': 4}, {'J01': 14}, 
45.0, {'J01': -422.5}, {'J01': 5}, {'J01': 22}, 
50.0, {'J01': -627.5}, {'J01': 7}, {'J01': 29}, 
55.0, {'J01': -924.5}, {'J01': 8}, {'J01': 32}, 
60.0, {'J01': -1247.0}, {'J01': 8}, {'J01': 33}, 
65.0, {'J01': -1334.5}, {'J01': 8}, {'J01': 28}, 
70.0, {'J01': -1522.0}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -1809.0}, {'J01': 8}, {'J01': 32}, 
80.0, {'J01': -2137.5}, {'J01': 8}, {'J01': 35}, 
85.0, {'J01': -1881.5}, {'J01': 7}, {'J01': 28}, 
90.0, {'J01': -1283.5}, {'J01': 5}, {'J01': 18}, 
95.0, {'J01': -1064.5}, {'J01': 4}, {'J01': 16}, 
100.0, {'J01': -1235.0}, {'J01': 4}, {'J01': 21}, 
105.0, {'J01': -1179.5}, {'J01': 5}, {'J01': 24}, 
110.0, {'J01': -875.5}, {'J01': 4}, {'J01': 19}, 
115.0, {'J01': -712.0}, {'J01': 3}, {'J01': 18}, 
120.0, {'J01': -789.0}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -847.0}, {'J01': 7}, {'J01': 30}, 
130.0, {'J01': -1071.0}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': -1445.5}, {'J01': 8}, {'J01': 38}, 
140.0, {'J01': -1626.5}, {'J01': 8}, {'J01': 35}, 
145.0, {'J01': -1783.5}, {'J01': 8}, {'J01': 35}, 
150.0, {'J01': -1941.5}, {'J01': 8}, {'J01': 37}, 
155.0, {'J01': -2224.5}, {'J01': 8}, {'J01': 38}, 
160.0, {'J01': -1943.5}, {'J01': 7}, {'J01': 31}, 
165.0, {'J01': -1517.0}, {'J01': 5}, {'J01': 22}, 
170.0, {'J01': -1551.0}, {'J01': 5}, {'J01': 24}, 
175.0, {'J01': -1576.5}, {'J01': 4}, {'J01': 28}, 
180.0, {'J01': -1845.0}, {'J01': 6}, {'J01': 32}, 
185.0, {'J01': -2061.5}, {'J01': 8}, {'J01': 34}, 
190.0, {'J01': -1787.0}, {'J01': 8}, {'J01': 31}, 
195.0, {'J01': -1946.5}, {'J01': 8}, {'J01': 34}, 
200.0, {'J01': -2297.0}, {'J01': 8}, {'J01': 37}, 
205.0, {'J01': -2607.0}, {'J01': 8}, {'J01': 40}, 
210.0, {'J01': -2852.0}, {'J01': 8}, {'J01': 38}, 
215.0, {'J01': -3123.5}, {'J01': 8}, {'J01': 36}, 
220.0, {'J01': -3283.0}, {'J01': 8}, {'J01': 37}, 
225.0, {'J01': -3571.5}, {'J01': 8}, {'J01': 39}, 
230.0, {'J01': -3944.5}, {'J01': 8}, {'J01': 39}, 
235.0, {'J01': -4051.0}, {'J01': 8}, {'J01': 35}, 
240.0, {'J01': -4404.0}, {'J01': 8}, {'J01': 36}, 
245.0, {'J01': -4599.0}, {'J01': 8}, {'J01': 35}, 
250.0, {'J01': -4888.0}, {'J01': 8}, {'J01': 35}, 
255.0, {'J01': -5253.0}, {'J01': 8}, {'J01': 40}, 
260.0, {'J01': -4424.0}, {'J01': 7}, {'J01': 31}, 
265.0, {'J01': -4047.5}, {'J01': 6}, {'J01': 26}, 
270.0, {'J01': -3246.5}, {'J01': 5}, {'J01': 21}, 
275.0, {'J01': -3217.5}, {'J01': 5}, {'J01': 22}, 
280.0, {'J01': -2565.0}, {'J01': 4}, {'J01': 21}, 
285.0, {'J01': -2425.0}, {'J01': 7}, {'J01': 24}, 
290.0, {'J01': -2251.0}, {'J01': 8}, {'J01': 25}, 
295.0, {'J01': -2497.5}, {'J01': 8}, {'J01': 28}, 
300.0, {'J01': -2172.0}, {'J01': 7}, {'J01': 24}, 
305.0, {'J01': -1933.5}, {'J01': 7}, {'J01': 24}, 
310.0, {'J01': -2176.0}, {'J01': 7}, {'J01': 27}, 
315.0, {'J01': -2434.0}, {'J01': 8}, {'J01': 33}, 
320.0, {'J01': -2766.5}, {'J01': 8}, {'J01': 39}, 
325.0, {'J01': -3081.0}, {'J01': 8}, {'J01': 41}, 
330.0, {'J01': -3125.0}, {'J01': 8}, {'J01': 37}, 
335.0, {'J01': -3299.0}, {'J01': 8}, {'J01': 35}, 
340.0, {'J01': -3591.5}, {'J01': 8}, {'J01': 35}, 
345.0, {'J01': -3796.5}, {'J01': 8}, {'J01': 37}, 
350.0, {'J01': -4099.5}, {'J01': 8}, {'J01': 39}, 
355.0, {'J01': -4493.0}, {'J01': 8}, {'J01': 42}, 
360.0, {'J01': -4921.0}, {'J01': 9}, {'J01': 44}, 
365.0, {'J01': -3383.0}, {'J01': 7}, {'J01': 34}, 
370.0, {'J01': -3116.0}, {'J01': 6}, {'J01': 31}, 
375.0, {'J01': -3383.5}, {'J01': 6}, {'J01': 33}, 
380.0, {'J01': -3715.0}, {'J01': 7}, {'J01': 35}, 
385.0, {'J01': -2685.5}, {'J01': 7}, {'J01': 30}, 
390.0, {'J01': -2453.0}, {'J01': 6}, {'J01': 27}, 
