episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight_MM,3343968.0,8233172.5,34104.0,51381.0,25374.0,4374.0,-91.023,51.97954,-207.056,-0.0,0.7091,0.0029,0.3128,0.0539,0.0,0.0,0.0,1080,52.8
2,MPLight_MM,3025987.5,3808317.5,34556.5,42055.0,16426.0,4198.0,-71.6329,44.61466,-159.658,-0.0,0.5544,0.005,0.2621,0.067,0.0,0.0,0.0,1080,50.5
3,MPLight_MM,2900574.0,4147162.0,27654.5,43366.0,17622.0,4268.0,-74.20981,44.29866,-181.119,-0.0,0.5861,0.0039,0.27,0.0654,0.0,0.0,0.0,1080,50.6
4,MPLight_MM,2650470.0,8941850.5,43387.5,51885.0,26472.0,4471.0,-93.09833,51.73772,-189.539,-0.0,0.7685,0.0037,0.3196,0.054,0.0,0.0,0.0,1080,51.9
5,MPLight_MM,2306808.5,600217.5,45283.5,33337.0,7803.0,4999.0,-55.21336,29.66842,-129.33,-0.0,0.2033,0.0153,0.1691,0.1083,0.0,0.0,0.0,1080,50.6
6,MPLight_MM,2833213.5,1635061.5,44985.0,36502.0,11110.0,4587.0,-60.89301,34.74671,-156.915,-0.0,0.3623,0.01,0.2128,0.0879,0.0,0.0,0.0,1080,49.5
7,MPLight_MM,2478505.5,1007591.0,35165.0,34543.0,8556.0,4258.0,-55.36739,28.45062,-126.421,-0.0,0.2861,0.01,0.1807,0.0899,0.0,0.0,0.0,1080,49.5
8,MPLight_MM,2359933.5,1142695.5,29902.0,34786.0,9465.0,4261.0,-56.76754,32.04489,-156.915,-0.0,0.3235,0.0085,0.1951,0.0878,0.0,0.0,0.0,1080,49.2
9,MPLight_MM,2337282.5,1466621.5,43955.0,35842.0,9999.0,4731.0,-59.69118,34.57447,-165.397,-0.0,0.3812,0.0114,0.1977,0.0935,0.0,0.0,0.0,1080,50.5
10,MPLight_MM,2317559.5,1087240.5,36311.0,34990.0,9425.0,4543.0,-57.76239,32.61358,-163.954,-0.0,0.316,0.0106,0.1925,0.0928,0.0,0.0,0.0,1080,50.0
11,MPLight_MM,2490976.0,1206314.0,42235.5,36169.0,9973.0,4503.0,-59.33381,31.04954,-144.437,-0.0,0.3226,0.0113,0.1969,0.0889,0.0,0.0,0.0,1080,50.0
12,MPLight_MM,2135597.0,457217.0,33706.0,31266.0,6040.0,4517.0,-50.22293,26.4615,-133.278,-0.0,0.1741,0.0128,0.1444,0.108,0.0,0.0,0.0,1080,49.3
13,MPLight_MM,2206259.0,1190554.5,56264.0,34674.0,9312.0,4850.0,-58.04702,33.38068,-152.801,-0.0,0.3448,0.0163,0.1907,0.0993,0.0,0.0,0.0,1080,49.0
14,MPLight_MM,1921435.0,399303.0,69543.0,29537.0,5501.0,5403.0,-50.27072,28.06953,-138.574,-0.0,0.1671,0.0291,0.136,0.1336,0.0,0.0,0.0,1080,46.4
