5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -7.091}, {'J01': 1}, {'J01': 4}, 
25.0, {'J01': -4.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -5.0}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -10.358}, {'J01': 1}, {'J01': 6}, 
40.0, {'J01': -17.54}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': -23.989}, {'J01': 2}, {'J01': 6}, 
50.0, {'J01': -14.358}, {'J01': 3}, {'J01': 10}, 
55.0, {'J01': -19.716}, {'J01': 4}, {'J01': 11}, 
60.0, {'J01': -25.073999999999998}, {'J01': 4}, {'J01': 12}, 
65.0, {'J01': -29.432}, {'J01': 4}, {'J01': 12}, 
70.0, {'J01': -13.091000000000001}, {'J01': 3}, {'J01': 10}, 
75.0, {'J01': -39.08}, {'J01': 3}, {'J01': 18}, 
80.0, {'J01': -27.892000000000003}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -35.25}, {'J01': 7}, {'J01': 24}, 
90.0, {'J01': -49.614}, {'J01': 7}, {'J01': 26}, 
95.0, {'J01': -48.171}, {'J01': 7}, {'J01': 24}, 
100.0, {'J01': -57.796}, {'J01': 8}, {'J01': 28}, 
105.0, {'J01': -47.256}, {'J01': 8}, {'J01': 28}, 
110.0, {'J01': -64.154}, {'J01': 8}, {'J01': 30}, 
115.0, {'J01': -67.59700000000001}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -86.495}, {'J01': 8}, {'J01': 38}, 
125.0, {'J01': -72.694}, {'J01': 6}, {'J01': 28}, 
130.0, {'J01': -38.074}, {'J01': 6}, {'J01': 25}, 
135.0, {'J01': -61.063}, {'J01': 6}, {'J01': 30}, 
140.0, {'J01': -69.688}, {'J01': 7}, {'J01': 33}, 
145.0, {'J01': -66.392}, {'J01': 8}, {'J01': 37}, 
150.0, {'J01': -91.739}, {'J01': 8}, {'J01': 40}, 
155.0, {'J01': -95.006}, {'J01': 8}, {'J01': 42}, 
160.0, {'J01': -97.006}, {'J01': 8}, {'J01': 44}, 
165.0, {'J01': -90.0}, {'J01': 8}, {'J01': 45}, 
170.0, {'J01': -100.89200000000001}, {'J01': 8}, {'J01': 49}, 
175.0, {'J01': -91.83}, {'J01': 7}, {'J01': 37}, 
180.0, {'J01': -87.211}, {'J01': 5}, {'J01': 30}, 
185.0, {'J01': -87.85900000000001}, {'J01': 5}, {'J01': 27}, 
190.0, {'J01': -79.114}, {'J01': 5}, {'J01': 33}, 
195.0, {'J01': -75.31899999999999}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': -30.869}, {'J01': 5}, {'J01': 22}, 
205.0, {'J01': -55.590999999999994}, {'J01': 5}, {'J01': 30}, 
210.0, {'J01': -43.340999999999994}, {'J01': 7}, {'J01': 29}, 
215.0, {'J01': -43.340999999999994}, {'J01': 8}, {'J01': 29}, 
220.0, {'J01': -53.790000000000006}, {'J01': 8}, {'J01': 32}, 
225.0, {'J01': -51.699}, {'J01': 8}, {'J01': 33}, 
230.0, {'J01': -42.165000000000006}, {'J01': 7}, {'J01': 26}, 
235.0, {'J01': -37.074}, {'J01': 7}, {'J01': 24}, 
240.0, {'J01': -31.892000000000003}, {'J01': 7}, {'J01': 25}, 
245.0, {'J01': -40.983000000000004}, {'J01': 8}, {'J01': 31}, 
250.0, {'J01': -46.608000000000004}, {'J01': 8}, {'J01': 31}, 
255.0, {'J01': -55.057}, {'J01': 8}, {'J01': 32}, 
260.0, {'J01': -65.239}, {'J01': 8}, {'J01': 36}, 
265.0, {'J01': -46.432}, {'J01': 6}, {'J01': 29}, 
270.0, {'J01': -41.614}, {'J01': 5}, {'J01': 18}, 
275.0, {'J01': -43.972}, {'J01': 5}, {'J01': 16}, 
280.0, {'J01': -55.893}, {'J01': 5}, {'J01': 15}, 
285.0, {'J01': -40.353}, {'J01': 5}, {'J01': 10}, 
290.0, {'J01': -14.533999999999999}, {'J01': 4}, {'J01': 12}, 
295.0, {'J01': -52.620000000000005}, {'J01': 4}, {'J01': 21}, 
300.0, {'J01': -64.97800000000001}, {'J01': 5}, {'J01': 29}, 
305.0, {'J01': -66.802}, {'J01': 6}, {'J01': 29}, 
310.0, {'J01': -50.347}, {'J01': 6}, {'J01': 28}, 
315.0, {'J01': -62.887}, {'J01': 6}, {'J01': 30}, 
320.0, {'J01': -66.154}, {'J01': 7}, {'J01': 32}, 
325.0, {'J01': -48.051}, {'J01': 7}, {'J01': 33}, 
330.0, {'J01': -50.784000000000006}, {'J01': 8}, {'J01': 37}, 
335.0, {'J01': -58.233000000000004}, {'J01': 8}, {'J01': 37}, 
340.0, {'J01': -67.03999999999999}, {'J01': 7}, {'J01': 34}, 
345.0, {'J01': -80.495}, {'J01': 7}, {'J01': 32}, 
350.0, {'J01': -81.762}, {'J01': 8}, {'J01': 32}, 
355.0, {'J01': -50.318}, {'J01': 8}, {'J01': 34}, 
360.0, {'J01': -60.676}, {'J01': 9}, {'J01': 40}, 
365.0, {'J01': -84.58000000000001}, {'J01': 10}, {'J01': 41}, 
370.0, {'J01': -75.483}, {'J01': 10}, {'J01': 43}, 
375.0, {'J01': -62.5}, {'J01': 8}, {'J01': 40}, 
380.0, {'J01': -76.955}, {'J01': 8}, {'J01': 39}, 
385.0, {'J01': -81.04599999999999}, {'J01': 8}, {'J01': 40}, 
390.0, {'J01': -68.858}, {'J01': 9}, {'J01': 42}, 
395.0, {'J01': -89.114}, {'J01': 9}, {'J01': 43}, 
400.0, {'J01': -91.20500000000001}, {'J01': 9}, {'J01': 42}, 
405.0, {'J01': -100.654}, {'J01': 10}, {'J01': 44}, 
410.0, {'J01': -84.55099999999999}, {'J01': 12}, {'J01': 47}, 
415.0, {'J01': -93.358}, {'J01': 14}, {'J01': 44}, 
420.0, {'J01': -104.72200000000001}, {'J01': 14}, {'J01': 43}, 
425.0, {'J01': -108.08}, {'J01': 14}, {'J01': 42}, 
430.0, {'J01': -119.62}, {'J01': 14}, {'J01': 43}, 
435.0, {'J01': -114.262}, {'J01': 14}, {'J01': 42}, 
440.0, {'J01': -125.71100000000001}, {'J01': 14}, {'J01': 46}, 
445.0, {'J01': -132.245}, {'J01': 15}, {'J01': 50}, 
450.0, {'J01': -120.444}, {'J01': 13}, {'J01': 42}, 
455.0, {'J01': -105.904}, {'J01': 13}, {'J01': 38}, 
460.0, {'J01': -68.721}, {'J01': 13}, {'J01': 41}, 
465.0, {'J01': -101.25}, {'J01': 16}, {'J01': 45}, 
470.0, {'J01': -125.887}, {'J01': 16}, {'J01': 48}, 
475.0, {'J01': -125.97800000000001}, {'J01': 16}, {'J01': 45}, 
480.0, {'J01': -89.71000000000001}, {'J01': 15}, {'J01': 44}, 
485.0, {'J01': -94.364}, {'J01': 12}, {'J01': 37}, 
490.0, {'J01': -49.562000000000005}, {'J01': 11}, {'J01': 30}, 
495.0, {'J01': -66.193}, {'J01': 11}, {'J01': 33}, 
500.0, {'J01': -83.90899999999999}, {'J01': 13}, {'J01': 42}, 
505.0, {'J01': -106.25}, {'J01': 16}, {'J01': 50}, 
510.0, {'J01': -89.358}, {'J01': 15}, {'J01': 40}, 
515.0, {'J01': -88.358}, {'J01': 14}, {'J01': 39}, 
520.0, {'J01': -86.182}, {'J01': 12}, {'J01': 35}, 
525.0, {'J01': -53.477000000000004}, {'J01': 8}, {'J01': 29}, 
530.0, {'J01': -83.29599999999999}, {'J01': 8}, {'J01': 31}, 
535.0, {'J01': -103.54599999999999}, {'J01': 10}, {'J01': 40}, 
540.0, {'J01': -87.08500000000001}, {'J01': 11}, {'J01': 47}, 
545.0, {'J01': -112.72200000000001}, {'J01': 11}, {'J01': 51}, 
550.0, {'J01': -95.91499999999999}, {'J01': 9}, {'J01': 46}, 
555.0, {'J01': -97.393}, {'J01': 7}, {'J01': 34}, 
560.0, {'J01': -62.42100000000001}, {'J01': 5}, {'J01': 27}, 
565.0, {'J01': -61.330000000000005}, {'J01': 4}, {'J01': 29}, 
570.0, {'J01': -62.239000000000004}, {'J01': 6}, {'J01': 33}, 
575.0, {'J01': -62.057}, {'J01': 8}, {'J01': 39}, 
580.0, {'J01': -71.034}, {'J01': 8}, {'J01': 46}, 
585.0, {'J01': -75.955}, {'J01': 7}, {'J01': 38}, 
590.0, {'J01': -74.87}, {'J01': 6}, {'J01': 32}, 
595.0, {'J01': -88.23400000000001}, {'J01': 6}, {'J01': 33}, 
600.0, {'J01': -102.774}, {'J01': 7}, {'J01': 37}, 
605.0, {'J01': -112.308}, {'J01': 8}, {'J01': 44}, 
610.0, {'J01': -84.108}, {'J01': 10}, {'J01': 46}, 
615.0, {'J01': -84.19900000000001}, {'J01': 10}, {'J01': 43}, 
620.0, {'J01': -95.739}, {'J01': 10}, {'J01': 44}, 
625.0, {'J01': -80.671}, {'J01': 7}, {'J01': 34}, 
630.0, {'J01': -80.586}, {'J01': 5}, {'J01': 29}, 
635.0, {'J01': -45.96600000000001}, {'J01': 5}, {'J01': 26}, 
640.0, {'J01': -75.785}, {'J01': 5}, {'J01': 28}, 
645.0, {'J01': -94.85900000000001}, {'J01': 7}, {'J01': 34}, 
650.0, {'J01': -97.95}, {'J01': 7}, {'J01': 34}, 
655.0, {'J01': -91.24000000000001}, {'J01': 5}, {'J01': 28}, 
660.0, {'J01': -56.063}, {'J01': 5}, {'J01': 25}, 
665.0, {'J01': -62.04}, {'J01': 5}, {'J01': 29}, 
670.0, {'J01': -81.671}, {'J01': 6}, {'J01': 35}, 
675.0, {'J01': -66.773}, {'J01': 8}, {'J01': 35}, 
680.0, {'J01': -75.66499999999999}, {'J01': 8}, {'J01': 37}, 
685.0, {'J01': -62.949}, {'J01': 7}, {'J01': 33}, 
690.0, {'J01': -65.21600000000001}, {'J01': 8}, {'J01': 34}, 
695.0, {'J01': -68.574}, {'J01': 9}, {'J01': 33}, 
700.0, {'J01': -81.938}, {'J01': 9}, {'J01': 34}, 
705.0, {'J01': -83.023}, {'J01': 10}, {'J01': 40}, 
710.0, {'J01': -92.47200000000001}, {'J01': 11}, {'J01': 42}, 
715.0, {'J01': -101.92099999999999}, {'J01': 12}, {'J01': 44}, 
720.0, {'J01': -79.84700000000001}, {'J01': 9}, {'J01': 35}, 
725.0, {'J01': -56.034000000000006}, {'J01': 8}, {'J01': 31}, 
730.0, {'J01': -69.398}, {'J01': 8}, {'J01': 32}, 
735.0, {'J01': -67.21600000000001}, {'J01': 8}, {'J01': 36}, 
740.0, {'J01': -67.21600000000001}, {'J01': 7}, {'J01': 36}, 
745.0, {'J01': -62.506}, {'J01': 6}, {'J01': 32}, 
750.0, {'J01': -56.681999999999995}, {'J01': 5}, {'J01': 28}, 
755.0, {'J01': -61.125}, {'J01': 5}, {'J01': 33}, 
760.0, {'J01': -63.330000000000005}, {'J01': 7}, {'J01': 31}, 
765.0, {'J01': -61.148}, {'J01': 8}, {'J01': 35}, 
770.0, {'J01': -67.33000000000001}, {'J01': 8}, {'J01': 35}, 
775.0, {'J01': -44.517}, {'J01': 8}, {'J01': 32}, 
780.0, {'J01': -49.699}, {'J01': 8}, {'J01': 31}, 
785.0, {'J01': -53.881}, {'J01': 7}, {'J01': 29}, 
790.0, {'J01': -44.165000000000006}, {'J01': 6}, {'J01': 28}, 
795.0, {'J01': -49.256}, {'J01': 6}, {'J01': 30}, 
800.0, {'J01': -58.438}, {'J01': 6}, {'J01': 33}, 
805.0, {'J01': -64.705}, {'J01': 8}, {'J01': 38}, 
810.0, {'J01': -49.426}, {'J01': 8}, {'J01': 40}, 
815.0, {'J01': -69.858}, {'J01': 8}, {'J01': 43}, 
820.0, {'J01': -84.489}, {'J01': 8}, {'J01': 44}, 
825.0, {'J01': -79.131}, {'J01': 8}, {'J01': 43}, 
830.0, {'J01': -69.477}, {'J01': 8}, {'J01': 45}, 
835.0, {'J01': -73.659}, {'J01': 8}, {'J01': 43}, 
840.0, {'J01': -70.83500000000001}, {'J01': 8}, {'J01': 42}, 
845.0, {'J01': -64.301}, {'J01': 8}, {'J01': 38}, 
850.0, {'J01': -66.568}, {'J01': 8}, {'J01': 39}, 
855.0, {'J01': -84.19900000000001}, {'J01': 9}, {'J01': 43}, 
860.0, {'J01': -69.568}, {'J01': 9}, {'J01': 42}, 
865.0, {'J01': -63.301}, {'J01': 7}, {'J01': 37}, 
870.0, {'J01': -55.766999999999996}, {'J01': 6}, {'J01': 32}, 
875.0, {'J01': -58.154}, {'J01': 5}, {'J01': 24}, 
880.0, {'J01': -72.23400000000001}, {'J01': 4}, {'J01': 17}, 
885.0, {'J01': -33.08}, {'J01': 3}, {'J01': 12}, 
890.0, {'J01': -35.165000000000006}, {'J01': 4}, {'J01': 19}, 
895.0, {'J01': -55.529}, {'J01': 7}, {'J01': 27}, 
900.0, {'J01': -61.529}, {'J01': 8}, {'J01': 33}, 
905.0, {'J01': -63.796}, {'J01': 8}, {'J01': 34}, 
910.0, {'J01': -57.529}, {'J01': 7}, {'J01': 29}, 
915.0, {'J01': -29.448999999999998}, {'J01': 6}, {'J01': 22}, 
920.0, {'J01': -38.897999999999996}, {'J01': 6}, {'J01': 24}, 
925.0, {'J01': -55.324}, {'J01': 6}, {'J01': 31}, 
930.0, {'J01': -45.135999999999996}, {'J01': 8}, {'J01': 35}, 
935.0, {'J01': -58.324}, {'J01': 8}, {'J01': 34}, 
940.0, {'J01': -73.688}, {'J01': 8}, {'J01': 37}, 
945.0, {'J01': -53.494}, {'J01': 8}, {'J01': 39}, 
950.0, {'J01': -52.141999999999996}, {'J01': 8}, {'J01': 34}, 
955.0, {'J01': -59.676}, {'J01': 8}, {'J01': 39}, 
960.0, {'J01': -70.301}, {'J01': 8}, {'J01': 44}, 
965.0, {'J01': -77.102}, {'J01': 8}, {'J01': 47}, 
970.0, {'J01': -87.90899999999999}, {'J01': 8}, {'J01': 46}, 
975.0, {'J01': -104.631}, {'J01': 8}, {'J01': 46}, 
980.0, {'J01': -76.46}, {'J01': 8}, {'J01': 42}, 
985.0, {'J01': -73.46}, {'J01': 8}, {'J01': 39}, 
990.0, {'J01': -59.92}, {'J01': 8}, {'J01': 36}, 
995.0, {'J01': -66.27799999999999}, {'J01': 8}, {'J01': 38}, 
1000.0, {'J01': -74.812}, {'J01': 8}, {'J01': 44}, 
1005.0, {'J01': -81.079}, {'J01': 8}, {'J01': 49}, 
1010.0, {'J01': -62.829}, {'J01': 8}, {'J01': 42}, 
1015.0, {'J01': -54.766999999999996}, {'J01': 6}, {'J01': 31}, 
1020.0, {'J01': -35.869}, {'J01': 6}, {'J01': 27}, 
1025.0, {'J01': -40.135999999999996}, {'J01': 6}, {'J01': 30}, 
1030.0, {'J01': -51.761}, {'J01': 7}, {'J01': 36}, 
1035.0, {'J01': -55.761}, {'J01': 8}, {'J01': 40}, 
1040.0, {'J01': -50.67}, {'J01': 8}, {'J01': 38}, 
1045.0, {'J01': -53.761}, {'J01': 8}, {'J01': 38}, 
1050.0, {'J01': -61.063}, {'J01': 7}, {'J01': 30}, 
1055.0, {'J01': -58.063}, {'J01': 6}, {'J01': 27}, 
1060.0, {'J01': -30.801000000000002}, {'J01': 6}, {'J01': 27}, 
1065.0, {'J01': -48.522999999999996}, {'J01': 6}, {'J01': 28}, 
1070.0, {'J01': -48.347}, {'J01': 6}, {'J01': 26}, 
1075.0, {'J01': -48.522999999999996}, {'J01': 6}, {'J01': 28}, 
1080.0, {'J01': -39.159}, {'J01': 7}, {'J01': 31}, 
1085.0, {'J01': -62.972}, {'J01': 8}, {'J01': 35}, 
1090.0, {'J01': -51.699}, {'J01': 8}, {'J01': 33}, 
1095.0, {'J01': -49.784000000000006}, {'J01': 8}, {'J01': 36}, 
1100.0, {'J01': -62.5}, {'J01': 8}, {'J01': 40}, 
1105.0, {'J01': -58.585}, {'J01': 8}, {'J01': 41}, 
1110.0, {'J01': -51.051}, {'J01': 7}, {'J01': 36}, 
1115.0, {'J01': -44.432}, {'J01': 6}, {'J01': 27}, 
1120.0, {'J01': -38.897999999999996}, {'J01': 6}, {'J01': 24}, 
1125.0, {'J01': -33.716}, {'J01': 6}, {'J01': 25}, 
1130.0, {'J01': -52.08}, {'J01': 8}, {'J01': 31}, 
1135.0, {'J01': -75.16}, {'J01': 8}, {'J01': 33}, 
1140.0, {'J01': -55.614}, {'J01': 8}, {'J01': 32}, 
1145.0, {'J01': -51.432}, {'J01': 8}, {'J01': 34}, 
1150.0, {'J01': -50.608000000000004}, {'J01': 8}, {'J01': 35}, 
1155.0, {'J01': -68.33000000000001}, {'J01': 8}, {'J01': 36}, 
1160.0, {'J01': -53.262}, {'J01': 7}, {'J01': 26}, 
1165.0, {'J01': -37.722}, {'J01': 6}, {'J01': 21}, 
1170.0, {'J01': -32.54}, {'J01': 6}, {'J01': 22}, 
1175.0, {'J01': -32.54}, {'J01': 6}, {'J01': 22}, 
1180.0, {'J01': -33.716}, {'J01': 8}, {'J01': 25}, 
1185.0, {'J01': -30.801000000000002}, {'J01': 8}, {'J01': 27}, 
1190.0, {'J01': -44.347}, {'J01': 7}, {'J01': 22}, 
1195.0, {'J01': -46.910000000000004}, {'J01': 6}, {'J01': 16}, 
1200.0, {'J01': -48.262}, {'J01': 6}, {'J01': 21}, 
1205.0, {'J01': -50.438}, {'J01': 7}, {'J01': 25}, 
1210.0, {'J01': -44.432}, {'J01': 7}, {'J01': 27}, 
1215.0, {'J01': -57.347}, {'J01': 8}, {'J01': 35}, 
1220.0, {'J01': -42.983000000000004}, {'J01': 8}, {'J01': 33}, 
1225.0, {'J01': -42.165000000000006}, {'J01': 7}, {'J01': 26}, 
1230.0, {'J01': -46.256}, {'J01': 7}, {'J01': 27}, 
