5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -6.0}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': -9.091000000000001}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': -13.182}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': -12.0}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -20.358}, {'J01': 4}, {'J01': 16}, 
55.0, {'J01': -18.182000000000002}, {'J01': 2}, {'J01': 12}, 
60.0, {'J01': -12.0}, {'J01': 2}, {'J01': 12}, 
65.0, {'J01': -20.267}, {'J01': 5}, {'J01': 19}, 
70.0, {'J01': -33.983000000000004}, {'J01': 7}, {'J01': 24}, 
75.0, {'J01': -36.983000000000004}, {'J01': 8}, {'J01': 27}, 
80.0, {'J01': -42.517}, {'J01': 8}, {'J01': 30}, 
85.0, {'J01': -35.716}, {'J01': 8}, {'J01': 27}, 
90.0, {'J01': -50.08}, {'J01': 8}, {'J01': 29}, 
95.0, {'J01': -46.165000000000006}, {'J01': 8}, {'J01': 30}, 
100.0, {'J01': -66.33000000000001}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -65.421}, {'J01': 7}, {'J01': 30}, 
110.0, {'J01': -55.535000000000004}, {'J01': 5}, {'J01': 19}, 
115.0, {'J01': -57.80200000000001}, {'J01': 4}, {'J01': 20}, 
120.0, {'J01': -70.7}, {'J01': 4}, {'J01': 18}, 
125.0, {'J01': -31.165000000000003}, {'J01': 3}, {'J01': 15}, 
130.0, {'J01': -58.330000000000005}, {'J01': 4}, {'J01': 26}, 
135.0, {'J01': -46.96}, {'J01': 7}, {'J01': 35}, 
140.0, {'J01': -80.313}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -66.33000000000001}, {'J01': 8}, {'J01': 34}, 
150.0, {'J01': -73.307}, {'J01': 8}, {'J01': 39}, 
155.0, {'J01': -87.023}, {'J01': 8}, {'J01': 44}, 
160.0, {'J01': -87.023}, {'J01': 8}, {'J01': 44}, 
165.0, {'J01': -98.035}, {'J01': 7}, {'J01': 39}, 
170.0, {'J01': -63.681999999999995}, {'J01': 7}, {'J01': 35}, 
175.0, {'J01': -80.961}, {'J01': 7}, {'J01': 35}, 
180.0, {'J01': -83.671}, {'J01': 7}, {'J01': 37}, 
185.0, {'J01': -91.12}, {'J01': 7}, {'J01': 37}, 
190.0, {'J01': -95.035}, {'J01': 7}, {'J01': 36}, 
195.0, {'J01': -92.501}, {'J01': 7}, {'J01': 36}, 
200.0, {'J01': -93.501}, {'J01': 8}, {'J01': 37}, 
205.0, {'J01': -56.761}, {'J01': 8}, {'J01': 41}, 
210.0, {'J01': -64.125}, {'J01': 8}, {'J01': 36}, 
215.0, {'J01': -63.034000000000006}, {'J01': 8}, {'J01': 38}, 
220.0, {'J01': -65.125}, {'J01': 10}, {'J01': 37}, 
225.0, {'J01': -68.307}, {'J01': 10}, {'J01': 34}, 
230.0, {'J01': -56.681999999999995}, {'J01': 8}, {'J01': 28}, 
235.0, {'J01': -45.705}, {'J01': 4}, {'J01': 19}, 
240.0, {'J01': -28.722}, {'J01': 4}, {'J01': 12}, 
245.0, {'J01': -36.995000000000005}, {'J01': 4}, {'J01': 11}, 
250.0, {'J01': -36.171}, {'J01': 4}, {'J01': 12}, 
255.0, {'J01': -39.262}, {'J01': 4}, {'J01': 12}, 
260.0, {'J01': -47.444}, {'J01': 4}, {'J01': 14}, 
265.0, {'J01': -26.54}, {'J01': 4}, {'J01': 16}, 
270.0, {'J01': -43.347}, {'J01': 4}, {'J01': 21}, 
275.0, {'J01': -52.711000000000006}, {'J01': 4}, {'J01': 18}, 
280.0, {'J01': -39.705}, {'J01': 4}, {'J01': 13}, 
285.0, {'J01': -49.535000000000004}, {'J01': 4}, {'J01': 13}, 
290.0, {'J01': -44.529}, {'J01': 4}, {'J01': 16}, 
295.0, {'J01': -64.60300000000001}, {'J01': 4}, {'J01': 23}, 
300.0, {'J01': -74.876}, {'J01': 5}, {'J01': 24}, 
305.0, {'J01': -60.597}, {'J01': 5}, {'J01': 27}, 
310.0, {'J01': -47.522999999999996}, {'J01': 7}, {'J01': 27}, 
315.0, {'J01': -41.517}, {'J01': 7}, {'J01': 29}, 
320.0, {'J01': -49.96600000000001}, {'J01': 7}, {'J01': 30}, 
325.0, {'J01': -61.681999999999995}, {'J01': 7}, {'J01': 33}, 
330.0, {'J01': -56.766999999999996}, {'J01': 7}, {'J01': 33}, 
335.0, {'J01': -54.852000000000004}, {'J01': 7}, {'J01': 36}, 
340.0, {'J01': -52.494}, {'J01': 9}, {'J01': 38}, 
345.0, {'J01': -69.301}, {'J01': 10}, {'J01': 43}, 
350.0, {'J01': -81.574}, {'J01': 10}, {'J01': 46}, 
355.0, {'J01': -84.84100000000001}, {'J01': 10}, {'J01': 48}, 
360.0, {'J01': -89.375}, {'J01': 12}, {'J01': 50}, 
365.0, {'J01': -94.029}, {'J01': 10}, {'J01': 43}, 
370.0, {'J01': -71.42699999999999}, {'J01': 5}, {'J01': 28}, 
375.0, {'J01': -68.98400000000001}, {'J01': 5}, {'J01': 25}, 
380.0, {'J01': -43.989000000000004}, {'J01': 4}, {'J01': 26}, 
385.0, {'J01': -63.529}, {'J01': 7}, {'J01': 35}, 
390.0, {'J01': -70.887}, {'J01': 8}, {'J01': 38}, 
395.0, {'J01': -65.887}, {'J01': 7}, {'J01': 33}, 
400.0, {'J01': -65.245}, {'J01': 6}, {'J01': 28}, 
405.0, {'J01': -45.432}, {'J01': 6}, {'J01': 28}, 
410.0, {'J01': -57.972}, {'J01': 6}, {'J01': 30}, 
415.0, {'J01': -78.779}, {'J01': 8}, {'J01': 39}, 
420.0, {'J01': -70.421}, {'J01': 8}, {'J01': 35}, 
425.0, {'J01': -49.141999999999996}, {'J01': 7}, {'J01': 31}, 
430.0, {'J01': -42.875}, {'J01': 6}, {'J01': 26}, 
435.0, {'J01': -57.415}, {'J01': 6}, {'J01': 30}, 
440.0, {'J01': -58.148}, {'J01': 6}, {'J01': 32}, 
445.0, {'J01': -66.41499999999999}, {'J01': 8}, {'J01': 39}, 
450.0, {'J01': -79.955}, {'J01': 8}, {'J01': 42}, 
455.0, {'J01': -73.506}, {'J01': 8}, {'J01': 43}, 
460.0, {'J01': -70.034}, {'J01': 8}, {'J01': 45}, 
465.0, {'J01': -102.387}, {'J01': 10}, {'J01': 47}, 
470.0, {'J01': -83.66499999999999}, {'J01': 10}, {'J01': 45}, 
475.0, {'J01': -70.125}, {'J01': 10}, {'J01': 42}, 
480.0, {'J01': -92.20500000000001}, {'J01': 10}, {'J01': 43}, 
485.0, {'J01': -84.404}, {'J01': 8}, {'J01': 39}, 
490.0, {'J01': -78.60900000000001}, {'J01': 4}, {'J01': 29}, 
495.0, {'J01': -76.7}, {'J01': 4}, {'J01': 24}, 
500.0, {'J01': -78.41}, {'J01': 7}, {'J01': 25}, 
505.0, {'J01': -85.85900000000001}, {'J01': 8}, {'J01': 25}, 
510.0, {'J01': -91.041}, {'J01': 7}, {'J01': 24}, 
515.0, {'J01': -84.592}, {'J01': 6}, {'J01': 25}, 
520.0, {'J01': -63.125}, {'J01': 7}, {'J01': 35}, 
525.0, {'J01': -79.023}, {'J01': 8}, {'J01': 36}, 
530.0, {'J01': -93.29599999999999}, {'J01': 8}, {'J01': 41}, 
535.0, {'J01': -73.83500000000001}, {'J01': 10}, {'J01': 45}, 
540.0, {'J01': -73.659}, {'J01': 10}, {'J01': 43}, 
545.0, {'J01': -80.017}, {'J01': 10}, {'J01': 45}, 
550.0, {'J01': -89.557}, {'J01': 10}, {'J01': 44}, 
555.0, {'J01': -84.375}, {'J01': 10}, {'J01': 45}, 
560.0, {'J01': -107.18799999999999}, {'J01': 10}, {'J01': 48}, 
565.0, {'J01': -87.29}, {'J01': 9}, {'J01': 43}, 
570.0, {'J01': -74.671}, {'J01': 8}, {'J01': 28}, 
575.0, {'J01': -76.85300000000001}, {'J01': 8}, {'J01': 24}, 
580.0, {'J01': -75.12}, {'J01': 9}, {'J01': 21}, 
585.0, {'J01': -90.575}, {'J01': 9}, {'J01': 21}, 
590.0, {'J01': -92.84200000000001}, {'J01': 10}, {'J01': 22}, 
595.0, {'J01': -96.10900000000001}, {'J01': 11}, {'J01': 24}, 
600.0, {'J01': -92.575}, {'J01': 9}, {'J01': 23}, 
605.0, {'J01': -62.489000000000004}, {'J01': 8}, {'J01': 22}, 
610.0, {'J01': -80.387}, {'J01': 9}, {'J01': 25}, 
615.0, {'J01': -53.92}, {'J01': 11}, {'J01': 30}, 
620.0, {'J01': -73.818}, {'J01': 11}, {'J01': 35}, 
625.0, {'J01': -71.55099999999999}, {'J01': 11}, {'J01': 34}, 
630.0, {'J01': -60.83500000000001}, {'J01': 12}, {'J01': 32}, 
635.0, {'J01': -112.262}, {'J01': 15}, {'J01': 40}, 
640.0, {'J01': -95.80100000000002}, {'J01': 15}, {'J01': 47}, 
645.0, {'J01': -120.43800000000002}, {'J01': 15}, {'J01': 50}, 
650.0, {'J01': -129.711}, {'J01': 15}, {'J01': 50}, 
655.0, {'J01': -115.643}, {'J01': 12}, {'J01': 41}, 
660.0, {'J01': -107.10900000000001}, {'J01': 10}, {'J01': 35}, 
665.0, {'J01': -56.386}, {'J01': 8}, {'J01': 35}, 
670.0, {'J01': -89.47200000000001}, {'J01': 8}, {'J01': 39}, 
675.0, {'J01': -65.738}, {'J01': 10}, {'J01': 48}, 
680.0, {'J01': -83.812}, {'J01': 12}, {'J01': 53}, 
685.0, {'J01': -96.443}, {'J01': 13}, {'J01': 52}, 
690.0, {'J01': -90.08500000000001}, {'J01': 13}, {'J01': 50}, 
695.0, {'J01': -75.454}, {'J01': 14}, {'J01': 49}, 
700.0, {'J01': -96.0}, {'J01': 15}, {'J01': 51}, 
705.0, {'J01': -95.443}, {'J01': 16}, {'J01': 51}, 
710.0, {'J01': -85.81799999999998}, {'J01': 15}, {'J01': 47}, 
715.0, {'J01': -65.92}, {'J01': 14}, {'J01': 42}, 
720.0, {'J01': -76.193}, {'J01': 14}, {'J01': 43}, 
725.0, {'J01': -82.28399999999999}, {'J01': 14}, {'J01': 46}, 
730.0, {'J01': -91.733}, {'J01': 14}, {'J01': 48}, 
735.0, {'J01': -81.369}, {'J01': 14}, {'J01': 50}, 
740.0, {'J01': -85.46}, {'J01': 14}, {'J01': 51}, 
745.0, {'J01': -86.72699999999999}, {'J01': 14}, {'J01': 51}, 
750.0, {'J01': -89.70400000000001}, {'J01': 16}, {'J01': 52}, 
755.0, {'J01': -90.795}, {'J01': 16}, {'J01': 50}, 
760.0, {'J01': -90.238}, {'J01': 16}, {'J01': 50}, 
765.0, {'J01': -84.613}, {'J01': 16}, {'J01': 50}, 
770.0, {'J01': -85.88}, {'J01': 17}, {'J01': 50}, 
775.0, {'J01': -88.971}, {'J01': 17}, {'J01': 50}, 
780.0, {'J01': -87.238}, {'J01': 17}, {'J01': 47}, 
785.0, {'J01': -87.59}, {'J01': 18}, {'J01': 51}, 
790.0, {'J01': -72.431}, {'J01': 18}, {'J01': 44}, 
795.0, {'J01': -84.795}, {'J01': 18}, {'J01': 44}, 
800.0, {'J01': -80.443}, {'J01': 16}, {'J01': 36}, 
805.0, {'J01': -69.642}, {'J01': 13}, {'J01': 29}, 
810.0, {'J01': -66.90899999999999}, {'J01': 13}, {'J01': 25}, 
815.0, {'J01': -41.471000000000004}, {'J01': 12}, {'J01': 25}, 
820.0, {'J01': -64.659}, {'J01': 12}, {'J01': 34}, 
825.0, {'J01': -74.017}, {'J01': 13}, {'J01': 39}, 
830.0, {'J01': -69.27799999999999}, {'J01': 15}, {'J01': 41}, 
835.0, {'J01': -67.721}, {'J01': 16}, {'J01': 40}, 
840.0, {'J01': -79.261}, {'J01': 17}, {'J01': 41}, 
845.0, {'J01': -94.89200000000001}, {'J01': 17}, {'J01': 43}, 
850.0, {'J01': -71.721}, {'J01': 17}, {'J01': 44}, 
855.0, {'J01': -90.443}, {'J01': 18}, {'J01': 46}, 
860.0, {'J01': -90.886}, {'J01': 18}, {'J01': 47}, 
865.0, {'J01': -93.80100000000002}, {'J01': 18}, {'J01': 45}, 
870.0, {'J01': -101.426}, {'J01': 19}, {'J01': 47}, 
875.0, {'J01': -124.33}, {'J01': 20}, {'J01': 47}, 
880.0, {'J01': -143.313}, {'J01': 20}, {'J01': 56}, 
885.0, {'J01': -121.41499999999999}, {'J01': 17}, {'J01': 49}, 
890.0, {'J01': -108.881}, {'J01': 13}, {'J01': 39}, 
895.0, {'J01': -112.177}, {'J01': 9}, {'J01': 35}, 
900.0, {'J01': -103.643}, {'J01': 7}, {'J01': 29}, 
905.0, {'J01': -41.852000000000004}, {'J01': 4}, {'J01': 23}, 
910.0, {'J01': -48.943}, {'J01': 5}, {'J01': 27}, 
915.0, {'J01': -53.852000000000004}, {'J01': 7}, {'J01': 35}, 
920.0, {'J01': -72.102}, {'J01': 8}, {'J01': 42}, 
925.0, {'J01': -82.261}, {'J01': 9}, {'J01': 44}, 
930.0, {'J01': -81.261}, {'J01': 9}, {'J01': 43}, 
935.0, {'J01': -84.08500000000001}, {'J01': 9}, {'J01': 44}, 
940.0, {'J01': -75.46}, {'J01': 9}, {'J01': 41}, 
945.0, {'J01': -77.46}, {'J01': 9}, {'J01': 43}, 
950.0, {'J01': -73.369}, {'J01': 9}, {'J01': 42}, 
955.0, {'J01': -75.903}, {'J01': 9}, {'J01': 42}, 
960.0, {'J01': -77.903}, {'J01': 9}, {'J01': 44}, 
965.0, {'J01': -84.789}, {'J01': 12}, {'J01': 52}, 
970.0, {'J01': -122.5}, {'J01': 14}, {'J01': 55}, 
975.0, {'J01': -102.77799999999999}, {'J01': 14}, {'J01': 52}, 
980.0, {'J01': -86.14699999999999}, {'J01': 14}, {'J01': 49}, 
985.0, {'J01': -84.14699999999999}, {'J01': 14}, {'J01': 47}, 
990.0, {'J01': -92.505}, {'J01': 15}, {'J01': 51}, 
995.0, {'J01': -94.857}, {'J01': 15}, {'J01': 57}, 
1000.0, {'J01': -92.59}, {'J01': 16}, {'J01': 56}, 
1005.0, {'J01': -84.70400000000001}, {'J01': 14}, {'J01': 47}, 
1010.0, {'J01': -69.903}, {'J01': 12}, {'J01': 36}, 
1015.0, {'J01': -67.55099999999999}, {'J01': 11}, {'J01': 30}, 
1020.0, {'J01': -61.635999999999996}, {'J01': 12}, {'J01': 29}, 
1025.0, {'J01': -63.903000000000006}, {'J01': 13}, {'J01': 30}, 
1030.0, {'J01': -63.903000000000006}, {'J01': 13}, {'J01': 30}, 
1035.0, {'J01': -65.727}, {'J01': 12}, {'J01': 30}, 
1040.0, {'J01': -52.653000000000006}, {'J01': 11}, {'J01': 30}, 
1045.0, {'J01': -57.010999999999996}, {'J01': 11}, {'J01': 30}, 
1050.0, {'J01': -74.29}, {'J01': 8}, {'J01': 30}, 
1055.0, {'J01': -73.557}, {'J01': 8}, {'J01': 28}, 
1060.0, {'J01': -79.739}, {'J01': 8}, {'J01': 28}, 
1065.0, {'J01': -90.455}, {'J01': 9}, {'J01': 30}, 
1070.0, {'J01': -93.54599999999999}, {'J01': 8}, {'J01': 30}, 
1075.0, {'J01': -81.654}, {'J01': 6}, {'J01': 25}, 
1080.0, {'J01': -41.881}, {'J01': 4}, {'J01': 17}, 
1085.0, {'J01': -54.597}, {'J01': 4}, {'J01': 21}, 
1090.0, {'J01': -48.239000000000004}, {'J01': 4}, {'J01': 19}, 
1095.0, {'J01': -53.154}, {'J01': 4}, {'J01': 19}, 
1100.0, {'J01': -53.978}, {'J01': 4}, {'J01': 18}, 
1105.0, {'J01': -62.427}, {'J01': 4}, {'J01': 19}, 
1110.0, {'J01': -66.961}, {'J01': 5}, {'J01': 21}, 
1115.0, {'J01': -64.694}, {'J01': 4}, {'J01': 20}, 
1120.0, {'J01': -58.984}, {'J01': 4}, {'J01': 15}, 
1125.0, {'J01': -64.899}, {'J01': 4}, {'J01': 16}, 
1130.0, {'J01': -21.182000000000002}, {'J01': 4}, {'J01': 15}, 
1135.0, {'J01': -39.728}, {'J01': 3}, {'J01': 15}, 
1140.0, {'J01': -70.075}, {'J01': 3}, {'J01': 23}, 
1145.0, {'J01': -47.353}, {'J01': 3}, {'J01': 17}, 
1150.0, {'J01': -23.448999999999998}, {'J01': 3}, {'J01': 16}, 
1155.0, {'J01': -38.989000000000004}, {'J01': 4}, {'J01': 21}, 
1160.0, {'J01': -46.08}, {'J01': 4}, {'J01': 25}, 
1165.0, {'J01': -43.722}, {'J01': 4}, {'J01': 27}, 
1170.0, {'J01': -51.086}, {'J01': 5}, {'J01': 22}, 
1175.0, {'J01': -45.262}, {'J01': 5}, {'J01': 18}, 
1180.0, {'J01': -59.626}, {'J01': 5}, {'J01': 20}, 
1185.0, {'J01': -24.182000000000002}, {'J01': 4}, {'J01': 18}, 
1190.0, {'J01': -41.903999999999996}, {'J01': 4}, {'J01': 19}, 
1195.0, {'J01': -54.620000000000005}, {'J01': 4}, {'J01': 23}, 
1200.0, {'J01': -67.16}, {'J01': 4}, {'J01': 25}, 
1205.0, {'J01': -26.801000000000002}, {'J01': 4}, {'J01': 23}, 
1210.0, {'J01': -39.25}, {'J01': 4}, {'J01': 28}, 
1215.0, {'J01': -50.432}, {'J01': 6}, {'J01': 33}, 
1220.0, {'J01': -43.335}, {'J01': 7}, {'J01': 37}, 
1225.0, {'J01': -55.608000000000004}, {'J01': 7}, {'J01': 40}, 
1230.0, {'J01': -49.426}, {'J01': 7}, {'J01': 40}, 
1235.0, {'J01': -60.585}, {'J01': 8}, {'J01': 43}, 
