episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXWAVE,19925572.5,5195773.0,865792.0,37914.0,12459.0,16210.0,-23260.50509,17609.8331,-88668.0,0.0,0.1999,0.0333,0.1871,0.2435,0.0,0.0,0.0,1080,26.2
2,MAXWAVE,14456908.5,3890702.0,609444.0,35746.0,11280.0,14989.0,-16988.52824,10158.59508,-50797.5,0.0,0.2052,0.0321,0.1819,0.2417,0.0,0.0,0.0,1080,25.8
3,MAXWAVE,65870044.0,239125416.0,10289927.0,128461.0,94065.0,110714.0,-282403.2037,216596.32185,-681371.0,0.0,0.7584,0.0326,0.2823,0.3322,0.0,0.0,0.0,1080,64.3
4,MAXWAVE,28982982.5,78782677.5,4181714.0,81330.0,51552.0,47022.0,-99783.01852,105436.58005,-339872.0,0.0,0.7037,0.0374,0.2866,0.2614,0.0,0.0,0.0,1080,37.5
5,MAXWAVE,19931965.0,3617235.5,631863.5,36166.0,11113.0,15063.0,-21804.81528,12182.79987,-50696.5,0.0,0.1496,0.0261,0.1783,0.2416,0.0,0.0,0.0,1080,26.6
6,MAXWAVE,23280584.0,4477147.0,764331.5,35887.0,11571.0,16106.0,-25701.60278,21233.24565,-104466.0,0.0,0.157,0.0268,0.182,0.2534,0.0,0.0,0.0,1080,26.2
7,MAXWAVE,17397788.5,4900020.0,949467.5,37064.0,12428.0,17507.0,-20646.11898,15457.7107,-83948.5,0.0,0.2108,0.0408,0.1855,0.2613,0.0,0.0,0.0,1080,26.4
8,MAXWAVE,22268250.0,237727.0,195249.5,26987.0,3600.0,10096.0,-20838.86759,8915.59073,-41241.5,0.0,0.0105,0.0086,0.0885,0.2482,0.0,0.0,0.0,1080,23.4
9,MAXWAVE,42988422.0,211472105.5,8643462.0,120587.0,89187.0,90340.0,-235611.59954,199251.93872,-613014.0,0.0,0.8038,0.0329,0.2972,0.301,0.0,0.0,0.0,1080,53.9
10,MAXWAVE,20068870.0,50923132.0,3182759.5,69499.0,41029.0,38792.0,-65733.33519,77758.46138,-263284.0,0.0,0.6865,0.0429,0.2748,0.2598,0.0,0.0,0.0,1080,32.8
11,MAXWAVE,24750857.0,4012631.5,709507.0,35707.0,11168.0,15265.0,-26632.85972,17188.49928,-90928.0,0.0,0.1361,0.0241,0.1797,0.2457,0.0,0.0,0.0,1080,25.4
12,MAXWAVE,93027542.5,237740636.0,12245116.0,129688.0,93831.0,128903.0,-306266.83194,203368.92196,-661823.5,0.0,0.6931,0.0357,0.2662,0.3658,0.0,0.0,0.0,1080,61.0
13,MAXWAVE,17964405.0,6634618.5,1135019.0,39452.0,14066.0,19361.0,-22776.87361,20232.91239,-103337.0,0.0,0.2578,0.0441,0.193,0.2657,0.0,0.0,0.0,1080,25.7
14,MAXWAVE,61554414.0,211184036.5,10448835.5,121547.0,87868.0,114388.0,-252535.60231,190724.13687,-601552.5,0.0,0.7457,0.0369,0.2714,0.3533,0.0,0.0,0.0,1080,57.5
15,MAXWAVE,22593837.0,6203618.0,912516.5,38962.0,12880.0,17391.0,-26664.31019,20773.46962,-109245.0,0.0,0.2088,0.0307,0.186,0.2512,0.0,0.0,0.0,1080,25.8
16,MAXWAVE,19731509.0,4374648.0,746951.5,37330.0,12256.0,15597.0,-22320.51574,19550.11275,-101698.0,0.0,0.176,0.0301,0.188,0.2393,0.0,0.0,0.0,1080,26.0
17,MAXWAVE,20280315.0,3657819.5,653854.0,35254.0,10840.0,14884.0,-22164.93935,18351.68938,-94816.5,0.0,0.1487,0.0266,0.1778,0.2441,0.0,0.0,0.0,1080,25.2
18,MAXWAVE,31695184.0,76621032.0,4618577.5,80018.0,49091.0,52828.0,-100292.79259,108486.80276,-342395.0,0.0,0.6785,0.0409,0.2698,0.2904,0.0,0.0,0.0,1080,38.8
19,MAXWAVE,15257736.0,5893112.5,926906.5,39980.0,13862.0,17976.0,-19584.11898,16891.26787,-88655.5,0.0,0.2669,0.042,0.193,0.2503,0.0,0.0,0.0,1080,27.0
20,MAXWAVE,28795646.5,72939059.5,4490262.5,82833.0,53035.0,51586.0,-94198.80185,94552.52659,-319581.0,0.0,0.6866,0.0423,0.2829,0.2752,0.0,0.0,0.0,1080,39.6
21,MAXWAVE,17759066.0,5126322.5,808286.0,38011.0,12658.0,16579.0,-21190.17454,18901.85802,-97345.5,0.0,0.2164,0.0341,0.1882,0.2465,0.0,0.0,0.0,1080,26.4
22,MAXWAVE,30939319.5,76270242.0,4711421.0,79689.0,50035.0,52912.0,-99268.1125,104792.77777,-341241.5,0.0,0.6815,0.0421,0.274,0.2897,0.0,0.0,0.0,1080,36.4
23,MAXWAVE,53232661.0,234736179.0,9361398.5,126139.0,93000.0,102628.0,-266637.81481,210407.26951,-646657.0,0.0,0.7895,0.0315,0.289,0.319,0.0,0.0,0.0,1080,56.7
24,MAXWAVE,15340783.0,4577726.5,771255.0,36749.0,12034.0,16385.0,-18443.06435,14151.00983,-78419.0,0.0,0.2213,0.0373,0.1847,0.2514,0.0,0.0,0.0,1080,25.5
25,MAXWAVE,36359495.0,197908.5,120031.5,26622.0,3482.0,8548.0,-33849.44769,19197.57263,-73574.0,0.0,0.0054,0.0033,0.0901,0.2212,0.0,0.0,0.0,1080,23.8
26,MAXWAVE,15944033.0,5457373.5,1022362.5,38421.0,12984.0,17775.0,-19816.11713,17724.26271,-94035.5,0.0,0.2434,0.0456,0.1877,0.2569,0.0,0.0,0.0,1080,26.0
27,MAXWAVE,27871276.0,77488923.0,3655614.0,80032.0,51126.0,42052.0,-97555.73981,102533.86874,-329166.0,0.0,0.7108,0.0335,0.2952,0.2428,0.0,0.0,0.0,1080,36.2
28,MAXWAVE,60932960.5,264373835.0,10986661.0,132987.0,99826.0,117117.0,-301209.99583,215394.00082,-695595.5,0.0,0.7861,0.0327,0.2853,0.3347,0.0,0.0,0.0,1080,59.1
29,MAXWAVE,16416257.5,6078155.0,1073693.5,38420.0,13056.0,18421.0,-20828.15972,21529.83464,-107729.0,0.0,0.2579,0.0456,0.1868,0.2635,0.0,0.0,0.0,1080,26.0
30,MAXWAVE,27352034.5,4715036.0,647784.5,36323.0,11794.0,14151.0,-29691.73194,18472.49186,-83065.5,0.0,0.1441,0.0198,0.1894,0.2273,0.0,0.0,0.0,1080,25.6
31,MAXWAVE,21614102.5,4957626.0,681605.0,36624.0,12305.0,14535.0,-24603.45231,16911.87296,-91447.5,0.0,0.1819,0.025,0.1939,0.229,0.0,0.0,0.0,1080,25.9
32,MAXWAVE,28921798.5,97165131.0,4534132.0,84519.0,54066.0,51102.0,-116747.15694,133446.90823,-439695.0,0.0,0.7439,0.0347,0.285,0.2694,0.0,0.0,0.0,1080,37.5
33,MAXWAVE,50701494.0,207528989.5,9160196.5,123638.0,90757.0,96668.0,-239102.29954,197496.08233,-614090.0,0.0,0.7761,0.0343,0.2918,0.3108,0.0,0.0,0.0,1080,56.0
