5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -10.0}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -53.0}, {'J01': 2}, {'J01': 5}, 
25.0, {'J01': -106.5}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -92.5}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': -138.0}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -204.0}, {'J01': 3}, {'J01': 9}, 
45.0, {'J01': -262.5}, {'J01': 3}, {'J01': 8}, 
50.0, {'J01': -356.0}, {'J01': 4}, {'J01': 13}, 
55.0, {'J01': -498.0}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': -658.0}, {'J01': 4}, {'J01': 16}, 
65.0, {'J01': -677.0}, {'J01': 3}, {'J01': 16}, 
70.0, {'J01': -781.0}, {'J01': 3}, {'J01': 20}, 
75.0, {'J01': -914.5}, {'J01': 3}, {'J01': 22}, 
80.0, {'J01': -1115.5}, {'J01': 4}, {'J01': 22}, 
85.0, {'J01': -1318.5}, {'J01': 4}, {'J01': 22}, 
90.0, {'J01': -1255.0}, {'J01': 4}, {'J01': 22}, 
95.0, {'J01': -1485.0}, {'J01': 4}, {'J01': 27}, 
100.0, {'J01': -1670.5}, {'J01': 4}, {'J01': 25}, 
105.0, {'J01': -1879.5}, {'J01': 4}, {'J01': 23}, 
110.0, {'J01': -2044.5}, {'J01': 4}, {'J01': 20}, 
115.0, {'J01': -2247.5}, {'J01': 4}, {'J01': 22}, 
120.0, {'J01': -2469.5}, {'J01': 4}, {'J01': 23}, 
125.0, {'J01': -2699.5}, {'J01': 4}, {'J01': 23}, 
130.0, {'J01': -2929.5}, {'J01': 4}, {'J01': 23}, 
135.0, {'J01': -3163.5}, {'J01': 4}, {'J01': 25}, 
140.0, {'J01': -2869.5}, {'J01': 4}, {'J01': 23}, 
145.0, {'J01': -3078.0}, {'J01': 4}, {'J01': 22}, 
150.0, {'J01': -3298.0}, {'J01': 4}, {'J01': 22}, 
155.0, {'J01': -3520.5}, {'J01': 4}, {'J01': 23}, 
160.0, {'J01': -3752.5}, {'J01': 5}, {'J01': 24}, 
165.0, {'J01': -3994.5}, {'J01': 5}, {'J01': 25}, 
170.0, {'J01': -4245.5}, {'J01': 6}, {'J01': 26}, 
175.0, {'J01': -3350.0}, {'J01': 7}, {'J01': 24}, 
180.0, {'J01': -3199.5}, {'J01': 7}, {'J01': 26}, 
185.0, {'J01': -3483.5}, {'J01': 7}, {'J01': 35}, 
190.0, {'J01': -3849.5}, {'J01': 7}, {'J01': 39}, 
195.0, {'J01': -4060.5}, {'J01': 7}, {'J01': 37}, 
200.0, {'J01': -4258.0}, {'J01': 7}, {'J01': 33}, 
205.0, {'J01': -4414.5}, {'J01': 7}, {'J01': 29}, 
210.0, {'J01': -4541.0}, {'J01': 7}, {'J01': 25}, 
215.0, {'J01': -4797.0}, {'J01': 7}, {'J01': 27}, 
220.0, {'J01': -5083.5}, {'J01': 7}, {'J01': 33}, 
225.0, {'J01': -5398.0}, {'J01': 7}, {'J01': 35}, 
230.0, {'J01': -5649.0}, {'J01': 7}, {'J01': 32}, 
235.0, {'J01': -5858.0}, {'J01': 7}, {'J01': 28}, 
240.0, {'J01': -4439.0}, {'J01': 7}, {'J01': 21}, 
245.0, {'J01': -3857.5}, {'J01': 7}, {'J01': 23}, 
250.0, {'J01': -4033.0}, {'J01': 7}, {'J01': 27}, 
255.0, {'J01': -4239.0}, {'J01': 7}, {'J01': 28}, 
260.0, {'J01': -4395.0}, {'J01': 7}, {'J01': 23}, 
265.0, {'J01': -4546.5}, {'J01': 7}, {'J01': 21}, 
270.0, {'J01': -4066.0}, {'J01': 7}, {'J01': 17}, 
275.0, {'J01': -4061.5}, {'J01': 7}, {'J01': 19}, 
280.0, {'J01': -4268.5}, {'J01': 7}, {'J01': 25}, 
285.0, {'J01': -4460.5}, {'J01': 7}, {'J01': 25}, 
290.0, {'J01': -4666.0}, {'J01': 7}, {'J01': 24}, 
295.0, {'J01': -4862.0}, {'J01': 7}, {'J01': 22}, 
300.0, {'J01': -4660.5}, {'J01': 7}, {'J01': 21}, 
305.0, {'J01': -4874.5}, {'J01': 7}, {'J01': 24}, 
310.0, {'J01': -5020.0}, {'J01': 7}, {'J01': 21}, 
315.0, {'J01': -5203.5}, {'J01': 7}, {'J01': 23}, 
320.0, {'J01': -5411.0}, {'J01': 7}, {'J01': 22}, 
325.0, {'J01': -5631.0}, {'J01': 7}, {'J01': 22}, 
330.0, {'J01': -5859.5}, {'J01': 7}, {'J01': 25}, 
335.0, {'J01': -5684.0}, {'J01': 7}, {'J01': 21}, 
340.0, {'J01': -5876.0}, {'J01': 7}, {'J01': 22}, 
345.0, {'J01': -6058.0}, {'J01': 7}, {'J01': 23}, 
350.0, {'J01': -6257.5}, {'J01': 7}, {'J01': 23}, 
355.0, {'J01': -6487.5}, {'J01': 7}, {'J01': 23}, 
360.0, {'J01': -6717.5}, {'J01': 7}, {'J01': 23}, 
365.0, {'J01': -6947.5}, {'J01': 7}, {'J01': 23}, 
