5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -12.5}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -67.0}, {'J01': 2}, {'J01': 8}, 
25.0, {'J01': -106.0}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -145.0}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -146.5}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -214.0}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -200.0}, {'J01': 3}, {'J01': 15}, 
50.0, {'J01': -282.5}, {'J01': 5}, {'J01': 21}, 
55.0, {'J01': -443.0}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -689.5}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -681.5}, {'J01': 7}, {'J01': 29}, 
70.0, {'J01': -507.0}, {'J01': 5}, {'J01': 21}, 
75.0, {'J01': -504.0}, {'J01': 5}, {'J01': 18}, 
80.0, {'J01': -700.5}, {'J01': 5}, {'J01': 26}, 
85.0, {'J01': -835.5}, {'J01': 7}, {'J01': 27}, 
90.0, {'J01': -840.0}, {'J01': 8}, {'J01': 24}, 
95.0, {'J01': -1033.0}, {'J01': 8}, {'J01': 26}, 
100.0, {'J01': -1310.0}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -1219.5}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -792.5}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -791.0}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -941.0}, {'J01': 4}, {'J01': 23}, 
125.0, {'J01': -1122.0}, {'J01': 6}, {'J01': 28}, 
130.0, {'J01': -1294.5}, {'J01': 8}, {'J01': 30}, 
135.0, {'J01': -1539.5}, {'J01': 8}, {'J01': 32}, 
140.0, {'J01': -1872.5}, {'J01': 8}, {'J01': 37}, 
145.0, {'J01': -1946.0}, {'J01': 8}, {'J01': 35}, 
150.0, {'J01': -1536.0}, {'J01': 7}, {'J01': 28}, 
155.0, {'J01': -1486.5}, {'J01': 6}, {'J01': 26}, 
160.0, {'J01': -1755.5}, {'J01': 6}, {'J01': 31}, 
165.0, {'J01': -1654.0}, {'J01': 7}, {'J01': 32}, 
170.0, {'J01': -1431.0}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': -1737.0}, {'J01': 9}, {'J01': 36}, 
180.0, {'J01': -2104.0}, {'J01': 10}, {'J01': 40}, 
185.0, {'J01': -1882.5}, {'J01': 8}, {'J01': 35}, 
190.0, {'J01': -1116.0}, {'J01': 5}, {'J01': 22}, 
195.0, {'J01': -1015.0}, {'J01': 4}, {'J01': 23}, 
