5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -13.2, 'top_mgr': 2}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -19.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -29.200000000000003, 'top_mgr': 4}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -38.199999999999996, 'top_mgr': 2}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -34.4, 'top_mgr': 3}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': -36.0, 'top_mgr': 4}, {'J01': 2}, {'J01': 7}, 
45.0, {'J01': -35.400000000000006, 'top_mgr': 5}, {'J01': 3}, {'J01': 9}, 
50.0, {'J01': -46.2, 'top_mgr': 8}, {'J01': 2}, {'J01': 10}, 
55.0, {'J01': -75.00000000000003, 'top_mgr': 5}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': -128.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 25}, 
65.0, {'J01': -141.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 28}, 
70.0, {'J01': -137.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 27}, 
75.0, {'J01': -135.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
80.0, {'J01': -153.20000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -194.20000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -217.79999999999998, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
95.0, {'J01': -223.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
100.0, {'J01': -244.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
105.0, {'J01': -271.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
110.0, {'J01': -307.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
115.0, {'J01': -346.6000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
120.0, {'J01': -389.6000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 40}, 
125.0, {'J01': -431.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 42}, 
130.0, {'J01': -472.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
135.0, {'J01': -512.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
140.0, {'J01': -454.60000000000014, 'top_mgr': 14}, {'J01': 5}, {'J01': 30}, 
145.0, {'J01': -496.2000000000001, 'top_mgr': 2}, {'J01': 5}, {'J01': 31}, 
150.0, {'J01': -543.6, 'top_mgr': 1}, {'J01': 6}, {'J01': 39}, 
155.0, {'J01': -588.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 44}, 
160.0, {'J01': -524.8, 'top_mgr': 9}, {'J01': 6}, {'J01': 37}, 
165.0, {'J01': -437.40000000000003, 'top_mgr': 16}, {'J01': 4}, {'J01': 23}, 
170.0, {'J01': -358.59999999999997, 'top_mgr': 5}, {'J01': 4}, {'J01': 23}, 
175.0, {'J01': -395.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 26}, 
180.0, {'J01': -446.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
185.0, {'J01': -488.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
190.0, {'J01': -530.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 40}, 
195.0, {'J01': -415.80000000000007, 'top_mgr': 13}, {'J01': 5}, {'J01': 27}, 
200.0, {'J01': -437.4000000000001, 'top_mgr': 2}, {'J01': 5}, {'J01': 27}, 
205.0, {'J01': -414.8, 'top_mgr': 9}, {'J01': 6}, {'J01': 22}, 
210.0, {'J01': -415.8, 'top_mgr': 9}, {'J01': 6}, {'J01': 17}, 
215.0, {'J01': -309.4, 'top_mgr': 9}, {'J01': 4}, {'J01': 14}, 
220.0, {'J01': -273.20000000000005, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
225.0, {'J01': -219.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
230.0, {'J01': -251.00000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
235.0, {'J01': -288.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
240.0, {'J01': -328.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
245.0, {'J01': -290.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
250.0, {'J01': -303.0, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
255.0, {'J01': -321.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 28}, 
260.0, {'J01': -358.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
265.0, {'J01': -394.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
270.0, {'J01': -294.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
275.0, {'J01': -323.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
280.0, {'J01': -330.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
285.0, {'J01': -245.4, 'top_mgr': 8}, {'J01': 6}, {'J01': 22}, 
290.0, {'J01': -259.8, 'top_mgr': 5}, {'J01': 5}, {'J01': 20}, 
295.0, {'J01': -293.8, 'top_mgr': 0}, {'J01': 5}, {'J01': 26}, 
300.0, {'J01': -330.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 32}, 
305.0, {'J01': -370.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
310.0, {'J01': -407.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
315.0, {'J01': -446.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 39}, 
320.0, {'J01': -488.99999999999994, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -535.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
330.0, {'J01': -586.8000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 46}, 
335.0, {'J01': -538.8000000000001, 'top_mgr': 5}, {'J01': 12}, {'J01': 44}, 
340.0, {'J01': -539.8, 'top_mgr': 2}, {'J01': 12}, {'J01': 43}, 
345.0, {'J01': -531.1999999999999, 'top_mgr': 4}, {'J01': 13}, {'J01': 40}, 
350.0, {'J01': -480.0, 'top_mgr': 3}, {'J01': 13}, {'J01': 39}, 
355.0, {'J01': -498.4, 'top_mgr': 2}, {'J01': 13}, {'J01': 43}, 
360.0, {'J01': -537.8, 'top_mgr': 0}, {'J01': 14}, {'J01': 46}, 
365.0, {'J01': -578.8000000000001, 'top_mgr': 0}, {'J01': 15}, {'J01': 47}, 
370.0, {'J01': -609.4, 'top_mgr': 1}, {'J01': 15}, {'J01': 46}, 
375.0, {'J01': -637.8000000000001, 'top_mgr': 2}, {'J01': 15}, {'J01': 45}, 
380.0, {'J01': -630.0, 'top_mgr': 3}, {'J01': 15}, {'J01': 43}, 
385.0, {'J01': -664.0, 'top_mgr': 0}, {'J01': 15}, {'J01': 45}, 
390.0, {'J01': -700.2, 'top_mgr': 0}, {'J01': 16}, {'J01': 48}, 
395.0, {'J01': -706.2, 'top_mgr': 9}, {'J01': 14}, {'J01': 41}, 
400.0, {'J01': -493.20000000000005, 'top_mgr': 15}, {'J01': 11}, {'J01': 27}, 
405.0, {'J01': -366.0, 'top_mgr': 13}, {'J01': 8}, {'J01': 18}, 
410.0, {'J01': -192.4, 'top_mgr': 6}, {'J01': 7}, {'J01': 19}, 
415.0, {'J01': -234.4, 'top_mgr': 0}, {'J01': 9}, {'J01': 29}, 
420.0, {'J01': -273.4, 'top_mgr': 1}, {'J01': 10}, {'J01': 36}, 
425.0, {'J01': -299.8, 'top_mgr': 3}, {'J01': 10}, {'J01': 37}, 
430.0, {'J01': -314.6, 'top_mgr': 1}, {'J01': 10}, {'J01': 39}, 
435.0, {'J01': -265.0, 'top_mgr': 5}, {'J01': 10}, {'J01': 35}, 
440.0, {'J01': -251.0, 'top_mgr': 4}, {'J01': 11}, {'J01': 35}, 
445.0, {'J01': -278.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 37}, 
450.0, {'J01': -298.59999999999997, 'top_mgr': 6}, {'J01': 11}, {'J01': 36}, 
455.0, {'J01': -334.59999999999997, 'top_mgr': 5}, {'J01': 14}, {'J01': 38}, 
460.0, {'J01': -383.2, 'top_mgr': 1}, {'J01': 14}, {'J01': 42}, 
465.0, {'J01': -358.20000000000005, 'top_mgr': 4}, {'J01': 14}, {'J01': 42}, 
470.0, {'J01': -357.20000000000005, 'top_mgr': 4}, {'J01': 14}, {'J01': 41}, 
475.0, {'J01': -354.59999999999997, 'top_mgr': 8}, {'J01': 15}, {'J01': 38}, 
480.0, {'J01': -402.6, 'top_mgr': 1}, {'J01': 15}, {'J01': 44}, 
485.0, {'J01': -454.6, 'top_mgr': 0}, {'J01': 16}, {'J01': 48}, 
490.0, {'J01': -505.6, 'top_mgr': 0}, {'J01': 17}, {'J01': 51}, 
495.0, {'J01': -527.6, 'top_mgr': 4}, {'J01': 18}, {'J01': 50}, 
500.0, {'J01': -558.4, 'top_mgr': 2}, {'J01': 20}, {'J01': 52}, 
505.0, {'J01': -560.4, 'top_mgr': 3}, {'J01': 21}, {'J01': 51}, 
510.0, {'J01': -594.2, 'top_mgr': 4}, {'J01': 21}, {'J01': 53}, 
515.0, {'J01': -577.6, 'top_mgr': 2}, {'J01': 22}, {'J01': 53}, 
520.0, {'J01': -563.2, 'top_mgr': 4}, {'J01': 22}, {'J01': 51}, 
525.0, {'J01': -596.6, 'top_mgr': 3}, {'J01': 23}, {'J01': 54}, 
530.0, {'J01': -639.6, 'top_mgr': 1}, {'J01': 24}, {'J01': 60}, 
535.0, {'J01': -596.2, 'top_mgr': 3}, {'J01': 24}, {'J01': 60}, 
