5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.002232143)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.05357143)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.14285715)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.13616072)}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': np.float32(-0.18526785)}, {'J8': 1}, {'J8': 2}, 
40.0, {'J8': np.float32(-0.28794643)}, {'J8': 2}, {'J8': 3}, 
45.0, {'J8': np.float32(-0.421875)}, {'J8': 2}, {'J8': 3}, 
50.0, {'J8': np.float32(-0.42857143)}, {'J8': 1}, {'J8': 3}, 
55.0, {'J8': np.float32(-0.41517857)}, {'J8': 1}, {'J8': 2}, 
60.0, {'J8': np.float32(-0.54241073)}, {'J8': 3}, {'J8': 5}, 
65.0, {'J8': np.float32(-0.78571427)}, {'J8': 4}, {'J8': 6}, 
70.0, {'J8': np.float32(-0.765625)}, {'J8': 4}, {'J8': 4}, 
75.0, {'J8': np.float32(-0.9441964)}, {'J8': 4}, {'J8': 4}, 
80.0, {'J8': np.float32(-1.140625)}, {'J8': 4}, {'J8': 6}, 
85.0, {'J8': np.float32(-1.4084822)}, {'J8': 4}, {'J8': 6}, 
90.0, {'J8': np.float32(-1.6763393)}, {'J8': 4}, {'J8': 6}, 
95.0, {'J8': np.float32(-1.9754465)}, {'J8': 4}, {'J8': 8}, 
100.0, {'J8': np.float32(-2.138393)}, {'J8': 4}, {'J8': 7}, 
105.0, {'J8': np.float32(-2.0558035)}, {'J8': 5}, {'J8': 6}, 
110.0, {'J8': np.float32(-2.263393)}, {'J8': 5}, {'J8': 6}, 
115.0, {'J8': np.float32(-2.5513394)}, {'J8': 5}, {'J8': 8}, 
120.0, {'J8': np.float32(-2.8348215)}, {'J8': 5}, {'J8': 9}, 
125.0, {'J8': np.float32(-3.1339285)}, {'J8': 5}, {'J8': 9}, 
130.0, {'J8': np.float32(-3.5513394)}, {'J8': 5}, {'J8': 11}, 
135.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 14}, 
140.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
145.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 17}, 
