episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXWAVE,27044564.0,69261509.5,4154949.0,78102.0,47574.0,46826.0,-89172.29028,95027.6487,-313942.0,0.0,0.6894,0.0414,0.2758,0.2715,0.0,0.0,0.0,1080,35.2
2,MAXWAVE,67694231.0,250721892.5,11568247.0,129862.0,95711.0,125024.0,-294829.74398,211430.90956,-671781.5,0.0,0.7598,0.0351,0.273,0.3566,0.0,0.0,0.0,1080,58.5
3,MAXWAVE,33638906.0,111812771.0,5038729.0,93925.0,63340.0,56776.0,-134677.4787,141054.6373,-429064.5,0.0,0.743,0.0335,0.2959,0.2653,0.0,0.0,0.0,1080,41.9
4,MAXWAVE,16987755.5,5688308.5,940354.5,38238.0,13111.0,18330.0,-20996.35556,17259.0436,-89289.5,0.0,0.2409,0.0398,0.1882,0.2631,0.0,0.0,0.0,1080,26.0
5,MAXWAVE,20015807.0,4613153.5,808866.0,37160.0,12129.0,16784.0,-22804.59306,16248.68215,-88142.0,0.0,0.1814,0.0318,0.1836,0.254,0.0,0.0,0.0,1080,26.4
6,MAXWAVE,16412213.0,30178117.5,2311492.5,56191.0,29860.0,30650.0,-43139.19491,50254.28472,-187697.0,0.0,0.6171,0.0473,0.2559,0.2626,0.0,0.0,0.0,1080,31.7
7,MAXWAVE,20298360.0,4147445.5,697793.5,37447.0,11456.0,15085.0,-22635.00509,17768.33115,-94428.0,0.0,0.165,0.0278,0.179,0.2357,0.0,0.0,0.0,1080,26.7
8,MAXWAVE,14920514.5,5868258.0,998040.5,38457.0,12954.0,17403.0,-19248.86343,17737.79457,-88911.5,0.0,0.2693,0.0458,0.1882,0.2529,0.0,0.0,0.0,1080,25.8
9,MAXWAVE,22870456.5,3615237.0,565215.5,35876.0,11184.0,13623.0,-24523.79028,14847.90162,-67234.5,0.0,0.1336,0.0209,0.1843,0.2245,0.0,0.0,0.0,1080,24.5
10,MAXWAVE,21103180.0,5024318.0,807924.0,37854.0,12690.0,16268.0,-24192.12778,18913.10546,-101156.0,0.0,0.1865,0.03,0.1899,0.2435,0.0,0.0,0.0,1080,25.5
11,MAXWAVE,27615241.0,73623141.5,4373548.0,82553.0,52662.0,49702.0,-93739.24306,98436.88846,-328857.0,0.0,0.6971,0.0414,0.2848,0.2688,0.0,0.0,0.0,1080,37.1
12,MAXWAVE,21222106.5,5546647.5,874293.0,37516.0,12448.0,17006.0,-24785.88333,18793.1909,-95367.0,0.0,0.2007,0.0316,0.1859,0.2539,0.0,0.0,0.0,1080,26.1
13,MAXWAVE,64719299.0,230995990.0,10097966.5,126581.0,91780.0,106117.0,-273810.45278,209982.26226,-658340.0,0.0,0.7553,0.033,0.2829,0.327,0.0,0.0,0.0,1080,58.3
14,MAXWAVE,21825057.0,5593326.5,925470.5,37674.0,12553.0,17570.0,-25387.39213,21727.39288,-110249.5,0.0,0.1973,0.0327,0.1852,0.2592,0.0,0.0,0.0,1080,26.6
15,MAXWAVE,19768877.0,5293995.0,787553.0,36759.0,12107.0,16023.0,-23206.36296,18610.5044,-94451.5,0.0,0.2048,0.0305,0.1866,0.2469,0.0,0.0,0.0,1080,25.1
16,MAXWAVE,21073934.0,5789862.5,895168.0,38021.0,12535.0,16843.0,-24873.88565,22549.6805,-113302.5,0.0,0.2086,0.0322,0.186,0.2499,0.0,0.0,0.0,1080,26.1
17,MAXWAVE,28799596.5,84466585.5,4464534.5,83075.0,52834.0,51992.0,-104876.09444,112798.76242,-355719.0,0.0,0.7175,0.0379,0.2812,0.2767,0.0,0.0,0.0,1080,37.1
18,MAXWAVE,42966780.0,120569250.5,6286010.0,97731.0,65587.0,67750.0,-151422.25046,151254.98694,-469266.0,0.0,0.71,0.037,0.2838,0.2932,0.0,0.0,0.0,1080,44.1
19,MAXWAVE,24008636.5,60796470.0,4069382.5,74482.0,45123.0,44714.0,-78523.24676,84850.50901,-282640.0,0.0,0.6841,0.0458,0.2746,0.2721,0.0,0.0,0.0,1080,34.5
20,MAXWAVE,71394801.5,224255311.5,10635903.0,123720.0,89105.0,111689.0,-273750.10463,204695.7944,-629150.0,0.0,0.7322,0.0347,0.2746,0.3442,0.0,0.0,0.0,1080,57.1
21,MAXWAVE,41233715.0,123179146.5,5783886.0,97130.0,65615.0,63953.0,-152234.13102,150232.11089,-465935.5,0.0,0.7237,0.034,0.2894,0.2821,0.0,0.0,0.0,1080,46.2
22,MAXWAVE,58083575.0,246194631.0,11066971.0,130616.0,97367.0,112181.0,-281739.07963,214381.46807,-687810.5,0.0,0.7807,0.0351,0.2862,0.3298,0.0,0.0,0.0,1080,65.7
23,MAXWAVE,14664845.0,6542720.5,998953.0,39200.0,13926.0,18828.0,-19636.63472,19599.23326,-97483.0,0.0,0.2946,0.045,0.1935,0.2617,0.0,0.0,0.0,1080,26.9
24,MAXWAVE,60387046.0,237252120.0,10322595.0,130160.0,96311.0,105225.0,-275591.82037,214991.21232,-664312.0,0.0,0.7704,0.0335,0.2904,0.3172,0.0,0.0,0.0,1080,65.9
25,MAXWAVE,21072122.0,4716914.0,785584.0,37229.0,11487.0,16377.0,-23878.73704,18507.67393,-94719.5,0.0,0.1775,0.0296,0.1765,0.2516,0.0,0.0,0.0,1080,25.9
26,MAXWAVE,31223315.5,79972399.5,4751379.0,83118.0,52996.0,54107.0,-102958.99537,107646.36381,-341151.0,0.0,0.6897,0.041,0.2786,0.2844,0.0,0.0,0.0,1080,39.8
27,MAXWAVE,24836445.5,5594209.5,813282.0,37656.0,12290.0,14828.0,-28176.53241,19065.37775,-95631.5,0.0,0.179,0.026,0.1897,0.2289,0.0,0.0,0.0,1080,24.8
28,MAXWAVE,32722464.0,87939785.0,4459185.0,85616.0,54917.0,49650.0,-111724.30463,111488.26072,-357711.5,0.0,0.7028,0.0356,0.2888,0.2611,0.0,0.0,0.0,1080,37.8
29,MAXWAVE,66692907.0,276209375.0,12862457.0,134186.0,100876.0,139145.0,-317502.11296,209881.73645,-672836.0,0.0,0.7764,0.0362,0.2696,0.3718,0.0,0.0,0.0,1080,61.7
30,MAXWAVE,16933414.0,4048310.5,568416.5,35987.0,10955.0,14036.0,-19427.52269,13227.34528,-67162.0,0.0,0.1879,0.0264,0.1797,0.2302,0.0,0.0,0.0,1080,25.3
31,MAXWAVE,32641986.0,127421905.0,6037974.5,98971.0,67889.0,66073.0,-148207.30648,143006.68114,-441338.5,0.0,0.7671,0.0364,0.2915,0.2837,0.0,0.0,0.0,1080,45.7
32,MAXWAVE,72167900.0,249985188.0,11716024.0,129581.0,94789.0,127122.0,-298289.8963,205953.43187,-657921.0,0.0,0.7488,0.0351,0.2697,0.3617,0.0,0.0,0.0,1080,69.3
33,MAXWAVE,16863446.0,5100841.5,644994.5,36705.0,12432.0,14726.0,-20337.30324,12732.22666,-61580.5,0.0,0.2256,0.0285,0.1947,0.2306,0.0,0.0,0.0,1080,25.5
34,MAXWAVE,18510718.5,4838856.0,777564.0,37010.0,12175.0,16442.0,-21619.97639,15316.80725,-85202.5,0.0,0.2006,0.0322,0.1855,0.2505,0.0,0.0,0.0,1080,25.4
35,MAXWAVE,18810756.5,3621798.0,644706.5,35781.0,11028.0,14682.0,-20770.8838,12120.77086,-50985.5,0.0,0.1569,0.0279,0.1793,0.2388,0.0,0.0,0.0,1080,25.5
36,MAXWAVE,25536061.5,70212590.5,4177751.5,78388.0,48833.0,48247.0,-88656.15926,97230.98949,-318474.5,0.0,0.7026,0.0418,0.2783,0.275,0.0,0.0,0.0,1080,34.8
37,MAXWAVE,19613884.0,6327578.5,916819.5,38432.0,13484.0,17189.0,-24019.87269,20502.33593,-101289.0,0.0,0.2356,0.0341,0.1951,0.2487,0.0,0.0,0.0,1080,25.9
38,MAXWAVE,33452440.5,93123854.5,4553114.5,87133.0,56963.0,51917.0,-117200.27315,117922.8742,-368992.5,0.0,0.7102,0.0347,0.2906,0.2649,0.0,0.0,0.0,1080,39.9
