5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -11.5}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -43.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -90.0}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -165.0}, {'J01': 3}, {'J01': 9}, 
40.0, {'J01': -267.0}, {'J01': 4}, {'J01': 14}, 
45.0, {'J01': -418.0}, {'J01': 5}, {'J01': 18}, 
50.0, {'J01': -598.5}, {'J01': 6}, {'J01': 21}, 
55.0, {'J01': -824.5}, {'J01': 8}, {'J01': 26}, 
60.0, {'J01': -1043.5}, {'J01': 8}, {'J01': 27}, 
65.0, {'J01': -1321.0}, {'J01': 8}, {'J01': 30}, 
70.0, {'J01': -1627.5}, {'J01': 8}, {'J01': 32}, 
75.0, {'J01': -1951.5}, {'J01': 8}, {'J01': 34}, 
80.0, {'J01': -2303.0}, {'J01': 8}, {'J01': 37}, 
85.0, {'J01': -2678.5}, {'J01': 8}, {'J01': 39}, 
90.0, {'J01': -3068.5}, {'J01': 8}, {'J01': 39}, 
95.0, {'J01': -3460.5}, {'J01': 8}, {'J01': 41}, 
100.0, {'J01': -3877.5}, {'J01': 8}, {'J01': 43}, 
105.0, {'J01': -4311.5}, {'J01': 8}, {'J01': 44}, 
110.0, {'J01': -4751.5}, {'J01': 8}, {'J01': 44}, 
115.0, {'J01': -5196.5}, {'J01': 8}, {'J01': 46}, 
120.0, {'J01': -5662.0}, {'J01': 8}, {'J01': 49}, 
125.0, {'J01': -4605.5}, {'J01': 6}, {'J01': 42}, 
130.0, {'J01': -4395.5}, {'J01': 6}, {'J01': 36}, 
135.0, {'J01': -3794.5}, {'J01': 5}, {'J01': 30}, 
140.0, {'J01': -2800.0}, {'J01': 5}, {'J01': 23}, 
145.0, {'J01': -2506.5}, {'J01': 5}, {'J01': 22}, 
150.0, {'J01': -2727.5}, {'J01': 5}, {'J01': 23}, 
155.0, {'J01': -2957.5}, {'J01': 5}, {'J01': 23}, 
160.0, {'J01': -3188.0}, {'J01': 6}, {'J01': 24}, 
165.0, {'J01': -3428.0}, {'J01': 6}, {'J01': 24}, 
170.0, {'J01': -3668.0}, {'J01': 6}, {'J01': 24}, 
175.0, {'J01': -3908.0}, {'J01': 6}, {'J01': 24}, 
180.0, {'J01': -4150.5}, {'J01': 7}, {'J01': 25}, 
185.0, {'J01': -4400.5}, {'J01': 7}, {'J01': 25}, 
190.0, {'J01': -4650.5}, {'J01': 7}, {'J01': 25}, 
195.0, {'J01': -3627.5}, {'J01': 7}, {'J01': 22}, 
200.0, {'J01': -3239.5}, {'J01': 7}, {'J01': 22}, 
205.0, {'J01': -3430.5}, {'J01': 8}, {'J01': 23}, 
210.0, {'J01': -3660.5}, {'J01': 8}, {'J01': 23}, 
215.0, {'J01': -3890.5}, {'J01': 8}, {'J01': 23}, 
220.0, {'J01': -4120.5}, {'J01': 8}, {'J01': 23}, 
225.0, {'J01': -4355.5}, {'J01': 8}, {'J01': 24}, 
230.0, {'J01': -4601.5}, {'J01': 8}, {'J01': 26}, 
235.0, {'J01': -4863.5}, {'J01': 8}, {'J01': 27}, 
240.0, {'J01': -5140.5}, {'J01': 8}, {'J01': 29}, 
245.0, {'J01': -5430.5}, {'J01': 8}, {'J01': 29}, 
250.0, {'J01': -5621.5}, {'J01': 9}, {'J01': 29}, 
255.0, {'J01': -5820.0}, {'J01': 9}, {'J01': 26}, 
260.0, {'J01': -5304.0}, {'J01': 9}, {'J01': 24}, 
265.0, {'J01': -5414.5}, {'J01': 9}, {'J01': 25}, 
270.0, {'J01': -5620.0}, {'J01': 9}, {'J01': 25}, 
275.0, {'J01': -5871.5}, {'J01': 9}, {'J01': 26}, 
280.0, {'J01': -6135.5}, {'J01': 9}, {'J01': 27}, 
285.0, {'J01': -6405.5}, {'J01': 9}, {'J01': 27}, 
290.0, {'J01': -6678.0}, {'J01': 9}, {'J01': 29}, 
295.0, {'J01': -6980.5}, {'J01': 10}, {'J01': 34}, 
