5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -9.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -39.5}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -85.5}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -164.0}, {'J01': 3}, {'J01': 11}, 
40.0, {'J01': -270.5}, {'J01': 3}, {'J01': 12}, 
45.0, {'J01': -407.0}, {'J01': 5}, {'J01': 17}, 
50.0, {'J01': -591.5}, {'J01': 6}, {'J01': 21}, 
55.0, {'J01': -806.0}, {'J01': 8}, {'J01': 24}, 
60.0, {'J01': -1051.0}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -1336.0}, {'J01': 8}, {'J01': 35}, 
70.0, {'J01': -1686.5}, {'J01': 8}, {'J01': 36}, 
75.0, {'J01': -2050.0}, {'J01': 8}, {'J01': 37}, 
80.0, {'J01': -2425.5}, {'J01': 8}, {'J01': 39}, 
85.0, {'J01': -2820.5}, {'J01': 8}, {'J01': 40}, 
90.0, {'J01': -3220.5}, {'J01': 8}, {'J01': 40}, 
95.0, {'J01': -3623.5}, {'J01': 8}, {'J01': 43}, 
100.0, {'J01': -4060.0}, {'J01': 8}, {'J01': 45}, 
105.0, {'J01': -4511.0}, {'J01': 8}, {'J01': 46}, 
110.0, {'J01': -3993.0}, {'J01': 7}, {'J01': 38}, 
115.0, {'J01': -3597.0}, {'J01': 6}, {'J01': 33}, 
120.0, {'J01': -3192.0}, {'J01': 5}, {'J01': 28}, 
125.0, {'J01': -2450.5}, {'J01': 4}, {'J01': 20}, 
130.0, {'J01': -2088.0}, {'J01': 4}, {'J01': 17}, 
135.0, {'J01': -2259.0}, {'J01': 4}, {'J01': 18}, 
140.0, {'J01': -2452.5}, {'J01': 5}, {'J01': 22}, 
145.0, {'J01': -2672.5}, {'J01': 5}, {'J01': 22}, 
150.0, {'J01': -2897.0}, {'J01': 5}, {'J01': 23}, 
155.0, {'J01': -3127.0}, {'J01': 5}, {'J01': 23}, 
160.0, {'J01': -3357.5}, {'J01': 6}, {'J01': 24}, 
165.0, {'J01': -3597.5}, {'J01': 6}, {'J01': 24}, 
170.0, {'J01': -3837.5}, {'J01': 6}, {'J01': 24}, 
175.0, {'J01': -4077.5}, {'J01': 6}, {'J01': 24}, 
180.0, {'J01': -3120.0}, {'J01': 7}, {'J01': 21}, 
185.0, {'J01': -2797.5}, {'J01': 7}, {'J01': 24}, 
190.0, {'J01': -2984.0}, {'J01': 7}, {'J01': 22}, 
195.0, {'J01': -3204.0}, {'J01': 7}, {'J01': 22}, 
200.0, {'J01': -3424.5}, {'J01': 8}, {'J01': 23}, 
205.0, {'J01': -3654.5}, {'J01': 8}, {'J01': 23}, 
210.0, {'J01': -3884.5}, {'J01': 8}, {'J01': 23}, 
215.0, {'J01': -4119.0}, {'J01': 8}, {'J01': 24}, 
220.0, {'J01': -4344.5}, {'J01': 8}, {'J01': 23}, 
225.0, {'J01': -4578.5}, {'J01': 8}, {'J01': 24}, 
230.0, {'J01': -4818.5}, {'J01': 8}, {'J01': 24}, 
235.0, {'J01': -5058.5}, {'J01': 8}, {'J01': 24}, 
240.0, {'J01': -5298.5}, {'J01': 8}, {'J01': 24}, 
245.0, {'J01': -4826.0}, {'J01': 8}, {'J01': 21}, 
250.0, {'J01': -4908.5}, {'J01': 9}, {'J01': 23}, 
255.0, {'J01': -5147.5}, {'J01': 9}, {'J01': 26}, 
260.0, {'J01': -5364.5}, {'J01': 9}, {'J01': 25}, 
265.0, {'J01': -5590.0}, {'J01': 9}, {'J01': 24}, 
270.0, {'J01': -5833.5}, {'J01': 9}, {'J01': 26}, 
275.0, {'J01': -6101.5}, {'J01': 9}, {'J01': 29}, 
280.0, {'J01': -6396.5}, {'J01': 9}, {'J01': 30}, 
285.0, {'J01': -6700.5}, {'J01': 9}, {'J01': 32}, 
290.0, {'J01': -7023.0}, {'J01': 9}, {'J01': 35}, 
295.0, {'J01': -7337.5}, {'J01': 10}, {'J01': 40}, 
