5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.2, 'top_mgr': 3}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -13.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -25.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -42.8, 'top_mgr': 0}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -70.6, 'top_mgr': 0}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': -81.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 19}, 
45.0, {'J01': -105.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 22}, 
50.0, {'J01': -133.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
55.0, {'J01': -152.20000000000002, 'top_mgr': 5}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -160.6, 'top_mgr': 9}, {'J01': 5}, {'J01': 22}, 
65.0, {'J01': -137.6, 'top_mgr': 8}, {'J01': 4}, {'J01': 20}, 
70.0, {'J01': -107.00000000000001, 'top_mgr': 7}, {'J01': 4}, {'J01': 18}, 
75.0, {'J01': -130.2, 'top_mgr': 3}, {'J01': 6}, {'J01': 25}, 
80.0, {'J01': -163.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
85.0, {'J01': -204.39999999999998, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -245.39999999999998, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
95.0, {'J01': -288.79999999999995, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
100.0, {'J01': -287.3999999999999, 'top_mgr': 8}, {'J01': 6}, {'J01': 28}, 
105.0, {'J01': -290.59999999999997, 'top_mgr': 7}, {'J01': 5}, {'J01': 21}, 
110.0, {'J01': -326.2, 'top_mgr': 4}, {'J01': 5}, {'J01': 25}, 
115.0, {'J01': -372.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
120.0, {'J01': -306.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
