5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -9.5}, {'J01': 1}, {'J01': 5}, 
20.0, {'J01': -64.0}, {'J01': 2}, {'J01': 8}, 
25.0, {'J01': -103.0}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -138.0}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -138.0}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -204.5}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -234.0}, {'J01': 3}, {'J01': 14}, 
50.0, {'J01': -243.0}, {'J01': 5}, {'J01': 19}, 
55.0, {'J01': -397.5}, {'J01': 7}, {'J01': 27}, 
60.0, {'J01': -657.0}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -614.0}, {'J01': 7}, {'J01': 27}, 
70.0, {'J01': -454.0}, {'J01': 4}, {'J01': 20}, 
75.0, {'J01': -413.0}, {'J01': 4}, {'J01': 17}, 
80.0, {'J01': -594.5}, {'J01': 4}, {'J01': 24}, 
85.0, {'J01': -718.5}, {'J01': 6}, {'J01': 25}, 
90.0, {'J01': -760.5}, {'J01': 8}, {'J01': 25}, 
95.0, {'J01': -915.0}, {'J01': 8}, {'J01': 27}, 
100.0, {'J01': -1193.5}, {'J01': 8}, {'J01': 31}, 
105.0, {'J01': -1079.0}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -667.0}, {'J01': 5}, {'J01': 20}, 
115.0, {'J01': -693.5}, {'J01': 4}, {'J01': 19}, 
120.0, {'J01': -846.0}, {'J01': 4}, {'J01': 24}, 
125.0, {'J01': -1024.0}, {'J01': 6}, {'J01': 28}, 
130.0, {'J01': -1193.5}, {'J01': 8}, {'J01': 30}, 
135.0, {'J01': -1439.0}, {'J01': 8}, {'J01': 32}, 
140.0, {'J01': -1778.0}, {'J01': 8}, {'J01': 39}, 
145.0, {'J01': -1686.5}, {'J01': 7}, {'J01': 34}, 
150.0, {'J01': -982.0}, {'J01': 4}, {'J01': 22}, 
155.0, {'J01': -994.5}, {'J01': 4}, {'J01': 20}, 
160.0, {'J01': -1207.5}, {'J01': 4}, {'J01': 26}, 
165.0, {'J01': -1031.0}, {'J01': 6}, {'J01': 31}, 
170.0, {'J01': -956.5}, {'J01': 8}, {'J01': 31}, 
175.0, {'J01': -1151.5}, {'J01': 8}, {'J01': 33}, 
180.0, {'J01': -1489.0}, {'J01': 8}, {'J01': 37}, 
185.0, {'J01': -1444.0}, {'J01': 7}, {'J01': 35}, 
190.0, {'J01': -1057.5}, {'J01': 6}, {'J01': 26}, 
195.0, {'J01': -1077.0}, {'J01': 5}, {'J01': 25}, 
200.0, {'J01': -1259.0}, {'J01': 5}, {'J01': 29}, 
205.0, {'J01': -1353.0}, {'J01': 7}, {'J01': 29}, 
210.0, {'J01': -1457.0}, {'J01': 8}, {'J01': 29}, 
215.0, {'J01': -1681.0}, {'J01': 8}, {'J01': 30}, 
220.0, {'J01': -1994.5}, {'J01': 8}, {'J01': 35}, 
225.0, {'J01': -1529.0}, {'J01': 7}, {'J01': 26}, 
230.0, {'J01': -774.0}, {'J01': 4}, {'J01': 15}, 
235.0, {'J01': -629.0}, {'J01': 4}, {'J01': 15}, 
240.0, {'J01': -786.0}, {'J01': 4}, {'J01': 19}, 
245.0, {'J01': -804.0}, {'J01': 6}, {'J01': 25}, 
250.0, {'J01': -825.5}, {'J01': 8}, {'J01': 26}, 
255.0, {'J01': -1087.0}, {'J01': 8}, {'J01': 27}, 
260.0, {'J01': -1371.5}, {'J01': 8}, {'J01': 32}, 
265.0, {'J01': -1214.5}, {'J01': 7}, {'J01': 27}, 
270.0, {'J01': -677.0}, {'J01': 5}, {'J01': 19}, 
275.0, {'J01': -646.0}, {'J01': 4}, {'J01': 17}, 
280.0, {'J01': -825.0}, {'J01': 4}, {'J01': 22}, 
285.0, {'J01': -926.5}, {'J01': 6}, {'J01': 23}, 
290.0, {'J01': -955.0}, {'J01': 8}, {'J01': 26}, 
295.0, {'J01': -1172.0}, {'J01': 8}, {'J01': 29}, 
300.0, {'J01': -1478.0}, {'J01': 8}, {'J01': 34}, 
305.0, {'J01': -1443.5}, {'J01': 7}, {'J01': 31}, 
310.0, {'J01': -898.0}, {'J01': 5}, {'J01': 21}, 
315.0, {'J01': -771.5}, {'J01': 4}, {'J01': 20}, 
320.0, {'J01': -880.0}, {'J01': 4}, {'J01': 25}, 
325.0, {'J01': -974.0}, {'J01': 6}, {'J01': 26}, 
330.0, {'J01': -1015.0}, {'J01': 8}, {'J01': 28}, 
335.0, {'J01': -1251.0}, {'J01': 8}, {'J01': 31}, 
340.0, {'J01': -1573.5}, {'J01': 8}, {'J01': 36}, 
345.0, {'J01': -1419.5}, {'J01': 7}, {'J01': 30}, 
350.0, {'J01': -659.5}, {'J01': 4}, {'J01': 20}, 
355.0, {'J01': -641.5}, {'J01': 4}, {'J01': 18}, 
360.0, {'J01': -742.5}, {'J01': 4}, {'J01': 22}, 
365.0, {'J01': -919.5}, {'J01': 6}, {'J01': 30}, 
370.0, {'J01': -1041.5}, {'J01': 8}, {'J01': 33}, 
375.0, {'J01': -1163.5}, {'J01': 8}, {'J01': 30}, 
380.0, {'J01': -1438.0}, {'J01': 8}, {'J01': 32}, 
385.0, {'J01': -1658.5}, {'J01': 8}, {'J01': 31}, 
390.0, {'J01': -1851.0}, {'J01': 8}, {'J01': 31}, 
395.0, {'J01': -2060.0}, {'J01': 8}, {'J01': 31}, 
400.0, {'J01': -2376.0}, {'J01': 8}, {'J01': 33}, 
405.0, {'J01': -2472.5}, {'J01': 8}, {'J01': 29}, 
410.0, {'J01': -2529.5}, {'J01': 8}, {'J01': 30}, 
415.0, {'J01': -2823.5}, {'J01': 8}, {'J01': 33}, 
420.0, {'J01': -3163.5}, {'J01': 8}, {'J01': 38}, 
425.0, {'J01': -2079.5}, {'J01': 6}, {'J01': 28}, 
430.0, {'J01': -1270.5}, {'J01': 4}, {'J01': 18}, 
435.0, {'J01': -1090.5}, {'J01': 4}, {'J01': 16}, 
440.0, {'J01': -1259.5}, {'J01': 4}, {'J01': 21}, 
445.0, {'J01': -1417.0}, {'J01': 6}, {'J01': 26}, 
450.0, {'J01': -1503.0}, {'J01': 8}, {'J01': 29}, 
455.0, {'J01': -1704.0}, {'J01': 8}, {'J01': 31}, 
460.0, {'J01': -2017.5}, {'J01': 8}, {'J01': 33}, 
465.0, {'J01': -1695.0}, {'J01': 7}, {'J01': 29}, 
470.0, {'J01': -930.5}, {'J01': 5}, {'J01': 23}, 
475.0, {'J01': -905.5}, {'J01': 5}, {'J01': 19}, 
480.0, {'J01': -1107.5}, {'J01': 5}, {'J01': 25}, 
485.0, {'J01': -1180.5}, {'J01': 6}, {'J01': 28}, 
490.0, {'J01': -1148.5}, {'J01': 8}, {'J01': 29}, 
495.0, {'J01': -1446.5}, {'J01': 8}, {'J01': 32}, 
500.0, {'J01': -1774.5}, {'J01': 8}, {'J01': 37}, 
505.0, {'J01': -1677.5}, {'J01': 7}, {'J01': 33}, 
510.0, {'J01': -980.5}, {'J01': 7}, {'J01': 23}, 
515.0, {'J01': -1048.5}, {'J01': 5}, {'J01': 22}, 
520.0, {'J01': -1282.5}, {'J01': 5}, {'J01': 28}, 
525.0, {'J01': -1395.5}, {'J01': 7}, {'J01': 33}, 
530.0, {'J01': -1441.5}, {'J01': 8}, {'J01': 34}, 
535.0, {'J01': -1681.0}, {'J01': 8}, {'J01': 35}, 
540.0, {'J01': -2040.0}, {'J01': 8}, {'J01': 39}, 
545.0, {'J01': -1803.0}, {'J01': 7}, {'J01': 35}, 
550.0, {'J01': -1133.0}, {'J01': 5}, {'J01': 27}, 
555.0, {'J01': -964.0}, {'J01': 4}, {'J01': 23}, 
560.0, {'J01': -1114.5}, {'J01': 4}, {'J01': 26}, 
565.0, {'J01': -1328.0}, {'J01': 7}, {'J01': 32}, 
570.0, {'J01': -1379.5}, {'J01': 8}, {'J01': 30}, 
575.0, {'J01': -1572.5}, {'J01': 8}, {'J01': 31}, 
580.0, {'J01': -1905.5}, {'J01': 8}, {'J01': 39}, 
585.0, {'J01': -1435.5}, {'J01': 7}, {'J01': 31}, 
590.0, {'J01': -885.0}, {'J01': 5}, {'J01': 20}, 
595.0, {'J01': -801.5}, {'J01': 4}, {'J01': 17}, 
600.0, {'J01': -941.5}, {'J01': 4}, {'J01': 21}, 
605.0, {'J01': -1058.5}, {'J01': 6}, {'J01': 27}, 
610.0, {'J01': -1133.0}, {'J01': 8}, {'J01': 31}, 
615.0, {'J01': -1371.0}, {'J01': 8}, {'J01': 31}, 
620.0, {'J01': -1696.0}, {'J01': 8}, {'J01': 37}, 
625.0, {'J01': -1491.0}, {'J01': 7}, {'J01': 33}, 
630.0, {'J01': -748.5}, {'J01': 4}, {'J01': 18}, 
635.0, {'J01': -749.5}, {'J01': 4}, {'J01': 17}, 
640.0, {'J01': -929.0}, {'J01': 4}, {'J01': 22}, 
645.0, {'J01': -959.5}, {'J01': 6}, {'J01': 26}, 
650.0, {'J01': -973.5}, {'J01': 8}, {'J01': 29}, 
655.0, {'J01': -1094.0}, {'J01': 8}, {'J01': 29}, 
660.0, {'J01': -1396.0}, {'J01': 8}, {'J01': 34}, 
665.0, {'J01': -1651.0}, {'J01': 8}, {'J01': 34}, 
670.0, {'J01': -1838.5}, {'J01': 8}, {'J01': 33}, 
675.0, {'J01': -2036.5}, {'J01': 8}, {'J01': 31}, 
680.0, {'J01': -2358.0}, {'J01': 8}, {'J01': 37}, 
685.0, {'J01': -2453.5}, {'J01': 8}, {'J01': 34}, 
690.0, {'J01': -2554.5}, {'J01': 8}, {'J01': 30}, 
695.0, {'J01': -2860.0}, {'J01': 8}, {'J01': 34}, 
700.0, {'J01': -3206.5}, {'J01': 9}, {'J01': 37}, 
705.0, {'J01': -2261.5}, {'J01': 7}, {'J01': 29}, 
710.0, {'J01': -1218.5}, {'J01': 4}, {'J01': 17}, 
715.0, {'J01': -1206.5}, {'J01': 4}, {'J01': 17}, 
720.0, {'J01': -1383.5}, {'J01': 4}, {'J01': 21}, 
725.0, {'J01': -1608.0}, {'J01': 7}, {'J01': 27}, 
730.0, {'J01': -1757.0}, {'J01': 8}, {'J01': 28}, 
735.0, {'J01': -1980.5}, {'J01': 8}, {'J01': 28}, 
740.0, {'J01': -2266.0}, {'J01': 8}, {'J01': 31}, 
745.0, {'J01': -1951.0}, {'J01': 7}, {'J01': 27}, 
750.0, {'J01': -1158.5}, {'J01': 5}, {'J01': 19}, 
755.0, {'J01': -1014.0}, {'J01': 4}, {'J01': 18}, 
760.0, {'J01': -1200.5}, {'J01': 4}, {'J01': 22}, 
765.0, {'J01': -1030.5}, {'J01': 6}, {'J01': 24}, 
770.0, {'J01': -936.0}, {'J01': 8}, {'J01': 24}, 
775.0, {'J01': -1184.0}, {'J01': 8}, {'J01': 28}, 
