episode,decision,feature,count,mean,std,min,max,p05,p95,nan_count,inf_count,zero_frac
1,364,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,364,total_speed,10,0.003929040394723415,0.011787121184170246,0.0,0.039290402084589005,0.0,0.021609721705317497,0,0,0.9
1,365,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,365,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,365,total_wait,10,70.74642944335938,188.000732421875,0.0,630.5357055664062,0.0,381.4125061035156,0,0,0.8
1,365,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,365,total_speed,10,0.0024541730526834726,0.0073625193908810616,0.0,0.02454173006117344,0.0,0.013497951440513134,0,0,0.9
1,366,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,366,approach,10,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.03928571566939354,0,0,0.9
1,366,total_wait,10,71.06785583496094,188.53746032714844,0.0,632.3214111328125,0.0,383.0374755859375,0,0,0.8
1,366,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
1,366,total_speed,10,0.00454137846827507,0.01362413540482521,0.0,0.0454137846827507,0.0,0.024977581575512886,0,0,0.9
1,367,phase,10,0.10000000149011612,0.29999998211860657,0.0,1.0,0.0,0.550000011920929,0,0,0.9
1,367,approach,10,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.01964285783469677,0,0,0.9
1,367,total_wait,10,71.3892822265625,189.074951171875,0.0,634.1071166992188,0.0,384.6624755859375,0,0,0.8
1,367,queue,10,0.03214285895228386,0.0647798478603363,0.0,0.1785714328289032,0.0,0.16250000894069672,0,0,0.8
