5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.009090909)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.18181819)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.18181819)}, {'J8': 1}, {'J8': 1}, 
30.0, {'J8': np.float32(-0.18181819)}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': np.float32(-0.24545455)}, {'J8': 1}, {'J8': 2}, 
40.0, {'J8': np.float32(-0.11818182)}, {'J8': 1}, {'J8': 1}, 
45.0, {'J8': np.float32(-0.18181819)}, {'J8': 1}, {'J8': 1}, 
50.0, {'J8': np.float32(-0.35454544)}, {'J8': 3}, {'J8': 4}, 
55.0, {'J8': np.float32(-0.72727275)}, {'J8': 3}, {'J8': 4}, 
60.0, {'J8': np.float32(-0.8454546)}, {'J8': 3}, {'J8': 6}, 
65.0, {'J8': np.float32(-1.2363636)}, {'J8': 4}, {'J8': 8}, 
70.0, {'J8': np.float32(-1.4818182)}, {'J8': 4}, {'J8': 9}, 
75.0, {'J8': np.float32(-1.6363636)}, {'J8': 4}, {'J8': 9}, 
80.0, {'J8': np.float32(-1.7181818)}, {'J8': 4}, {'J8': 10}, 
85.0, {'J8': np.float32(-1.5818182)}, {'J8': 4}, {'J8': 10}, 
90.0, {'J8': np.float32(-1.9)}, {'J8': 4}, {'J8': 11}, 
95.0, {'J8': np.float32(-2.4545455)}, {'J8': 6}, {'J8': 14}, 
100.0, {'J8': np.float32(-2.5454545)}, {'J8': 6}, {'J8': 14}, 
105.0, {'J8': np.float32(-2.0)}, {'J8': 6}, {'J8': 15}, 
110.0, {'J8': np.float32(-2.7636364)}, {'J8': 7}, {'J8': 16}, 
115.0, {'J8': np.float32(-3.6272728)}, {'J8': 8}, {'J8': 17}, 
120.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
125.0, {'J8': np.float32(-2.009091)}, {'J8': 7}, {'J8': 16}, 
130.0, {'J8': np.float32(-2.909091)}, {'J8': 7}, {'J8': 16}, 
135.0, {'J8': np.float32(-3.990909)}, {'J8': 8}, {'J8': 17}, 
140.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
145.0, {'J8': np.float32(-1.6454545)}, {'J8': 7}, {'J8': 16}, 
150.0, {'J8': np.float32(-2.909091)}, {'J8': 7}, {'J8': 16}, 
155.0, {'J8': np.float32(-0.45454547)}, {'J8': 8}, {'J8': 16}, 
160.0, {'J8': np.float32(1.1727272)}, {'J8': 8}, {'J8': 15}, 
165.0, {'J8': np.float32(-0.9727273)}, {'J8': 7}, {'J8': 16}, 
170.0, {'J8': np.float32(0.75454545)}, {'J8': 6}, {'J8': 15}, 
175.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
180.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
185.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
190.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
195.0, {'J8': np.float32(-2.790909)}, {'J8': 7}, {'J8': 16}, 
200.0, {'J8': np.float32(2.5454545)}, {'J8': 8}, {'J8': 16}, 
205.0, {'J8': np.float32(2.2454545)}, {'J8': 8}, {'J8': 15}, 
210.0, {'J8': np.float32(-2.7636364)}, {'J8': 8}, {'J8': 16}, 
215.0, {'J8': np.float32(-3.0)}, {'J8': 8}, {'J8': 17}, 
220.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
225.0, {'J8': np.float32(2.0272727)}, {'J8': 7}, {'J8': 16}, 
230.0, {'J8': np.float32(2.2636364)}, {'J8': 6}, {'J8': 15}, 
235.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
240.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
245.0, {'J8': np.float32(-2.8)}, {'J8': 7}, {'J8': 16}, 
250.0, {'J8': np.float32(0.2090909)}, {'J8': 8}, {'J8': 16}, 
255.0, {'J8': np.float32(0.37272727)}, {'J8': 8}, {'J8': 15}, 
260.0, {'J8': np.float32(-2.7636364)}, {'J8': 8}, {'J8': 16}, 
265.0, {'J8': np.float32(-3.0)}, {'J8': 8}, {'J8': 17}, 
270.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
275.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
280.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
285.0, {'J8': np.float32(-0.3272727)}, {'J8': 8}, {'J8': 16}, 
290.0, {'J8': np.float32(-0.09090909)}, {'J8': 8}, {'J8': 15}, 
295.0, {'J8': np.float32(-2.7727273)}, {'J8': 8}, {'J8': 17}, 
300.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
305.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
310.0, {'J8': np.float32(4.0)}, {'J8': 7}, {'J8': 16}, 
315.0, {'J8': np.float32(4.0)}, {'J8': 6}, {'J8': 15}, 
320.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
325.0, {'J8': np.float32(-2.7272727)}, {'J8': 6}, {'J8': 15}, 
330.0, {'J8': np.float32(-2.8090909)}, {'J8': 7}, {'J8': 16}, 
335.0, {'J8': np.float32(-2.9363637)}, {'J8': 8}, {'J8': 17}, 
340.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
345.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
350.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
355.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
360.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
365.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
370.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
375.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
380.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
385.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
390.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
395.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
400.0, {'J8': np.float32(-3.090909)}, {'J8': 8}, {'J8': 17}, 
