5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.009090909)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.18181819)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.26363635)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.10909091)}, {'J8': 1}, {'J8': 2}, 
35.0, {'J8': np.float32(-0.17272727)}, {'J8': 1}, {'J8': 1}, 
40.0, {'J8': np.float32(-0.3)}, {'J8': 2}, {'J8': 3}, 
45.0, {'J8': np.float32(-0.57272726)}, {'J8': 3}, {'J8': 4}, 
50.0, {'J8': np.float32(-0.74545455)}, {'J8': 4}, {'J8': 5}, 
55.0, {'J8': np.float32(-0.90909094)}, {'J8': 4}, {'J8': 5}, 
60.0, {'J8': np.float32(-1.1363636)}, {'J8': 6}, {'J8': 9}, 
65.0, {'J8': np.float32(-1.7545455)}, {'J8': 7}, {'J8': 11}, 
70.0, {'J8': np.float32(-2.0272727)}, {'J8': 7}, {'J8': 12}, 
75.0, {'J8': np.float32(-2.290909)}, {'J8': 8}, {'J8': 14}, 
80.0, {'J8': np.float32(-2.5454545)}, {'J8': 8}, {'J8': 14}, 
85.0, {'J8': np.float32(-0.8181818)}, {'J8': 7}, {'J8': 13}, 
90.0, {'J8': np.float32(-0.56363636)}, {'J8': 6}, {'J8': 13}, 
95.0, {'J8': np.float32(-2.4363637)}, {'J8': 6}, {'J8': 14}, 
100.0, {'J8': np.float32(-2.5454545)}, {'J8': 6}, {'J8': 14}, 
105.0, {'J8': np.float32(-2.6909091)}, {'J8': 7}, {'J8': 16}, 
110.0, {'J8': np.float32(-0.54545456)}, {'J8': 7}, {'J8': 16}, 
115.0, {'J8': np.float32(-0.5272727)}, {'J8': 6}, {'J8': 15}, 
120.0, {'J8': np.float32(-0.47272727)}, {'J8': 5}, {'J8': 14}, 
125.0, {'J8': np.float32(1.8454546)}, {'J8': 5}, {'J8': 13}, 
130.0, {'J8': np.float32(-0.3181818)}, {'J8': 5}, {'J8': 12}, 
135.0, {'J8': np.float32(-0.5)}, {'J8': 5}, {'J8': 11}, 
140.0, {'J8': np.float32(-0.4090909)}, {'J8': 6}, {'J8': 12}, 
145.0, {'J8': np.float32(-2.3454545)}, {'J8': 7}, {'J8': 16}, 
150.0, {'J8': np.float32(1.1454545)}, {'J8': 6}, {'J8': 15}, 
155.0, {'J8': np.float32(0.2090909)}, {'J8': 6}, {'J8': 15}, 
160.0, {'J8': np.float32(-0.43636364)}, {'J8': 5}, {'J8': 13}, 
165.0, {'J8': np.float32(-2.3636363)}, {'J8': 5}, {'J8': 13}, 
170.0, {'J8': np.float32(-0.15454546)}, {'J8': 5}, {'J8': 12}, 
175.0, {'J8': np.float32(-0.8272727)}, {'J8': 5}, {'J8': 11}, 
180.0, {'J8': np.float32(-0.6818182)}, {'J8': 5}, {'J8': 10}, 
185.0, {'J8': np.float32(-0.53636366)}, {'J8': 5}, {'J8': 9}, 
190.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
195.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': np.float32(0.58181816)}, {'J8': 5}, {'J8': 8}, 
205.0, {'J8': np.float32(0.7818182)}, {'J8': 5}, {'J8': 8}, 
210.0, {'J8': np.float32(-1.3)}, {'J8': 5}, {'J8': 9}, 
215.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
220.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
225.0, {'J8': np.float32(-1.6545454)}, {'J8': 5}, {'J8': 10}, 
230.0, {'J8': np.float32(-1.8181819)}, {'J8': 5}, {'J8': 10}, 
235.0, {'J8': np.float32(-1.4363636)}, {'J8': 5}, {'J8': 9}, 
240.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
245.0, {'J8': np.float32(-1.7181818)}, {'J8': 5}, {'J8': 11}, 
250.0, {'J8': np.float32(-2.0181818)}, {'J8': 5}, {'J8': 12}, 
255.0, {'J8': np.float32(-2.209091)}, {'J8': 5}, {'J8': 13}, 
260.0, {'J8': np.float32(1.9727273)}, {'J8': 5}, {'J8': 13}, 
265.0, {'J8': np.float32(2.009091)}, {'J8': 5}, {'J8': 12}, 
270.0, {'J8': np.float32(-0.6454545)}, {'J8': 5}, {'J8': 12}, 
275.0, {'J8': np.float32(-0.3272727)}, {'J8': 5}, {'J8': 10}, 
280.0, {'J8': np.float32(-1.1090909)}, {'J8': 5}, {'J8': 10}, 
285.0, {'J8': np.float32(-1.9090909)}, {'J8': 5}, {'J8': 12}, 
290.0, {'J8': np.float32(-1.7818182)}, {'J8': 5}, {'J8': 11}, 
295.0, {'J8': np.float32(-1.5727273)}, {'J8': 5}, {'J8': 10}, 
300.0, {'J8': np.float32(1.3818182)}, {'J8': 5}, {'J8': 12}, 
305.0, {'J8': np.float32(2.0363636)}, {'J8': 5}, {'J8': 10}, 
310.0, {'J8': np.float32(-1.4363636)}, {'J8': 5}, {'J8': 11}, 
315.0, {'J8': np.float32(-2.0454545)}, {'J8': 5}, {'J8': 13}, 
320.0, {'J8': np.float32(-0.59090906)}, {'J8': 6}, {'J8': 14}, 
325.0, {'J8': np.float32(-0.56363636)}, {'J8': 7}, {'J8': 14}, 
330.0, {'J8': np.float32(-1.4636364)}, {'J8': 6}, {'J8': 15}, 
335.0, {'J8': np.float32(0.054545455)}, {'J8': 5}, {'J8': 12}, 
340.0, {'J8': np.float32(-2.1818182)}, {'J8': 5}, {'J8': 12}, 
345.0, {'J8': np.float32(0.3909091)}, {'J8': 5}, {'J8': 11}, 
350.0, {'J8': np.float32(-2.0181818)}, {'J8': 5}, {'J8': 12}, 
355.0, {'J8': np.float32(0.33636364)}, {'J8': 5}, {'J8': 13}, 
360.0, {'J8': np.float32(-0.5)}, {'J8': 5}, {'J8': 11}, 
365.0, {'J8': np.float32(-2.0)}, {'J8': 5}, {'J8': 11}, 
370.0, {'J8': np.float32(-2.0454545)}, {'J8': 5}, {'J8': 12}, 
375.0, {'J8': np.float32(-0.45454547)}, {'J8': 5}, {'J8': 10}, 
380.0, {'J8': np.float32(-1.4090909)}, {'J8': 5}, {'J8': 9}, 
385.0, {'J8': np.float32(-1.6545454)}, {'J8': 5}, {'J8': 10}, 
390.0, {'J8': np.float32(-1.6181818)}, {'J8': 5}, {'J8': 9}, 
395.0, {'J8': np.float32(3.1181817)}, {'J8': 5}, {'J8': 8}, 
400.0, {'J8': np.float32(-1.4727273)}, {'J8': 5}, {'J8': 9}, 
