5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.004625347)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.89252913)}, {'J01': 3}, {'J01': 8}, 
20.0, {'J01': np.float32(0.78152084)}, {'J01': 3}, {'J01': 8}, 
25.0, {'J01': np.float32(-0.15633672)}, {'J01': 3}, {'J01': 10}, 
30.0, {'J01': np.float32(-1.5949527)}, {'J01': 4}, {'J01': 17}, 
35.0, {'J01': np.float32(-2.2316613)}, {'J01': 4}, {'J01': 13}, 
40.0, {'J01': np.float32(3.0)}, {'J01': 3}, {'J01': 10}, 
45.0, {'J01': np.float32(-0.22242785)}, {'J01': 4}, {'J01': 17}, 
50.0, {'J01': np.float32(-1.0871211)}, {'J01': 6}, {'J01': 28}, 
55.0, {'J01': np.float32(-2.1266525)}, {'J01': 8}, {'J01': 33}, 
60.0, {'J01': np.float32(-2.8180192)}, {'J01': 8}, {'J01': 35}, 
65.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 36}, 
70.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 34}, 
75.0, {'J01': np.float32(-1.4474121)}, {'J01': 8}, {'J01': 35}, 
80.0, {'J01': np.float32(0.35887447)}, {'J01': 8}, {'J01': 35}, 
85.0, {'J01': np.float32(-1.3248562)}, {'J01': 6}, {'J01': 26}, 
90.0, {'J01': np.float32(2.474569)}, {'J01': 6}, {'J01': 25}, 
95.0, {'J01': np.float32(0.64682305)}, {'J01': 5}, {'J01': 21}, 
100.0, {'J01': np.float32(-1.3018816)}, {'J01': 4}, {'J01': 21}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 4}, {'J01': 22}, 
110.0, {'J01': np.float32(3.0)}, {'J01': 3}, {'J01': 18}, 
115.0, {'J01': np.float32(-3.0)}, {'J01': 4}, {'J01': 22}, 
120.0, {'J01': np.float32(-3.0)}, {'J01': 7}, {'J01': 31}, 
125.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 30}, 
130.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 32}, 
