episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN_MM2,2854152.5,1476999.5,47161.0,36675.0,10666.0,4850.0,-0.75818,1.99231,-3.0,3.0,0.3373,0.0108,0.2044,0.0929,0.9872,0.79864,nan,1080,36.0
2,IDQN_MM2,2478117.5,2545341.5,46755.5,40314.0,14351.0,4827.0,-0.71065,1.94672,-3.0,3.0,0.502,0.0092,0.2412,0.0811,0.9644,2.61934,0.561334,1080,35.8
3,IDQN_MM2,2583417.0,1757246.0,31349.5,37680.0,11921.0,3972.0,-0.59081,1.85692,-3.0,3.0,0.4019,0.0072,0.2225,0.0741,0.9407,5.61998,0.678856,1080,36.4
4,IDQN_MM2,2607858.0,2992808.0,28805.5,41293.0,15483.0,3986.0,-0.64377,1.84975,-3.0,3.0,0.5316,0.0051,0.2548,0.0656,0.9169,5.05954,0.595553,1080,37.0
5,IDQN_MM2,2987455.5,5433007.0,27040.0,46581.0,20830.0,3995.0,-0.54454,1.9573,-3.0,3.0,0.6431,0.0032,0.2917,0.0559,0.8932,2.65504,0.543792,1080,38.3
6,IDQN_MM2,2479091.5,1784448.5,27992.0,37662.0,11682.0,4074.0,-0.62917,1.88422,-3.0,3.0,0.4158,0.0065,0.2187,0.0763,0.8694,1.85699,0.525883,1080,39.4
7,IDQN_MM2,2517874.5,2019751.0,29607.5,40014.0,14141.0,4244.0,-0.59869,1.92013,-3.0,3.0,0.4422,0.0065,0.2421,0.0727,0.8457,1.02297,0.519932,1080,39.4
8,IDQN_MM2,2702575.5,4600973.0,24864.5,45141.0,19094.0,4001.0,-0.5574,1.93561,-3.0,3.0,0.6278,0.0034,0.2798,0.0586,0.8219,0.79617,0.561442,1080,37.8
9,IDQN_MM2,2429443.5,1465426.0,21092.0,35850.0,10317.0,3783.0,-0.50295,1.85914,-3.0,3.0,0.3742,0.0054,0.2065,0.0757,0.7982,0.74158,0.530383,1080,37.1
10,IDQN_MM2,2581223.0,8773807.5,22836.0,51184.0,25476.0,3781.0,-0.4474,1.93332,-3.0,3.0,0.7711,0.002,0.3167,0.047,0.7744,0.21052,0.495147,1080,38.8
11,IDQN_MM2,2717654.5,2816387.5,16803.0,41561.0,15275.0,3513.0,-0.47097,1.86793,-3.0,3.0,0.5074,0.003,0.2531,0.0582,0.7507,0.52238,0.536774,1080,37.6
12,IDQN_MM2,2467441.0,11702356.5,18332.5,53837.0,28134.0,3670.0,-0.46252,1.8695,-3.0,3.0,0.8248,0.0013,0.3285,0.0429,0.7269,0.41877,0.518177,1080,40.9
13,IDQN_MM2,2527576.0,2918417.5,16425.5,40782.0,14540.0,3696.0,-0.42266,1.87382,-3.0,3.0,0.5343,0.003,0.2464,0.0626,0.7032,-0.09241,0.524749,1080,39.1
14,IDQN_MM2,2251414.0,8782740.0,16710.0,51102.0,25715.0,3693.0,-0.45469,1.86932,-3.0,3.0,0.7948,0.0015,0.3194,0.0459,0.6794,-0.21714,0.537906,1080,41.9
15,IDQN_MM2,2445274.5,4652845.5,18824.0,45230.0,19485.0,3809.0,-0.45599,1.90122,-3.0,3.0,0.6538,0.0026,0.2844,0.0556,0.6557,-0.09194,0.514158,1080,40.8
16,IDQN_MM2,2581007.0,7830159.5,15998.0,50990.0,24383.0,3577.0,-0.35637,1.85858,-3.0,3.0,0.7509,0.0015,0.3088,0.0453,0.6319,-0.6692,0.525218,1080,42.6
17,IDQN_MM2,2383458.5,3139620.5,15621.0,41847.0,15901.0,3760.0,-0.38877,1.89035,-3.0,3.0,0.5669,0.0028,0.2585,0.0611,0.6082,0.26902,0.525071,1080,40.2
18,IDQN_MM2,2389720.0,1538256.5,12460.0,37360.0,11155.0,3496.0,-0.35235,1.81612,-3.0,3.0,0.3904,0.0032,0.2145,0.0672,0.5844,-0.07834,0.506469,1080,39.1
19,IDQN_MM2,2409723.5,5583898.0,12065.0,45800.0,19986.0,3422.0,-0.31658,1.90052,-3.0,3.0,0.6975,0.0015,0.2888,0.0494,0.5607,-0.29116,0.496609,1080,41.5
20,IDQN_MM2,2414898.5,1145487.0,12603.0,35747.0,9652.0,3447.0,-0.32248,1.78712,-3.0,3.0,0.3206,0.0035,0.1976,0.0706,0.5369,-0.67385,0.511281,1080,40.0
21,IDQN_MM2,2590471.0,4425565.0,10163.5,43310.0,16950.0,3250.0,-0.2991,1.77414,-3.0,3.0,0.6299,0.0014,0.2669,0.0512,0.5132,-0.59826,0.501853,1080,41.2
22,IDQN_MM2,2696832.5,2457848.5,11969.0,39725.0,13806.0,3314.0,-0.28595,1.8204,-3.0,3.0,0.4757,0.0023,0.2429,0.0583,0.4894,-0.12269,0.525605,1080,40.7
23,IDQN_MM2,2313642.0,1323887.5,9521.0,36252.0,10348.0,3157.0,-0.29453,1.75873,-3.0,3.0,0.363,0.0026,0.208,0.0634,0.4657,-1.08178,0.505632,1080,40.4
24,IDQN_MM2,2804527.0,2703609.0,8658.0,40783.0,13717.0,3121.0,-0.20708,1.73556,-3.0,3.0,0.4901,0.0016,0.2381,0.0542,0.4419,-0.95327,0.526793,1080,41.9
