5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -7.182}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -4.0}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -8.091000000000001}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -9.091000000000001}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -8.091000000000001}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': -6.0}, {'J01': 3}, {'J01': 6}, 
40.0, {'J01': -11.182}, {'J01': 2}, {'J01': 5}, 
45.0, {'J01': -26.898}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -32.897999999999996}, {'J01': 5}, {'J01': 18}, 
55.0, {'J01': -31.801000000000002}, {'J01': 8}, {'J01': 28}, 
60.0, {'J01': -34.983000000000004}, {'J01': 7}, {'J01': 25}, 
65.0, {'J01': -35.608000000000004}, {'J01': 4}, {'J01': 20}, 
70.0, {'J01': -36.608000000000004}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -43.966}, {'J01': 4}, {'J01': 24}, 
80.0, {'J01': -43.432}, {'J01': 6}, {'J01': 26}, 
85.0, {'J01': -63.063}, {'J01': 8}, {'J01': 32}, 
90.0, {'J01': -76.60300000000001}, {'J01': 8}, {'J01': 35}, 
95.0, {'J01': -49.256}, {'J01': 8}, {'J01': 30}, 
100.0, {'J01': -56.529}, {'J01': 8}, {'J01': 28}, 
105.0, {'J01': -62.796}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -73.512}, {'J01': 8}, {'J01': 35}, 
115.0, {'J01': -50.051}, {'J01': 8}, {'J01': 35}, 
120.0, {'J01': -65.949}, {'J01': 8}, {'J01': 36}, 
125.0, {'J01': -92.29599999999999}, {'J01': 8}, {'J01': 40}, 
130.0, {'J01': -86.29}, {'J01': 8}, {'J01': 42}, 
135.0, {'J01': -88.557}, {'J01': 8}, {'J01': 43}, 
140.0, {'J01': -101.54}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': -122.97200000000001}, {'J01': 9}, {'J01': 50}, 
150.0, {'J01': -82.43700000000001}, {'J01': 10}, {'J01': 46}, 
155.0, {'J01': -102.25}, {'J01': 10}, {'J01': 46}, 
160.0, {'J01': -105.869}, {'J01': 12}, {'J01': 52}, 
165.0, {'J01': -118.409}, {'J01': 13}, {'J01': 54}, 
170.0, {'J01': -94.71600000000001}, {'J01': 11}, {'J01': 41}, 
175.0, {'J01': -108.91}, {'J01': 10}, {'J01': 33}, 
180.0, {'J01': -102.84200000000001}, {'J01': 7}, {'J01': 32}, 
185.0, {'J01': -59.949}, {'J01': 6}, {'J01': 30}, 
190.0, {'J01': -92.944}, {'J01': 8}, {'J01': 37}, 
195.0, {'J01': -73.017}, {'J01': 9}, {'J01': 38}, 
200.0, {'J01': -74.28399999999999}, {'J01': 9}, {'J01': 38}, 
205.0, {'J01': -62.92}, {'J01': 9}, {'J01': 39}, 
210.0, {'J01': -61.483}, {'J01': 8}, {'J01': 29}, 
215.0, {'J01': -47.972}, {'J01': 4}, {'J01': 20}, 
220.0, {'J01': -32.340999999999994}, {'J01': 4}, {'J01': 18}, 
225.0, {'J01': -35.699}, {'J01': 4}, {'J01': 17}, 
230.0, {'J01': -32.256}, {'J01': 4}, {'J01': 13}, 
235.0, {'J01': -40.881}, {'J01': 4}, {'J01': 16}, 
240.0, {'J01': -45.790000000000006}, {'J01': 4}, {'J01': 24}, 
245.0, {'J01': -59.590999999999994}, {'J01': 7}, {'J01': 34}, 
250.0, {'J01': -71.03999999999999}, {'J01': 8}, {'J01': 38}, 
255.0, {'J01': -71.03999999999999}, {'J01': 8}, {'J01': 38}, 
260.0, {'J01': -57.148}, {'J01': 7}, {'J01': 31}, 
265.0, {'J01': -40.165000000000006}, {'J01': 6}, {'J01': 24}, 
270.0, {'J01': -48.790000000000006}, {'J01': 6}, {'J01': 27}, 
275.0, {'J01': -43.340999999999994}, {'J01': 7}, {'J01': 29}, 
280.0, {'J01': -53.614}, {'J01': 8}, {'J01': 30}, 
285.0, {'J01': -56.262}, {'J01': 8}, {'J01': 29}, 
290.0, {'J01': -59.796}, {'J01': 8}, {'J01': 30}, 
295.0, {'J01': -81.961}, {'J01': 8}, {'J01': 36}, 
300.0, {'J01': -64.802}, {'J01': 7}, {'J01': 27}, 
305.0, {'J01': -79.524}, {'J01': 7}, {'J01': 25}, 
310.0, {'J01': -49.522999999999996}, {'J01': 7}, {'J01': 29}, 
315.0, {'J01': -70.512}, {'J01': 8}, {'J01': 32}, 
320.0, {'J01': -85.31899999999999}, {'J01': 8}, {'J01': 35}, 
325.0, {'J01': -92.85300000000001}, {'J01': 8}, {'J01': 40}, 
330.0, {'J01': -79.404}, {'J01': 7}, {'J01': 34}, 
335.0, {'J01': -38.340999999999994}, {'J01': 6}, {'J01': 24}, 
340.0, {'J01': -50.614}, {'J01': 6}, {'J01': 27}, 
345.0, {'J01': -42.517}, {'J01': 7}, {'J01': 30}, 
350.0, {'J01': -58.881}, {'J01': 8}, {'J01': 34}, 
355.0, {'J01': -57.96600000000001}, {'J01': 8}, {'J01': 38}, 
360.0, {'J01': -66.591}, {'J01': 8}, {'J01': 41}, 
365.0, {'J01': -74.864}, {'J01': 8}, {'J01': 40}, 
370.0, {'J01': -69.59700000000001}, {'J01': 8}, {'J01': 36}, 
375.0, {'J01': -80.961}, {'J01': 8}, {'J01': 35}, 
380.0, {'J01': -67.506}, {'J01': 8}, {'J01': 37}, 
385.0, {'J01': -69.59700000000001}, {'J01': 8}, {'J01': 36}, 
390.0, {'J01': -77.22200000000001}, {'J01': 8}, {'J01': 38}, 
395.0, {'J01': -65.421}, {'J01': 7}, {'J01': 30}, 
400.0, {'J01': -77.876}, {'J01': 6}, {'J01': 27}, 
405.0, {'J01': -91.768}, {'J01': 7}, {'J01': 34}, 
410.0, {'J01': -107.575}, {'J01': 8}, {'J01': 38}, 
415.0, {'J01': -111.84200000000001}, {'J01': 9}, {'J01': 41}, 
