5.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.0)}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': np.float32(-0.8573765)}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': np.float32(0.8360999)}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': np.float32(-0.037002776)}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': np.float32(-1.2346281)}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': np.float32(1.0810666)}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': np.float32(-0.20592321)}, {'J01': 2}, {'J01': 8}, 
45.0, {'J01': np.float32(-0.00036725253)}, {'J01': 4}, {'J01': 12}, 
50.0, {'J01': np.float32(-0.8938215)}, {'J01': 3}, {'J01': 13}, 
55.0, {'J01': np.float32(-2.1489916)}, {'J01': 4}, {'J01': 13}, 
60.0, {'J01': np.float32(2.7273645)}, {'J01': 3}, {'J01': 14}, 
65.0, {'J01': np.float32(-0.2965186)}, {'J01': 4}, {'J01': 23}, 
70.0, {'J01': np.float32(-1.1880388)}, {'J01': 5}, {'J01': 27}, 
75.0, {'J01': np.float32(0.6382377)}, {'J01': 4}, {'J01': 22}, 
80.0, {'J01': np.float32(-0.5209885)}, {'J01': 4}, {'J01': 28}, 
85.0, {'J01': np.float32(-1.6572262)}, {'J01': 6}, {'J01': 31}, 
90.0, {'J01': np.float32(1.470259)}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': np.float32(-0.80119574)}, {'J01': 6}, {'J01': 31}, 
100.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 42}, 
110.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 42}, 
115.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 42}, 
120.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 43}, 
125.0, {'J01': np.float32(3.0)}, {'J01': 8}, {'J01': 46}, 
130.0, {'J01': np.float32(-3.0)}, {'J01': 8}, {'J01': 42}, 
135.0, {'J01': np.float32(2.5809956)}, {'J01': 8}, {'J01': 39}, 
140.0, {'J01': np.float32(-2.440751)}, {'J01': 8}, {'J01': 40}, 
145.0, {'J01': np.float32(-1.449711)}, {'J01': 8}, {'J01': 46}, 
150.0, {'J01': np.float32(-0.5487581)}, {'J01': 9}, {'J01': 45}, 
155.0, {'J01': np.float32(3.0)}, {'J01': 11}, {'J01': 48}, 
160.0, {'J01': np.float32(-0.7113109)}, {'J01': 12}, {'J01': 45}, 
165.0, {'J01': np.float32(-0.39065376)}, {'J01': 14}, {'J01': 48}, 
170.0, {'J01': np.float32(-2.3895776)}, {'J01': 14}, {'J01': 52}, 
175.0, {'J01': np.float32(-0.08701943)}, {'J01': 14}, {'J01': 52}, 
180.0, {'J01': np.float32(0.11839482)}, {'J01': 17}, {'J01': 54}, 
185.0, {'J01': np.float32(-0.69320637)}, {'J01': 17}, {'J01': 48}, 
190.0, {'J01': np.float32(-2.3803086)}, {'J01': 17}, {'J01': 43}, 
195.0, {'J01': np.float32(-3.0)}, {'J01': 18}, {'J01': 45}, 
