episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight,2852575.0,4598600.5,35038.0,45147.0,19843.0,4346.0,-41.80278,17.8427,-84.0,0.0,0.6143,0.0047,0.2862,0.0627,0.0,0.0,0.0,1080,52.2
2,MPLight,2732327.5,4053315.5,39043.5,43841.0,17902.0,4500.0,-40.59352,17.27915,-83.0,0.0,0.5939,0.0057,0.2702,0.0679,0.0,0.0,0.0,1080,47.9
3,MPLight,2799676.5,1853551.0,44396.5,38253.0,12312.0,4780.0,-35.41944,14.02963,-77.0,0.0,0.3946,0.0095,0.2225,0.0864,0.0,0.0,0.0,1080,43.7
4,MPLight,2987230.5,5685313.5,36590.0,47629.0,21576.0,4354.0,-44.10093,18.91169,-84.0,0.0,0.6528,0.0042,0.2933,0.0592,0.0,0.0,0.0,1080,50.2
5,MPLight,2839450.0,3219026.0,32566.5,42293.0,16117.0,4309.0,-39.16019,16.0638,-77.0,0.0,0.5285,0.0053,0.257,0.0687,0.0,0.0,0.0,1080,49.9
6,MPLight,2683409.0,4840396.5,31475.0,44909.0,19288.0,4178.0,-41.58241,17.75483,-80.0,0.0,0.6407,0.0042,0.2821,0.0611,0.0,0.0,0.0,1080,47.0
7,MPLight,2299627.0,1095299.5,36591.5,34465.0,9836.0,4399.0,-31.91204,12.67933,-64.0,0.0,0.3192,0.0107,0.202,0.0903,0.0,0.0,0.0,1080,46.6
8,MPLight,2656285.5,1796880.0,44865.5,37322.0,11629.0,4739.0,-34.55741,14.66971,-75.0,0.0,0.3995,0.01,0.2166,0.0883,0.0,0.0,0.0,1080,43.7
9,MPLight,2524089.5,2264930.5,38715.0,38895.0,13716.0,4448.0,-36.01389,15.26727,-79.0,0.0,0.4691,0.008,0.2404,0.078,0.0,0.0,0.0,1080,47.9
10,MPLight,2232151.0,452451.5,66799.0,31712.0,6649.0,5342.0,-29.36296,9.82069,-52.0,0.0,0.1644,0.0243,0.1521,0.1222,0.0,0.0,0.0,1080,49.5
11,MPLight,2518011.0,1350934.5,40648.0,36512.0,10803.0,4645.0,-33.80741,13.50596,-69.0,0.0,0.3455,0.0104,0.2079,0.0894,0.0,0.0,0.0,1080,47.7
12,MPLight,2263691.5,456747.0,42607.0,31772.0,6391.0,4965.0,-29.41852,9.74674,-61.0,0.0,0.1653,0.0154,0.1482,0.1151,0.0,0.0,0.0,1080,48.0
13,MPLight,2075819.0,454853.5,65286.5,31011.0,6315.0,5120.0,-28.71389,10.15758,-59.0,0.0,0.1752,0.0251,0.1488,0.1206,0.0,0.0,0.0,1080,43.4
