5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -6}, {'J01': 4}, {'J01': 6}, 
25.0, {'J01': -7}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -7}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -10}, {'J01': 4}, {'J01': 10}, 
40.0, {'J01': -12}, {'J01': 4}, {'J01': 12}, 
45.0, {'J01': -19}, {'J01': 6}, {'J01': 19}, 
50.0, {'J01': -19}, {'J01': 6}, {'J01': 19}, 
55.0, {'J01': -17}, {'J01': 5}, {'J01': 17}, 
60.0, {'J01': -21}, {'J01': 5}, {'J01': 21}, 
65.0, {'J01': -24}, {'J01': 7}, {'J01': 24}, 
70.0, {'J01': -28}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -25}, {'J01': 7}, {'J01': 25}, 
80.0, {'J01': -28}, {'J01': 7}, {'J01': 28}, 
85.0, {'J01': -30}, {'J01': 7}, {'J01': 30}, 
90.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
95.0, {'J01': -35}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
105.0, {'J01': -38}, {'J01': 8}, {'J01': 38}, 
110.0, {'J01': -40}, {'J01': 8}, {'J01': 40}, 
115.0, {'J01': -35}, {'J01': 8}, {'J01': 35}, 
120.0, {'J01': -32}, {'J01': 8}, {'J01': 32}, 
125.0, {'J01': -36}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': -41}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -44}, {'J01': 8}, {'J01': 44}, 
140.0, {'J01': -41}, {'J01': 8}, {'J01': 41}, 
145.0, {'J01': -45}, {'J01': 9}, {'J01': 45}, 
150.0, {'J01': -42}, {'J01': 10}, {'J01': 42}, 
155.0, {'J01': -48}, {'J01': 11}, {'J01': 48}, 
160.0, {'J01': -48}, {'J01': 12}, {'J01': 48}, 
165.0, {'J01': -49}, {'J01': 14}, {'J01': 49}, 
170.0, {'J01': -53}, {'J01': 14}, {'J01': 53}, 
175.0, {'J01': -56}, {'J01': 16}, {'J01': 56}, 
180.0, {'J01': -55}, {'J01': 17}, {'J01': 55}, 
185.0, {'J01': -54}, {'J01': 17}, {'J01': 54}, 
190.0, {'J01': -52}, {'J01': 17}, {'J01': 52}, 
195.0, {'J01': -51}, {'J01': 17}, {'J01': 51}, 
200.0, {'J01': -55}, {'J01': 18}, {'J01': 55}, 
205.0, {'J01': -54}, {'J01': 18}, {'J01': 54}, 
210.0, {'J01': -51}, {'J01': 18}, {'J01': 51}, 
215.0, {'J01': -54}, {'J01': 19}, {'J01': 54}, 
220.0, {'J01': -46}, {'J01': 20}, {'J01': 46}, 
225.0, {'J01': -43}, {'J01': 20}, {'J01': 43}, 
230.0, {'J01': -47}, {'J01': 20}, {'J01': 47}, 
235.0, {'J01': -50}, {'J01': 20}, {'J01': 50}, 
240.0, {'J01': -50}, {'J01': 20}, {'J01': 50}, 
245.0, {'J01': -53}, {'J01': 21}, {'J01': 53}, 
250.0, {'J01': -54}, {'J01': 21}, {'J01': 54}, 
255.0, {'J01': -55}, {'J01': 22}, {'J01': 55}, 
260.0, {'J01': -57}, {'J01': 22}, {'J01': 57}, 
265.0, {'J01': -53}, {'J01': 21}, {'J01': 53}, 
270.0, {'J01': -46}, {'J01': 18}, {'J01': 46}, 
275.0, {'J01': -36}, {'J01': 18}, {'J01': 36}, 
280.0, {'J01': -35}, {'J01': 16}, {'J01': 35}, 
285.0, {'J01': -29}, {'J01': 14}, {'J01': 29}, 
290.0, {'J01': -27}, {'J01': 14}, {'J01': 27}, 
295.0, {'J01': -37}, {'J01': 14}, {'J01': 37}, 
300.0, {'J01': -44}, {'J01': 17}, {'J01': 44}, 
305.0, {'J01': -49}, {'J01': 19}, {'J01': 49}, 
310.0, {'J01': -54}, {'J01': 19}, {'J01': 54}, 
315.0, {'J01': -52}, {'J01': 19}, {'J01': 52}, 
320.0, {'J01': -55}, {'J01': 21}, {'J01': 55}, 
325.0, {'J01': -61}, {'J01': 23}, {'J01': 61}, 
330.0, {'J01': -57}, {'J01': 23}, {'J01': 57}, 
335.0, {'J01': -54}, {'J01': 23}, {'J01': 54}, 
340.0, {'J01': -55}, {'J01': 24}, {'J01': 55}, 
345.0, {'J01': -52}, {'J01': 25}, {'J01': 52}, 
350.0, {'J01': -55}, {'J01': 25}, {'J01': 55}, 
355.0, {'J01': -61}, {'J01': 26}, {'J01': 61}, 
360.0, {'J01': -55}, {'J01': 25}, {'J01': 55}, 
365.0, {'J01': -52}, {'J01': 25}, {'J01': 52}, 
370.0, {'J01': -53}, {'J01': 25}, {'J01': 53}, 
375.0, {'J01': -53}, {'J01': 25}, {'J01': 53}, 
380.0, {'J01': -55}, {'J01': 25}, {'J01': 55}, 
385.0, {'J01': -58}, {'J01': 26}, {'J01': 58}, 
390.0, {'J01': -55}, {'J01': 26}, {'J01': 55}, 
395.0, {'J01': -53}, {'J01': 27}, {'J01': 53}, 
400.0, {'J01': -56}, {'J01': 28}, {'J01': 56}, 
405.0, {'J01': -55}, {'J01': 29}, {'J01': 55}, 
410.0, {'J01': -56}, {'J01': 29}, {'J01': 56}, 
415.0, {'J01': -64}, {'J01': 31}, {'J01': 64}, 
420.0, {'J01': -51}, {'J01': 27}, {'J01': 51}, 
425.0, {'J01': -40}, {'J01': 23}, {'J01': 40}, 
430.0, {'J01': -36}, {'J01': 20}, {'J01': 36}, 
435.0, {'J01': -42}, {'J01': 20}, {'J01': 42}, 
440.0, {'J01': -44}, {'J01': 20}, {'J01': 44}, 
445.0, {'J01': -46}, {'J01': 20}, {'J01': 46}, 
450.0, {'J01': -52}, {'J01': 23}, {'J01': 52}, 
455.0, {'J01': -52}, {'J01': 24}, {'J01': 52}, 
460.0, {'J01': -51}, {'J01': 24}, {'J01': 51}, 
465.0, {'J01': -56}, {'J01': 25}, {'J01': 56}, 
470.0, {'J01': -55}, {'J01': 26}, {'J01': 55}, 
475.0, {'J01': -54}, {'J01': 26}, {'J01': 54}, 
480.0, {'J01': -52}, {'J01': 26}, {'J01': 52}, 
485.0, {'J01': -50}, {'J01': 26}, {'J01': 50}, 
490.0, {'J01': -55}, {'J01': 28}, {'J01': 55}, 
495.0, {'J01': -60}, {'J01': 30}, {'J01': 60}, 
500.0, {'J01': -59}, {'J01': 31}, {'J01': 59}, 
505.0, {'J01': -57}, {'J01': 32}, {'J01': 57}, 
510.0, {'J01': -48}, {'J01': 29}, {'J01': 48}, 
515.0, {'J01': -49}, {'J01': 29}, {'J01': 49}, 
520.0, {'J01': -55}, {'J01': 29}, {'J01': 55}, 
525.0, {'J01': -62}, {'J01': 29}, {'J01': 62}, 
530.0, {'J01': -65}, {'J01': 29}, {'J01': 65}, 
535.0, {'J01': -66}, {'J01': 30}, {'J01': 66}, 
540.0, {'J01': -64}, {'J01': 31}, {'J01': 64}, 
545.0, {'J01': -63}, {'J01': 31}, {'J01': 63}, 
550.0, {'J01': -65}, {'J01': 31}, {'J01': 65}, 
555.0, {'J01': -66}, {'J01': 31}, {'J01': 66}, 
560.0, {'J01': -56}, {'J01': 28}, {'J01': 56}, 
565.0, {'J01': -50}, {'J01': 26}, {'J01': 50}, 
570.0, {'J01': -52}, {'J01': 26}, {'J01': 52}, 
575.0, {'J01': -58}, {'J01': 26}, {'J01': 58}, 
580.0, {'J01': -56}, {'J01': 26}, {'J01': 56}, 
585.0, {'J01': -57}, {'J01': 28}, {'J01': 57}, 
590.0, {'J01': -61}, {'J01': 29}, {'J01': 61}, 
595.0, {'J01': -66}, {'J01': 29}, {'J01': 66}, 
600.0, {'J01': -67}, {'J01': 30}, {'J01': 67}, 
605.0, {'J01': -65}, {'J01': 32}, {'J01': 65}, 
610.0, {'J01': -66}, {'J01': 32}, {'J01': 66}, 
615.0, {'J01': -68}, {'J01': 32}, {'J01': 68}, 
620.0, {'J01': -70}, {'J01': 32}, {'J01': 70}, 
625.0, {'J01': -73}, {'J01': 34}, {'J01': 73}, 
630.0, {'J01': -77}, {'J01': 36}, {'J01': 77}, 
635.0, {'J01': -79}, {'J01': 36}, {'J01': 79}, 
640.0, {'J01': -77}, {'J01': 36}, {'J01': 77}, 
645.0, {'J01': -63}, {'J01': 32}, {'J01': 63}, 
650.0, {'J01': -58}, {'J01': 33}, {'J01': 58}, 
655.0, {'J01': -64}, {'J01': 34}, {'J01': 64}, 
660.0, {'J01': -66}, {'J01': 34}, {'J01': 66}, 
665.0, {'J01': -67}, {'J01': 34}, {'J01': 67}, 
670.0, {'J01': -71}, {'J01': 34}, {'J01': 71}, 
675.0, {'J01': -77}, {'J01': 37}, {'J01': 77}, 
680.0, {'J01': -79}, {'J01': 38}, {'J01': 79}, 
685.0, {'J01': -79}, {'J01': 38}, {'J01': 79}, 
690.0, {'J01': -66}, {'J01': 34}, {'J01': 66}, 
695.0, {'J01': -66}, {'J01': 34}, {'J01': 66}, 
700.0, {'J01': -57}, {'J01': 31}, {'J01': 57}, 
705.0, {'J01': -52}, {'J01': 28}, {'J01': 52}, 
710.0, {'J01': -56}, {'J01': 28}, {'J01': 56}, 
715.0, {'J01': -64}, {'J01': 28}, {'J01': 64}, 
720.0, {'J01': -62}, {'J01': 28}, {'J01': 62}, 
725.0, {'J01': -60}, {'J01': 28}, {'J01': 60}, 
730.0, {'J01': -65}, {'J01': 31}, {'J01': 65}, 
735.0, {'J01': -65}, {'J01': 31}, {'J01': 65}, 
740.0, {'J01': -59}, {'J01': 29}, {'J01': 59}, 
745.0, {'J01': -53}, {'J01': 27}, {'J01': 53}, 
750.0, {'J01': -48}, {'J01': 26}, {'J01': 48}, 
755.0, {'J01': -47}, {'J01': 24}, {'J01': 47}, 
760.0, {'J01': -49}, {'J01': 23}, {'J01': 49}, 
765.0, {'J01': -52}, {'J01': 23}, {'J01': 52}, 
770.0, {'J01': -52}, {'J01': 23}, {'J01': 52}, 
775.0, {'J01': -55}, {'J01': 24}, {'J01': 55}, 
780.0, {'J01': -57}, {'J01': 25}, {'J01': 57}, 
785.0, {'J01': -59}, {'J01': 25}, {'J01': 59}, 
790.0, {'J01': -54}, {'J01': 23}, {'J01': 54}, 
795.0, {'J01': -42}, {'J01': 20}, {'J01': 42}, 
