5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -6.800000000000001, 'top_mgr': 1}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -24.8, 'top_mgr': 0}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -43.800000000000004, 'top_mgr': 0}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -67.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 13}, 
35.0, {'J01': -73.8, 'top_mgr': 2}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': -94.60000000000001, 'top_mgr': 1}, {'J01': 6}, {'J01': 21}, 
45.0, {'J01': -106.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 23}, 
50.0, {'J01': -108.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 23}, 
55.0, {'J01': -130.0, 'top_mgr': 5}, {'J01': 6}, {'J01': 22}, 
60.0, {'J01': -125.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 23}, 
65.0, {'J01': -142.40000000000003, 'top_mgr': 6}, {'J01': 6}, {'J01': 22}, 
70.0, {'J01': -157.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 25}, 
75.0, {'J01': -178.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 29}, 
80.0, {'J01': -199.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -194.8, 'top_mgr': 5}, {'J01': 6}, {'J01': 23}, 
90.0, {'J01': -233.8, 'top_mgr': 0}, {'J01': 6}, {'J01': 28}, 
95.0, {'J01': -264.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -306.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
105.0, {'J01': -268.59999999999997, 'top_mgr': 7}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -307.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 31}, 
115.0, {'J01': -348.4000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
120.0, {'J01': -396.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
125.0, {'J01': -400.40000000000003, 'top_mgr': 6}, {'J01': 7}, {'J01': 34}, 
130.0, {'J01': -392.20000000000005, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
135.0, {'J01': -432.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
140.0, {'J01': -476.80000000000007, 'top_mgr': 1}, {'J01': 7}, {'J01': 40}, 
145.0, {'J01': -486.60000000000014, 'top_mgr': 3}, {'J01': 7}, {'J01': 39}, 
150.0, {'J01': -425.0, 'top_mgr': 7}, {'J01': 8}, {'J01': 35}, 
155.0, {'J01': -318.8, 'top_mgr': 13}, {'J01': 5}, {'J01': 24}, 
160.0, {'J01': -337.0, 'top_mgr': 4}, {'J01': 5}, {'J01': 26}, 
165.0, {'J01': -297.6, 'top_mgr': 11}, {'J01': 4}, {'J01': 19}, 
170.0, {'J01': -159.00000000000003, 'top_mgr': 12}, {'J01': 4}, {'J01': 13}, 
175.0, {'J01': -175.60000000000002, 'top_mgr': 4}, {'J01': 4}, {'J01': 19}, 
180.0, {'J01': -227.0, 'top_mgr': 1}, {'J01': 4}, {'J01': 28}, 
185.0, {'J01': -282.00000000000006, 'top_mgr': 0}, {'J01': 6}, {'J01': 35}, 
190.0, {'J01': -257.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 32}, 
195.0, {'J01': -289.4000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 32}, 
200.0, {'J01': -308.4, 'top_mgr': 3}, {'J01': 7}, {'J01': 33}, 
205.0, {'J01': -346.40000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
210.0, {'J01': -351.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
215.0, {'J01': -337.00000000000006, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
220.0, {'J01': -359.40000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
225.0, {'J01': -386.00000000000006, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
230.0, {'J01': -307.59999999999997, 'top_mgr': 6}, {'J01': 6}, {'J01': 22}, 
235.0, {'J01': -346.79999999999995, 'top_mgr': 0}, {'J01': 6}, {'J01': 28}, 
240.0, {'J01': -355.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
245.0, {'J01': -348.79999999999995, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
250.0, {'J01': -324.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
255.0, {'J01': -271.40000000000003, 'top_mgr': 9}, {'J01': 6}, {'J01': 27}, 
260.0, {'J01': -278.6, 'top_mgr': 3}, {'J01': 6}, {'J01': 26}, 
265.0, {'J01': -285.0, 'top_mgr': 7}, {'J01': 5}, {'J01': 21}, 
270.0, {'J01': -259.6000000000001, 'top_mgr': 6}, {'J01': 5}, {'J01': 18}, 
275.0, {'J01': -288.40000000000003, 'top_mgr': 2}, {'J01': 5}, {'J01': 19}, 
280.0, {'J01': -320.6000000000001, 'top_mgr': 2}, {'J01': 5}, {'J01': 23}, 
285.0, {'J01': -358.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 29}, 
290.0, {'J01': -326.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
295.0, {'J01': -316.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
300.0, {'J01': -349.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
305.0, {'J01': -305.8, 'top_mgr': 11}, {'J01': 5}, {'J01': 22}, 
310.0, {'J01': -159.20000000000002, 'top_mgr': 11}, {'J01': 4}, {'J01': 12}, 
315.0, {'J01': -166.40000000000003, 'top_mgr': 8}, {'J01': 4}, {'J01': 9}, 
320.0, {'J01': -132.8, 'top_mgr': 11}, {'J01': 4}, {'J01': 11}, 
325.0, {'J01': -104.0, 'top_mgr': 7}, {'J01': 3}, {'J01': 11}, 
330.0, {'J01': -148.6, 'top_mgr': 1}, {'J01': 4}, {'J01': 20}, 
335.0, {'J01': -110.6, 'top_mgr': 6}, {'J01': 7}, {'J01': 23}, 
340.0, {'J01': -130.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 27}, 
345.0, {'J01': -123.20000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 26}, 
350.0, {'J01': -141.60000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
355.0, {'J01': -155.60000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
360.0, {'J01': -188.20000000000002, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
365.0, {'J01': -226.20000000000002, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
370.0, {'J01': -264.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
375.0, {'J01': -246.8, 'top_mgr': 8}, {'J01': 6}, {'J01': 29}, 
380.0, {'J01': -165.20000000000002, 'top_mgr': 13}, {'J01': 4}, {'J01': 16}, 
385.0, {'J01': -182.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 12}, 
390.0, {'J01': -103.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
395.0, {'J01': -147.8, 'top_mgr': 1}, {'J01': 4}, {'J01': 24}, 
400.0, {'J01': -198.8, 'top_mgr': 0}, {'J01': 6}, {'J01': 31}, 
405.0, {'J01': -217.60000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 33}, 
410.0, {'J01': -204.8, 'top_mgr': 9}, {'J01': 6}, {'J01': 25}, 
415.0, {'J01': -192.59999999999997, 'top_mgr': 7}, {'J01': 6}, {'J01': 21}, 
420.0, {'J01': -229.79999999999998, 'top_mgr': 0}, {'J01': 6}, {'J01': 26}, 
425.0, {'J01': -271.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
430.0, {'J01': -253.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
435.0, {'J01': -288.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 33}, 
440.0, {'J01': -330.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
445.0, {'J01': -314.20000000000005, 'top_mgr': 6}, {'J01': 6}, {'J01': 30}, 
450.0, {'J01': -244.6, 'top_mgr': 16}, {'J01': 5}, {'J01': 16}, 
455.0, {'J01': -235.8, 'top_mgr': 5}, {'J01': 5}, {'J01': 17}, 
460.0, {'J01': -259.6, 'top_mgr': 3}, {'J01': 5}, {'J01': 17}, 
465.0, {'J01': -272.8, 'top_mgr': 6}, {'J01': 5}, {'J01': 20}, 
470.0, {'J01': -280.80000000000007, 'top_mgr': 5}, {'J01': 5}, {'J01': 19}, 
475.0, {'J01': -325.80000000000007, 'top_mgr': 0}, {'J01': 5}, {'J01': 27}, 
480.0, {'J01': -372.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
485.0, {'J01': -335.20000000000005, 'top_mgr': 7}, {'J01': 6}, {'J01': 29}, 
490.0, {'J01': -311.0, 'top_mgr': 6}, {'J01': 5}, {'J01': 24}, 
495.0, {'J01': -351.2, 'top_mgr': 1}, {'J01': 5}, {'J01': 29}, 
500.0, {'J01': -326.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 32}, 
505.0, {'J01': -366.79999999999995, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
510.0, {'J01': -407.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 40}, 
515.0, {'J01': -406.6, 'top_mgr': 7}, {'J01': 6}, {'J01': 34}, 
520.0, {'J01': -445.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 33}, 
525.0, {'J01': -490.6, 'top_mgr': 1}, {'J01': 6}, {'J01': 36}, 
530.0, {'J01': -392.6, 'top_mgr': 6}, {'J01': 7}, {'J01': 37}, 
535.0, {'J01': -416.80000000000007, 'top_mgr': 3}, {'J01': 7}, {'J01': 37}, 
540.0, {'J01': -426.8000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 36}, 
545.0, {'J01': -468.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 38}, 
550.0, {'J01': -494.2000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
555.0, {'J01': -426.8000000000001, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
560.0, {'J01': -463.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 36}, 
565.0, {'J01': -498.40000000000003, 'top_mgr': 3}, {'J01': 7}, {'J01': 35}, 
570.0, {'J01': -545.4, 'top_mgr': 2}, {'J01': 7}, {'J01': 41}, 
575.0, {'J01': -598.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 44}, 
580.0, {'J01': -562.8000000000001, 'top_mgr': 7}, {'J01': 7}, {'J01': 40}, 
585.0, {'J01': -506.0, 'top_mgr': 12}, {'J01': 6}, {'J01': 30}, 
590.0, {'J01': -510.40000000000003, 'top_mgr': 7}, {'J01': 4}, {'J01': 26}, 
595.0, {'J01': -434.40000000000003, 'top_mgr': 9}, {'J01': 4}, {'J01': 20}, 
600.0, {'J01': -319.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 16}, 
605.0, {'J01': -354.8, 'top_mgr': 9}, {'J01': 5}, {'J01': 18}, 
610.0, {'J01': -394.8, 'top_mgr': 11}, {'J01': 6}, {'J01': 20}, 
615.0, {'J01': -436.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 22}, 
620.0, {'J01': -362.0, 'top_mgr': 9}, {'J01': 5}, {'J01': 21}, 
625.0, {'J01': -386.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 26}, 
630.0, {'J01': -318.40000000000003, 'top_mgr': 5}, {'J01': 6}, {'J01': 32}, 
635.0, {'J01': -300.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 38}, 
640.0, {'J01': -347.59999999999997, 'top_mgr': 1}, {'J01': 7}, {'J01': 42}, 
645.0, {'J01': -359.2, 'top_mgr': 8}, {'J01': 6}, {'J01': 35}, 
650.0, {'J01': -351.59999999999997, 'top_mgr': 12}, {'J01': 5}, {'J01': 29}, 
655.0, {'J01': -357.8, 'top_mgr': 8}, {'J01': 4}, {'J01': 25}, 
660.0, {'J01': -386.2, 'top_mgr': 3}, {'J01': 4}, {'J01': 27}, 
665.0, {'J01': -385.79999999999995, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
670.0, {'J01': -435.99999999999994, 'top_mgr': 1}, {'J01': 7}, {'J01': 40}, 
675.0, {'J01': -484.99999999999994, 'top_mgr': 0}, {'J01': 7}, {'J01': 41}, 
680.0, {'J01': -509.79999999999995, 'top_mgr': 7}, {'J01': 6}, {'J01': 36}, 
685.0, {'J01': -567.8000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 42}, 
690.0, {'J01': -465.40000000000003, 'top_mgr': 9}, {'J01': 6}, {'J01': 38}, 
695.0, {'J01': -513.8000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 42}, 
700.0, {'J01': -544.8000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 44}, 
705.0, {'J01': -594.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 46}, 
710.0, {'J01': -492.6, 'top_mgr': 7}, {'J01': 7}, {'J01': 41}, 
715.0, {'J01': -507.00000000000006, 'top_mgr': 2}, {'J01': 7}, {'J01': 40}, 
720.0, {'J01': -499.00000000000006, 'top_mgr': 4}, {'J01': 7}, {'J01': 38}, 
