5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.03348214)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.12276786)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.11160714)}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': np.float32(-0.15625)}, {'J8': 1}, {'J8': 1}, 
40.0, {'J8': np.float32(-0.22767857)}, {'J8': 2}, {'J8': 3}, 
45.0, {'J8': np.float32(-0.29464287)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.29017857)}, {'J8': 1}, {'J8': 1}, 
55.0, {'J8': np.float32(-0.33482143)}, {'J8': 1}, {'J8': 1}, 
60.0, {'J8': np.float32(-0.40848213)}, {'J8': 3}, {'J8': 3}, 
65.0, {'J8': np.float32(-0.58258927)}, {'J8': 4}, {'J8': 5}, 
70.0, {'J8': np.float32(-0.8348214)}, {'J8': 4}, {'J8': 7}, 
75.0, {'J8': np.float32(-1.1473215)}, {'J8': 4}, {'J8': 7}, 
80.0, {'J8': np.float32(-1.3058035)}, {'J8': 4}, {'J8': 6}, 
85.0, {'J8': np.float32(-1.2790178)}, {'J8': 4}, {'J8': 5}, 
90.0, {'J8': np.float32(-1.4598215)}, {'J8': 4}, {'J8': 5}, 
95.0, {'J8': np.float32(-1.640625)}, {'J8': 4}, {'J8': 5}, 
100.0, {'J8': np.float32(-1.8125)}, {'J8': 4}, {'J8': 4}, 
105.0, {'J8': np.float32(-2.0357144)}, {'J8': 5}, {'J8': 7}, 
110.0, {'J8': np.float32(-2.28125)}, {'J8': 5}, {'J8': 6}, 
115.0, {'J8': np.float32(-2.453125)}, {'J8': 5}, {'J8': 5}, 
120.0, {'J8': np.float32(-2.6763394)}, {'J8': 5}, {'J8': 5}, 
125.0, {'J8': np.float32(-2.904018)}, {'J8': 5}, {'J8': 6}, 
130.0, {'J8': np.float32(-3.185268)}, {'J8': 5}, {'J8': 8}, 
135.0, {'J8': np.float32(-3.5625)}, {'J8': 5}, {'J8': 10}, 
140.0, {'J8': np.float32(-3.8705356)}, {'J8': 5}, {'J8': 9}, 
145.0, {'J8': np.float32(-3.8995535)}, {'J8': 5}, {'J8': 8}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 8}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 7}, 
160.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 6}, 
165.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 8}, 
170.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 9}, 
175.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
180.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
185.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 14}, 
190.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
195.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 13}, 
200.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
205.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
210.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 8}, 
215.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 8}, 
220.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
225.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
230.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
235.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 12}, 
240.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 15}, 
245.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
250.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
255.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
260.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
265.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
270.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
275.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
280.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
