5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.6, 'top_mgr': 1}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -13.0, 'top_mgr': 0}, {'J01': 3}, {'J01': 5}, 
25.0, {'J01': -20.400000000000002, 'top_mgr': 2}, {'J01': 4}, {'J01': 5}, 
30.0, {'J01': -28.400000000000002, 'top_mgr': 4}, {'J01': 4}, {'J01': 5}, 
35.0, {'J01': -42.199999999999996, 'top_mgr': 2}, {'J01': 4}, {'J01': 8}, 
40.0, {'J01': -56.800000000000004, 'top_mgr': 4}, {'J01': 4}, {'J01': 7}, 
45.0, {'J01': -74.2, 'top_mgr': 2}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': -90.00000000000001, 'top_mgr': 2}, {'J01': 4}, {'J01': 12}, 
55.0, {'J01': -130.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -112.4, 'top_mgr': 5}, {'J01': 3}, {'J01': 18}, 
65.0, {'J01': -137.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 20}, 
70.0, {'J01': -180.60000000000002, 'top_mgr': 0}, {'J01': 5}, {'J01': 25}, 
75.0, {'J01': -189.00000000000003, 'top_mgr': 5}, {'J01': 4}, {'J01': 23}, 
80.0, {'J01': -176.99999999999997, 'top_mgr': 6}, {'J01': 4}, {'J01': 19}, 
85.0, {'J01': -219.99999999999997, 'top_mgr': 0}, {'J01': 4}, {'J01': 24}, 
90.0, {'J01': -265.0, 'top_mgr': 0}, {'J01': 6}, {'J01': 29}, 
95.0, {'J01': -311.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -352.00000000000006, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
105.0, {'J01': -395.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
110.0, {'J01': -435.00000000000006, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -362.80000000000007, 'top_mgr': 7}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -358.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -392.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
130.0, {'J01': -425.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -359.79999999999995, 'top_mgr': 9}, {'J01': 7}, {'J01': 35}, 
140.0, {'J01': -390.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
145.0, {'J01': -412.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 36}, 
150.0, {'J01': -385.6000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
155.0, {'J01': -419.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
160.0, {'J01': -460.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 45}, 
165.0, {'J01': -501.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 46}, 
170.0, {'J01': -544.2, 'top_mgr': 1}, {'J01': 11}, {'J01': 49}, 
175.0, {'J01': -427.20000000000005, 'top_mgr': 13}, {'J01': 7}, {'J01': 36}, 
180.0, {'J01': -446.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 33}, 
185.0, {'J01': -392.80000000000007, 'top_mgr': 9}, {'J01': 5}, {'J01': 24}, 
190.0, {'J01': -279.8, 'top_mgr': 18}, {'J01': 4}, {'J01': 14}, 
195.0, {'J01': -168.4, 'top_mgr': 8}, {'J01': 4}, {'J01': 9}, 
200.0, {'J01': -184.4, 'top_mgr': 10}, {'J01': 4}, {'J01': 9}, 
205.0, {'J01': -211.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 16}, 
210.0, {'J01': -259.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 24}, 
