episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,FMA2C,3074280.0,2428424.5,88891.0,40050.0,13809.0,5737.0,-250.92185,124.22227,-1349.2,20.0,0.4343,0.0159,0.2317,0.0963,0.0,0.0,0.0,1080,41.7
2,FMA2C,2834977.0,1143180.0,77685.0,36558.0,10592.0,5474.0,-227.31954,109.99769,-1205.0,17.0,0.2819,0.0192,0.2013,0.104,0.0,0.0,0.0,1080,27.8
3,FMA2C,2957558.5,2640994.0,56529.0,40575.0,14944.0,5000.0,-250.20102,148.77155,-1429.2,19.0,0.467,0.01,0.2469,0.0826,0.0,0.0,0.0,1080,28.2
4,FMA2C,2755662.5,3308113.0,52087.0,42310.0,16394.0,4805.0,-246.29833,125.29163,-1351.8,18.0,0.5409,0.0085,0.2581,0.0757,0.0,0.0,0.0,1080,28.3
5,FMA2C,2501885.5,1513172.0,73451.0,36237.0,10682.0,5621.0,-211.31509,116.95224,-1267.8,16.0,0.3701,0.018,0.2033,0.107,0.0,0.0,0.0,1080,27.9
6,FMA2C,2974964.0,2988715.0,101795.0,42533.0,16643.0,5734.0,-264.20843,137.50332,-1232.2,19.0,0.4927,0.0168,0.2564,0.0883,0.0,0.0,0.0,1080,27.5
7,FMA2C,2748858.0,1281820.5,70911.5,36164.0,10261.0,5427.0,-217.64083,118.37417,-1332.4,17.0,0.3125,0.0173,0.1979,0.1047,0.0,0.0,0.0,1080,27.4
8,FMA2C,2859084.0,1212210.5,72515.0,36708.0,10830.0,5269.0,-230.2325,136.51684,-1390.2,20.0,0.2925,0.0175,0.2051,0.0998,0.0,0.0,0.0,1080,27.0
9,FMA2C,2997335.0,1833315.0,57922.5,40127.0,13775.0,5283.0,-254.09306,146.33051,-1489.4,17.0,0.375,0.0118,0.2327,0.0893,0.0,0.0,0.0,1080,28.0
10,FMA2C,2421117.5,1082364.0,87342.0,35172.0,9664.0,5758.0,-200.38657,111.83626,-1115.2,17.0,0.3014,0.0243,0.191,0.1138,0.0,0.0,0.0,1080,27.2
11,FMA2C,2671157.0,1531670.0,71926.0,37369.0,11406.0,5265.0,-228.59574,112.86719,-1039.8,20.0,0.3583,0.0168,0.2111,0.0974,0.0,0.0,0.0,1080,28.2
12,FMA2C,2784844.0,2240318.5,101451.0,40276.0,14144.0,5765.0,-244.18806,122.76214,-1185.2,16.0,0.437,0.0198,0.235,0.0958,0.0,0.0,0.0,1080,28.7
13,FMA2C,2305771.0,662312.0,81983.0,33318.0,7982.0,5536.0,-189.92639,95.87879,-1060.0,21.0,0.2171,0.0269,0.1704,0.1182,0.0,0.0,0.0,1080,26.8
14,FMA2C,2802551.0,1486196.0,99227.0,37695.0,11723.0,6138.0,-233.05231,124.15242,-1210.6,19.0,0.3387,0.0226,0.211,0.1105,0.0,0.0,0.0,1080,27.9
15,FMA2C,2893420.0,1957325.5,75442.0,40277.0,13733.0,5743.0,-246.32241,112.92625,-1186.4,18.0,0.3973,0.0153,0.2298,0.0961,0.0,0.0,0.0,1080,28.8
16,FMA2C,2608932.0,849734.0,58497.0,35118.0,9280.0,5373.0,-206.94537,96.09646,-1114.0,17.0,0.2416,0.0166,0.1865,0.108,0.0,0.0,0.0,1080,27.5
17,FMA2C,2382378.5,1066205.0,104510.5,35279.0,10093.0,6096.0,-213.60278,121.19723,-1203.0,18.0,0.3001,0.0294,0.1961,0.1184,0.0,0.0,0.0,1080,26.3
18,FMA2C,2697503.5,1150186.0,77289.5,36341.0,10767.0,5532.0,-216.18546,115.74328,-1166.0,17.0,0.293,0.0197,0.2045,0.1051,0.0,0.0,0.0,1080,27.2
19,FMA2C,2391301.0,933147.0,67380.5,34902.0,9014.0,5333.0,-194.81722,90.13251,-993.4,19.0,0.2751,0.0199,0.183,0.1083,0.0,0.0,0.0,1080,26.7
20,FMA2C,2919396.5,2941902.0,81952.5,42364.0,16251.0,5349.0,-264.33028,132.04913,-1388.8,17.0,0.495,0.0138,0.2541,0.0836,0.0,0.0,0.0,1080,28.1
21,FMA2C,2628951.5,1154625.0,74061.5,36307.0,10458.0,5651.0,-212.5375,106.16803,-1091.2,19.0,0.2993,0.0192,0.1995,0.1078,0.0,0.0,0.0,1080,27.4
22,FMA2C,2612331.0,1299086.5,57902.0,36484.0,10674.0,4917.0,-207.99704,108.73332,-1292.0,18.0,0.3273,0.0146,0.205,0.0944,0.0,0.0,0.0,1080,26.4
23,FMA2C,2695130.0,1920308.0,66706.5,38362.0,12911.0,5011.0,-233.58065,139.4453,-1304.8,18.0,0.4101,0.0142,0.2294,0.089,0.0,0.0,0.0,1080,28.1
24,FMA2C,2578497.5,1205616.5,81123.0,35366.0,9784.0,5519.0,-208.69537,106.91971,-1035.2,17.0,0.3119,0.021,0.1931,0.1089,0.0,0.0,0.0,1080,26.4
25,FMA2C,2422461.5,866512.5,98551.5,34317.0,8825.0,6099.0,-199.44907,96.82703,-944.2,17.0,0.2558,0.0291,0.1792,0.1239,0.0,0.0,0.0,1080,63.8
26,FMA2C,2541972.5,1020271.0,65385.5,36147.0,10069.0,5221.0,-215.54722,102.36174,-1160.6,19.0,0.2813,0.018,0.1958,0.1015,0.0,0.0,0.0,1080,101.1
27,FMA2C,2613118.5,1264407.5,70486.0,36258.0,10597.0,5175.0,-218.27944,117.72407,-1334.6,17.0,0.3203,0.0179,0.2037,0.0995,0.0,0.0,0.0,1080,100.2
28,FMA2C,2429064.5,608416.5,67390.5,33199.0,7565.0,5476.0,-190.26019,94.54066,-1023.4,15.0,0.196,0.0217,0.1636,0.1184,0.0,0.0,0.0,1080,99.4
29,FMA2C,2356307.5,769188.0,74976.0,32898.0,7626.0,5401.0,-189.96574,87.68595,-881.2,17.0,0.2403,0.0234,0.1661,0.1176,0.0,0.0,0.0,1080,98.8
30,FMA2C,2484467.0,707616.0,66986.5,33379.0,7696.0,5523.0,-192.8787,91.90693,-1044.6,18.0,0.2171,0.0206,0.1652,0.1185,0.0,0.0,0.0,1080,102.0
31,FMA2C,2258258.5,644863.0,94013.5,32490.0,7777.0,5872.0,-196.25593,97.46452,-1064.8,18.0,0.2152,0.0314,0.1686,0.1273,0.0,0.0,0.0,1080,97.7
32,FMA2C,2122042.0,453430.0,80980.0,31049.0,6465.0,5471.0,-174.27907,84.39254,-938.8,17.0,0.1707,0.0305,0.1504,0.1273,0.0,0.0,0.0,1080,93.5
33,FMA2C,2127923.0,589311.0,103366.5,31363.0,6979.0,6061.0,-182.96769,96.49787,-1047.4,18.0,0.2089,0.0366,0.1572,0.1365,0.0,0.0,0.0,1080,97.0
34,FMA2C,2333827.0,647917.0,62569.5,33318.0,7725.0,5327.0,-190.88648,96.34398,-1038.0,17.0,0.2128,0.0206,0.1666,0.1149,0.0,0.0,0.0,1080,97.8
35,FMA2C,2520169.0,977452.0,57608.0,35345.0,9646.0,4942.0,-203.18,112.98511,-1127.2,18.0,0.2749,0.0162,0.1932,0.099,0.0,0.0,0.0,1080,98.7
36,FMA2C,2370357.0,770537.0,66885.0,33638.0,8202.0,5583.0,-193.37204,94.88159,-1015.0,17.0,0.2402,0.0209,0.173,0.1177,0.0,0.0,0.0,1080,29.5
37,FMA2C,2395956.5,1378159.0,86295.5,35409.0,9823.0,5253.0,-202.02361,109.13828,-1120.8,20.0,0.357,0.0224,0.1946,0.1041,0.0,0.0,0.0,1080,25.9
38,FMA2C,2188413.5,563240.0,76517.5,32751.0,7152.0,5690.0,-180.96833,84.81857,-860.2,15.0,0.1992,0.0271,0.1569,0.1248,0.0,0.0,0.0,1080,24.9
39,FMA2C,2091180.0,757556.0,66077.5,32214.0,8205.0,5247.0,-181.37352,103.34248,-944.0,16.0,0.2599,0.0227,0.1797,0.1149,0.0,0.0,0.0,1080,24.7
40,FMA2C,2403662.5,1427308.5,69217.5,35986.0,10559.0,5167.0,-199.49963,99.16433,-959.4,19.0,0.366,0.0177,0.2042,0.0999,0.0,0.0,0.0,1080,25.2
41,FMA2C,2222196.0,654001.5,97215.0,33030.0,7781.0,6067.0,-188.52111,100.40648,-1196.0,18.0,0.2199,0.0327,0.166,0.1294,0.0,0.0,0.0,1080,24.4
42,FMA2C,2269470.5,656928.5,59495.0,32961.0,7700.0,5350.0,-192.59435,84.96207,-892.4,19.0,0.22,0.0199,0.1674,0.1163,0.0,0.0,0.0,1080,25.0
43,FMA2C,2199500.0,608835.5,75340.0,32090.0,7117.0,5445.0,-178.86519,81.11773,-875.4,17.0,0.2111,0.0261,0.1594,0.1219,0.0,0.0,0.0,1080,24.9
44,FMA2C,2142563.5,724143.0,61810.5,32398.0,7446.0,5246.0,-185.07704,89.45539,-1050.0,17.0,0.2473,0.0211,0.1651,0.1163,0.0,0.0,0.0,1080,24.5
45,FMA2C,2330321.5,680549.5,70694.5,32599.0,7805.0,5230.0,-184.35519,93.02509,-872.8,17.0,0.2208,0.0229,0.171,0.1146,0.0,0.0,0.0,1080,24.8
46,FMA2C,2266392.5,481178.5,79437.5,32159.0,6858.0,5694.0,-183.84713,85.77347,-977.0,17.0,0.1702,0.0281,0.1534,0.1274,0.0,0.0,0.0,1080,24.8
47,FMA2C,2379171.5,621918.5,76428.5,33244.0,7360.0,5567.0,-192.33324,95.05755,-1030.0,18.0,0.2021,0.0248,0.1594,0.1206,0.0,0.0,0.0,1080,25.5
48,FMA2C,2167202.5,670302.0,78247.0,31245.0,7378.0,5442.0,-178.37241,100.00851,-1011.6,18.0,0.2299,0.0268,0.1674,0.1235,0.0,0.0,0.0,1080,23.9
49,FMA2C,2170032.5,560672.5,75259.0,32516.0,7260.0,5560.0,-179.81556,87.87641,-823.2,18.0,0.1998,0.0268,0.1601,0.1226,0.0,0.0,0.0,1080,24.9
50,FMA2C,1969164.0,420934.5,91431.0,30288.0,6274.0,5951.0,-167.85241,86.36115,-990.8,19.0,0.1696,0.0368,0.1476,0.14,0.0,0.0,0.0,1080,24.2
51,FMA2C,2197992.5,411833.0,72345.5,30714.0,6170.0,5469.0,-181.07111,95.90586,-958.6,17.0,0.1535,0.027,0.1457,0.1291,0.0,0.0,0.0,1080,25.6
52,FMA2C,2240334.0,722022.5,75511.5,32793.0,7826.0,5371.0,-188.42741,105.56929,-1056.4,18.0,0.2377,0.0249,0.1702,0.1168,0.0,0.0,0.0,1080,24.4
53,FMA2C,2168694.5,931197.5,84672.5,32875.0,7906.0,5619.0,-189.58194,105.00979,-1031.6,20.0,0.2924,0.0266,0.1704,0.1211,0.0,0.0,0.0,1080,25.0
54,FMA2C,2074513.0,594443.0,94283.5,30883.0,6948.0,5736.0,-175.90574,95.27088,-1085.6,16.0,0.2151,0.0341,0.1595,0.1317,0.0,0.0,0.0,1080,23.9
55,FMA2C,2180286.0,911705.5,65021.0,33337.0,8667.0,5425.0,-189.91407,95.4423,-857.6,18.0,0.2888,0.0206,0.1827,0.1144,0.0,0.0,0.0,1080,24.6
56,FMA2C,1959931.0,370736.0,96871.5,29450.0,5388.0,6053.0,-170.80991,92.17359,-1042.0,17.0,0.1527,0.0399,0.1318,0.148,0.0,0.0,0.0,1080,25.1
57,FMA2C,2121173.5,582090.5,73528.5,31304.0,7233.0,5641.0,-178.52657,81.42549,-823.2,18.0,0.2096,0.0265,0.1637,0.1277,0.0,0.0,0.0,1080,25.0
58,FMA2C,1929110.5,523974.0,85043.0,29807.0,6734.0,5516.0,-164.79185,90.96291,-916.8,17.0,0.2064,0.0335,0.1601,0.1312,0.0,0.0,0.0,1080,24.8
59,FMA2C,1985397.5,433702.5,57362.5,30524.0,6205.0,5396.0,-166.28481,91.06915,-926.4,17.0,0.1751,0.0232,0.1473,0.1281,0.0,0.0,0.0,1080,25.1
60,FMA2C,2004192.5,542535.5,75838.5,31087.0,6634.0,5678.0,-179.28333,95.95936,-893.6,16.0,0.2069,0.0289,0.1529,0.1308,0.0,0.0,0.0,1080,25.3
61,FMA2C,2096027.5,668552.0,90827.0,31786.0,7649.0,5735.0,-181.60694,97.97489,-950.4,18.0,0.2341,0.0318,0.1693,0.127,0.0,0.0,0.0,1080,23.6
62,FMA2C,1973063.5,547218.0,74638.5,30838.0,6855.0,5768.0,-170.3687,87.27877,-966.0,16.0,0.2109,0.0288,0.1577,0.1327,0.0,0.0,0.0,1080,23.4
63,FMA2C,1917761.0,467790.0,81203.5,30125.0,5984.0,5844.0,-171.9837,89.73908,-855.6,16.0,0.1896,0.0329,0.1426,0.1393,0.0,0.0,0.0,1080,23.3
64,FMA2C,1919826.0,293223.0,73405.0,28848.0,4934.0,5683.0,-161.16157,82.2761,-777.4,16.0,0.1282,0.0321,0.125,0.144,0.0,0.0,0.0,1080,23.1
65,FMA2C,1987426.0,391505.5,60050.0,30139.0,5750.0,5380.0,-163.22917,85.5497,-844.2,17.0,0.1605,0.0246,0.1393,0.1304,0.0,0.0,0.0,1080,23.3
66,FMA2C,1858093.0,327999.0,67682.5,29358.0,5330.0,5328.0,-157.6012,77.41613,-760.4,21.0,0.1455,0.03,0.1332,0.1331,0.0,0.0,0.0,1080,23.2
67,FMA2C,1881737.0,328313.0,73732.0,29068.0,5452.0,5643.0,-156.24176,71.95857,-737.0,14.0,0.1438,0.0323,0.1357,0.1405,0.0,0.0,0.0,1080,23.2
68,FMA2C,2179551.0,541061.0,81686.5,31058.0,6764.0,5778.0,-174.52944,96.68383,-1000.4,16.0,0.1931,0.0291,0.1551,0.1325,0.0,0.0,0.0,1080,23.2
69,FMA2C,1918197.5,717778.5,79893.5,30998.0,7455.0,5335.0,-166.41546,80.94835,-750.6,17.0,0.2643,0.0294,0.1703,0.1218,0.0,0.0,0.0,1080,23.3
70,FMA2C,1988794.0,380502.0,89126.5,29194.0,5739.0,5584.0,-162.32537,85.60455,-849.6,16.0,0.1548,0.0363,0.1416,0.1378,0.0,0.0,0.0,1080,22.7
71,FMA2C,1928105.5,477554.5,48345.5,30505.0,6133.0,4831.0,-164.80259,86.19163,-857.2,15.0,0.1946,0.0197,0.1479,0.1165,0.0,0.0,0.0,1080,23.0
72,FMA2C,1962137.5,544171.5,132944.0,29412.0,6141.0,6476.0,-177.22741,91.83194,-917.2,16.0,0.2062,0.0504,0.1461,0.1541,0.0,0.0,0.0,1080,22.1
