5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.008928572)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.10491072)}, {'J01': 2}, {'J01': 5}, 
20.0, {'J01': np.float32(-0.36160713)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.4330357)}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': np.float32(-0.40625)}, {'J01': 2}, {'J01': 5}, 
35.0, {'J01': np.float32(-0.67633927)}, {'J01': 2}, {'J01': 9}, 
40.0, {'J01': np.float32(-1.1049107)}, {'J01': 3}, {'J01': 12}, 
45.0, {'J01': np.float32(-1.7366072)}, {'J01': 4}, {'J01': 19}, 
50.0, {'J01': np.float32(-2.6473215)}, {'J01': 6}, {'J01': 26}, 
55.0, {'J01': np.float32(-3.877232)}, {'J01': 8}, {'J01': 32}, 
60.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
70.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 42}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 39}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 43}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 43}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 44}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 48}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 50}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 50}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 52}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 55}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 59}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 59}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 61}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 13}, {'J01': 64}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 65}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 66}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 69}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 70}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 70}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 71}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 71}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 72}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 73}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 74}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 75}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 75}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 75}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 75}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 75}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 69}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 66}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 69}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 72}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 72}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 23}, {'J01': 73}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 75}, 
275.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 75}, 
280.0, {'J01': np.float32(-4.0)}, {'J01': 25}, {'J01': 76}, 
285.0, {'J01': np.float32(-4.0)}, {'J01': 27}, {'J01': 78}, 
290.0, {'J01': np.float32(-4.0)}, {'J01': 28}, {'J01': 80}, 
295.0, {'J01': np.float32(-4.0)}, {'J01': 28}, {'J01': 80}, 
300.0, {'J01': np.float32(-4.0)}, {'J01': 29}, {'J01': 81}, 
305.0, {'J01': np.float32(-4.0)}, {'J01': 29}, {'J01': 81}, 
310.0, {'J01': np.float32(-4.0)}, {'J01': 29}, {'J01': 81}, 
315.0, {'J01': np.float32(-4.0)}, {'J01': 30}, {'J01': 82}, 
320.0, {'J01': np.float32(-4.0)}, {'J01': 32}, {'J01': 87}, 
325.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 88}, 
330.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 82}, 
335.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 79}, 
340.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 83}, 
345.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 84}, 
350.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 84}, 
355.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 87}, 
360.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
365.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
370.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
375.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
380.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
385.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 84}, 
390.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 85}, 
395.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 86}, 
400.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 86}, 
405.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 87}, 
410.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 87}, 
415.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 87}, 
420.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 79}, 
425.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 71}, 
430.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 75}, 
435.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 79}, 
440.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 87}, 
445.0, {'J01': np.float32(-4.0)}, {'J01': 33}, {'J01': 88}, 
450.0, {'J01': np.float32(-4.0)}, {'J01': 36}, {'J01': 91}, 
455.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
460.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
465.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
470.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
475.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
480.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
485.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
490.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
495.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
500.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
505.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 94}, 
510.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 95}, 
515.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 95}, 
520.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
525.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
530.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
535.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
540.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
545.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
550.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
555.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 97}, 
560.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
565.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
570.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
575.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
580.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
585.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
590.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
595.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
600.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 98}, 
605.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 99}, 
610.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 99}, 
615.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 100}, 
620.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 100}, 
625.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 101}, 
630.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 101}, 
635.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 101}, 
640.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 102}, 
645.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 102}, 
650.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 102}, 
655.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 102}, 
660.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 103}, 
665.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 103}, 
670.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 104}, 
675.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 104}, 
680.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 104}, 
685.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
690.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
695.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
700.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
705.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 106}, 
710.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
715.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
720.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 105}, 
725.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 107}, 
730.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 107}, 
735.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 107}, 
740.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 108}, 
745.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 110}, 
750.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
755.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
760.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
765.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 112}, 
770.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
775.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
780.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
785.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
790.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
795.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
800.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
805.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
810.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
815.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
820.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
825.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
830.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
835.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
840.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
845.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
850.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
855.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
860.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 115}, 
865.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
870.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 107}, 
875.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 110}, 
880.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
885.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
890.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
895.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
900.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 111}, 
905.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 112}, 
910.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 112}, 
915.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 112}, 
920.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
925.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
930.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
935.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
940.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 112}, 
945.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
950.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
955.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
960.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 113}, 
965.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
970.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
975.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
980.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
985.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 114}, 
990.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 115}, 
995.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 115}, 
1000.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 115}, 
1005.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1010.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1015.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1020.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1025.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1030.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1035.0, {'J01': np.float32(-4.0)}, {'J01': 38}, {'J01': 116}, 
1040.0, {'J01': np.float32(-4.0)}, {'J01': 35}, {'J01': 107}, 
1045.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 100}, 
1050.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 103}, 
1055.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 107}, 
1060.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 114}, 
1065.0, {'J01': np.float32(-4.0)}, {'J01': 34}, {'J01': 114}, 
1070.0, {'J01': np.float32(-4.0)}, {'J01': 37}, {'J01': 117}, 
1075.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 119}, 
1080.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 119}, 
1085.0, {'J01': np.float32(-4.0)}, {'J01': 39}, {'J01': 119}, 
