5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.09090909)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.2090909)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.48181817)}, {'J8': 3}, {'J8': 4}, 
35.0, {'J8': np.float32(-0.33636364)}, {'J8': 2}, {'J8': 3}, 
40.0, {'J8': np.float32(-0.54545456)}, {'J8': 2}, {'J8': 3}, 
45.0, {'J8': np.float32(-0.6181818)}, {'J8': 4}, {'J8': 5}, 
50.0, {'J8': np.float32(-0.90909094)}, {'J8': 4}, {'J8': 5}, 
55.0, {'J8': np.float32(0.036363635)}, {'J8': 3}, {'J8': 5}, 
60.0, {'J8': np.float32(0.3090909)}, {'J8': 3}, {'J8': 5}, 
65.0, {'J8': np.float32(0.5090909)}, {'J8': 4}, {'J8': 5}, 
70.0, {'J8': np.float32(-0.95454544)}, {'J8': 4}, {'J8': 6}, 
75.0, {'J8': np.float32(-1.1454545)}, {'J8': 4}, {'J8': 8}, 
80.0, {'J8': np.float32(-1.5363636)}, {'J8': 4}, {'J8': 10}, 
85.0, {'J8': np.float32(-1.1454545)}, {'J8': 4}, {'J8': 10}, 
90.0, {'J8': np.float32(-0.46363637)}, {'J8': 4}, {'J8': 8}, 
95.0, {'J8': np.float32(-1.5090909)}, {'J8': 4}, {'J8': 9}, 
100.0, {'J8': np.float32(-0.8363636)}, {'J8': 4}, {'J8': 10}, 
105.0, {'J8': np.float32(0.7090909)}, {'J8': 5}, {'J8': 10}, 
110.0, {'J8': np.float32(-0.8272727)}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': np.float32(-1.7727273)}, {'J8': 5}, {'J8': 12}, 
120.0, {'J8': np.float32(-1.4090909)}, {'J8': 5}, {'J8': 11}, 
125.0, {'J8': np.float32(-1.1818181)}, {'J8': 5}, {'J8': 10}, 
130.0, {'J8': np.float32(-1.9272727)}, {'J8': 5}, {'J8': 12}, 
135.0, {'J8': np.float32(-1.3636364)}, {'J8': 5}, {'J8': 13}, 
140.0, {'J8': np.float32(0.4181818)}, {'J8': 6}, {'J8': 11}, 
145.0, {'J8': np.float32(-0.6363636)}, {'J8': 6}, {'J8': 12}, 
150.0, {'J8': np.float32(-1.4363636)}, {'J8': 5}, {'J8': 13}, 
155.0, {'J8': np.float32(-2.4363637)}, {'J8': 5}, {'J8': 14}, 
160.0, {'J8': np.float32(-2.0181818)}, {'J8': 6}, {'J8': 14}, 
165.0, {'J8': np.float32(-1.0454545)}, {'J8': 7}, {'J8': 12}, 
170.0, {'J8': np.float32(-2.2181818)}, {'J8': 8}, {'J8': 13}, 
175.0, {'J8': np.float32(-0.7090909)}, {'J8': 7}, {'J8': 13}, 
180.0, {'J8': np.float32(2.5363636)}, {'J8': 5}, {'J8': 12}, 
185.0, {'J8': np.float32(0.24545455)}, {'J8': 5}, {'J8': 11}, 
190.0, {'J8': np.float32(-1.0090909)}, {'J8': 5}, {'J8': 10}, 
195.0, {'J8': np.float32(-0.8727273)}, {'J8': 5}, {'J8': 9}, 
200.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
205.0, {'J8': np.float32(0.37272727)}, {'J8': 5}, {'J8': 8}, 
210.0, {'J8': np.float32(-1.2181818)}, {'J8': 5}, {'J8': 7}, 
215.0, {'J8': np.float32(-1.3636364)}, {'J8': 5}, {'J8': 10}, 
220.0, {'J8': np.float32(0.94545454)}, {'J8': 5}, {'J8': 9}, 
225.0, {'J8': np.float32(-1.8090909)}, {'J8': 5}, {'J8': 12}, 
230.0, {'J8': np.float32(-1.9818182)}, {'J8': 5}, {'J8': 13}, 
235.0, {'J8': np.float32(-2.6090908)}, {'J8': 6}, {'J8': 15}, 
240.0, {'J8': np.float32(-3.0)}, {'J8': 8}, {'J8': 17}, 
245.0, {'J8': np.float32(-0.90909094)}, {'J8': 5}, {'J8': 14}, 
250.0, {'J8': np.float32(-0.10909091)}, {'J8': 5}, {'J8': 12}, 
255.0, {'J8': np.float32(-0.7181818)}, {'J8': 5}, {'J8': 11}, 
260.0, {'J8': np.float32(-2.0545454)}, {'J8': 5}, {'J8': 14}, 
265.0, {'J8': np.float32(-1.3272728)}, {'J8': 7}, {'J8': 15}, 
270.0, {'J8': np.float32(-0.4909091)}, {'J8': 7}, {'J8': 12}, 
275.0, {'J8': np.float32(-2.2272727)}, {'J8': 8}, {'J8': 14}, 
