5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.09090909)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.26363635)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.36363637)}, {'J8': 1}, {'J8': 2}, 
35.0, {'J8': np.float32(-0.3909091)}, {'J8': 2}, {'J8': 3}, 
40.0, {'J8': np.float32(0.29090908)}, {'J8': 1}, {'J8': 1}, 
45.0, {'J8': np.float32(-0.22727273)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.47272727)}, {'J8': 3}, {'J8': 4}, 
55.0, {'J8': np.float32(-0.74545455)}, {'J8': 4}, {'J8': 5}, 
60.0, {'J8': np.float32(0.009090909)}, {'J8': 3}, {'J8': 5}, 
65.0, {'J8': np.float32(-0.9909091)}, {'J8': 4}, {'J8': 6}, 
70.0, {'J8': np.float32(-1.1545454)}, {'J8': 4}, {'J8': 8}, 
75.0, {'J8': np.float32(-1.5272727)}, {'J8': 5}, {'J8': 9}, 
80.0, {'J8': np.float32(-0.5090909)}, {'J8': 4}, {'J8': 8}, 
85.0, {'J8': np.float32(-0.34545454)}, {'J8': 4}, {'J8': 7}, 
90.0, {'J8': np.float32(-1.2727273)}, {'J8': 4}, {'J8': 7}, 
95.0, {'J8': np.float32(-1.4636364)}, {'J8': 6}, {'J8': 10}, 
100.0, {'J8': np.float32(-1.8727273)}, {'J8': 7}, {'J8': 11}, 
105.0, {'J8': np.float32(-0.76363635)}, {'J8': 7}, {'J8': 12}, 
110.0, {'J8': np.float32(-0.8181818)}, {'J8': 6}, {'J8': 13}, 
115.0, {'J8': np.float32(-2.3636363)}, {'J8': 6}, {'J8': 13}, 
120.0, {'J8': np.float32(-0.74545455)}, {'J8': 5}, {'J8': 14}, 
125.0, {'J8': np.float32(-0.73636365)}, {'J8': 5}, {'J8': 12}, 
130.0, {'J8': np.float32(-0.6090909)}, {'J8': 5}, {'J8': 9}, 
135.0, {'J8': np.float32(-1.7181818)}, {'J8': 6}, {'J8': 11}, 
140.0, {'J8': np.float32(-0.36363637)}, {'J8': 6}, {'J8': 11}, 
145.0, {'J8': np.float32(3.0)}, {'J8': 5}, {'J8': 9}, 
150.0, {'J8': np.float32(-0.8454546)}, {'J8': 5}, {'J8': 7}, 
155.0, {'J8': np.float32(-0.55454546)}, {'J8': 5}, {'J8': 7}, 
160.0, {'J8': np.float32(-0.54545456)}, {'J8': 5}, {'J8': 7}, 
165.0, {'J8': np.float32(-0.8727273)}, {'J8': 5}, {'J8': 6}, 
170.0, {'J8': np.float32(-0.7181818)}, {'J8': 5}, {'J8': 6}, 
175.0, {'J8': np.float32(-1.1818181)}, {'J8': 5}, {'J8': 7}, 
180.0, {'J8': np.float32(-1.3454546)}, {'J8': 5}, {'J8': 9}, 
185.0, {'J8': np.float32(-1.0363636)}, {'J8': 5}, {'J8': 8}, 
190.0, {'J8': np.float32(-0.018181818)}, {'J8': 5}, {'J8': 5}, 
195.0, {'J8': np.float32(-0.96363634)}, {'J8': 5}, {'J8': 6}, 
200.0, {'J8': np.float32(-1.2272727)}, {'J8': 5}, {'J8': 8}, 
205.0, {'J8': np.float32(-0.76363635)}, {'J8': 5}, {'J8': 6}, 
210.0, {'J8': np.float32(-0.7)}, {'J8': 5}, {'J8': 6}, 
215.0, {'J8': np.float32(-0.91818184)}, {'J8': 5}, {'J8': 6}, 
220.0, {'J8': np.float32(-1.1545454)}, {'J8': 5}, {'J8': 8}, 
225.0, {'J8': np.float32(-0.8272727)}, {'J8': 5}, {'J8': 6}, 
230.0, {'J8': np.float32(-0.7181818)}, {'J8': 5}, {'J8': 5}, 
235.0, {'J8': np.float32(-0.92727274)}, {'J8': 5}, {'J8': 6}, 
240.0, {'J8': np.float32(-1.1272727)}, {'J8': 5}, {'J8': 7}, 
245.0, {'J8': np.float32(-0.8909091)}, {'J8': 5}, {'J8': 6}, 
250.0, {'J8': np.float32(-0.7090909)}, {'J8': 5}, {'J8': 6}, 
255.0, {'J8': np.float32(-1.1545454)}, {'J8': 5}, {'J8': 7}, 
260.0, {'J8': np.float32(-1.2727273)}, {'J8': 5}, {'J8': 7}, 
265.0, {'J8': np.float32(-1.290909)}, {'J8': 5}, {'J8': 8}, 
270.0, {'J8': np.float32(-1.5090909)}, {'J8': 5}, {'J8': 9}, 
275.0, {'J8': np.float32(-1.6363636)}, {'J8': 5}, {'J8': 9}, 
