5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -2.0}, {'J01': 1}, {'J01': 2}, 
20.0, {'J01': -14.93}, {'J01': 3}, {'J01': 6}, 
25.0, {'J01': -7.0}, {'J01': 3}, {'J01': 7}, 
30.0, {'J01': -27.86}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': -46.62}, {'J01': 6}, {'J01': 20}, 
45.0, {'J01': -39.69}, {'J01': 8}, {'J01': 22}, 
50.0, {'J01': -28.66}, {'J01': 8}, {'J01': 29}, 
55.0, {'J01': -26.66}, {'J01': 8}, {'J01': 27}, 
60.0, {'J01': -26.49}, {'J01': 8}, {'J01': 27}, 
65.0, {'J01': -25.49}, {'J01': 8}, {'J01': 26}, 
70.0, {'J01': -49.28}, {'J01': 7}, {'J01': 23}, 
75.0, {'J01': -58.209999999999994}, {'J01': 7}, {'J01': 23}, 
80.0, {'J01': -78.9}, {'J01': 7}, {'J01': 26}, 
85.0, {'J01': -61.04}, {'J01': 7}, {'J01': 26}, 
90.0, {'J01': -47.18}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': -57.769999999999996}, {'J01': 8}, {'J01': 32}, 
100.0, {'J01': -137.97}, {'J01': 8}, {'J01': 32}, 
105.0, {'J01': -94.32}, {'J01': 8}, {'J01': 33}, 
110.0, {'J01': -72.28999999999999}, {'J01': 7}, {'J01': 29}, 
115.0, {'J01': -73.46}, {'J01': 7}, {'J01': 30}, 
120.0, {'J01': -93.97999999999999}, {'J01': 7}, {'J01': 33}, 
125.0, {'J01': -105.91}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': -79.78}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': -69.02}, {'J01': 8}, {'J01': 35}, 
140.0, {'J01': -88.37}, {'J01': 8}, {'J01': 37}, 
145.0, {'J01': -99.13}, {'J01': 8}, {'J01': 39}, 
150.0, {'J01': -61.8}, {'J01': 9}, {'J01': 47}, 
155.0, {'J01': -96.37}, {'J01': 8}, {'J01': 45}, 
160.0, {'J01': -83.78}, {'J01': 8}, {'J01': 41}, 
165.0, {'J01': -120.99000000000001}, {'J01': 9}, {'J01': 43}, 
170.0, {'J01': -95.86}, {'J01': 10}, {'J01': 45}, 
175.0, {'J01': -115.55}, {'J01': 11}, {'J01': 47}, 
180.0, {'J01': -60.8}, {'J01': 12}, {'J01': 46}, 
185.0, {'J01': -87.59}, {'J01': 12}, {'J01': 46}, 
