5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -17.86}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -14.93}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -18.93}, {'J01': 3}, {'J01': 10}, 
30.0, {'J01': -20.93}, {'J01': 4}, {'J01': 12}, 
35.0, {'J01': -23.93}, {'J01': 5}, {'J01': 15}, 
40.0, {'J01': -17.0}, {'J01': 6}, {'J01': 17}, 
45.0, {'J01': -57.72}, {'J01': 8}, {'J01': 22}, 
50.0, {'J01': -43.69}, {'J01': 8}, {'J01': 26}, 
55.0, {'J01': -38.59}, {'J01': 8}, {'J01': 30}, 
60.0, {'J01': -40.25}, {'J01': 8}, {'J01': 32}, 
65.0, {'J01': -27.49}, {'J01': 8}, {'J01': 28}, 
70.0, {'J01': -45.349999999999994}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -85.9}, {'J01': 8}, {'J01': 33}, 
80.0, {'J01': -50.18}, {'J01': 8}, {'J01': 33}, 
85.0, {'J01': -39.08}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -92.66}, {'J01': 7}, {'J01': 31}, 
95.0, {'J01': -113.18}, {'J01': 7}, {'J01': 34}, 
100.0, {'J01': -77.63}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -73.8}, {'J01': 8}, {'J01': 30}, 
110.0, {'J01': -119.11}, {'J01': 8}, {'J01': 31}, 
115.0, {'J01': -109.01}, {'J01': 8}, {'J01': 30}, 
120.0, {'J01': -63.36}, {'J01': 8}, {'J01': 29}, 
125.0, {'J01': -88.97999999999999}, {'J01': 7}, {'J01': 28}, 
130.0, {'J01': -148.05}, {'J01': 7}, {'J01': 34}, 
135.0, {'J01': -56.75}, {'J01': 7}, {'J01': 32}, 
140.0, {'J01': -72.0}, {'J01': 9}, {'J01': 39}, 
145.0, {'J01': -98.62}, {'J01': 10}, {'J01': 39}, 
150.0, {'J01': -75.32}, {'J01': 11}, {'J01': 43}, 
155.0, {'J01': -48.529999999999994}, {'J01': 11}, {'J01': 43}, 
160.0, {'J01': -105.94}, {'J01': 12}, {'J01': 47}, 
165.0, {'J01': -115.21}, {'J01': 13}, {'J01': 47}, 
170.0, {'J01': -101.17999999999999}, {'J01': 14}, {'J01': 51}, 
175.0, {'J01': -111.77}, {'J01': 16}, {'J01': 53}, 
180.0, {'J01': -84.81}, {'J01': 16}, {'J01': 53}, 
185.0, {'J01': -73.71000000000001}, {'J01': 17}, {'J01': 51}, 
190.0, {'J01': -107.77}, {'J01': 17}, {'J01': 49}, 
195.0, {'J01': -110.6}, {'J01': 17}, {'J01': 52}, 
200.0, {'J01': -60.51}, {'J01': 18}, {'J01': 56}, 
205.0, {'J01': -113.09}, {'J01': 18}, {'J01': 55}, 
210.0, {'J01': -121.02}, {'J01': 18}, {'J01': 54}, 
215.0, {'J01': -92.06}, {'J01': 20}, {'J01': 52}, 
220.0, {'J01': -74.19999999999999}, {'J01': 20}, {'J01': 52}, 
225.0, {'J01': -94.88999999999999}, {'J01': 20}, {'J01': 55}, 
230.0, {'J01': -95.88999999999999}, {'J01': 20}, {'J01': 56}, 
235.0, {'J01': -58.83}, {'J01': 20}, {'J01': 55}, 
240.0, {'J01': -65.1}, {'J01': 20}, {'J01': 52}, 
245.0, {'J01': -55.0}, {'J01': 21}, {'J01': 51}, 
250.0, {'J01': -65.93}, {'J01': 21}, {'J01': 53}, 
255.0, {'J01': -92.72}, {'J01': 22}, {'J01': 53}, 
260.0, {'J01': -82.96}, {'J01': 23}, {'J01': 52}, 
265.0, {'J01': -50.07}, {'J01': 24}, {'J01': 55}, 
