5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -15.93}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': -9.0}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -27.86}, {'J01': 3}, {'J01': 10}, 
35.0, {'J01': -14.0}, {'J01': 5}, {'J01': 14}, 
40.0, {'J01': -44.79}, {'J01': 5}, {'J01': 18}, 
45.0, {'J01': -41.69}, {'J01': 7}, {'J01': 24}, 
50.0, {'J01': -36.76}, {'J01': 8}, {'J01': 28}, 
55.0, {'J01': -28.49}, {'J01': 8}, {'J01': 29}, 
60.0, {'J01': -29.32}, {'J01': 8}, {'J01': 30}, 
65.0, {'J01': -25.66}, {'J01': 8}, {'J01': 26}, 
70.0, {'J01': -47.349999999999994}, {'J01': 8}, {'J01': 30}, 
75.0, {'J01': -68.21000000000001}, {'J01': 8}, {'J01': 33}, 
80.0, {'J01': -77.97}, {'J01': 8}, {'J01': 34}, 
85.0, {'J01': -77.97}, {'J01': 8}, {'J01': 34}, 
90.0, {'J01': -81.41}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -81.24}, {'J01': 7}, {'J01': 28}, 
100.0, {'J01': -83.07}, {'J01': 7}, {'J01': 30}, 
105.0, {'J01': -61.11}, {'J01': 7}, {'J01': 35}, 
110.0, {'J01': -109.59}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -100.66}, {'J01': 8}, {'J01': 39}, 
120.0, {'J01': -107.59}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -81.46000000000001}, {'J01': 8}, {'J01': 38}, 
130.0, {'J01': -83.12}, {'J01': 8}, {'J01': 40}, 
135.0, {'J01': -92.88}, {'J01': 8}, {'J01': 41}, 
140.0, {'J01': -63.26}, {'J01': 8}, {'J01': 38}, 
145.0, {'J01': -75.68}, {'J01': 8}, {'J01': 42}, 
150.0, {'J01': -121.99000000000001}, {'J01': 8}, {'J01': 44}, 
155.0, {'J01': -79.34}, {'J01': 8}, {'J01': 46}, 
160.0, {'J01': -56.82}, {'J01': 8}, {'J01': 41}, 
165.0, {'J01': -118.33000000000001}, {'J01': 8}, {'J01': 40}, 
170.0, {'J01': -44.28}, {'J01': 9}, {'J01': 47}, 
175.0, {'J01': -89.75999999999999}, {'J01': 10}, {'J01': 48}, 
180.0, {'J01': -44.94}, {'J01': 11}, {'J01': 48}, 
185.0, {'J01': -86.93}, {'J01': 11}, {'J01': 45}, 
190.0, {'J01': -84.93}, {'J01': 11}, {'J01': 43}, 
195.0, {'J01': -58.58}, {'J01': 11}, {'J01': 34}, 
200.0, {'J01': -67.68}, {'J01': 9}, {'J01': 34}, 
205.0, {'J01': -82.27}, {'J01': 9}, {'J01': 40}, 
210.0, {'J01': -63.58}, {'J01': 9}, {'J01': 39}, 
215.0, {'J01': -47.55}, {'J01': 10}, {'J01': 41}, 
220.0, {'J01': -46.55}, {'J01': 10}, {'J01': 40}, 
225.0, {'J01': -38.45}, {'J01': 11}, {'J01': 41}, 
230.0, {'J01': -53.48}, {'J01': 11}, {'J01': 38}, 
235.0, {'J01': -34.79}, {'J01': 11}, {'J01': 37}, 
240.0, {'J01': -34.79}, {'J01': 11}, {'J01': 37}, 
245.0, {'J01': -43.11}, {'J01': 12}, {'J01': 46}, 
250.0, {'J01': -56.48}, {'J01': 10}, {'J01': 41}, 
255.0, {'J01': -46.55}, {'J01': 10}, {'J01': 40}, 
260.0, {'J01': -40.28}, {'J01': 10}, {'J01': 43}, 
265.0, {'J01': -49.38}, {'J01': 11}, {'J01': 43}, 
270.0, {'J01': -54.04}, {'J01': 11}, {'J01': 48}, 
275.0, {'J01': -60.8}, {'J01': 14}, {'J01': 46}, 
280.0, {'J01': -88.59}, {'J01': 14}, {'J01': 47}, 
285.0, {'J01': -55.87}, {'J01': 14}, {'J01': 50}, 
290.0, {'J01': -79.66}, {'J01': 14}, {'J01': 47}, 
295.0, {'J01': -70.56}, {'J01': 16}, {'J01': 47}, 
300.0, {'J01': -98.35}, {'J01': 16}, {'J01': 48}, 
305.0, {'J01': -120.87}, {'J01': 16}, {'J01': 53}, 
310.0, {'J01': -121.69999999999999}, {'J01': 16}, {'J01': 54}, 
315.0, {'J01': -135.12}, {'J01': 18}, {'J01': 59}, 
320.0, {'J01': -88.47}, {'J01': 19}, {'J01': 57}, 
325.0, {'J01': -81.37}, {'J01': 19}, {'J01': 59}, 
330.0, {'J01': -62.51}, {'J01': 20}, {'J01': 58}, 
335.0, {'J01': -88.3}, {'J01': 21}, {'J01': 57}, 
340.0, {'J01': -61.339999999999996}, {'J01': 22}, {'J01': 57}, 
345.0, {'J01': -79.19999999999999}, {'J01': 22}, {'J01': 57}, 
350.0, {'J01': -64.16999999999999}, {'J01': 22}, {'J01': 60}, 
355.0, {'J01': -93.78999999999999}, {'J01': 23}, {'J01': 63}, 
360.0, {'J01': -75.75999999999999}, {'J01': 24}, {'J01': 63}, 
365.0, {'J01': -77.59}, {'J01': 24}, {'J01': 65}, 
370.0, {'J01': -91.78999999999999}, {'J01': 24}, {'J01': 61}, 
375.0, {'J01': -108.65}, {'J01': 24}, {'J01': 60}, 
380.0, {'J01': -119.41}, {'J01': 25}, {'J01': 62}, 
385.0, {'J01': -75.75999999999999}, {'J01': 25}, {'J01': 63}, 
390.0, {'J01': -92.62}, {'J01': 25}, {'J01': 62}, 
395.0, {'J01': -55.9}, {'J01': 26}, {'J01': 61}, 
400.0, {'J01': -103.21000000000001}, {'J01': 28}, {'J01': 64}, 
405.0, {'J01': -87.18}, {'J01': 28}, {'J01': 66}, 
410.0, {'J01': -89.84}, {'J01': 29}, {'J01': 69}, 
415.0, {'J01': -89.66999999999999}, {'J01': 30}, {'J01': 69}, 
420.0, {'J01': -92.32999999999998}, {'J01': 30}, {'J01': 72}, 
425.0, {'J01': -91.32999999999998}, {'J01': 30}, {'J01': 71}, 
430.0, {'J01': -102.09}, {'J01': 30}, {'J01': 73}, 
435.0, {'J01': -92.98999999999998}, {'J01': 31}, {'J01': 73}, 
440.0, {'J01': -120.77999999999999}, {'J01': 31}, {'J01': 74}, 
445.0, {'J01': -84.89}, {'J01': 33}, {'J01': 74}, 
450.0, {'J01': -124.44}, {'J01': 34}, {'J01': 78}, 
455.0, {'J01': -73.52}, {'J01': 35}, {'J01': 81}, 
460.0, {'J01': -137.85999999999999}, {'J01': 36}, {'J01': 83}, 
465.0, {'J01': -121.44}, {'J01': 36}, {'J01': 75}, 
470.0, {'J01': -185.95}, {'J01': 36}, {'J01': 77}, 
475.0, {'J01': -134.2}, {'J01': 36}, {'J01': 79}, 
480.0, {'J01': -135.03}, {'J01': 37}, {'J01': 80}, 
485.0, {'J01': -115.16999999999999}, {'J01': 37}, {'J01': 78}, 
490.0, {'J01': -106.07}, {'J01': 40}, {'J01': 78}, 
495.0, {'J01': -67.35}, {'J01': 40}, {'J01': 75}, 
500.0, {'J01': -82.55}, {'J01': 40}, {'J01': 72}, 
505.0, {'J01': -72.78999999999999}, {'J01': 40}, {'J01': 71}, 
510.0, {'J01': -87.16}, {'J01': 38}, {'J01': 67}, 
515.0, {'J01': -65.47}, {'J01': 36}, {'J01': 63}, 
520.0, {'J01': -86.5}, {'J01': 36}, {'J01': 66}, 
