5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -5.0}, {'J01': 3}, {'J01': 5}, 
20.0, {'J01': -17.93}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -8.0}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
35.0, {'J01': -24.759999999999998}, {'J01': 5}, {'J01': 16}, 
40.0, {'J01': -36.86}, {'J01': 5}, {'J01': 19}, 
45.0, {'J01': -21.83}, {'J01': 7}, {'J01': 22}, 
50.0, {'J01': -36.76}, {'J01': 8}, {'J01': 28}, 
55.0, {'J01': -42.86}, {'J01': 7}, {'J01': 25}, 
60.0, {'J01': -36.86}, {'J01': 6}, {'J01': 19}, 
65.0, {'J01': -45.519999999999996}, {'J01': 6}, {'J01': 28}, 
70.0, {'J01': -58.379999999999995}, {'J01': 5}, {'J01': 23}, 
75.0, {'J01': -90.75999999999999}, {'J01': 4}, {'J01': 20}, 
80.0, {'J01': -113.44999999999999}, {'J01': 4}, {'J01': 25}, 
85.0, {'J01': -83.72999999999999}, {'J01': 7}, {'J01': 31}, 
90.0, {'J01': -103.59}, {'J01': 8}, {'J01': 33}, 
95.0, {'J01': -132.04}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -83.9}, {'J01': 8}, {'J01': 31}, 
105.0, {'J01': -71.97}, {'J01': 8}, {'J01': 28}, 
110.0, {'J01': -112.18}, {'J01': 8}, {'J01': 33}, 
115.0, {'J01': -115.01}, {'J01': 8}, {'J01': 36}, 
120.0, {'J01': -154.22}, {'J01': 8}, {'J01': 40}, 
125.0, {'J01': -154.88}, {'J01': 8}, {'J01': 41}, 
130.0, {'J01': -154.88}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -156.54000000000002}, {'J01': 8}, {'J01': 43}, 
140.0, {'J01': -113.5}, {'J01': 7}, {'J01': 35}, 
145.0, {'J01': -138.24}, {'J01': 6}, {'J01': 23}, 
150.0, {'J01': -144.73000000000002}, {'J01': 6}, {'J01': 30}, 
155.0, {'J01': -147.39}, {'J01': 6}, {'J01': 33}, 
