episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MAXWAVE,33837312.5,100284393.0,5236175.0,91154.0,60418.0,57779.0,-124186.76435,128516.70055,-392408.0,0.0,0.7196,0.0376,0.2886,0.276,0.0,0.0,0.0,1080,40.5
2,MAXWAVE,30199982.0,83779575.5,4746628.0,84163.0,53373.0,53882.0,-105536.62731,113657.88971,-355396.0,0.0,0.7057,0.04,0.2788,0.2815,0.0,0.0,0.0,1080,37.8
3,MAXWAVE,18673221.5,8898995.5,724613.0,41277.0,16176.0,15957.0,-25529.83056,21412.80069,-98392.5,0.0,0.3145,0.0256,0.2204,0.2174,0.0,0.0,0.0,1080,26.9
4,MAXWAVE,25402200.0,60176782.0,3481973.0,75949.0,45958.0,40393.0,-79239.79815,82371.89013,-286690.0,0.0,0.6757,0.0391,0.2832,0.2489,0.0,0.0,0.0,1080,34.4
5,MAXWAVE,16897581.5,4331794.0,760887.0,37167.0,11832.0,16000.0,-19656.82917,15168.28965,-84068.0,0.0,0.197,0.0346,0.182,0.2462,0.0,0.0,0.0,1080,25.8
6,MAXWAVE,80234320.5,270917905.0,11970494.0,136861.0,101230.0,127254.0,-325140.94954,217886.01508,-701349.5,0.0,0.7461,0.033,0.2771,0.3483,0.0,0.0,0.0,1080,73.9
7,MAXWAVE,48552010.5,133226859.5,6814125.5,100653.0,68543.0,73764.0,-168313.76852,160344.50185,-501560.0,0.0,0.7064,0.0361,0.2821,0.3036,0.0,0.0,0.0,1080,48.2
8,MAXWAVE,16652742.0,4879723.0,827223.0,36869.0,11783.0,16139.0,-19937.46759,15995.01722,-86025.0,0.0,0.2182,0.037,0.1819,0.2491,0.0,0.0,0.0,1080,26.1
9,MAXWAVE,42958902.5,123667264.5,6419742.0,99285.0,67218.0,68974.0,-154283.48796,153332.40182,-476946.0,0.0,0.7147,0.0371,0.2855,0.2929,0.0,0.0,0.0,1080,45.9
10,MAXWAVE,68085140.5,227747355.0,11148679.5,125793.0,91461.0,118299.0,-273918.97731,206090.32664,-650727.0,0.0,0.7419,0.0363,0.2726,0.3525,0.0,0.0,0.0,1080,57.2
11,MAXWAVE,42724961.0,221076642.5,8876942.5,124033.0,92018.0,96498.0,-244260.74398,206394.12776,-644400.0,0.0,0.8108,0.0326,0.2944,0.3087,0.0,0.0,0.0,1080,53.1
12,MAXWAVE,49140510.0,212764258.5,9516968.5,123844.0,91600.0,101263.0,-242504.41528,197224.77017,-619824.5,0.0,0.7839,0.0351,0.2892,0.3197,0.0,0.0,0.0,1080,54.7
13,MAXWAVE,79873592.5,236422807.5,10757034.5,127237.0,92350.0,116654.0,-292867.03704,217919.29907,-683592.0,0.0,0.7229,0.0329,0.2747,0.3469,0.0,0.0,0.0,1080,61.1
14,MAXWAVE,29597851.0,80447431.0,4363787.0,81509.0,51384.0,49143.0,-101893.77963,107426.85933,-343508.0,0.0,0.7032,0.0381,0.2823,0.27,0.0,0.0,0.0,1080,36.6
15,MAXWAVE,18142765.0,39111496.5,2732645.0,65157.0,36882.0,32525.0,-53013.20509,61189.13348,-217629.0,0.0,0.652,0.0456,0.2741,0.2417,0.0,0.0,0.0,1080,32.2
16,MAXWAVE,30129006.0,78158753.5,4718440.0,82036.0,51770.0,53431.0,-100266.44398,108280.14266,-337586.0,0.0,0.6916,0.0418,0.2765,0.2854,0.0,0.0,0.0,1080,40.3
17,MAXWAVE,26613253.0,57503060.0,3820255.0,71647.0,42568.0,44471.0,-77885.475,88249.49325,-289787.0,0.0,0.6539,0.0434,0.2683,0.2802,0.0,0.0,0.0,1080,34.0
18,MAXWAVE,26058183.5,63387796.0,3555210.0,76525.0,46921.0,40810.0,-82820.35139,88695.35952,-299233.5,0.0,0.6816,0.0382,0.2857,0.2485,0.0,0.0,0.0,1080,35.3
19,MAXWAVE,23977496.0,5859246.5,919715.5,37613.0,12825.0,16512.0,-27626.61343,21749.64426,-109136.0,0.0,0.1905,0.0299,0.1916,0.2466,0.0,0.0,0.0,1080,25.9
20,MAXWAVE,27271923.0,87222366.5,4055324.0,84986.0,54530.0,45598.0,-106013.23102,109376.91965,-346345.0,0.0,0.7357,0.0342,0.2946,0.2463,0.0,0.0,0.0,1080,36.1
21,MAXWAVE,30033708.0,79211167.0,4533796.5,84030.0,54022.0,50149.0,-101152.66204,102805.1955,-340419.0,0.0,0.6962,0.0398,0.287,0.2665,0.0,0.0,0.0,1080,37.8
22,MAXWAVE,28837001.5,77398188.5,4767347.0,83680.0,53869.0,53835.0,-98365.91667,103584.89216,-334661.5,0.0,0.6973,0.0429,0.2815,0.2813,0.0,0.0,0.0,1080,38.4
