5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -10.600000000000001, 'top_mgr': 2}, {'J01': 2}, {'J01': 5}, 
20.0, {'J01': -16.4, 'top_mgr': 4}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -28.599999999999998, 'top_mgr': 0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -50.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -50.2, 'top_mgr': 5}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -72.40000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 11}, 
45.0, {'J01': -95.60000000000002, 'top_mgr': 2}, {'J01': 4}, {'J01': 15}, 
50.0, {'J01': -99.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': -114.0, 'top_mgr': 11}, {'J01': 4}, {'J01': 11}, 
60.0, {'J01': -136.4, 'top_mgr': 5}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': -192.20000000000002, 'top_mgr': 0}, {'J01': 4}, {'J01': 25}, 
70.0, {'J01': -139.20000000000002, 'top_mgr': 8}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -166.00000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 26}, 
80.0, {'J01': -197.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 24}, 
85.0, {'J01': -182.20000000000002, 'top_mgr': 3}, {'J01': 7}, {'J01': 24}, 
90.0, {'J01': -216.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -256.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
100.0, {'J01': -300.99999999999994, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
105.0, {'J01': -351.0, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
110.0, {'J01': -397.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 41}, 
115.0, {'J01': -383.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 42}, 
120.0, {'J01': -433.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 43}, 
125.0, {'J01': -478.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 44}, 
130.0, {'J01': -497.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 42}, 
135.0, {'J01': -424.20000000000005, 'top_mgr': 3}, {'J01': 7}, {'J01': 41}, 
140.0, {'J01': -459.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 46}, 
145.0, {'J01': -447.59999999999997, 'top_mgr': 6}, {'J01': 10}, {'J01': 44}, 
150.0, {'J01': -461.0, 'top_mgr': 2}, {'J01': 11}, {'J01': 45}, 
155.0, {'J01': -495.0, 'top_mgr': 0}, {'J01': 11}, {'J01': 47}, 
160.0, {'J01': -531.2, 'top_mgr': 0}, {'J01': 13}, {'J01': 51}, 
165.0, {'J01': -552.4, 'top_mgr': 4}, {'J01': 14}, {'J01': 49}, 
170.0, {'J01': -491.0, 'top_mgr': 5}, {'J01': 15}, {'J01': 46}, 
175.0, {'J01': -517.8, 'top_mgr': 2}, {'J01': 16}, {'J01': 48}, 
180.0, {'J01': -488.8, 'top_mgr': 13}, {'J01': 13}, {'J01': 36}, 
185.0, {'J01': -506.8, 'top_mgr': 3}, {'J01': 13}, {'J01': 36}, 
190.0, {'J01': -546.8000000000001, 'top_mgr': 0}, {'J01': 13}, {'J01': 40}, 
195.0, {'J01': -531.0, 'top_mgr': 4}, {'J01': 13}, {'J01': 41}, 
200.0, {'J01': -530.1999999999999, 'top_mgr': 4}, {'J01': 12}, {'J01': 40}, 
205.0, {'J01': -554.6, 'top_mgr': 3}, {'J01': 11}, {'J01': 39}, 
210.0, {'J01': -588.2, 'top_mgr': 1}, {'J01': 11}, {'J01': 41}, 
215.0, {'J01': -629.4000000000001, 'top_mgr': 0}, {'J01': 13}, {'J01': 45}, 
220.0, {'J01': -663.2, 'top_mgr': 1}, {'J01': 13}, {'J01': 44}, 
225.0, {'J01': -669.0000000000001, 'top_mgr': 2}, {'J01': 13}, {'J01': 43}, 
230.0, {'J01': -652.0, 'top_mgr': 2}, {'J01': 13}, {'J01': 41}, 
235.0, {'J01': -641.8000000000001, 'top_mgr': 5}, {'J01': 13}, {'J01': 38}, 
240.0, {'J01': -596.2, 'top_mgr': 2}, {'J01': 13}, {'J01': 38}, 
245.0, {'J01': -527.4, 'top_mgr': 11}, {'J01': 10}, {'J01': 29}, 
250.0, {'J01': -412.40000000000003, 'top_mgr': 14}, {'J01': 8}, {'J01': 21}, 
255.0, {'J01': -290.99999999999994, 'top_mgr': 10}, {'J01': 6}, {'J01': 16}, 
260.0, {'J01': -189.60000000000002, 'top_mgr': 9}, {'J01': 4}, {'J01': 14}, 
265.0, {'J01': -230.0, 'top_mgr': 0}, {'J01': 5}, {'J01': 22}, 
270.0, {'J01': -278.0, 'top_mgr': 0}, {'J01': 6}, {'J01': 33}, 
275.0, {'J01': -320.99999999999994, 'top_mgr': 0}, {'J01': 8}, {'J01': 36}, 
280.0, {'J01': -273.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
285.0, {'J01': -303.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
290.0, {'J01': -343.4, 'top_mgr': 1}, {'J01': 10}, {'J01': 38}, 
295.0, {'J01': -350.5999999999999, 'top_mgr': 4}, {'J01': 12}, {'J01': 38}, 
300.0, {'J01': -361.79999999999995, 'top_mgr': 2}, {'J01': 12}, {'J01': 38}, 
305.0, {'J01': -336.59999999999997, 'top_mgr': 3}, {'J01': 12}, {'J01': 38}, 
310.0, {'J01': -351.2, 'top_mgr': 1}, {'J01': 12}, {'J01': 41}, 
315.0, {'J01': -384.2, 'top_mgr': 0}, {'J01': 13}, {'J01': 42}, 
320.0, {'J01': -376.20000000000005, 'top_mgr': 12}, {'J01': 10}, {'J01': 33}, 
325.0, {'J01': -380.6000000000001, 'top_mgr': 2}, {'J01': 10}, {'J01': 32}, 
330.0, {'J01': -424.6000000000001, 'top_mgr': 0}, {'J01': 10}, {'J01': 36}, 
335.0, {'J01': -472.60000000000014, 'top_mgr': 0}, {'J01': 13}, {'J01': 44}, 
340.0, {'J01': -338.0, 'top_mgr': 7}, {'J01': 12}, {'J01': 38}, 
345.0, {'J01': -325.8, 'top_mgr': 10}, {'J01': 12}, {'J01': 29}, 
350.0, {'J01': -259.2, 'top_mgr': 9}, {'J01': 12}, {'J01': 25}, 
355.0, {'J01': -199.2, 'top_mgr': 9}, {'J01': 10}, {'J01': 22}, 
360.0, {'J01': -224.4, 'top_mgr': 2}, {'J01': 10}, {'J01': 29}, 
365.0, {'J01': -268.40000000000003, 'top_mgr': 1}, {'J01': 12}, {'J01': 40}, 
370.0, {'J01': -311.40000000000003, 'top_mgr': 0}, {'J01': 12}, {'J01': 43}, 
375.0, {'J01': -352.40000000000003, 'top_mgr': 0}, {'J01': 12}, {'J01': 44}, 
380.0, {'J01': -392.40000000000003, 'top_mgr': 0}, {'J01': 12}, {'J01': 44}, 
385.0, {'J01': -433.4, 'top_mgr': 1}, {'J01': 13}, {'J01': 45}, 
390.0, {'J01': -474.4, 'top_mgr': 1}, {'J01': 13}, {'J01': 46}, 
395.0, {'J01': -517.4, 'top_mgr': 0}, {'J01': 14}, {'J01': 49}, 
400.0, {'J01': -418.40000000000003, 'top_mgr': 6}, {'J01': 14}, {'J01': 43}, 
405.0, {'J01': -445.4, 'top_mgr': 3}, {'J01': 16}, {'J01': 43}, 
410.0, {'J01': -437.99999999999994, 'top_mgr': 6}, {'J01': 18}, {'J01': 41}, 
415.0, {'J01': -428.40000000000003, 'top_mgr': 1}, {'J01': 18}, {'J01': 41}, 
420.0, {'J01': -435.6, 'top_mgr': 1}, {'J01': 18}, {'J01': 44}, 
425.0, {'J01': -441.8, 'top_mgr': 2}, {'J01': 18}, {'J01': 47}, 
430.0, {'J01': -453.4, 'top_mgr': 3}, {'J01': 18}, {'J01': 46}, 
435.0, {'J01': -375.8, 'top_mgr': 6}, {'J01': 18}, {'J01': 45}, 
440.0, {'J01': -421.8, 'top_mgr': 1}, {'J01': 19}, {'J01': 51}, 
445.0, {'J01': -439.6, 'top_mgr': 8}, {'J01': 17}, {'J01': 44}, 
450.0, {'J01': -407.59999999999997, 'top_mgr': 7}, {'J01': 17}, {'J01': 38}, 
455.0, {'J01': -447.59999999999997, 'top_mgr': 0}, {'J01': 17}, {'J01': 44}, 
460.0, {'J01': -485.99999999999994, 'top_mgr': 1}, {'J01': 17}, {'J01': 47}, 
465.0, {'J01': -455.0, 'top_mgr': 9}, {'J01': 16}, {'J01': 40}, 
470.0, {'J01': -403.8, 'top_mgr': 13}, {'J01': 11}, {'J01': 27}, 
475.0, {'J01': -254.0, 'top_mgr': 14}, {'J01': 5}, {'J01': 17}, 
480.0, {'J01': -215.00000000000003, 'top_mgr': 13}, {'J01': 5}, {'J01': 13}, 
485.0, {'J01': -238.4, 'top_mgr': 6}, {'J01': 5}, {'J01': 16}, 
490.0, {'J01': -257.40000000000003, 'top_mgr': 6}, {'J01': 5}, {'J01': 19}, 
495.0, {'J01': -309.5999999999999, 'top_mgr': 1}, {'J01': 5}, {'J01': 26}, 
500.0, {'J01': -304.59999999999997, 'top_mgr': 7}, {'J01': 5}, {'J01': 20}, 
505.0, {'J01': -320.0, 'top_mgr': 9}, {'J01': 5}, {'J01': 21}, 
510.0, {'J01': -331.8, 'top_mgr': 5}, {'J01': 5}, {'J01': 18}, 
515.0, {'J01': -360.8, 'top_mgr': 10}, {'J01': 5}, {'J01': 19}, 
520.0, {'J01': -293.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 22}, 
525.0, {'J01': -344.8, 'top_mgr': 0}, {'J01': 5}, {'J01': 29}, 
530.0, {'J01': -400.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 41}, 
535.0, {'J01': -447.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 44}, 
540.0, {'J01': -479.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 43}, 
545.0, {'J01': -505.6000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 41}, 
550.0, {'J01': -551.5999999999999, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
555.0, {'J01': -553.4000000000001, 'top_mgr': 3}, {'J01': 7}, {'J01': 40}, 
560.0, {'J01': -526.4, 'top_mgr': 5}, {'J01': 7}, {'J01': 36}, 
565.0, {'J01': -480.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 33}, 
570.0, {'J01': -512.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 33}, 
575.0, {'J01': -450.00000000000006, 'top_mgr': 10}, {'J01': 6}, {'J01': 28}, 
580.0, {'J01': -363.0, 'top_mgr': 4}, {'J01': 6}, {'J01': 29}, 
585.0, {'J01': -350.40000000000003, 'top_mgr': 2}, {'J01': 6}, {'J01': 32}, 
590.0, {'J01': -389.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
595.0, {'J01': -412.99999999999994, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
600.0, {'J01': -419.79999999999995, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
605.0, {'J01': -450.2, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
610.0, {'J01': -483.79999999999995, 'top_mgr': 3}, {'J01': 7}, {'J01': 34}, 
615.0, {'J01': -522.4, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
