5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -11.2, 'top_mgr': 1}, {'J01': 1}, {'J01': 6}, 
20.0, {'J01': -39.2, 'top_mgr': 0}, {'J01': 3}, {'J01': 10}, 
25.0, {'J01': -65.2, 'top_mgr': 0}, {'J01': 3}, {'J01': 12}, 
30.0, {'J01': -67.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 14}, 
35.0, {'J01': -62.8, 'top_mgr': 5}, {'J01': 4}, {'J01': 13}, 
40.0, {'J01': -89.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 20}, 
45.0, {'J01': -102.0, 'top_mgr': 3}, {'J01': 7}, {'J01': 21}, 
50.0, {'J01': -110.80000000000001, 'top_mgr': 4}, {'J01': 6}, {'J01': 20}, 
55.0, {'J01': -150.79999999999998, 'top_mgr': 2}, {'J01': 6}, {'J01': 26}, 
60.0, {'J01': -196.79999999999998, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
65.0, {'J01': -204.4, 'top_mgr': 7}, {'J01': 6}, {'J01': 27}, 
70.0, {'J01': -248.4, 'top_mgr': 0}, {'J01': 6}, {'J01': 27}, 
75.0, {'J01': -239.0, 'top_mgr': 8}, {'J01': 5}, {'J01': 23}, 
80.0, {'J01': -182.60000000000002, 'top_mgr': 6}, {'J01': 4}, {'J01': 20}, 
85.0, {'J01': -199.20000000000002, 'top_mgr': 4}, {'J01': 4}, {'J01': 17}, 
90.0, {'J01': -225.6, 'top_mgr': 4}, {'J01': 4}, {'J01': 18}, 
95.0, {'J01': -260.80000000000007, 'top_mgr': 3}, {'J01': 4}, {'J01': 25}, 
100.0, {'J01': -309.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 33}, 
105.0, {'J01': -264.6, 'top_mgr': 9}, {'J01': 6}, {'J01': 28}, 
110.0, {'J01': -274.40000000000003, 'top_mgr': 3}, {'J01': 5}, {'J01': 29}, 
115.0, {'J01': -264.6, 'top_mgr': 7}, {'J01': 4}, {'J01': 23}, 
120.0, {'J01': -285.6000000000001, 'top_mgr': 8}, {'J01': 4}, {'J01': 22}, 
125.0, {'J01': -311.00000000000006, 'top_mgr': 3}, {'J01': 5}, {'J01': 21}, 
130.0, {'J01': -339.00000000000006, 'top_mgr': 4}, {'J01': 5}, {'J01': 21}, 
135.0, {'J01': -385.00000000000006, 'top_mgr': 0}, {'J01': 5}, {'J01': 30}, 
140.0, {'J01': -408.20000000000005, 'top_mgr': 2}, {'J01': 6}, {'J01': 38}, 
145.0, {'J01': -454.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
150.0, {'J01': -501.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 46}, 
155.0, {'J01': -545.4000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 46}, 
160.0, {'J01': -533.2, 'top_mgr': 9}, {'J01': 6}, {'J01': 39}, 
165.0, {'J01': -529.4000000000001, 'top_mgr': 7}, {'J01': 6}, {'J01': 34}, 
170.0, {'J01': -578.4, 'top_mgr': 0}, {'J01': 6}, {'J01': 39}, 
175.0, {'J01': -569.2, 'top_mgr': 8}, {'J01': 7}, {'J01': 34}, 
180.0, {'J01': -522.6000000000001, 'top_mgr': 7}, {'J01': 7}, {'J01': 31}, 
185.0, {'J01': -572.6000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
190.0, {'J01': -622.6000000000001, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
195.0, {'J01': -615.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 39}, 
200.0, {'J01': -645.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 39}, 
205.0, {'J01': -683.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
210.0, {'J01': -608.8, 'top_mgr': 8}, {'J01': 8}, {'J01': 37}, 
215.0, {'J01': -596.5999999999999, 'top_mgr': 11}, {'J01': 8}, {'J01': 27}, 
220.0, {'J01': -599.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 29}, 
225.0, {'J01': -439.2, 'top_mgr': 7}, {'J01': 6}, {'J01': 29}, 
230.0, {'J01': -472.99999999999994, 'top_mgr': 1}, {'J01': 6}, {'J01': 35}, 
235.0, {'J01': -470.99999999999994, 'top_mgr': 2}, {'J01': 7}, {'J01': 39}, 
240.0, {'J01': -507.99999999999994, 'top_mgr': 0}, {'J01': 7}, {'J01': 40}, 
245.0, {'J01': -549.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 43}, 
250.0, {'J01': -588.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 43}, 
255.0, {'J01': -594.6, 'top_mgr': 10}, {'J01': 6}, {'J01': 35}, 
260.0, {'J01': -517.0, 'top_mgr': 10}, {'J01': 6}, {'J01': 25}, 
265.0, {'J01': -493.6000000000001, 'top_mgr': 7}, {'J01': 6}, {'J01': 23}, 
270.0, {'J01': -530.0, 'top_mgr': 1}, {'J01': 6}, {'J01': 27}, 
275.0, {'J01': -444.4000000000001, 'top_mgr': 5}, {'J01': 7}, {'J01': 32}, 
280.0, {'J01': -288.00000000000006, 'top_mgr': 6}, {'J01': 7}, {'J01': 29}, 
285.0, {'J01': -331.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
290.0, {'J01': -378.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
295.0, {'J01': -426.80000000000007, 'top_mgr': 0}, {'J01': 7}, {'J01': 39}, 
300.0, {'J01': -326.00000000000006, 'top_mgr': 6}, {'J01': 7}, {'J01': 35}, 
305.0, {'J01': -364.4000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
310.0, {'J01': -397.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
315.0, {'J01': -448.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 40}, 
320.0, {'J01': -414.6000000000001, 'top_mgr': 5}, {'J01': 7}, {'J01': 38}, 
325.0, {'J01': -448.2000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
330.0, {'J01': -427.2000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 38}, 
335.0, {'J01': -464.2000000000001, 'top_mgr': 1}, {'J01': 9}, {'J01': 42}, 
340.0, {'J01': -501.2000000000001, 'top_mgr': 0}, {'J01': 10}, {'J01': 43}, 
345.0, {'J01': -482.4, 'top_mgr': 10}, {'J01': 8}, {'J01': 33}, 
350.0, {'J01': -247.00000000000003, 'top_mgr': 16}, {'J01': 5}, {'J01': 17}, 
355.0, {'J01': -244.4, 'top_mgr': 7}, {'J01': 5}, {'J01': 15}, 
360.0, {'J01': -280.8, 'top_mgr': 0}, {'J01': 5}, {'J01': 22}, 
365.0, {'J01': -321.2, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
370.0, {'J01': -332.79999999999995, 'top_mgr': 7}, {'J01': 6}, {'J01': 26}, 
375.0, {'J01': -221.99999999999997, 'top_mgr': 4}, {'J01': 5}, {'J01': 23}, 
380.0, {'J01': -213.8, 'top_mgr': 4}, {'J01': 5}, {'J01': 19}, 
385.0, {'J01': -235.0, 'top_mgr': 5}, {'J01': 5}, {'J01': 19}, 
390.0, {'J01': -255.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 22}, 
395.0, {'J01': -301.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 31}, 
400.0, {'J01': -347.00000000000006, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
405.0, {'J01': -253.80000000000004, 'top_mgr': 6}, {'J01': 7}, {'J01': 31}, 
410.0, {'J01': -267.59999999999997, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
415.0, {'J01': -317.59999999999997, 'top_mgr': 0}, {'J01': 7}, {'J01': 37}, 
420.0, {'J01': -326.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
425.0, {'J01': -347.40000000000003, 'top_mgr': 5}, {'J01': 7}, {'J01': 34}, 
430.0, {'J01': -331.20000000000005, 'top_mgr': 6}, {'J01': 7}, {'J01': 32}, 
435.0, {'J01': -348.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
440.0, {'J01': -380.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
445.0, {'J01': -358.8, 'top_mgr': 7}, {'J01': 6}, {'J01': 27}, 
450.0, {'J01': -345.2, 'top_mgr': 4}, {'J01': 6}, {'J01': 27}, 
455.0, {'J01': -364.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
460.0, {'J01': -397.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
465.0, {'J01': -426.00000000000006, 'top_mgr': 2}, {'J01': 10}, {'J01': 36}, 
470.0, {'J01': -411.20000000000005, 'top_mgr': 8}, {'J01': 8}, {'J01': 29}, 
475.0, {'J01': -361.40000000000003, 'top_mgr': 12}, {'J01': 5}, {'J01': 23}, 
480.0, {'J01': -376.6000000000001, 'top_mgr': 10}, {'J01': 4}, {'J01': 19}, 
485.0, {'J01': -270.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 20}, 
490.0, {'J01': -307.6000000000001, 'top_mgr': 1}, {'J01': 7}, {'J01': 27}, 
495.0, {'J01': -305.80000000000007, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
500.0, {'J01': -313.00000000000006, 'top_mgr': 4}, {'J01': 7}, {'J01': 31}, 
505.0, {'J01': -345.40000000000003, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
510.0, {'J01': -367.4000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 33}, 
