5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.2, 'top_mgr': 4}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -19.200000000000003, 'top_mgr': 0}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -35.400000000000006, 'top_mgr': 1}, {'J01': 4}, {'J01': 10}, 
30.0, {'J01': -35.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 8}, 
35.0, {'J01': -41.400000000000006, 'top_mgr': 3}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -55.400000000000006, 'top_mgr': 3}, {'J01': 3}, {'J01': 13}, 
45.0, {'J01': -84.2, 'top_mgr': 1}, {'J01': 5}, {'J01': 22}, 
50.0, {'J01': -132.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 30}, 
55.0, {'J01': -157.2, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
60.0, {'J01': -193.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 30}, 
65.0, {'J01': -231.2, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
70.0, {'J01': -216.39999999999998, 'top_mgr': 9}, {'J01': 6}, {'J01': 26}, 
75.0, {'J01': -234.20000000000002, 'top_mgr': 3}, {'J01': 5}, {'J01': 25}, 
80.0, {'J01': -200.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 20}, 
85.0, {'J01': -191.00000000000003, 'top_mgr': 8}, {'J01': 3}, {'J01': 17}, 
90.0, {'J01': -190.40000000000003, 'top_mgr': 3}, {'J01': 4}, {'J01': 20}, 
95.0, {'J01': -224.80000000000004, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
100.0, {'J01': -264.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
105.0, {'J01': -285.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 29}, 
110.0, {'J01': -287.59999999999997, 'top_mgr': 7}, {'J01': 7}, {'J01': 26}, 
115.0, {'J01': -298.2, 'top_mgr': 6}, {'J01': 6}, {'J01': 27}, 
120.0, {'J01': -344.4000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 34}, 
125.0, {'J01': -383.4000000000001, 'top_mgr': 2}, {'J01': 7}, {'J01': 33}, 
