episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight_MM,2936791.0,11185685.0,36578.5,54540.0,29617.0,4310.0,-98.93139,55.89538,-193.249,-0.0,0.79,0.0026,0.3348,0.0487,0.0,0.0,0.0,1080,110.0
2,MPLight_MM,3271862.5,8966229.5,35995.0,54302.0,27780.0,4390.0,-96.70191,54.2447,-189.539,-0.0,0.7305,0.0029,0.3213,0.0508,0.0,0.0,0.0,1080,121.7
3,MPLight_MM,2688383.0,4617778.5,40104.5,44889.0,19489.0,4514.0,-78.65742,45.20774,-169.55,-0.0,0.6286,0.0055,0.2829,0.0655,0.0,0.0,0.0,1080,106.9
4,MPLight_MM,2835183.5,1640025.5,50590.5,37156.0,11462.0,4371.0,-61.29045,35.74504,-156.182,-0.0,0.3624,0.0112,0.2163,0.0825,0.0,0.0,0.0,1080,114.9
5,MPLight_MM,2409542.0,1550907.0,42153.5,36951.0,12107.0,4371.0,-62.24369,34.39916,-139.431,-0.0,0.3875,0.0105,0.2266,0.0818,0.0,0.0,0.0,1080,105.4
6,MPLight_MM,2370733.5,1811647.0,39418.5,37461.0,11823.0,4648.0,-63.10111,36.38514,-165.25,-0.0,0.4291,0.0093,0.2192,0.0862,0.0,0.0,0.0,1080,111.8
7,MPLight_MM,2305784.5,1694959.5,30011.0,37088.0,11666.0,4199.0,-61.28937,35.03669,-171.465,-0.0,0.4205,0.0074,0.2203,0.0793,0.0,0.0,0.0,1080,105.2
8,MPLight_MM,2373019.0,859043.5,48855.0,33297.0,8601.0,4715.0,-55.72326,31.67963,-135.864,-0.0,0.2618,0.0149,0.1845,0.1012,0.0,0.0,0.0,1080,109.8
9,MPLight_MM,2297475.5,813300.5,37616.0,33417.0,7909.0,4347.0,-53.84625,29.33901,-143.199,-0.0,0.2583,0.0119,0.1732,0.0952,0.0,0.0,0.0,1080,107.3
10,MPLight_MM,1995229.5,495327.5,79627.0,30886.0,6345.0,5029.0,-51.24491,27.56832,-127.949,-0.0,0.1927,0.031,0.1501,0.119,0.0,0.0,0.0,1080,107.4
11,MPLight_MM,1940807.0,484459.5,49916.5,30575.0,6415.0,4724.0,-50.56684,26.91053,-116.881,-0.0,0.1957,0.0202,0.1538,0.1132,0.0,0.0,0.0,1080,107.3
12,MPLight_MM,2114706.0,1921371.5,69197.5,35754.0,11887.0,5027.0,-62.49718,37.64718,-169.488,-0.0,0.468,0.0169,0.2257,0.0954,0.0,0.0,0.0,1080,98.1
13,MPLight_MM,2047863.5,717940.5,46372.5,32105.0,7833.0,4900.0,-54.03054,31.23681,-136.512,-0.0,0.2553,0.0165,0.1747,0.1093,0.0,0.0,0.0,1080,106.6
14,MPLight_MM,1807077.5,246165.0,46162.0,28691.0,4576.0,4960.0,-47.29748,26.02495,-127.978,-0.0,0.1173,0.022,0.1197,0.1298,0.0,0.0,0.0,1080,96.8
15,MPLight_MM,1895485.0,294733.5,35160.5,29036.0,5301.0,4458.0,-47.1223,24.99591,-119.643,-0.0,0.1324,0.0158,0.1366,0.1149,0.0,0.0,0.0,1080,110.4
16,MPLight_MM,1859015.5,414328.0,41008.5,29100.0,5946.0,4582.0,-48.2502,28.08228,-138.017,-0.0,0.179,0.0177,0.15,0.1156,0.0,0.0,0.0,1080,98.3
17,MPLight_MM,2306703.0,2975169.0,38854.5,37199.0,12372.0,4624.0,-63.40813,43.78059,-181.852,-0.0,0.5592,0.0073,0.2283,0.0853,0.0,0.0,0.0,1080,105.7
18,MPLight_MM,1793889.5,340280.0,34501.5,29058.0,5450.0,4450.0,-47.37185,27.13382,-123.444,-0.0,0.1569,0.0159,0.1399,0.1142,0.0,0.0,0.0,1080,118.0
19,MPLight_MM,1890400.5,396238.5,43444.5,29445.0,5786.0,4623.0,-48.14153,28.00664,-137.046,-0.0,0.1701,0.0186,0.1452,0.116,0.0,0.0,0.0,1080,95.5
20,MPLight_MM,2001826.0,413466.0,35456.0,30366.0,5961.0,4554.0,-49.52588,29.12896,-133.245,-0.0,0.1687,0.0145,0.1458,0.1114,0.0,0.0,0.0,1080,111.2
21,MPLight_MM,1693528.5,183302.5,47033.0,27200.0,4059.0,4780.0,-44.86393,24.68151,-102.898,-0.0,0.0953,0.0244,0.1126,0.1326,0.0,0.0,0.0,1080,94.7
