5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -5.091}, {'J01': 1}, {'J01': 2}, 
25.0, {'J01': -6.091}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
35.0, {'J01': -8.091000000000001}, {'J01': 1}, {'J01': 5}, 
40.0, {'J01': -12.182}, {'J01': 2}, {'J01': 6}, 
45.0, {'J01': -18.182000000000002}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -16.267}, {'J01': 3}, {'J01': 15}, 
55.0, {'J01': -25.716}, {'J01': 4}, {'J01': 17}, 
60.0, {'J01': -26.716}, {'J01': 4}, {'J01': 18}, 
65.0, {'J01': -33.983000000000004}, {'J01': 6}, {'J01': 24}, 
70.0, {'J01': -45.08}, {'J01': 7}, {'J01': 24}, 
75.0, {'J01': -35.364000000000004}, {'J01': 7}, {'J01': 23}, 
80.0, {'J01': -52.614}, {'J01': 7}, {'J01': 29}, 
85.0, {'J01': -50.438}, {'J01': 6}, {'J01': 25}, 
90.0, {'J01': -42.438}, {'J01': 4}, {'J01': 17}, 
95.0, {'J01': -47.711000000000006}, {'J01': 4}, {'J01': 13}, 
100.0, {'J01': -63.609}, {'J01': 4}, {'J01': 14}, 
105.0, {'J01': -25.631}, {'J01': 3}, {'J01': 12}, 
110.0, {'J01': -39.347}, {'J01': 3}, {'J01': 17}, 
115.0, {'J01': -50.881}, {'J01': 6}, {'J01': 26}, 
120.0, {'J01': -75.961}, {'J01': 6}, {'J01': 30}, 
125.0, {'J01': -100.041}, {'J01': 6}, {'J01': 33}, 
130.0, {'J01': -96.416}, {'J01': 8}, {'J01': 35}, 
135.0, {'J01': -99.507}, {'J01': 8}, {'J01': 35}, 
140.0, {'J01': -49.432}, {'J01': 8}, {'J01': 32}, 
145.0, {'J01': -75.87}, {'J01': 8}, {'J01': 33}, 
150.0, {'J01': -60.034000000000006}, {'J01': 8}, {'J01': 35}, 
155.0, {'J01': -65.773}, {'J01': 8}, {'J01': 34}, 
160.0, {'J01': -71.22200000000001}, {'J01': 7}, {'J01': 32}, 
165.0, {'J01': -76.31899999999999}, {'J01': 5}, {'J01': 26}, 
170.0, {'J01': -82.416}, {'J01': 4}, {'J01': 21}, 
175.0, {'J01': -82.507}, {'J01': 4}, {'J01': 18}, 
180.0, {'J01': -22.067999999999998}, {'J01': 3}, {'J01': 17}, 
185.0, {'J01': -41.966}, {'J01': 4}, {'J01': 22}, 
190.0, {'J01': -45.699}, {'J01': 7}, {'J01': 27}, 
195.0, {'J01': -44.517}, {'J01': 8}, {'J01': 32}, 
200.0, {'J01': -55.141999999999996}, {'J01': 8}, {'J01': 37}, 
205.0, {'J01': -60.324}, {'J01': 7}, {'J01': 36}, 
210.0, {'J01': -44.256}, {'J01': 5}, {'J01': 25}, 
215.0, {'J01': -36.989000000000004}, {'J01': 4}, {'J01': 19}, 
220.0, {'J01': -43.529}, {'J01': 4}, {'J01': 15}, 
225.0, {'J01': -18.182000000000002}, {'J01': 3}, {'J01': 12}, 
230.0, {'J01': -24.364}, {'J01': 3}, {'J01': 12}, 
235.0, {'J01': -28.448999999999998}, {'J01': 6}, {'J01': 21}, 
240.0, {'J01': -38.807}, {'J01': 8}, {'J01': 27}, 
245.0, {'J01': -38.983000000000004}, {'J01': 8}, {'J01': 29}, 
250.0, {'J01': -51.699}, {'J01': 8}, {'J01': 33}, 
255.0, {'J01': -52.699}, {'J01': 8}, {'J01': 34}, 
260.0, {'J01': -49.608000000000004}, {'J01': 8}, {'J01': 34}, 
