episode,decision,feature,count,mean,std,min,max,p05,p95,nan_count,inf_count,zero_frac
1,12,total_speed,20,0.0018891043728217483,0.0048735360614955425,0.0,0.018549498170614243,0.0,0.013973897323012352,0,0,0.7
1,13,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,13,approach,20,0.008928571827709675,0.024936141446232796,0.0,0.1071428582072258,0.0,0.03928571566939354,0,0,0.85
1,13,total_wait,20,1.1142857074737549,2.198782205581665,0.0,7.75,0.0,5.680357456207275,0,0,0.75
1,13,queue,20,0.0357142873108387,0.06288149207830429,0.0,0.1785714328289032,0.0,0.14464285969734192,0,0,0.75
1,13,total_speed,20,0.000504392315633595,0.0017117112874984741,0.0,0.007705467287451029,0.0,0.002334593329578638,0,0,0.75
1,14,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,14,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,14,total_wait,20,1.493749976158142,2.831831455230713,0.0,9.625,0.0,7.317857265472412,0,0,0.75
1,14,queue,20,0.0446428582072258,0.08055531233549118,0.0,0.25,0.0,0.21607142686843872,0,0,0.75
1,14,total_speed,20,0.00020442178356461227,0.0008478223462589085,0.0,0.003895509522408247,0.0,0.00037707691080868244,0,0,0.85
1,15,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,15,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,15,total_wait,20,1.945535659790039,3.6369545459747314,0.0,12.125,0.0,9.58035659790039,0,0,0.75
1,15,queue,20,0.04821428284049034,0.08912485092878342,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.75
1,15,total_speed,20,9.405445780430455e-06,4.039755367557518e-05,0.0,0.00018547658692114055,0.0,1.1774542144848965e-05,0,0,0.9
1,16,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,16,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,16,total_wait,20,2.4276785850524902,4.522620677947998,0.0,15.0,0.0,12.08214282989502,0,0,0.75
1,16,queue,20,0.04821428284049034,0.08912485092878342,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.75
1,16,total_speed,20,2.828326373105483e-08,1.2328389686899754e-07,0.0,5.656652888319513e-07,0.0,2.828326550741167e-08,0,0,0.95
1,17,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,17,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,17,total_wait,20,2.5589282512664795,4.584148406982422,0.0,14.125,0.0,11.291964530944824,0,0,0.75
1,17,queue,20,0.04642856866121292,0.0845908597111702,0.0,0.25,0.0,0.25,0,0,0.75
1,17,total_speed,20,0.0017188962083309889,0.005172505974769592,0.0,0.018467145040631294,0.0,0.016038596630096436,0,0,0.9
1,18,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,18,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,18,total_wait,20,2.671428680419922,4.682391166687012,0.0,12.964285850524902,0.0,11.674999237060547,0,0,0.75
1,18,queue,20,0.04285714402794838,0.07626485079526901,0.0,0.2142857164144516,0.0,0.2142857164144516,0,0,0.75
1,18,total_speed,20,0.00204632431268692,0.005519764497876167,0.0,0.018638961017131805,0.0,0.01814565248787403,0,0,0.85
1,19,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,19,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,19,total_wait,20,3.1080355644226074,5.427718162536621,0.0,15.107142448425293,0.0,13.139286041259766,0,0,0.7
1,19,queue,20,0.0446428582072258,0.07565613836050034,0.0,0.2142857164144516,0.0,0.2142857164144516,0,0,0.7
1,19,total_speed,20,0.0003645307442639023,0.0011567738838493824,0.0,0.004837707616388798,0.0,0.0025721474085003138,0,0,0.9
1,20,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,20,approach,20,0.005357143469154835,0.012752551585435867,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.85
1,20,total_wait,20,3.2089285850524902,5.764232635498047,0.0,17.26785659790039,0.0,14.689286231994629,0,0,0.7
1,20,queue,20,0.04285714402794838,0.07626484334468842,0.0,0.25,0.0,0.21607142686843872,0,0,0.7
1,20,total_speed,20,0.0018086982890963554,0.005059258546680212,0.0,0.018535079434514046,0.0,0.015382339246571064,0,0,0.7
1,21,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,21,approach,20,0.005357143469154835,0.012752551585435867,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.85
1,21,total_wait,20,3.309821367263794,6.299599647521973,0.0,19.928571701049805,0.0,16.858036041259766,0,0,0.7
1,21,queue,20,0.0446428582072258,0.08212345093488693,0.0,0.2857142984867096,0.0,0.21785715222358704,0,0,0.7
1,21,total_speed,20,0.0004408565873745829,0.0011473381891846657,0.0,0.0038405265659093857,0.0,0.0037437144201248884,0,0,0.7
1,22,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,22,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,22,total_wait,20,3.3839287757873535,7.040285110473633,0.0,22.785715103149414,0.0,19.155357360839844,0,0,0.7
1,22,queue,20,0.04285714030265808,0.08571428805589676,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.7
1,22,total_speed,20,0.001648994511924684,0.004951341077685356,0.0,0.017178205773234367,0.0,0.015867963433265686,0,0,0.85
1,23,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,23,approach,20,0.008928571827709675,0.022231964394450188,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.85
1,23,total_wait,20,3.4651787281036377,7.945205211639404,0.0,24.553571701049805,0.0,22.65357208251953,0,0,0.7
1,23,queue,20,0.04285714030265808,0.08571428805589676,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.7
1,23,total_speed,20,0.0015219466295093298,0.0049601467326283455,0.0,0.022516578435897827,0.0,0.00495415972545743,0,0,0.85
1,24,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,24,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,24,total_wait,20,3.919642925262451,8.773795127868652,0.0,27.053571701049805,0.0,25.49285888671875,0,0,0.65
1,24,queue,20,0.05535714700818062,0.08997944742441177,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.65
1,24,total_speed,20,1.723546847642865e-05,5.171791781322099e-05,0.0,0.00017580477287992835,0.0,0.00016924962983466685,0,0,0.9
1,25,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,25,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,25,total_wait,20,4.473214149475098,9.605598449707031,0.0,31.35714340209961,0.0,26.708927154541016,0,0,0.65
1,25,queue,20,0.05535714700818062,0.08997944742441177,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.65
1,25,total_speed,20,1.4674704118533555e-07,4.556357851015491e-07,0.0,1.8388429907645332e-06,0.0,1.1332349458825774e-06,0,0,0.9
1,26,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,26,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,26,total_wait,20,4.893750190734863,10.448955535888672,0.0,34.21428680419922,0.0,29.22678565979004,0,0,0.65
1,26,queue,20,0.0535714253783226,0.08999717235565186,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.65
1,26,total_speed,20,0.00044329854426905513,0.0019322937587276101,0.0,0.008865971118211746,0.0,0.0004432985733728856,0,0,0.95
1,27,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,27,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,27,total_wait,20,5.317857265472412,11.290898323059082,0.0,34.55356979370117,0.0,34.01071548461914,0,0,0.65
1,27,queue,20,0.0535714253783226,0.08999717235565186,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.65
1,27,total_speed,20,4.351791722001508e-05,0.00018969018128700554,0.0,0.0008703583152964711,0.0,4.351791722001508e-05,0,0,0.95
1,28,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,28,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,28,total_wait,20,5.192856788635254,10.46863079071045,0.0,30.339284896850586,0.0,30.203571319580078,0,0,0.65
1,28,queue,20,0.05178571864962578,0.08181221783161163,0.0,0.25,0.0,0.21607142686843872,0,0,0.65
1,28,total_speed,20,0.0016296606045216322,0.004889082163572311,0.0,0.016523560509085655,0.0,0.01608988270163536,0,0,0.85
1,29,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,29,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
1,29,total_wait,20,4.159821510314941,8.20645809173584,0.0,30.339284896850586,0.0,19.41428565979004,0,0,0.7
1,29,queue,20,0.04285714402794838,0.0683254525065422,0.0,0.1785714328289032,0.0,0.1785714328289032,0,0,0.7
1,29,total_speed,20,0.0018930829828605056,0.005702143535017967,0.0,0.02054503746330738,0.0,0.017478041350841522,0,0,0.9
1,30,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,30,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,30,total_wait,20,4.422321319580078,8.66918659210205,0.0,32.125,0.0,20.860713958740234,0,0,0.7
1,30,queue,20,0.03928571194410324,0.0647798478603363,0.0,0.1785714328289032,0.0,0.14464285969734192,0,0,0.7
1,30,total_speed,20,0.002360001439228654,0.0069480533711612225,0.0,0.029912278056144714,0.0,0.013550017029047012,0,0,0.85
1,31,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,31,approach,20,0.008928571827709675,0.02223196253180504,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.85
1,31,total_wait,20,4.757142543792725,9.288290023803711,0.0,33.91071319580078,0.0,22.30714225769043,0,0,0.65
1,31,queue,20,0.04107142984867096,0.06416159123182297,0.0,0.1785714328289032,0.0,0.14464285969734192,0,0,0.65
1,31,total_speed,20,0.0014146643225103617,0.004023085813969374,0.0,0.017436712980270386,0.0,0.007796404883265495,0,0,0.8
1,32,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,32,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,32,total_wait,20,5.181250095367432,9.888726234436035,0.0,35.69643020629883,0.0,23.83839225769043,0,0,0.65
1,32,queue,20,0.04642856866121292,0.07062043249607086,0.0,0.1785714328289032,0.0,0.1785714328289032,0,0,0.65
1,32,total_speed,20,0.0001639120455365628,0.0005429458688013256,0.0,0.002388887107372284,0.0,0.0009285772684961557,0,0,0.8
1,33,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,33,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,33,total_wait,20,4.706250190734863,9.359912872314453,0.0,37.48214340209961,0.0,19.279464721679688,0,0,0.65
1,33,queue,20,0.04642856866121292,0.07062043249607086,0.0,0.1785714328289032,0.0,0.1785714328289032,0,0,0.65
1,33,total_speed,20,0.001453916891478002,0.004550958517938852,0.0,0.018645696341991425,0.0,0.010843293741345406,0,0,0.9
1,34,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,34,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,34,total_wait,20,4.413392543792725,9.257546424865723,0.0,39.26785659790039,0.0,14.686607360839844,0,0,0.7
1,34,queue,20,0.04107142984867096,0.06707728654146194,0.0,0.1785714328289032,0.0,0.1785714328289032,0,0,0.7
1,34,total_speed,20,0.0031636846251785755,0.006380576174706221,0.0,0.017511693760752678,0.0,0.017257746309041977,0,0,0.8
1,35,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,35,approach,20,0.008928571827709675,0.019149651750922203,0.0,0.0714285746216774,0.0,0.03750000149011612,0,0,0.8
1,35,total_wait,20,4.416964054107666,9.599617004394531,0.0,41.05356979370117,0.0,16.472322463989258,0,0,0.7
1,35,queue,20,0.03750000149011612,0.06436008214950562,0.0,0.1785714328289032,0.0,0.1785714328289032,0,0,0.7
1,35,total_speed,20,0.0009314096532762051,0.0020830188877880573,0.0,0.00794133823364973,0.0,0.004524146672338247,0,0,0.8
1,36,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,36,approach,20,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.9
1,36,total_wait,20,4.812499523162842,10.168586730957031,0.0,42.83928680419922,0.0,18.427677154541016,0,0,0.7
1,36,queue,20,0.04821428656578064,0.08087136596441269,0.0,0.25,0.0,0.21607142686843872,0,0,0.7
1,36,total_speed,20,0.00016154919285327196,0.0005680139875039458,0.0,0.0026167151518166065,0.0,0.0003572078712750226,0,0,0.8
1,37,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,37,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,37,total_wait,20,5.201785564422607,10.855474472045898,0.0,44.625,0.0,20.925893783569336,0,0,0.7
1,37,queue,20,0.05178571492433548,0.09068545699119568,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.7
1,37,total_speed,20,0.0012673982419073582,0.00415410241112113,0.0,0.018038034439086914,0.0,0.007744368631392717,0,0,0.7
1,38,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,38,approach,20,0.005357143469154835,0.012752551585435867,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.85
1,38,total_wait,20,5.611607074737549,11.62781810760498,0.0,46.41071319580078,0.0,23.72946548461914,0,0,0.7
1,38,queue,20,0.0535714253783226,0.09070304036140442,0.0,0.2857142984867096,0.0,0.2517857253551483,0,0,0.7
1,38,total_speed,20,0.001309557817876339,0.003898073686286807,0.0,0.014589257538318634,0.0,0.011358486488461494,0,0,0.8
1,39,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,39,approach,20,0.0017857144121080637,0.007783748209476471,0.0,0.0357142873108387,0.0,0.0017857144121080637,0,0,0.95
1,39,total_wait,20,5.619642734527588,12.188932418823242,0.0,48.19643020629883,0.0,26.533035278320312,0,0,0.7
1,39,queue,20,0.05535713955760002,0.09413611143827438,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,39,total_speed,20,0.0020974413491785526,0.005498734302818775,0.0,0.019057055935263634,0.0,0.01734667643904686,0,0,0.8
1,40,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,40,approach,20,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.9
1,40,total_wait,20,5.607142448425293,12.942886352539062,0.0,49.98214340209961,0.0,29.336606979370117,0,0,0.7
1,40,queue,20,0.0535714253783226,0.09482798725366592,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,40,total_speed,20,0.00035742175532504916,0.0010790800442919135,0.0,0.003957113716751337,0.0,0.0032296115532517433,0,0,0.9
1,41,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,41,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,41,total_wait,20,5.9571428298950195,13.743139266967773,0.0,51.76785659790039,0.0,32.14017868041992,0,0,0.7
1,41,queue,20,0.05000000074505806,0.0947607159614563,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,41,total_speed,20,0.0016954594757407904,0.005086692050099373,0.0,0.017133286222815514,0.0,0.01679377257823944,0,0,0.9
1,42,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,42,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,42,total_wait,20,6.250892639160156,14.601022720336914,0.0,53.55356979370117,0.0,34.94375228881836,0,0,0.8
1,42,queue,20,0.04642857238650322,0.09589801728725433,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.8
1,42,total_speed,20,0.0027494914829730988,0.008263940922915936,0.0,0.029093023389577866,0.0,0.026056615635752678,0,0,0.9
1,43,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,43,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,43,total_wait,20,6.719643592834473,15.41344928741455,0.0,55.33928680419922,0.0,37.74732208251953,0,0,0.7
1,43,queue,20,0.05000000074505806,0.0947607159614563,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,43,total_speed,20,0.0008593719685450196,0.002597501501441002,0.0,0.00959538109600544,0.0,0.007692224346101284,0,0,0.9
1,44,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,44,approach,20,0.010714286006987095,0.03214285895228386,0.0,0.1071428582072258,0.0,0.1071428582072258,0,0,0.9
1,44,total_wait,20,7.179464817047119,16.245548248291016,0.0,57.125,0.0,40.5508918762207,0,0,0.8
1,44,queue,20,0.04642857238650322,0.09589801728725433,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.8
1,44,total_speed,20,0.0017831824952736497,0.005352894775569439,0.0,0.018430370837450027,0.0,0.017293132841587067,0,0,0.9
1,45,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,45,approach,20,0.007142857648432255,0.02142857387661934,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.9
1,45,total_wait,20,7.643750190734863,17.089197158813477,0.0,58.91071319580078,0.0,43.354461669921875,0,0,0.8
1,45,queue,20,0.04642857238650322,0.09589801728725433,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.8
1,45,total_speed,20,0.002627770649269223,0.007887987419962883,0.0,0.02713644690811634,0.0,0.025504838675260544,0,0,0.9
1,46,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,46,approach,20,0.008928571827709675,0.022231964394450188,0.0,0.0714285746216774,0.0,0.0714285746216774,0,0,0.85
1,46,total_wait,20,8.113393783569336,17.94202423095703,0.0,60.69643020629883,0.0,46.15803527832031,0,0,0.7
1,46,queue,20,0.05000000074505806,0.0947607159614563,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,46,total_speed,20,0.002073854673653841,0.005634760484099388,0.0,0.02371900901198387,0.0,0.010207388550043106,0,0,0.85
1,47,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,47,approach,20,0.0035714288242161274,0.01071428693830967,0.0,0.0357142873108387,0.0,0.0357142873108387,0,0,0.9
1,47,total_wait,20,8.627678871154785,18.78517723083496,0.0,62.48214340209961,0.0,48.96160888671875,0,0,0.7
1,47,queue,20,0.05714285373687744,0.09609732031822205,0.0,0.2857142984867096,0.0,0.2857142984867096,0,0,0.7
1,47,total_speed,20,5.770110146841034e-05,0.000173174383235164,0.0,0.0005926981684751809,0.0,0.0005628925864584744,0,0,0.9
1,48,phase,20,0.05000000074505806,0.21794493496418,0.0,1.0,0.0,0.05000000074505806,0,0,0.95
1,48,approach,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
