5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.033821814)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.100604594)}, {'J8': 1}, {'J8': 3}, 
30.0, {'J8': np.float32(-0.1729906)}, {'J8': 3}, {'J8': 6}, 
35.0, {'J8': np.float32(-0.3189244)}, {'J8': 3}, {'J8': 8}, 
40.0, {'J8': np.float32(-0.42916158)}, {'J8': 4}, {'J8': 10}, 
45.0, {'J8': np.float32(-0.5382182)}, {'J8': 4}, {'J8': 11}, 
50.0, {'J8': np.float32(-0.5967231)}, {'J8': 4}, {'J8': 11}, 
55.0, {'J8': np.float32(-0.62419003)}, {'J8': 4}, {'J8': 11}, 
60.0, {'J8': np.float32(-0.683618)}, {'J8': 4}, {'J8': 13}, 
65.0, {'J8': np.float32(-0.47095907)}, {'J8': 4}, {'J8': 13}, 
70.0, {'J8': np.float32(-0.5624512)}, {'J8': 4}, {'J8': 12}, 
75.0, {'J8': np.float32(-0.78524065)}, {'J8': 4}, {'J8': 12}, 
80.0, {'J8': np.float32(-0.81630194)}, {'J8': 4}, {'J8': 12}, 
85.0, {'J8': np.float32(-0.8541571)}, {'J8': 4}, {'J8': 13}, 
90.0, {'J8': np.float32(-0.9318867)}, {'J8': 4}, {'J8': 14}, 
95.0, {'J8': np.float32(-1.0138844)}, {'J8': 4}, {'J8': 16}, 
100.0, {'J8': np.float32(-1.1357435)}, {'J8': 4}, {'J8': 18}, 
105.0, {'J8': np.float32(-1.2809103)}, {'J8': 5}, {'J8': 21}, 
110.0, {'J8': np.float32(-1.4261445)}, {'J8': 5}, {'J8': 23}, 
115.0, {'J8': np.float32(-1.5573275)}, {'J8': 6}, {'J8': 25}, 
120.0, {'J8': np.float32(-1.1260235)}, {'J8': 6}, {'J8': 25}, 
125.0, {'J8': np.float32(-0.28401202)}, {'J8': 5}, {'J8': 19}, 
130.0, {'J8': np.float32(-0.76937664)}, {'J8': 5}, {'J8': 16}, 
135.0, {'J8': np.float32(-1.0065998)}, {'J8': 5}, {'J8': 15}, 
140.0, {'J8': np.float32(-1.3657099)}, {'J8': 5}, {'J8': 17}, 
145.0, {'J8': np.float32(-1.492028)}, {'J8': 5}, {'J8': 19}, 
150.0, {'J8': np.float32(-1.6291748)}, {'J8': 5}, {'J8': 23}, 
155.0, {'J8': np.float32(-1.8266903)}, {'J8': 6}, {'J8': 25}, 
160.0, {'J8': np.float32(-1.956422)}, {'J8': 8}, {'J8': 28}, 
165.0, {'J8': np.float32(-2.0928683)}, {'J8': 8}, {'J8': 28}, 
170.0, {'J8': np.float32(-2.151347)}, {'J8': 8}, {'J8': 29}, 
175.0, {'J8': np.float32(-2.2166524)}, {'J8': 8}, {'J8': 29}, 
180.0, {'J8': np.float32(-2.2593763)}, {'J8': 8}, {'J8': 29}, 
185.0, {'J8': np.float32(-2.3038218)}, {'J8': 8}, {'J8': 29}, 
190.0, {'J8': np.float32(-2.3497713)}, {'J8': 8}, {'J8': 29}, 
195.0, {'J8': np.float32(-2.3970368)}, {'J8': 8}, {'J8': 29}, 
200.0, {'J8': np.float32(-2.445456)}, {'J8': 8}, {'J8': 29}, 
205.0, {'J8': np.float32(-2.4948895)}, {'J8': 8}, {'J8': 29}, 
210.0, {'J8': np.float32(-2.545217)}, {'J8': 8}, {'J8': 29}, 
215.0, {'J8': np.float32(-2.5963347)}, {'J8': 8}, {'J8': 29}, 
220.0, {'J8': np.float32(-2.648153)}, {'J8': 8}, {'J8': 29}, 
225.0, {'J8': np.float32(-2.700595)}, {'J8': 8}, {'J8': 29}, 
230.0, {'J8': np.float32(-2.7535925)}, {'J8': 8}, {'J8': 29}, 
235.0, {'J8': np.float32(-2.807088)}, {'J8': 8}, {'J8': 29}, 
240.0, {'J8': np.float32(-2.8610299)}, {'J8': 8}, {'J8': 29}, 
245.0, {'J8': np.float32(-2.9153738)}, {'J8': 8}, {'J8': 29}, 
250.0, {'J8': np.float32(-0.82911056)}, {'J8': 7}, {'J8': 27}, 
255.0, {'J8': np.float32(3.2701468)}, {'J8': 5}, {'J8': 21}, 
260.0, {'J8': np.float32(2.987752)}, {'J8': 5}, {'J8': 19}, 
265.0, {'J8': np.float32(4.0)}, {'J8': 5}, {'J8': 15}, 
270.0, {'J8': np.float32(2.0455751)}, {'J8': 5}, {'J8': 14}, 
275.0, {'J8': np.float32(-1.836608)}, {'J8': 5}, {'J8': 15}, 
