5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -7.6000000000000005, 'top_mgr': 3}, {'J01': 1}, {'J01': 4}, 
20.0, {'J01': -25.6, 'top_mgr': 0}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -44.6, 'top_mgr': 1}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -64.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 11}, 
35.0, {'J01': -69.2, 'top_mgr': 4}, {'J01': 3}, {'J01': 9}, 
40.0, {'J01': -88.0, 'top_mgr': 3}, {'J01': 3}, {'J01': 11}, 
45.0, {'J01': -90.39999999999999, 'top_mgr': 2}, {'J01': 4}, {'J01': 18}, 
50.0, {'J01': -125.60000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 27}, 
55.0, {'J01': -143.79999999999998, 'top_mgr': 8}, {'J01': 7}, {'J01': 24}, 
60.0, {'J01': -164.0, 'top_mgr': 4}, {'J01': 7}, {'J01': 25}, 
65.0, {'J01': -193.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 24}, 
70.0, {'J01': -233.40000000000003, 'top_mgr': 3}, {'J01': 8}, {'J01': 28}, 
75.0, {'J01': -274.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 30}, 
80.0, {'J01': -281.6, 'top_mgr': 6}, {'J01': 8}, {'J01': 26}, 
85.0, {'J01': -323.59999999999997, 'top_mgr': 1}, {'J01': 8}, {'J01': 28}, 
90.0, {'J01': -365.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 30}, 
95.0, {'J01': -411.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
100.0, {'J01': -456.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
105.0, {'J01': -502.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
110.0, {'J01': -532.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
