5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -16.8, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
20.0, {'J01': -31.599999999999998, 'top_mgr': 3}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': -34.6, 'top_mgr': 3}, {'J01': 3}, {'J01': 6}, 
30.0, {'J01': -57.6, 'top_mgr': 1}, {'J01': 2}, {'J01': 10}, 
35.0, {'J01': -68.80000000000001, 'top_mgr': 5}, {'J01': 3}, {'J01': 8}, 
40.0, {'J01': -87.4, 'top_mgr': 3}, {'J01': 4}, {'J01': 13}, 
45.0, {'J01': -102.00000000000001, 'top_mgr': 6}, {'J01': 4}, {'J01': 10}, 
50.0, {'J01': -129.60000000000002, 'top_mgr': 10}, {'J01': 4}, {'J01': 12}, 
55.0, {'J01': -109.60000000000001, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
60.0, {'J01': -116.40000000000002, 'top_mgr': 3}, {'J01': 4}, {'J01': 17}, 
65.0, {'J01': -158.4, 'top_mgr': 0}, {'J01': 4}, {'J01': 22}, 
70.0, {'J01': -181.39999999999998, 'top_mgr': 2}, {'J01': 6}, {'J01': 23}, 
75.0, {'J01': -158.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 25}, 
80.0, {'J01': -179.99999999999997, 'top_mgr': 5}, {'J01': 7}, {'J01': 28}, 
85.0, {'J01': -162.2, 'top_mgr': 6}, {'J01': 7}, {'J01': 24}, 
90.0, {'J01': -198.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 27}, 
95.0, {'J01': -228.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 29}, 
100.0, {'J01': -270.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
105.0, {'J01': -242.0, 'top_mgr': 6}, {'J01': 8}, {'J01': 31}, 
110.0, {'J01': -252.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 31}, 
115.0, {'J01': -293.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
120.0, {'J01': -298.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 33}, 
125.0, {'J01': -314.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
130.0, {'J01': -341.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -380.80000000000007, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
140.0, {'J01': -424.80000000000007, 'top_mgr': 1}, {'J01': 8}, {'J01': 43}, 
145.0, {'J01': -420.80000000000007, 'top_mgr': 7}, {'J01': 8}, {'J01': 37}, 
150.0, {'J01': -401.79999999999995, 'top_mgr': 4}, {'J01': 8}, {'J01': 35}, 
155.0, {'J01': -430.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
160.0, {'J01': -452.80000000000007, 'top_mgr': 4}, {'J01': 8}, {'J01': 38}, 
165.0, {'J01': -484.20000000000005, 'top_mgr': 0}, {'J01': 10}, {'J01': 43}, 
170.0, {'J01': -511.20000000000005, 'top_mgr': 2}, {'J01': 12}, {'J01': 44}, 
175.0, {'J01': -543.2, 'top_mgr': 3}, {'J01': 12}, {'J01': 46}, 
180.0, {'J01': -575.4, 'top_mgr': 4}, {'J01': 13}, {'J01': 47}, 
185.0, {'J01': -608.6, 'top_mgr': 1}, {'J01': 13}, {'J01': 48}, 
190.0, {'J01': -572.4, 'top_mgr': 8}, {'J01': 11}, {'J01': 43}, 
195.0, {'J01': -609.2, 'top_mgr': 2}, {'J01': 9}, {'J01': 43}, 
200.0, {'J01': -619.0000000000001, 'top_mgr': 3}, {'J01': 9}, {'J01': 45}, 
205.0, {'J01': -655.8000000000001, 'top_mgr': 2}, {'J01': 9}, {'J01': 45}, 
210.0, {'J01': -696.8000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 46}, 
215.0, {'J01': -704.6000000000001, 'top_mgr': 7}, {'J01': 8}, {'J01': 40}, 
220.0, {'J01': -745.6000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 41}, 
225.0, {'J01': -788.6000000000001, 'top_mgr': 0}, {'J01': 10}, {'J01': 44}, 
230.0, {'J01': -642.0000000000001, 'top_mgr': 8}, {'J01': 8}, {'J01': 39}, 
235.0, {'J01': -671.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
240.0, {'J01': -671.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 44}, 
245.0, {'J01': -563.4000000000001, 'top_mgr': 7}, {'J01': 9}, {'J01': 42}, 
250.0, {'J01': -601.4000000000001, 'top_mgr': 0}, {'J01': 9}, {'J01': 45}, 
255.0, {'J01': -643.6000000000001, 'top_mgr': 2}, {'J01': 10}, {'J01': 48}, 
260.0, {'J01': -673.2000000000002, 'top_mgr': 2}, {'J01': 10}, {'J01': 47}, 
265.0, {'J01': -707.2000000000002, 'top_mgr': 4}, {'J01': 11}, {'J01': 48}, 
270.0, {'J01': -627.2000000000002, 'top_mgr': 9}, {'J01': 13}, {'J01': 42}, 
275.0, {'J01': -659.4000000000001, 'top_mgr': 1}, {'J01': 13}, {'J01': 46}, 
280.0, {'J01': -693.8000000000001, 'top_mgr': 1}, {'J01': 13}, {'J01': 47}, 
285.0, {'J01': -735.8000000000001, 'top_mgr': 0}, {'J01': 13}, {'J01': 49}, 
290.0, {'J01': -705.8000000000001, 'top_mgr': 3}, {'J01': 15}, {'J01': 51}, 
295.0, {'J01': -603.2, 'top_mgr': 13}, {'J01': 14}, {'J01': 39}, 
300.0, {'J01': -623.4, 'top_mgr': 8}, {'J01': 12}, {'J01': 37}, 
305.0, {'J01': -663.8, 'top_mgr': 1}, {'J01': 12}, {'J01': 38}, 
310.0, {'J01': -707.5999999999999, 'top_mgr': 1}, {'J01': 12}, {'J01': 41}, 
315.0, {'J01': -660.6, 'top_mgr': 11}, {'J01': 11}, {'J01': 37}, 
320.0, {'J01': -464.4, 'top_mgr': 9}, {'J01': 9}, {'J01': 29}, 
325.0, {'J01': -378.4, 'top_mgr': 8}, {'J01': 7}, {'J01': 26}, 
330.0, {'J01': -284.6, 'top_mgr': 6}, {'J01': 5}, {'J01': 21}, 
335.0, {'J01': -298.6, 'top_mgr': 3}, {'J01': 5}, {'J01': 23}, 
340.0, {'J01': -349.40000000000003, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
345.0, {'J01': -293.6000000000001, 'top_mgr': 6}, {'J01': 9}, {'J01': 41}, 
350.0, {'J01': -235.0, 'top_mgr': 4}, {'J01': 9}, {'J01': 39}, 
355.0, {'J01': -275.0, 'top_mgr': 0}, {'J01': 10}, {'J01': 43}, 
360.0, {'J01': -313.00000000000006, 'top_mgr': 0}, {'J01': 11}, {'J01': 45}, 
365.0, {'J01': -350.00000000000006, 'top_mgr': 0}, {'J01': 11}, {'J01': 46}, 
370.0, {'J01': -289.00000000000006, 'top_mgr': 13}, {'J01': 7}, {'J01': 33}, 
375.0, {'J01': -288.0, 'top_mgr': 3}, {'J01': 6}, {'J01': 31}, 
380.0, {'J01': -303.6, 'top_mgr': 2}, {'J01': 6}, {'J01': 31}, 
385.0, {'J01': -324.2, 'top_mgr': 6}, {'J01': 6}, {'J01': 27}, 
390.0, {'J01': -276.20000000000005, 'top_mgr': 7}, {'J01': 5}, {'J01': 21}, 
395.0, {'J01': -314.20000000000005, 'top_mgr': 0}, {'J01': 5}, {'J01': 27}, 
400.0, {'J01': -350.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 31}, 
405.0, {'J01': -310.20000000000005, 'top_mgr': 7}, {'J01': 7}, {'J01': 28}, 
410.0, {'J01': -323.00000000000006, 'top_mgr': 6}, {'J01': 6}, {'J01': 24}, 
415.0, {'J01': -361.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 29}, 
420.0, {'J01': -403.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
425.0, {'J01': -399.59999999999997, 'top_mgr': 7}, {'J01': 7}, {'J01': 31}, 
430.0, {'J01': -352.00000000000006, 'top_mgr': 5}, {'J01': 6}, {'J01': 28}, 
435.0, {'J01': -361.40000000000003, 'top_mgr': 4}, {'J01': 6}, {'J01': 29}, 
440.0, {'J01': -192.0, 'top_mgr': 5}, {'J01': 7}, {'J01': 27}, 
445.0, {'J01': -224.79999999999998, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
450.0, {'J01': -261.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 35}, 
455.0, {'J01': -200.0, 'top_mgr': 10}, {'J01': 7}, {'J01': 26}, 
460.0, {'J01': -220.20000000000002, 'top_mgr': 1}, {'J01': 7}, {'J01': 27}, 
465.0, {'J01': -171.00000000000003, 'top_mgr': 9}, {'J01': 6}, {'J01': 21}, 
470.0, {'J01': -172.60000000000005, 'top_mgr': 6}, {'J01': 5}, {'J01': 19}, 
475.0, {'J01': -163.00000000000003, 'top_mgr': 6}, {'J01': 4}, {'J01': 16}, 
480.0, {'J01': -186.80000000000004, 'top_mgr': 2}, {'J01': 4}, {'J01': 18}, 
485.0, {'J01': -225.20000000000005, 'top_mgr': 0}, {'J01': 4}, {'J01': 24}, 
490.0, {'J01': -269.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 32}, 
495.0, {'J01': -307.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 34}, 
500.0, {'J01': -344.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
505.0, {'J01': -382.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
510.0, {'J01': -418.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
515.0, {'J01': -406.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 36}, 
520.0, {'J01': -322.0, 'top_mgr': 6}, {'J01': 8}, {'J01': 34}, 
525.0, {'J01': -349.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 36}, 
530.0, {'J01': -385.0, 'top_mgr': 0}, {'J01': 8}, {'J01': 40}, 
535.0, {'J01': -422.4000000000001, 'top_mgr': 0}, {'J01': 8}, {'J01': 44}, 
540.0, {'J01': -450.80000000000007, 'top_mgr': 2}, {'J01': 9}, {'J01': 43}, 
545.0, {'J01': -472.6, 'top_mgr': 2}, {'J01': 9}, {'J01': 42}, 
550.0, {'J01': -513.4, 'top_mgr': 0}, {'J01': 9}, {'J01': 46}, 
555.0, {'J01': -551.4, 'top_mgr': 2}, {'J01': 9}, {'J01': 47}, 
560.0, {'J01': -565.0000000000001, 'top_mgr': 4}, {'J01': 9}, {'J01': 46}, 
565.0, {'J01': -598.2, 'top_mgr': 2}, {'J01': 9}, {'J01': 46}, 
570.0, {'J01': -641.2, 'top_mgr': 0}, {'J01': 10}, {'J01': 49}, 
575.0, {'J01': -649.8000000000001, 'top_mgr': 1}, {'J01': 11}, {'J01': 51}, 
580.0, {'J01': -688.8000000000001, 'top_mgr': 0}, {'J01': 13}, {'J01': 54}, 
585.0, {'J01': -628.0, 'top_mgr': 15}, {'J01': 10}, {'J01': 40}, 
590.0, {'J01': -625.8000000000001, 'top_mgr': 4}, {'J01': 10}, {'J01': 36}, 
595.0, {'J01': -642.2, 'top_mgr': 2}, {'J01': 10}, {'J01': 37}, 
600.0, {'J01': -679.2, 'top_mgr': 0}, {'J01': 10}, {'J01': 42}, 
605.0, {'J01': -697.4000000000001, 'top_mgr': 2}, {'J01': 11}, {'J01': 49}, 
610.0, {'J01': -724.8, 'top_mgr': 3}, {'J01': 11}, {'J01': 48}, 
615.0, {'J01': -567.8, 'top_mgr': 9}, {'J01': 9}, {'J01': 41}, 
620.0, {'J01': -592.0, 'top_mgr': 4}, {'J01': 9}, {'J01': 40}, 
625.0, {'J01': -623.5999999999999, 'top_mgr': 3}, {'J01': 10}, {'J01': 44}, 
630.0, {'J01': -649.4, 'top_mgr': 3}, {'J01': 13}, {'J01': 50}, 
635.0, {'J01': -696.1999999999999, 'top_mgr': 0}, {'J01': 13}, {'J01': 56}, 
640.0, {'J01': -718.1999999999999, 'top_mgr': 2}, {'J01': 13}, {'J01': 56}, 
645.0, {'J01': -757.0, 'top_mgr': 0}, {'J01': 13}, {'J01': 57}, 
650.0, {'J01': -638.4000000000001, 'top_mgr': 11}, {'J01': 11}, {'J01': 46}, 
655.0, {'J01': -565.4, 'top_mgr': 16}, {'J01': 8}, {'J01': 31}, 
660.0, {'J01': -459.00000000000006, 'top_mgr': 5}, {'J01': 7}, {'J01': 31}, 
665.0, {'J01': -506.00000000000006, 'top_mgr': 1}, {'J01': 9}, {'J01': 38}, 
670.0, {'J01': -554.0000000000001, 'top_mgr': 0}, {'J01': 10}, {'J01': 46}, 
675.0, {'J01': -561.6000000000001, 'top_mgr': 1}, {'J01': 10}, {'J01': 49}, 
680.0, {'J01': -531.2, 'top_mgr': 11}, {'J01': 10}, {'J01': 43}, 
