5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -0.0, 'top_mgr': 1}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -4.4, 'top_mgr': 4}, {'J01': 1}, {'J01': 3}, 
20.0, {'J01': -13.000000000000002, 'top_mgr': 1}, {'J01': 2}, {'J01': 4}, 
25.0, {'J01': -26.8, 'top_mgr': 1}, {'J01': 3}, {'J01': 8}, 
30.0, {'J01': -36.199999999999996, 'top_mgr': 2}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -55.400000000000006, 'top_mgr': 3}, {'J01': 5}, {'J01': 13}, 
40.0, {'J01': -80.4, 'top_mgr': 1}, {'J01': 6}, {'J01': 18}, 
45.0, {'J01': -97.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 23}, 
50.0, {'J01': -118.0, 'top_mgr': 5}, {'J01': 8}, {'J01': 24}, 
55.0, {'J01': -142.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 24}, 
60.0, {'J01': -168.60000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 26}, 
65.0, {'J01': -168.60000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 23}, 
70.0, {'J01': -185.20000000000002, 'top_mgr': 4}, {'J01': 8}, {'J01': 21}, 
75.0, {'J01': -218.60000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 27}, 
80.0, {'J01': -218.0, 'top_mgr': 7}, {'J01': 7}, {'J01': 24}, 
85.0, {'J01': -212.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 25}, 
90.0, {'J01': -247.2, 'top_mgr': 0}, {'J01': 7}, {'J01': 28}, 
95.0, {'J01': -253.59999999999997, 'top_mgr': 5}, {'J01': 8}, {'J01': 29}, 
100.0, {'J01': -281.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -260.8, 'top_mgr': 6}, {'J01': 7}, {'J01': 27}, 
110.0, {'J01': -288.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
115.0, {'J01': -322.4, 'top_mgr': 0}, {'J01': 7}, {'J01': 28}, 
120.0, {'J01': -322.8, 'top_mgr': 6}, {'J01': 8}, {'J01': 31}, 
125.0, {'J01': -247.6, 'top_mgr': 9}, {'J01': 7}, {'J01': 24}, 
130.0, {'J01': -253.8, 'top_mgr': 8}, {'J01': 6}, {'J01': 22}, 
135.0, {'J01': -259.8, 'top_mgr': 5}, {'J01': 5}, {'J01': 21}, 
140.0, {'J01': -297.0, 'top_mgr': 2}, {'J01': 5}, {'J01': 27}, 
145.0, {'J01': -345.99999999999994, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
150.0, {'J01': -368.59999999999997, 'top_mgr': 5}, {'J01': 8}, {'J01': 34}, 
155.0, {'J01': -311.2, 'top_mgr': 12}, {'J01': 6}, {'J01': 24}, 
160.0, {'J01': -255.60000000000002, 'top_mgr': 8}, {'J01': 4}, {'J01': 21}, 
165.0, {'J01': -228.40000000000003, 'top_mgr': 11}, {'J01': 4}, {'J01': 16}, 
170.0, {'J01': -261.59999999999997, 'top_mgr': 3}, {'J01': 4}, {'J01': 20}, 
175.0, {'J01': -278.59999999999997, 'top_mgr': 3}, {'J01': 4}, {'J01': 28}, 
180.0, {'J01': -319.99999999999994, 'top_mgr': 2}, {'J01': 7}, {'J01': 37}, 
185.0, {'J01': -334.99999999999994, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
190.0, {'J01': -326.5999999999999, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
195.0, {'J01': -338.19999999999993, 'top_mgr': 4}, {'J01': 8}, {'J01': 36}, 
200.0, {'J01': -393.19999999999993, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
205.0, {'J01': -449.99999999999994, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
210.0, {'J01': -429.79999999999995, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
215.0, {'J01': -443.19999999999993, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
220.0, {'J01': -329.2, 'top_mgr': 6}, {'J01': 8}, {'J01': 33}, 
225.0, {'J01': -342.0, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
230.0, {'J01': -374.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
235.0, {'J01': -408.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
240.0, {'J01': -442.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
245.0, {'J01': -484.4, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
250.0, {'J01': -528.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 44}, 
255.0, {'J01': -472.0, 'top_mgr': 7}, {'J01': 7}, {'J01': 37}, 
260.0, {'J01': -467.0, 'top_mgr': 2}, {'J01': 7}, {'J01': 36}, 
265.0, {'J01': -429.80000000000007, 'top_mgr': 10}, {'J01': 6}, {'J01': 29}, 
270.0, {'J01': -378.20000000000005, 'top_mgr': 3}, {'J01': 6}, {'J01': 29}, 
275.0, {'J01': -424.20000000000005, 'top_mgr': 0}, {'J01': 6}, {'J01': 35}, 
280.0, {'J01': -440.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 35}, 
285.0, {'J01': -331.40000000000003, 'top_mgr': 7}, {'J01': 7}, {'J01': 30}, 
290.0, {'J01': -364.8, 'top_mgr': 0}, {'J01': 9}, {'J01': 38}, 
295.0, {'J01': -398.8, 'top_mgr': 0}, {'J01': 10}, {'J01': 40}, 
300.0, {'J01': -388.59999999999997, 'top_mgr': 9}, {'J01': 8}, {'J01': 33}, 
305.0, {'J01': -320.4, 'top_mgr': 13}, {'J01': 5}, {'J01': 21}, 
310.0, {'J01': -183.0, 'top_mgr': 10}, {'J01': 5}, {'J01': 17}, 
315.0, {'J01': -160.60000000000002, 'top_mgr': 9}, {'J01': 5}, {'J01': 14}, 
320.0, {'J01': -206.40000000000003, 'top_mgr': 2}, {'J01': 4}, {'J01': 23}, 
325.0, {'J01': -267.4, 'top_mgr': 0}, {'J01': 6}, {'J01': 32}, 
330.0, {'J01': -321.0, 'top_mgr': 1}, {'J01': 6}, {'J01': 37}, 
335.0, {'J01': -315.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
340.0, {'J01': -311.8, 'top_mgr': 4}, {'J01': 8}, {'J01': 39}, 
345.0, {'J01': -330.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 38}, 
350.0, {'J01': -321.6000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
355.0, {'J01': -294.2, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
360.0, {'J01': -266.2, 'top_mgr': 6}, {'J01': 9}, {'J01': 33}, 
365.0, {'J01': -264.0, 'top_mgr': 2}, {'J01': 10}, {'J01': 34}, 
370.0, {'J01': -267.4, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
375.0, {'J01': -261.0, 'top_mgr': 4}, {'J01': 8}, {'J01': 34}, 
380.0, {'J01': -302.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
385.0, {'J01': -350.6, 'top_mgr': 0}, {'J01': 9}, {'J01': 42}, 
390.0, {'J01': -368.8, 'top_mgr': 10}, {'J01': 7}, {'J01': 35}, 
395.0, {'J01': -408.8, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
400.0, {'J01': -449.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 38}, 
405.0, {'J01': -442.80000000000007, 'top_mgr': 2}, {'J01': 9}, {'J01': 41}, 
410.0, {'J01': -489.0, 'top_mgr': 0}, {'J01': 11}, {'J01': 46}, 
415.0, {'J01': -536.0000000000001, 'top_mgr': 0}, {'J01': 12}, {'J01': 49}, 
420.0, {'J01': -496.2000000000001, 'top_mgr': 8}, {'J01': 10}, {'J01': 41}, 
425.0, {'J01': -503.40000000000003, 'top_mgr': 7}, {'J01': 8}, {'J01': 37}, 
430.0, {'J01': -544.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 36}, 
435.0, {'J01': -589.4000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
440.0, {'J01': -601.0000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 43}, 
445.0, {'J01': -645.6000000000001, 'top_mgr': 1}, {'J01': 9}, {'J01': 44}, 
450.0, {'J01': -659.6000000000001, 'top_mgr': 4}, {'J01': 11}, {'J01': 42}, 
455.0, {'J01': -529.6, 'top_mgr': 10}, {'J01': 12}, {'J01': 34}, 
460.0, {'J01': -473.80000000000007, 'top_mgr': 10}, {'J01': 9}, {'J01': 28}, 
465.0, {'J01': -353.19999999999993, 'top_mgr': 13}, {'J01': 4}, {'J01': 17}, 
470.0, {'J01': -357.20000000000005, 'top_mgr': 9}, {'J01': 4}, {'J01': 15}, 
475.0, {'J01': -253.20000000000002, 'top_mgr': 7}, {'J01': 4}, {'J01': 15}, 
480.0, {'J01': -263.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 28}, 
485.0, {'J01': -263.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 21}, 
490.0, {'J01': -289.40000000000003, 'top_mgr': 4}, {'J01': 4}, {'J01': 18}, 
495.0, {'J01': -278.20000000000005, 'top_mgr': 7}, {'J01': 4}, {'J01': 13}, 
500.0, {'J01': -273.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 16}, 
505.0, {'J01': -281.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 23}, 
510.0, {'J01': -328.00000000000006, 'top_mgr': 1}, {'J01': 7}, {'J01': 30}, 
515.0, {'J01': -346.6000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 34}, 
520.0, {'J01': -361.8000000000001, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
525.0, {'J01': -369.00000000000006, 'top_mgr': 7}, {'J01': 7}, {'J01': 33}, 
530.0, {'J01': -323.4000000000001, 'top_mgr': 7}, {'J01': 7}, {'J01': 28}, 
535.0, {'J01': -336.80000000000007, 'top_mgr': 1}, {'J01': 7}, {'J01': 32}, 
540.0, {'J01': -370.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 34}, 
545.0, {'J01': -377.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 35}, 
550.0, {'J01': -371.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 31}, 
555.0, {'J01': -356.79999999999995, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
560.0, {'J01': -407.1999999999999, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
565.0, {'J01': -461.1999999999999, 'top_mgr': 0}, {'J01': 8}, {'J01': 39}, 
570.0, {'J01': -380.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 39}, 
575.0, {'J01': -414.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 41}, 
580.0, {'J01': -424.79999999999995, 'top_mgr': 2}, {'J01': 8}, {'J01': 41}, 
585.0, {'J01': -433.6, 'top_mgr': 9}, {'J01': 7}, {'J01': 32}, 
590.0, {'J01': -444.79999999999995, 'top_mgr': 1}, {'J01': 7}, {'J01': 34}, 
595.0, {'J01': -413.6, 'top_mgr': 2}, {'J01': 7}, {'J01': 39}, 
600.0, {'J01': -451.80000000000007, 'top_mgr': 2}, {'J01': 7}, {'J01': 38}, 
605.0, {'J01': -497.20000000000005, 'top_mgr': 1}, {'J01': 8}, {'J01': 42}, 
610.0, {'J01': -504.8, 'top_mgr': 2}, {'J01': 8}, {'J01': 44}, 
615.0, {'J01': -532.4, 'top_mgr': 1}, {'J01': 8}, {'J01': 45}, 
620.0, {'J01': -575.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 45}, 
625.0, {'J01': -604.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 45}, 
630.0, {'J01': -539.1999999999999, 'top_mgr': 9}, {'J01': 7}, {'J01': 40}, 
635.0, {'J01': -572.1999999999999, 'top_mgr': 2}, {'J01': 7}, {'J01': 40}, 
640.0, {'J01': -566.9999999999999, 'top_mgr': 2}, {'J01': 7}, {'J01': 43}, 
645.0, {'J01': -610.5999999999999, 'top_mgr': 1}, {'J01': 7}, {'J01': 44}, 
650.0, {'J01': -657.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 47}, 
655.0, {'J01': -690.2, 'top_mgr': 6}, {'J01': 7}, {'J01': 42}, 
660.0, {'J01': -582.6000000000001, 'top_mgr': 13}, {'J01': 6}, {'J01': 31}, 
665.0, {'J01': -564.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 28}, 
670.0, {'J01': -435.20000000000005, 'top_mgr': 9}, {'J01': 5}, {'J01': 20}, 
675.0, {'J01': -296.6, 'top_mgr': 13}, {'J01': 5}, {'J01': 16}, 
680.0, {'J01': -300.8, 'top_mgr': 7}, {'J01': 5}, {'J01': 20}, 
685.0, {'J01': -351.8, 'top_mgr': 0}, {'J01': 5}, {'J01': 31}, 
690.0, {'J01': -352.8, 'top_mgr': 8}, {'J01': 5}, {'J01': 25}, 
695.0, {'J01': -331.00000000000006, 'top_mgr': 14}, {'J01': 5}, {'J01': 16}, 
700.0, {'J01': -355.00000000000006, 'top_mgr': 9}, {'J01': 5}, {'J01': 16}, 
705.0, {'J01': -231.20000000000002, 'top_mgr': 13}, {'J01': 3}, {'J01': 11}, 
710.0, {'J01': -259.2, 'top_mgr': 1}, {'J01': 3}, {'J01': 19}, 
715.0, {'J01': -307.6000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 30}, 
720.0, {'J01': -336.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
725.0, {'J01': -212.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 29}, 
730.0, {'J01': -253.80000000000004, 'top_mgr': 0}, {'J01': 7}, {'J01': 34}, 
735.0, {'J01': -296.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
740.0, {'J01': -294.59999999999997, 'top_mgr': 5}, {'J01': 7}, {'J01': 34}, 
745.0, {'J01': -307.20000000000005, 'top_mgr': 4}, {'J01': 6}, {'J01': 32}, 
750.0, {'J01': -303.59999999999997, 'top_mgr': 4}, {'J01': 6}, {'J01': 31}, 
755.0, {'J01': -296.6, 'top_mgr': 3}, {'J01': 6}, {'J01': 32}, 
760.0, {'J01': -342.6, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
765.0, {'J01': -322.6, 'top_mgr': 10}, {'J01': 7}, {'J01': 28}, 
770.0, {'J01': -296.2, 'top_mgr': 9}, {'J01': 4}, {'J01': 22}, 
775.0, {'J01': -264.0, 'top_mgr': 8}, {'J01': 4}, {'J01': 19}, 
780.0, {'J01': -261.6, 'top_mgr': 9}, {'J01': 4}, {'J01': 16}, 
785.0, {'J01': -275.2, 'top_mgr': 6}, {'J01': 4}, {'J01': 20}, 
790.0, {'J01': -323.20000000000005, 'top_mgr': 0}, {'J01': 4}, {'J01': 28}, 
795.0, {'J01': -370.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 35}, 
800.0, {'J01': -393.40000000000003, 'top_mgr': 7}, {'J01': 7}, {'J01': 33}, 
805.0, {'J01': -395.40000000000003, 'top_mgr': 8}, {'J01': 5}, {'J01': 27}, 
810.0, {'J01': -423.00000000000006, 'top_mgr': 8}, {'J01': 5}, {'J01': 23}, 
815.0, {'J01': -425.8, 'top_mgr': 8}, {'J01': 5}, {'J01': 20}, 
820.0, {'J01': -446.0, 'top_mgr': 5}, {'J01': 5}, {'J01': 23}, 
825.0, {'J01': -464.40000000000003, 'top_mgr': 5}, {'J01': 6}, {'J01': 20}, 
830.0, {'J01': -495.40000000000003, 'top_mgr': 5}, {'J01': 6}, {'J01': 24}, 
835.0, {'J01': -549.8000000000001, 'top_mgr': 1}, {'J01': 6}, {'J01': 37}, 
840.0, {'J01': -605.8000000000002, 'top_mgr': 0}, {'J01': 7}, {'J01': 45}, 
845.0, {'J01': -656.8000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 48}, 
850.0, {'J01': -669.2, 'top_mgr': 7}, {'J01': 7}, {'J01': 42}, 
855.0, {'J01': -645.4000000000001, 'top_mgr': 12}, {'J01': 6}, {'J01': 30}, 
860.0, {'J01': -575.6000000000001, 'top_mgr': 9}, {'J01': 5}, {'J01': 26}, 
865.0, {'J01': -610.2, 'top_mgr': 2}, {'J01': 5}, {'J01': 31}, 
870.0, {'J01': -659.6000000000001, 'top_mgr': 4}, {'J01': 6}, {'J01': 37}, 
875.0, {'J01': -587.2, 'top_mgr': 3}, {'J01': 8}, {'J01': 40}, 
880.0, {'J01': -609.6, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
885.0, {'J01': -597.2000000000002, 'top_mgr': 2}, {'J01': 8}, {'J01': 39}, 
890.0, {'J01': -584.5999999999999, 'top_mgr': 8}, {'J01': 7}, {'J01': 33}, 
895.0, {'J01': -555.8, 'top_mgr': 4}, {'J01': 7}, {'J01': 34}, 
900.0, {'J01': -583.6, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
905.0, {'J01': -615.8, 'top_mgr': 5}, {'J01': 7}, {'J01': 39}, 
910.0, {'J01': -659.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 44}, 
915.0, {'J01': -689.9999999999999, 'top_mgr': 3}, {'J01': 8}, {'J01': 42}, 
920.0, {'J01': -730.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 45}, 
925.0, {'J01': -785.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 48}, 
930.0, {'J01': -838.2, 'top_mgr': 1}, {'J01': 8}, {'J01': 49}, 
935.0, {'J01': -676.1999999999999, 'top_mgr': 7}, {'J01': 8}, {'J01': 42}, 
940.0, {'J01': -578.8, 'top_mgr': 5}, {'J01': 8}, {'J01': 40}, 
945.0, {'J01': -599.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 40}, 
950.0, {'J01': -652.2, 'top_mgr': 0}, {'J01': 8}, {'J01': 43}, 
955.0, {'J01': -675.8000000000001, 'top_mgr': 6}, {'J01': 8}, {'J01': 41}, 
960.0, {'J01': -634.0000000000001, 'top_mgr': 8}, {'J01': 8}, {'J01': 39}, 
965.0, {'J01': -545.8000000000001, 'top_mgr': 5}, {'J01': 8}, {'J01': 41}, 
970.0, {'J01': -561.8000000000001, 'top_mgr': 6}, {'J01': 8}, {'J01': 39}, 
975.0, {'J01': -568.4, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
980.0, {'J01': -598.1999999999999, 'top_mgr': 2}, {'J01': 8}, {'J01': 42}, 
985.0, {'J01': -643.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 46}, 
990.0, {'J01': -669.0, 'top_mgr': 2}, {'J01': 8}, {'J01': 46}, 
995.0, {'J01': -699.4, 'top_mgr': 2}, {'J01': 8}, {'J01': 45}, 
1000.0, {'J01': -722.0000000000001, 'top_mgr': 5}, {'J01': 9}, {'J01': 43}, 
1005.0, {'J01': -748.4000000000001, 'top_mgr': 3}, {'J01': 9}, {'J01': 44}, 
1010.0, {'J01': -546.8, 'top_mgr': 10}, {'J01': 11}, {'J01': 41}, 
1015.0, {'J01': -500.2, 'top_mgr': 4}, {'J01': 11}, {'J01': 39}, 
1020.0, {'J01': -538.2, 'top_mgr': 0}, {'J01': 11}, {'J01': 41}, 
1025.0, {'J01': -577.2, 'top_mgr': 0}, {'J01': 11}, {'J01': 43}, 
1030.0, {'J01': -620.6, 'top_mgr': 1}, {'J01': 11}, {'J01': 49}, 
1035.0, {'J01': -657.2, 'top_mgr': 2}, {'J01': 11}, {'J01': 47}, 
1040.0, {'J01': -577.5999999999999, 'top_mgr': 11}, {'J01': 8}, {'J01': 39}, 
1045.0, {'J01': -533.6, 'top_mgr': 14}, {'J01': 6}, {'J01': 27}, 
1050.0, {'J01': -533.1999999999999, 'top_mgr': 9}, {'J01': 4}, {'J01': 23}, 
1055.0, {'J01': -531.6000000000001, 'top_mgr': 5}, {'J01': 4}, {'J01': 24}, 
1060.0, {'J01': -575.6000000000001, 'top_mgr': 0}, {'J01': 6}, {'J01': 32}, 
1065.0, {'J01': -608.4000000000001, 'top_mgr': 4}, {'J01': 8}, {'J01': 36}, 
1070.0, {'J01': -646.6000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
1075.0, {'J01': -552.6, 'top_mgr': 8}, {'J01': 7}, {'J01': 29}, 
1080.0, {'J01': -549.5999999999999, 'top_mgr': 4}, {'J01': 6}, {'J01': 29}, 
