episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,MPLight_MM,3164647.5,9581099.0,30888.0,52066.0,26724.0,4156.0,-92.84032,54.37876,-194.454,-0.0,0.7499,0.0024,0.3222,0.0501,0.0,0.0,0.0,1080,51.0
2,MPLight_MM,3170159.0,11594637.5,41683.0,55582.0,29931.0,4540.0,-100.59943,57.03741,-204.789,-0.0,0.7831,0.0028,0.3324,0.0504,0.0,0.0,0.0,1080,53.4
3,MPLight_MM,2507890.5,930961.5,40061.5,35233.0,9651.0,4295.0,-57.47119,30.47385,-156.182,-0.0,0.2676,0.0115,0.1962,0.0873,0.0,0.0,0.0,1080,49.4
4,MPLight_MM,2832532.5,3782546.5,31431.0,42809.0,17087.0,4254.0,-73.30112,44.03009,-180.914,-0.0,0.5691,0.0047,0.2664,0.0663,0.0,0.0,0.0,1080,50.6
5,MPLight_MM,2398883.5,1712388.0,49985.0,36455.0,11496.0,4786.0,-62.20387,37.03992,-165.869,-0.0,0.4115,0.012,0.218,0.0908,0.0,0.0,0.0,1080,46.9
6,MPLight_MM,21316945.5,437739.0,32335.0,33247.0,6104.0,4082.0,-50.92449,25.38822,-130.597,-0.0,0.0201,0.0015,0.1405,0.094,0.0,0.0,0.0,1080,46.6
7,MPLight_MM,2699562.5,3461576.5,34478.5,41830.0,16327.0,4293.0,-71.57173,42.53898,-164.983,-0.0,0.5587,0.0056,0.2614,0.0687,0.0,0.0,0.0,1080,44.9
8,MPLight_MM,2319454.0,1570810.0,85772.5,35185.0,10362.0,5267.0,-60.24997,35.11608,-150.323,-0.0,0.3951,0.0216,0.2039,0.1037,0.0,0.0,0.0,1080,50.0
9,MPLight_MM,2194117.0,839148.0,68353.5,33011.0,8357.0,5400.0,-56.9438,32.08787,-141.58,-0.0,0.2706,0.022,0.1787,0.1155,0.0,0.0,0.0,1080,48.5
10,MPLight_MM,2101776.5,1245310.5,37851.0,33576.0,8907.0,4375.0,-55.31883,32.90915,-162.335,-0.0,0.3679,0.0112,0.1901,0.0934,0.0,0.0,0.0,1080,49.2
11,MPLight_MM,1882328.0,607919.0,57865.0,29948.0,6654.0,4699.0,-50.05201,30.04874,-147.323,-0.0,0.2386,0.0227,0.1611,0.1138,0.0,0.0,0.0,1080,48.2
12,MPLight_MM,1933029.5,498337.0,39836.5,30654.0,6069.0,4691.0,-50.14249,27.54043,-124.796,-0.0,0.2017,0.0161,0.1465,0.1133,0.0,0.0,0.0,1080,49.9
13,MPLight_MM,1955748.0,551898.0,44178.0,30868.0,6489.0,4825.0,-51.35997,29.70608,-141.779,-0.0,0.2163,0.0173,0.1538,0.1144,0.0,0.0,0.0,1080,50.1
14,MPLight_MM,1976704.5,352672.0,35203.5,30139.0,5687.0,4486.0,-48.75957,28.21311,-140.017,-0.0,0.1491,0.0149,0.1411,0.1113,0.0,0.0,0.0,1080,49.3
15,MPLight_MM,1767486.5,451181.0,32322.5,30090.0,6212.0,4354.0,-48.88076,28.68657,-141.313,-0.0,0.2004,0.0144,0.1528,0.1071,0.0,0.0,0.0,1080,47.1
16,MPLight_MM,1757790.5,320117.5,35515.5,29026.0,5250.0,4488.0,-47.11045,27.75913,-125.471,-0.0,0.1515,0.0168,0.1354,0.1158,0.0,0.0,0.0,1080,42.7
17,MPLight_MM,1677480.0,170388.5,38376.5,27060.0,3791.0,4603.0,-43.93908,25.40002,-118.109,-0.0,0.0903,0.0203,0.1069,0.1298,0.0,0.0,0.0,1080,42.0
18,MPLight_MM,1864932.5,396475.0,36739.5,29710.0,5904.0,4589.0,-48.82871,27.69195,-131.864,-0.0,0.1725,0.016,0.1469,0.1141,0.0,0.0,0.0,1080,49.0
19,MPLight_MM,1871152.5,290821.5,23892.5,29361.0,4901.0,3896.0,-45.42564,25.94764,-123.353,-0.0,0.133,0.0109,0.1284,0.1021,0.0,0.0,0.0,1080,49.4
20,MPLight_MM,1825040.5,309866.5,34771.0,29367.0,5032.0,4493.0,-47.14755,26.64225,-114.415,-0.0,0.1428,0.016,0.1294,0.1155,0.0,0.0,0.0,1080,49.9
21,MPLight_MM,1613360.0,259140.5,44466.5,27930.0,4564.0,4933.0,-46.35267,27.48007,-120.376,-0.0,0.1352,0.0232,0.1219,0.1318,0.0,0.0,0.0,1080,42.7
22,MPLight_MM,1722210.0,257989.5,49587.5,27423.0,4472.0,4651.0,-45.15996,26.08226,-113.643,-0.0,0.1271,0.0244,0.1224,0.1273,0.0,0.0,0.0,1080,41.7
23,MPLight_MM,1773876.5,215378.0,34194.5,28633.0,4450.0,4417.0,-45.7737,26.7396,-137.154,-0.0,0.1064,0.0169,0.1187,0.1178,0.0,0.0,0.0,1080,48.7
24,MPLight_MM,1940600.0,352387.0,47311.0,28203.0,4778.0,4615.0,-46.20968,27.76366,-120.109,-0.0,0.1506,0.0202,0.1271,0.1228,0.0,0.0,0.0,1080,47.0
25,MPLight_MM,1924058.5,256493.5,59986.0,28443.0,4610.0,5146.0,-47.41398,28.62436,-127.444,-0.0,0.1145,0.0268,0.1207,0.1347,0.0,0.0,0.0,1080,44.1
26,MPLight_MM,1783757.0,242453.0,45012.0,26819.0,4169.0,4594.0,-44.09641,26.79576,-125.239,-0.0,0.1171,0.0217,0.1172,0.1291,0.0,0.0,0.0,1080,44.4
27,MPLight_MM,2067121.0,382809.5,72539.0,29618.0,5551.0,5368.0,-50.41869,31.25338,-137.58,-0.0,0.1518,0.0288,0.1369,0.1324,0.0,0.0,0.0,1080,42.4
