5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -6.182}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -1.0}, {'J01': 1}, {'J01': 1}, 
25.0, {'J01': -3.0}, {'J01': 1}, {'J01': 3}, 
30.0, {'J01': -10.182}, {'J01': 3}, {'J01': 4}, 
35.0, {'J01': -7.0}, {'J01': 2}, {'J01': 7}, 
40.0, {'J01': -10.0}, {'J01': 4}, {'J01': 10}, 
45.0, {'J01': -28.455000000000002}, {'J01': 4}, {'J01': 13}, 
50.0, {'J01': -30.807}, {'J01': 5}, {'J01': 19}, 
55.0, {'J01': -28.716}, {'J01': 5}, {'J01': 20}, 
60.0, {'J01': -26.807}, {'J01': 4}, {'J01': 15}, 
65.0, {'J01': -28.074}, {'J01': 4}, {'J01': 15}, 
70.0, {'J01': -40.256}, {'J01': 4}, {'J01': 21}, 
75.0, {'J01': -45.529}, {'J01': 4}, {'J01': 17}, 
80.0, {'J01': -37.995000000000005}, {'J01': 4}, {'J01': 12}, 
85.0, {'J01': -24.358}, {'J01': 4}, {'J01': 20}, 
90.0, {'J01': -41.722}, {'J01': 7}, {'J01': 25}, 
95.0, {'J01': -59.529}, {'J01': 8}, {'J01': 31}, 
100.0, {'J01': -73.512}, {'J01': 8}, {'J01': 35}, 
105.0, {'J01': -47.256}, {'J01': 7}, {'J01': 28}, 
110.0, {'J01': -47.819}, {'J01': 6}, {'J01': 20}, 
115.0, {'J01': -33.54}, {'J01': 6}, {'J01': 23}, 
120.0, {'J01': -53.705}, {'J01': 6}, {'J01': 27}, 
125.0, {'J01': -53.347}, {'J01': 8}, {'J01': 31}, 
130.0, {'J01': -72.688}, {'J01': 8}, {'J01': 36}, 
135.0, {'J01': -84.137}, {'J01': 8}, {'J01': 40}, 
140.0, {'J01': -76.961}, {'J01': 6}, {'J01': 31}, 
145.0, {'J01': -72.876}, {'J01': 4}, {'J01': 22}, 
150.0, {'J01': -34.165000000000006}, {'J01': 3}, {'J01': 18}, 
155.0, {'J01': -60.864}, {'J01': 3}, {'J01': 26}, 
160.0, {'J01': -73.961}, {'J01': 6}, {'J01': 28}, 
165.0, {'J01': -99.308}, {'J01': 8}, {'J01': 31}, 
170.0, {'J01': -55.5}, {'J01': 8}, {'J01': 33}, 
175.0, {'J01': -65.59700000000001}, {'J01': 8}, {'J01': 32}, 
180.0, {'J01': -71.22200000000001}, {'J01': 8}, {'J01': 32}, 
185.0, {'J01': -79.671}, {'J01': 8}, {'J01': 33}, 
190.0, {'J01': -83.31899999999999}, {'J01': 7}, {'J01': 33}, 
195.0, {'J01': -67.60300000000001}, {'J01': 6}, {'J01': 26}, 
200.0, {'J01': -70.251}, {'J01': 5}, {'J01': 25}, 
205.0, {'J01': -88.058}, {'J01': 5}, {'J01': 31}, 
210.0, {'J01': -53.790000000000006}, {'J01': 7}, {'J01': 32}, 
215.0, {'J01': -49.256}, {'J01': 8}, {'J01': 30}, 
220.0, {'J01': -61.796}, {'J01': 8}, {'J01': 32}, 
225.0, {'J01': -49.171}, {'J01': 7}, {'J01': 25}, 
230.0, {'J01': -41.903999999999996}, {'J01': 5}, {'J01': 19}, 
235.0, {'J01': -23.091}, {'J01': 5}, {'J01': 20}, 
240.0, {'J01': -28.358}, {'J01': 5}, {'J01': 24}, 
245.0, {'J01': -36.449}, {'J01': 7}, {'J01': 29}, 
250.0, {'J01': -40.807}, {'J01': 7}, {'J01': 29}, 
255.0, {'J01': -35.722}, {'J01': 4}, {'J01': 19}, 
260.0, {'J01': -31.722}, {'J01': 4}, {'J01': 15}, 
265.0, {'J01': -29.165000000000003}, {'J01': 4}, {'J01': 13}, 
