5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.002232143)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.046875)}, {'J8': 1}, {'J8': 1}, 
25.0, {'J8': np.float32(-0.09375)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.18303572)}, {'J8': 1}, {'J8': 2}, 
35.0, {'J8': np.float32(-0.18080357)}, {'J8': 1}, {'J8': 1}, 
40.0, {'J8': np.float32(-0.22544643)}, {'J8': 1}, {'J8': 1}, 
45.0, {'J8': np.float32(-0.28794643)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.3950893)}, {'J8': 3}, {'J8': 4}, 
55.0, {'J8': np.float32(-0.46651787)}, {'J8': 2}, {'J8': 3}, 
60.0, {'J8': np.float32(-0.4419643)}, {'J8': 3}, {'J8': 4}, 
65.0, {'J8': np.float32(-0.59375)}, {'J8': 4}, {'J8': 5}, 
70.0, {'J8': np.float32(-0.77678573)}, {'J8': 4}, {'J8': 5}, 
75.0, {'J8': np.float32(-0.9620536)}, {'J8': 4}, {'J8': 5}, 
80.0, {'J8': np.float32(-1.1852678)}, {'J8': 4}, {'J8': 5}, 
85.0, {'J8': np.float32(-1.4241072)}, {'J8': 4}, {'J8': 7}, 
90.0, {'J8': np.float32(-1.7366072)}, {'J8': 4}, {'J8': 7}, 
95.0, {'J8': np.float32(-1.7544643)}, {'J8': 4}, {'J8': 5}, 
100.0, {'J8': np.float32(-1.9776785)}, {'J8': 4}, {'J8': 5}, 
105.0, {'J8': np.float32(-2.0580356)}, {'J8': 5}, {'J8': 7}, 
110.0, {'J8': np.float32(-2.3816965)}, {'J8': 5}, {'J8': 8}, 
115.0, {'J8': np.float32(-2.767857)}, {'J8': 5}, {'J8': 11}, 
120.0, {'J8': np.float32(-3.294643)}, {'J8': 5}, {'J8': 14}, 
125.0, {'J8': np.float32(-3.9598215)}, {'J8': 7}, {'J8': 16}, 
130.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
135.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
140.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 17}, 
145.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 17}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
