episode,agent,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,ped_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,bike_queue_frac,ped_queue_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
1,IDQN,70532805.5,206244318.0,9875168.0,125302.0,88015.0,104925.0,-3.96311,0.33496,-4.0,0.0,0.7195,0.0344,0.2766,0.3297,0.1023,-4.52357,nan,1080,66.6
2,IDQN,71675247.5,265605100.0,13271584.5,139356.0,103326.0,142997.0,-3.97724,0.27674,-4.0,0.0,0.7577,0.0379,0.2679,0.3708,0.0,-9.1474,1.509605,1080,82.4
3,IDQN,95696118.5,243016952.5,12660752.0,136660.0,98114.0,137210.0,-3.9722,0.2949,-4.0,0.0,0.6916,0.036,0.2638,0.3689,0.0,-15.9503,0.875313,1080,78.9
4,IDQN,69269018.5,230047515.5,10566969.5,135179.0,99029.0,112223.0,-3.97169,0.29504,-4.0,0.0,0.7424,0.0341,0.2859,0.3239,0.0,-21.43419,1.103247,1080,74.0
5,IDQN,10149450.0,27888319.5,368077.5,72226.0,42925.0,9128.0,-3.97254,0.29349,-4.0,0.0,0.7261,0.0096,0.3454,0.0734,0.0,-28.92243,0.595616,1080,47.6
6,IDQN,9223531.5,14890099.0,258621.5,61410.0,33961.0,8429.0,-3.97183,0.29638,-4.0,0.0,0.6109,0.0106,0.3272,0.0812,0.0,-38.70051,0.516823,1080,45.7
7,IDQN,5269815.0,1427234.5,291685.0,35476.0,10228.0,8502.0,-3.90569,0.49729,-4.0,0.0,0.2042,0.0417,0.1887,0.1568,0.0,-47.57288,0.389191,1080,31.6
8,IDQN,4204966.5,1047288.5,199997.0,33488.0,9474.0,7546.0,-3.88072,0.53225,-4.0,0.0,0.1921,0.0367,0.1876,0.1494,0.0,-54.44585,0.498966,1080,32.2
9,IDQN,11819417.0,19352969.5,186113.0,64826.0,35820.0,7336.0,-3.97241,0.29543,-4.0,0.0,0.6172,0.0059,0.3317,0.0679,0.0,-61.16104,0.47631,1080,44.2
10,IDQN,3732238.5,774553.5,187007.5,33133.0,8432.0,7208.0,-3.94952,0.36579,-4.0,0.0,0.165,0.0398,0.1729,0.1478,0.0,-69.35773,0.580688,1080,31.0
