5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': -2.5}, {'J01': 1}, {'J01': 1}, 
20.0, {'J01': -30.5}, {'J01': 2}, {'J01': 6}, 
25.0, {'J01': -86.0}, {'J01': 4}, {'J01': 7}, 
30.0, {'J01': -156.0}, {'J01': 4}, {'J01': 7}, 
35.0, {'J01': -162.0}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -235.5}, {'J01': 4}, {'J01': 8}, 
45.0, {'J01': -186.5}, {'J01': 3}, {'J01': 9}, 
50.0, {'J01': -127.5}, {'J01': 3}, {'J01': 13}, 
55.0, {'J01': -234.5}, {'J01': 4}, {'J01': 16}, 
60.0, {'J01': -403.0}, {'J01': 5}, {'J01': 20}, 
65.0, {'J01': -385.0}, {'J01': 5}, {'J01': 21}, 
70.0, {'J01': -202.5}, {'J01': 4}, {'J01': 13}, 
75.0, {'J01': -215.5}, {'J01': 4}, {'J01': 12}, 
80.0, {'J01': -356.0}, {'J01': 4}, {'J01': 21}, 
85.0, {'J01': -461.0}, {'J01': 5}, {'J01': 21}, 
90.0, {'J01': -464.0}, {'J01': 5}, {'J01': 19}, 
95.0, {'J01': -617.5}, {'J01': 7}, {'J01': 24}, 
100.0, {'J01': -883.0}, {'J01': 8}, {'J01': 33}, 
105.0, {'J01': -957.0}, {'J01': 8}, {'J01': 32}, 
110.0, {'J01': -634.0}, {'J01': 6}, {'J01': 21}, 
115.0, {'J01': -643.0}, {'J01': 5}, {'J01': 20}, 
120.0, {'J01': -864.5}, {'J01': 5}, {'J01': 27}, 
125.0, {'J01': -893.5}, {'J01': 6}, {'J01': 27}, 
130.0, {'J01': -900.5}, {'J01': 8}, {'J01': 28}, 
135.0, {'J01': -1183.5}, {'J01': 8}, {'J01': 30}, 
140.0, {'J01': -1494.0}, {'J01': 8}, {'J01': 34}, 
145.0, {'J01': -1242.0}, {'J01': 7}, {'J01': 30}, 
150.0, {'J01': -688.0}, {'J01': 4}, {'J01': 20}, 
155.0, {'J01': -692.0}, {'J01': 4}, {'J01': 19}, 
160.0, {'J01': -892.0}, {'J01': 4}, {'J01': 25}, 
165.0, {'J01': -1005.0}, {'J01': 7}, {'J01': 30}, 
170.0, {'J01': -1110.0}, {'J01': 8}, {'J01': 32}, 
175.0, {'J01': -1336.0}, {'J01': 8}, {'J01': 31}, 
180.0, {'J01': -1639.5}, {'J01': 8}, {'J01': 35}, 
185.0, {'J01': -1502.5}, {'J01': 7}, {'J01': 33}, 
