5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.8, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -15.600000000000001, 'top_mgr': 0}, {'J01': 3}, {'J01': 7}, 
20.0, {'J01': -29.0, 'top_mgr': 2}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -47.0, 'top_mgr': 1}, {'J01': 4}, {'J01': 11}, 
30.0, {'J01': -67.99999999999999, 'top_mgr': 0}, {'J01': 4}, {'J01': 14}, 
35.0, {'J01': -76.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -57.800000000000004, 'top_mgr': 8}, {'J01': 3}, {'J01': 7}, 
45.0, {'J01': -74.80000000000001, 'top_mgr': 3}, {'J01': 3}, {'J01': 11}, 
50.0, {'J01': -102.2, 'top_mgr': 2}, {'J01': 6}, {'J01': 18}, 
55.0, {'J01': -145.2, 'top_mgr': 3}, {'J01': 8}, {'J01': 27}, 
60.0, {'J01': -191.8, 'top_mgr': 0}, {'J01': 8}, {'J01': 35}, 
65.0, {'J01': -242.20000000000002, 'top_mgr': 0}, {'J01': 8}, {'J01': 37}, 
70.0, {'J01': -295.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 38}, 
75.0, {'J01': -299.8, 'top_mgr': 3}, {'J01': 8}, {'J01': 37}, 
80.0, {'J01': -326.6, 'top_mgr': 1}, {'J01': 8}, {'J01': 37}, 
85.0, {'J01': -295.0, 'top_mgr': 6}, {'J01': 8}, {'J01': 32}, 
90.0, {'J01': -306.20000000000005, 'top_mgr': 2}, {'J01': 8}, {'J01': 31}, 
95.0, {'J01': -335.6, 'top_mgr': 2}, {'J01': 8}, {'J01': 35}, 
100.0, {'J01': -359.0, 'top_mgr': 3}, {'J01': 8}, {'J01': 32}, 
105.0, {'J01': -356.40000000000003, 'top_mgr': 2}, {'J01': 8}, {'J01': 34}, 
110.0, {'J01': -398.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 40}, 
115.0, {'J01': -423.00000000000006, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
120.0, {'J01': -437.20000000000005, 'top_mgr': 3}, {'J01': 8}, {'J01': 39}, 
125.0, {'J01': -461.40000000000003, 'top_mgr': 1}, {'J01': 8}, {'J01': 39}, 
130.0, {'J01': -469.6, 'top_mgr': 4}, {'J01': 8}, {'J01': 37}, 
135.0, {'J01': -500.8, 'top_mgr': 1}, {'J01': 9}, {'J01': 41}, 
140.0, {'J01': -519.6, 'top_mgr': 5}, {'J01': 9}, {'J01': 39}, 
145.0, {'J01': -552.4000000000001, 'top_mgr': 2}, {'J01': 12}, {'J01': 46}, 
150.0, {'J01': -591.2, 'top_mgr': 0}, {'J01': 12}, {'J01': 52}, 
155.0, {'J01': -610.0000000000001, 'top_mgr': 3}, {'J01': 11}, {'J01': 49}, 
160.0, {'J01': -649.4000000000001, 'top_mgr': 0}, {'J01': 12}, {'J01': 51}, 
165.0, {'J01': -675.8000000000001, 'top_mgr': 2}, {'J01': 12}, {'J01': 53}, 
170.0, {'J01': -699.0000000000001, 'top_mgr': 2}, {'J01': 15}, {'J01': 55}, 
175.0, {'J01': -710.2000000000002, 'top_mgr': 4}, {'J01': 16}, {'J01': 54}, 
180.0, {'J01': -738.0, 'top_mgr': 1}, {'J01': 17}, {'J01': 54}, 
185.0, {'J01': -762.6, 'top_mgr': 3}, {'J01': 17}, {'J01': 52}, 
190.0, {'J01': -762.2, 'top_mgr': 1}, {'J01': 17}, {'J01': 54}, 
195.0, {'J01': -797.2, 'top_mgr': 0}, {'J01': 18}, {'J01': 57}, 
200.0, {'J01': -822.4000000000001, 'top_mgr': 2}, {'J01': 18}, {'J01': 58}, 
205.0, {'J01': -851.8000000000001, 'top_mgr': 1}, {'J01': 18}, {'J01': 58}, 
210.0, {'J01': -870.0, 'top_mgr': 3}, {'J01': 18}, {'J01': 55}, 
215.0, {'J01': -896.4000000000001, 'top_mgr': 2}, {'J01': 20}, {'J01': 56}, 
220.0, {'J01': -905.4000000000001, 'top_mgr': 1}, {'J01': 20}, {'J01': 55}, 
225.0, {'J01': -932.0, 'top_mgr': 3}, {'J01': 20}, {'J01': 56}, 
230.0, {'J01': -960.0, 'top_mgr': 3}, {'J01': 20}, {'J01': 56}, 
235.0, {'J01': -989.2, 'top_mgr': 1}, {'J01': 20}, {'J01': 57}, 
240.0, {'J01': -1017.0, 'top_mgr': 2}, {'J01': 21}, {'J01': 57}, 
245.0, {'J01': -1049.0, 'top_mgr': 1}, {'J01': 21}, {'J01': 59}, 
250.0, {'J01': -1063.2, 'top_mgr': 2}, {'J01': 21}, {'J01': 62}, 
255.0, {'J01': -1084.0, 'top_mgr': 4}, {'J01': 22}, {'J01': 60}, 
260.0, {'J01': -1112.2, 'top_mgr': 1}, {'J01': 22}, {'J01': 60}, 
265.0, {'J01': -1149.8, 'top_mgr': 0}, {'J01': 23}, {'J01': 64}, 
270.0, {'J01': -1193.8, 'top_mgr': 0}, {'J01': 25}, {'J01': 68}, 
275.0, {'J01': -1236.4, 'top_mgr': 0}, {'J01': 25}, {'J01': 69}, 
280.0, {'J01': -1256.4, 'top_mgr': 4}, {'J01': 25}, {'J01': 66}, 
285.0, {'J01': -1245.6, 'top_mgr': 5}, {'J01': 28}, {'J01': 66}, 
290.0, {'J01': -1284.0, 'top_mgr': 0}, {'J01': 28}, {'J01': 70}, 
295.0, {'J01': -1325.0, 'top_mgr': 0}, {'J01': 28}, {'J01': 71}, 
300.0, {'J01': -1098.6, 'top_mgr': 14}, {'J01': 25}, {'J01': 59}, 
