5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -4.0}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -17.93}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -16.93}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -35.62}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -33.62}, {'J01': 4}, {'J01': 7}, 
40.0, {'J01': -24.86}, {'J01': 3}, {'J01': 7}, 
45.0, {'J01': -38.45}, {'J01': 3}, {'J01': 12}, 
50.0, {'J01': -53.209999999999994}, {'J01': 4}, {'J01': 18}, 
55.0, {'J01': -53.379999999999995}, {'J01': 5}, {'J01': 18}, 
60.0, {'J01': -19.83}, {'J01': 5}, {'J01': 20}, 
65.0, {'J01': -33.42}, {'J01': 5}, {'J01': 25}, 
70.0, {'J01': -58.11}, {'J01': 7}, {'J01': 32}, 
75.0, {'J01': -87.72999999999999}, {'J01': 8}, {'J01': 35}, 
80.0, {'J01': -75.8}, {'J01': 7}, {'J01': 32}, 
85.0, {'J01': -69.97}, {'J01': 5}, {'J01': 26}, 
90.0, {'J01': -64.97}, {'J01': 5}, {'J01': 21}, 
95.0, {'J01': -59.8}, {'J01': 5}, {'J01': 16}, 
100.0, {'J01': -130.92000000000002}, {'J01': 4}, {'J01': 15}, 
105.0, {'J01': -112.78999999999999}, {'J01': 4}, {'J01': 24}, 
110.0, {'J01': -58.28}, {'J01': 7}, {'J01': 32}, 
115.0, {'J01': -63.94}, {'J01': 8}, {'J01': 38}, 
120.0, {'J01': -71.69999999999999}, {'J01': 8}, {'J01': 37}, 
125.0, {'J01': -94.05}, {'J01': 8}, {'J01': 42}, 
130.0, {'J01': -49.4}, {'J01': 8}, {'J01': 42}, 
135.0, {'J01': -85.12}, {'J01': 8}, {'J01': 42}, 
140.0, {'J01': -99.37}, {'J01': 8}, {'J01': 48}, 
145.0, {'J01': -106.78999999999999}, {'J01': 7}, {'J01': 47}, 
150.0, {'J01': -63.58}, {'J01': 7}, {'J01': 39}, 
155.0, {'J01': -91.19999999999999}, {'J01': 7}, {'J01': 40}, 
160.0, {'J01': -134.57999999999998}, {'J01': 8}, {'J01': 48}, 
165.0, {'J01': -63.14}, {'J01': 9}, {'J01': 48}, 
170.0, {'J01': -76.07}, {'J01': 8}, {'J01': 52}, 
175.0, {'J01': -111.62}, {'J01': 10}, {'J01': 52}, 
180.0, {'J01': -62.97}, {'J01': 12}, {'J01': 48}, 
185.0, {'J01': -98.69}, {'J01': 12}, {'J01': 48}, 
190.0, {'J01': -102.69}, {'J01': 12}, {'J01': 52}, 
195.0, {'J01': -107.13}, {'J01': 11}, {'J01': 47}, 
200.0, {'J01': -85.71}, {'J01': 9}, {'J01': 34}, 
205.0, {'J01': -40.4}, {'J01': 8}, {'J01': 33}, 
210.0, {'J01': -88.05}, {'J01': 7}, {'J01': 36}, 
215.0, {'J01': -106.81}, {'J01': 8}, {'J01': 46}, 
220.0, {'J01': -128.11}, {'J01': 7}, {'J01': 40}, 
225.0, {'J01': -100.75999999999999}, {'J01': 5}, {'J01': 30}, 
230.0, {'J01': -28.66}, {'J01': 5}, {'J01': 29}, 
235.0, {'J01': -59.11}, {'J01': 5}, {'J01': 33}, 
240.0, {'J01': -84.8}, {'J01': 7}, {'J01': 41}, 
245.0, {'J01': -83.8}, {'J01': 7}, {'J01': 40}, 
250.0, {'J01': -71.31}, {'J01': 5}, {'J01': 27}, 
255.0, {'J01': -25.83}, {'J01': 4}, {'J01': 26}, 
260.0, {'J01': -71.31}, {'J01': 4}, {'J01': 27}, 
265.0, {'J01': -70.21000000000001}, {'J01': 7}, {'J01': 35}, 
270.0, {'J01': -83.14}, {'J01': 8}, {'J01': 39}, 
275.0, {'J01': -94.72999999999999}, {'J01': 8}, {'J01': 42}, 
280.0, {'J01': -121.52000000000001}, {'J01': 8}, {'J01': 42}, 
285.0, {'J01': -116.86000000000001}, {'J01': 7}, {'J01': 37}, 
290.0, {'J01': -69.55}, {'J01': 7}, {'J01': 34}, 
295.0, {'J01': -91.72999999999999}, {'J01': 7}, {'J01': 39}, 
300.0, {'J01': -116.35}, {'J01': 7}, {'J01': 37}, 
305.0, {'J01': -62.769999999999996}, {'J01': 8}, {'J01': 37}, 
310.0, {'J01': -118.35}, {'J01': 8}, {'J01': 39}, 
315.0, {'J01': -40.15}, {'J01': 8}, {'J01': 41}, 
320.0, {'J01': -66.94}, {'J01': 8}, {'J01': 41}, 
325.0, {'J01': -77.53}, {'J01': 8}, {'J01': 43}, 
330.0, {'J01': -84.28999999999999}, {'J01': 7}, {'J01': 41}, 
335.0, {'J01': -61.6}, {'J01': 7}, {'J01': 36}, 
340.0, {'J01': -93.88}, {'J01': 10}, {'J01': 42}, 
345.0, {'J01': -88.78}, {'J01': 10}, {'J01': 46}, 
350.0, {'J01': -69.91999999999999}, {'J01': 10}, {'J01': 45}, 
355.0, {'J01': -74.58}, {'J01': 11}, {'J01': 50}, 
360.0, {'J01': -60.82}, {'J01': 11}, {'J01': 45}, 
365.0, {'J01': -155.88}, {'J01': 11}, {'J01': 42}, 
370.0, {'J01': -129.26}, {'J01': 11}, {'J01': 42}, 
375.0, {'J01': -115.4}, {'J01': 11}, {'J01': 46}, 
380.0, {'J01': -156.12}, {'J01': 11}, {'J01': 51}, 
385.0, {'J01': -63.82}, {'J01': 12}, {'J01': 48}, 
390.0, {'J01': -82.50999999999999}, {'J01': 12}, {'J01': 49}, 
395.0, {'J01': -61.65}, {'J01': 12}, {'J01': 46}, 
400.0, {'J01': -90.27}, {'J01': 13}, {'J01': 48}, 
405.0, {'J01': -80.17}, {'J01': 15}, {'J01': 47}, 
410.0, {'J01': -92.19999999999999}, {'J01': 14}, {'J01': 41}, 
415.0, {'J01': -109.67}, {'J01': 10}, {'J01': 31}, 
420.0, {'J01': -63.36}, {'J01': 8}, {'J01': 29}, 
425.0, {'J01': -107.74}, {'J01': 8}, {'J01': 38}, 
430.0, {'J01': -74.46}, {'J01': 6}, {'J01': 31}, 
