5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -23.86}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': -7.0}, {'J01': 2}, {'J01': 7}, 
25.0, {'J01': -17.93}, {'J01': 3}, {'J01': 9}, 
30.0, {'J01': -19.759999999999998}, {'J01': 3}, {'J01': 11}, 
35.0, {'J01': -12.0}, {'J01': 4}, {'J01': 12}, 
40.0, {'J01': -36.86}, {'J01': 6}, {'J01': 19}, 
45.0, {'J01': -39.69}, {'J01': 7}, {'J01': 22}, 
50.0, {'J01': -37.59}, {'J01': 8}, {'J01': 29}, 
55.0, {'J01': -28.66}, {'J01': 8}, {'J01': 29}, 
60.0, {'J01': -28.49}, {'J01': 8}, {'J01': 29}, 
65.0, {'J01': -26.66}, {'J01': 8}, {'J01': 27}, 
70.0, {'J01': -46.519999999999996}, {'J01': 8}, {'J01': 29}, 
75.0, {'J01': -54.18}, {'J01': 8}, {'J01': 37}, 
80.0, {'J01': -57.01}, {'J01': 8}, {'J01': 40}, 
85.0, {'J01': -57.01}, {'J01': 8}, {'J01': 40}, 
90.0, {'J01': -94.56}, {'J01': 8}, {'J01': 42}, 
95.0, {'J01': -92.39}, {'J01': 7}, {'J01': 40}, 
100.0, {'J01': -96.83}, {'J01': 7}, {'J01': 35}, 
105.0, {'J01': -53.01}, {'J01': 7}, {'J01': 36}, 
110.0, {'J01': -73.53}, {'J01': 8}, {'J01': 39}, 
115.0, {'J01': -103.15}, {'J01': 8}, {'J01': 42}, 
120.0, {'J01': -93.05}, {'J01': 8}, {'J01': 41}, 
125.0, {'J01': -77.68}, {'J01': 8}, {'J01': 44}, 
130.0, {'J01': -48.059999999999995}, {'J01': 8}, {'J01': 41}, 
135.0, {'J01': -111.57}, {'J01': 8}, {'J01': 42}, 
140.0, {'J01': -96.37}, {'J01': 8}, {'J01': 45}, 
145.0, {'J01': -108.13}, {'J01': 8}, {'J01': 48}, 
150.0, {'J01': -146.12}, {'J01': 7}, {'J01': 41}, 
155.0, {'J01': -52.67}, {'J01': 6}, {'J01': 36}, 
160.0, {'J01': -91.05}, {'J01': 6}, {'J01': 39}, 
165.0, {'J01': -58.989999999999995}, {'J01': 7}, {'J01': 43}, 
170.0, {'J01': -82.68}, {'J01': 8}, {'J01': 49}, 
175.0, {'J01': -135.92}, {'J01': 9}, {'J01': 49}, 
180.0, {'J01': -134.75}, {'J01': 10}, {'J01': 48}, 
185.0, {'J01': -89.44}, {'J01': 8}, {'J01': 47}, 
