5.0, {'J01': -0.0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -18.86}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -4.0}, {'J01': 3}, {'J01': 4}, 
20.0, {'J01': -17.93}, {'J01': 4}, {'J01': 9}, 
25.0, {'J01': -16.93}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': -35.62}, {'J01': 4}, {'J01': 9}, 
35.0, {'J01': -37.62}, {'J01': 4}, {'J01': 11}, 
40.0, {'J01': -60.48}, {'J01': 4}, {'J01': 16}, 
45.0, {'J01': -83.17}, {'J01': 4}, {'J01': 21}, 
50.0, {'J01': -92.83}, {'J01': 7}, {'J01': 31}, 
55.0, {'J01': -29.66}, {'J01': 8}, {'J01': 30}, 
60.0, {'J01': -27.49}, {'J01': 8}, {'J01': 28}, 
65.0, {'J01': -29.32}, {'J01': 8}, {'J01': 30}, 
70.0, {'J01': -47.349999999999994}, {'J01': 8}, {'J01': 30}, 
75.0, {'J01': -51.01}, {'J01': 8}, {'J01': 34}, 
80.0, {'J01': -53.28}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -49.45}, {'J01': 6}, {'J01': 23}, 
90.0, {'J01': -67.65}, {'J01': 6}, {'J01': 23}, 
95.0, {'J01': -77.24}, {'J01': 6}, {'J01': 24}, 
100.0, {'J01': -83.24}, {'J01': 8}, {'J01': 30}, 
105.0, {'J01': -55.28}, {'J01': 8}, {'J01': 29}, 
110.0, {'J01': -122.62}, {'J01': 8}, {'J01': 34}, 
115.0, {'J01': -72.97}, {'J01': 7}, {'J01': 29}, 
120.0, {'J01': -109.52000000000001}, {'J01': 7}, {'J01': 30}, 
125.0, {'J01': -67.7}, {'J01': 7}, {'J01': 33}, 
130.0, {'J01': -95.05}, {'J01': 8}, {'J01': 43}, 
135.0, {'J01': -57.33}, {'J01': 8}, {'J01': 41}, 
140.0, {'J01': -76.68}, {'J01': 8}, {'J01': 43}, 
145.0, {'J01': -109.13}, {'J01': 8}, {'J01': 49}, 
150.0, {'J01': -64.14}, {'J01': 9}, {'J01': 49}, 
155.0, {'J01': -100.69}, {'J01': 9}, {'J01': 50}, 
160.0, {'J01': -95.03}, {'J01': 8}, {'J01': 44}, 
165.0, {'J01': -92.03}, {'J01': 10}, {'J01': 41}, 
170.0, {'J01': -114.72}, {'J01': 10}, {'J01': 46}, 
175.0, {'J01': -136.41}, {'J01': 11}, {'J01': 50}, 
180.0, {'J01': -131.57999999999998}, {'J01': 12}, {'J01': 45}, 
185.0, {'J01': -45.059999999999995}, {'J01': 10}, {'J01': 38}, 
190.0, {'J01': -109.57}, {'J01': 10}, {'J01': 40}, 
195.0, {'J01': -41.79}, {'J01': 11}, {'J01': 44}, 
200.0, {'J01': -61.65}, {'J01': 11}, {'J01': 46}, 
205.0, {'J01': -65.91999999999999}, {'J01': 11}, {'J01': 41}, 
210.0, {'J01': -37.129999999999995}, {'J01': 10}, {'J01': 39}, 
215.0, {'J01': -74.85}, {'J01': 10}, {'J01': 41}, 
220.0, {'J01': -73.85}, {'J01': 11}, {'J01': 40}, 
225.0, {'J01': -47.89}, {'J01': 12}, {'J01': 41}, 
230.0, {'J01': -84.78}, {'J01': 11}, {'J01': 42}, 
235.0, {'J01': -70.75}, {'J01': 11}, {'J01': 46}, 
240.0, {'J01': -62.82}, {'J01': 11}, {'J01': 47}, 
245.0, {'J01': -55.38}, {'J01': 12}, {'J01': 49}, 
250.0, {'J01': -59.21}, {'J01': 12}, {'J01': 53}, 
255.0, {'J01': -75.07}, {'J01': 13}, {'J01': 51}, 
260.0, {'J01': -66.75}, {'J01': 11}, {'J01': 42}, 
265.0, {'J01': -88.27}, {'J01': 11}, {'J01': 46}, 
270.0, {'J01': -42.96}, {'J01': 11}, {'J01': 45}, 
275.0, {'J01': -75.24000000000001}, {'J01': 13}, {'J01': 51}, 
280.0, {'J01': -73.24000000000001}, {'J01': 14}, {'J01': 49}, 
285.0, {'J01': -72.68}, {'J01': 12}, {'J01': 39}, 
290.0, {'J01': -71.02}, {'J01': 10}, {'J01': 37}, 
295.0, {'J01': -66.09}, {'J01': 10}, {'J01': 41}, 
300.0, {'J01': -86.78}, {'J01': 10}, {'J01': 44}, 
305.0, {'J01': -98.19999999999999}, {'J01': 13}, {'J01': 47}, 
310.0, {'J01': -105.3}, {'J01': 13}, {'J01': 45}, 
315.0, {'J01': -40.45}, {'J01': 15}, {'J01': 43}, 
320.0, {'J01': -57.31}, {'J01': 15}, {'J01': 42}, 
325.0, {'J01': -95.52}, {'J01': 17}, {'J01': 45}, 
330.0, {'J01': -52.04}, {'J01': 17}, {'J01': 46}, 
335.0, {'J01': -68.72999999999999}, {'J01': 18}, {'J01': 45}, 
340.0, {'J01': -64.63}, {'J01': 19}, {'J01': 50}, 
345.0, {'J01': -83.49}, {'J01': 19}, {'J01': 51}, 
350.0, {'J01': -51.21}, {'J01': 16}, {'J01': 45}, 
355.0, {'J01': -56.48}, {'J01': 14}, {'J01': 41}, 
360.0, {'J01': -74.50999999999999}, {'J01': 13}, {'J01': 41}, 
365.0, {'J01': -49.55}, {'J01': 13}, {'J01': 43}, 
370.0, {'J01': -82.27}, {'J01': 14}, {'J01': 40}, 
375.0, {'J01': -94.19999999999999}, {'J01': 14}, {'J01': 43}, 
380.0, {'J01': -101.13}, {'J01': 14}, {'J01': 41}, 
385.0, {'J01': -102.47}, {'J01': 12}, {'J01': 42}, 
390.0, {'J01': -36.3}, {'J01': 9}, {'J01': 38}, 
395.0, {'J01': -62.089999999999996}, {'J01': 9}, {'J01': 37}, 
400.0, {'J01': -74.85}, {'J01': 11}, {'J01': 41}, 
405.0, {'J01': -88.44}, {'J01': 13}, {'J01': 46}, 
410.0, {'J01': -100.19999999999999}, {'J01': 13}, {'J01': 49}, 
415.0, {'J01': -111.96000000000001}, {'J01': 14}, {'J01': 52}, 
420.0, {'J01': -92.93}, {'J01': 14}, {'J01': 51}, 
425.0, {'J01': -86.66}, {'J01': 15}, {'J01': 54}, 
430.0, {'J01': -91.93}, {'J01': 15}, {'J01': 50}, 
435.0, {'J01': -83.83}, {'J01': 15}, {'J01': 51}, 
