5.0, {'J01': np.float32(0.0)}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': np.float32(-0.011160715)}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': np.float32(-0.109375)}, {'J01': 3}, {'J01': 6}, 
20.0, {'J01': np.float32(-0.3950893)}, {'J01': 4}, {'J01': 7}, 
25.0, {'J01': np.float32(-0.7098214)}, {'J01': 4}, {'J01': 8}, 
30.0, {'J01': np.float32(-0.72991073)}, {'J01': 3}, {'J01': 6}, 
35.0, {'J01': np.float32(-0.65625)}, {'J01': 2}, {'J01': 6}, 
40.0, {'J01': np.float32(-0.765625)}, {'J01': 2}, {'J01': 9}, 
45.0, {'J01': np.float32(-1.2790178)}, {'J01': 3}, {'J01': 17}, 
50.0, {'J01': np.float32(-2.122768)}, {'J01': 6}, {'J01': 26}, 
55.0, {'J01': np.float32(-3.3348215)}, {'J01': 8}, {'J01': 31}, 
60.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 34}, 
65.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 30}, 
70.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 33}, 
75.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 37}, 
80.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
85.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
90.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 41}, 
95.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 45}, 
100.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
105.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 38}, 
110.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 38}, 
115.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 40}, 
120.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 43}, 
125.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 44}, 
130.0, {'J01': np.float32(-4.0)}, {'J01': 8}, {'J01': 44}, 
135.0, {'J01': np.float32(-4.0)}, {'J01': 9}, {'J01': 44}, 
140.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 49}, 
145.0, {'J01': np.float32(-4.0)}, {'J01': 11}, {'J01': 54}, 
150.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 55}, 
155.0, {'J01': np.float32(-4.0)}, {'J01': 12}, {'J01': 55}, 
160.0, {'J01': np.float32(-4.0)}, {'J01': 13}, {'J01': 58}, 
165.0, {'J01': np.float32(-4.0)}, {'J01': 14}, {'J01': 59}, 
170.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 62}, 
175.0, {'J01': np.float32(-4.0)}, {'J01': 16}, {'J01': 63}, 
180.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 64}, 
185.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 64}, 
190.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 65}, 
195.0, {'J01': np.float32(-4.0)}, {'J01': 17}, {'J01': 65}, 
200.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 68}, 
205.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 68}, 
210.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 68}, 
215.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 69}, 
220.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 70}, 
225.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 70}, 
230.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 70}, 
235.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 70}, 
240.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 71}, 
245.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 72}, 
250.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 72}, 
255.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 73}, 
260.0, {'J01': np.float32(-4.0)}, {'J01': 23}, {'J01': 74}, 
265.0, {'J01': np.float32(-4.0)}, {'J01': 23}, {'J01': 74}, 
270.0, {'J01': np.float32(-4.0)}, {'J01': 23}, {'J01': 69}, 
275.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 53}, 
280.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 40}, 
285.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 33}, 
290.0, {'J01': np.float32(-4.0)}, {'J01': 18}, {'J01': 33}, 
295.0, {'J01': np.float32(-4.0)}, {'J01': 21}, {'J01': 38}, 
300.0, {'J01': np.float32(-4.0)}, {'J01': 20}, {'J01': 41}, 
305.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 43}, 
310.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 51}, 
315.0, {'J01': np.float32(-4.0)}, {'J01': 19}, {'J01': 59}, 
320.0, {'J01': np.float32(-4.0)}, {'J01': 22}, {'J01': 63}, 
