5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(-0.004464286)}, {'J8': 1}, {'J8': 1}, 
20.0, {'J8': np.float32(-0.058035713)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.14732143)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.13839285)}, {'J8': 1}, {'J8': 1}, 
35.0, {'J8': np.float32(-0.19419643)}, {'J8': 1}, {'J8': 2}, 
40.0, {'J8': np.float32(-0.22767857)}, {'J8': 1}, {'J8': 1}, 
45.0, {'J8': np.float32(-0.27455357)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.3705357)}, {'J8': 2}, {'J8': 3}, 
55.0, {'J8': np.float32(-0.50446427)}, {'J8': 2}, {'J8': 3}, 
60.0, {'J8': np.float32(-0.6875)}, {'J8': 4}, {'J8': 7}, 
65.0, {'J8': np.float32(-1.0200893)}, {'J8': 4}, {'J8': 8}, 
70.0, {'J8': np.float32(-1.1517857)}, {'J8': 4}, {'J8': 7}, 
75.0, {'J8': np.float32(-0.9464286)}, {'J8': 4}, {'J8': 4}, 
80.0, {'J8': np.float32(-1.1540178)}, {'J8': 4}, {'J8': 6}, 
85.0, {'J8': np.float32(-1.3080357)}, {'J8': 4}, {'J8': 5}, 
90.0, {'J8': np.float32(-1.4888393)}, {'J8': 4}, {'J8': 5}, 
95.0, {'J8': np.float32(-1.6696428)}, {'J8': 4}, {'J8': 5}, 
100.0, {'J8': np.float32(-1.9084822)}, {'J8': 4}, {'J8': 6}, 
105.0, {'J8': np.float32(-2.203125)}, {'J8': 5}, {'J8': 8}, 
110.0, {'J8': np.float32(-2.580357)}, {'J8': 5}, {'J8': 9}, 
115.0, {'J8': np.float32(-3.0044644)}, {'J8': 5}, {'J8': 10}, 
120.0, {'J8': np.float32(-3.4955356)}, {'J8': 6}, {'J8': 13}, 
125.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 13}, 
130.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 13}, 
