5.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
10.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
15.0, {'J8': np.float32(0.0)}, {'J8': 0}, {'J8': 0}, 
20.0, {'J8': np.float32(-0.029017856)}, {'J8': 1}, {'J8': 2}, 
25.0, {'J8': np.float32(-0.118303575)}, {'J8': 1}, {'J8': 2}, 
30.0, {'J8': np.float32(-0.21428572)}, {'J8': 2}, {'J8': 3}, 
35.0, {'J8': np.float32(-0.3705357)}, {'J8': 3}, {'J8': 4}, 
40.0, {'J8': np.float32(-0.26785713)}, {'J8': 1}, {'J8': 2}, 
45.0, {'J8': np.float32(-0.35714287)}, {'J8': 1}, {'J8': 2}, 
50.0, {'J8': np.float32(-0.29017857)}, {'J8': 1}, {'J8': 1}, 
55.0, {'J8': np.float32(-0.34375)}, {'J8': 1}, {'J8': 2}, 
60.0, {'J8': np.float32(-0.40625)}, {'J8': 3}, {'J8': 3}, 
65.0, {'J8': np.float32(-0.5870536)}, {'J8': 4}, {'J8': 7}, 
70.0, {'J8': np.float32(-0.86160713)}, {'J8': 4}, {'J8': 7}, 
75.0, {'J8': np.float32(-1.0825893)}, {'J8': 4}, {'J8': 7}, 
80.0, {'J8': np.float32(-1.1986607)}, {'J8': 4}, {'J8': 5}, 
85.0, {'J8': np.float32(-1.28125)}, {'J8': 4}, {'J8': 5}, 
90.0, {'J8': np.float32(-1.4598215)}, {'J8': 4}, {'J8': 5}, 
95.0, {'J8': np.float32(-1.6361607)}, {'J8': 4}, {'J8': 5}, 
100.0, {'J8': np.float32(-1.8660715)}, {'J8': 4}, {'J8': 6}, 
105.0, {'J8': np.float32(-2.2120535)}, {'J8': 5}, {'J8': 9}, 
110.0, {'J8': np.float32(-2.622768)}, {'J8': 5}, {'J8': 10}, 
115.0, {'J8': np.float32(-3.0691965)}, {'J8': 5}, {'J8': 10}, 
120.0, {'J8': np.float32(-3.5669644)}, {'J8': 6}, {'J8': 13}, 
125.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 15}, 
130.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 16}, 
135.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 17}, 
140.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 16}, 
145.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 13}, 
150.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 11}, 
155.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
160.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 14}, 
165.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
170.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
175.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
180.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
185.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
190.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 15}, 
195.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
200.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
205.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
210.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
215.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
220.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 12}, 
225.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
230.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
235.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 14}, 
240.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 14}, 
245.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 12}, 
250.0, {'J8': np.float32(-4.0)}, {'J8': 5}, {'J8': 10}, 
255.0, {'J8': np.float32(-4.0)}, {'J8': 6}, {'J8': 11}, 
260.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 12}, 
265.0, {'J8': np.float32(-4.0)}, {'J8': 7}, {'J8': 12}, 
270.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 13}, 
275.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 15}, 
280.0, {'J8': np.float32(-4.0)}, {'J8': 8}, {'J8': 15}, 
