5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -2.0, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -12.2, 'top_mgr': 2}, {'J01': 3}, {'J01': 5}, 
20.0, {'J01': -31.0, 'top_mgr': 0}, {'J01': 4}, {'J01': 10}, 
25.0, {'J01': -50.2, 'top_mgr': 0}, {'J01': 4}, {'J01': 12}, 
30.0, {'J01': -75.6, 'top_mgr': 0}, {'J01': 4}, {'J01': 15}, 
35.0, {'J01': -79.2, 'top_mgr': 4}, {'J01': 5}, {'J01': 15}, 
40.0, {'J01': -93.0, 'top_mgr': 1}, {'J01': 6}, {'J01': 18}, 
45.0, {'J01': -118.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 23}, 
50.0, {'J01': -144.40000000000003, 'top_mgr': 2}, {'J01': 7}, {'J01': 26}, 
55.0, {'J01': -169.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 26}, 
60.0, {'J01': -160.40000000000003, 'top_mgr': 4}, {'J01': 7}, {'J01': 22}, 
65.0, {'J01': -174.60000000000002, 'top_mgr': 6}, {'J01': 7}, {'J01': 24}, 
70.0, {'J01': -204.80000000000004, 'top_mgr': 1}, {'J01': 7}, {'J01': 26}, 
75.0, {'J01': -237.80000000000004, 'top_mgr': 2}, {'J01': 7}, {'J01': 27}, 
80.0, {'J01': -269.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 27}, 
85.0, {'J01': -304.20000000000005, 'top_mgr': 2}, {'J01': 7}, {'J01': 29}, 
90.0, {'J01': -336.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 29}, 
95.0, {'J01': -374.8, 'top_mgr': 2}, {'J01': 7}, {'J01': 31}, 
100.0, {'J01': -357.8, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
105.0, {'J01': -393.40000000000003, 'top_mgr': 0}, {'J01': 7}, {'J01': 32}, 
110.0, {'J01': -414.8, 'top_mgr': 1}, {'J01': 7}, {'J01': 33}, 
115.0, {'J01': -457.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 36}, 
120.0, {'J01': -506.20000000000005, 'top_mgr': 0}, {'J01': 8}, {'J01': 41}, 
125.0, {'J01': -473.40000000000003, 'top_mgr': 11}, {'J01': 6}, {'J01': 32}, 
130.0, {'J01': -507.4000000000001, 'top_mgr': 3}, {'J01': 6}, {'J01': 31}, 
135.0, {'J01': -329.6, 'top_mgr': 10}, {'J01': 4}, {'J01': 23}, 
140.0, {'J01': -352.00000000000006, 'top_mgr': 4}, {'J01': 4}, {'J01': 24}, 
145.0, {'J01': -378.20000000000005, 'top_mgr': 3}, {'J01': 6}, {'J01': 32}, 
150.0, {'J01': -427.20000000000005, 'top_mgr': 0}, {'J01': 7}, {'J01': 41}, 
155.0, {'J01': -421.6000000000001, 'top_mgr': 6}, {'J01': 7}, {'J01': 36}, 
160.0, {'J01': -451.40000000000003, 'top_mgr': 1}, {'J01': 7}, {'J01': 38}, 
165.0, {'J01': -479.2, 'top_mgr': 5}, {'J01': 7}, {'J01': 40}, 
170.0, {'J01': -502.20000000000005, 'top_mgr': 4}, {'J01': 7}, {'J01': 40}, 
175.0, {'J01': -519.6000000000001, 'top_mgr': 3}, {'J01': 8}, {'J01': 41}, 
180.0, {'J01': -566.6, 'top_mgr': 0}, {'J01': 9}, {'J01': 44}, 
185.0, {'J01': -611.6, 'top_mgr': 0}, {'J01': 9}, {'J01': 45}, 
190.0, {'J01': -655.6, 'top_mgr': 0}, {'J01': 9}, {'J01': 45}, 
195.0, {'J01': -696.0000000000001, 'top_mgr': 1}, {'J01': 9}, {'J01': 45}, 
200.0, {'J01': -635.0, 'top_mgr': 6}, {'J01': 10}, {'J01': 42}, 
205.0, {'J01': -644.6, 'top_mgr': 1}, {'J01': 10}, {'J01': 41}, 
210.0, {'J01': -576.8000000000002, 'top_mgr': 3}, {'J01': 10}, {'J01': 38}, 
215.0, {'J01': -572.0, 'top_mgr': 3}, {'J01': 11}, {'J01': 38}, 
220.0, {'J01': -608.0, 'top_mgr': 0}, {'J01': 12}, {'J01': 42}, 
225.0, {'J01': -585.0000000000001, 'top_mgr': 4}, {'J01': 12}, {'J01': 39}, 
230.0, {'J01': -614.6000000000001, 'top_mgr': 0}, {'J01': 12}, {'J01': 40}, 
235.0, {'J01': -652.2000000000002, 'top_mgr': 0}, {'J01': 12}, {'J01': 45}, 
240.0, {'J01': -671.2000000000002, 'top_mgr': 3}, {'J01': 12}, {'J01': 43}, 
245.0, {'J01': -690.8000000000001, 'top_mgr': 2}, {'J01': 13}, {'J01': 44}, 
250.0, {'J01': -729.8000000000001, 'top_mgr': 1}, {'J01': 13}, {'J01': 49}, 
255.0, {'J01': -766.8000000000001, 'top_mgr': 0}, {'J01': 14}, {'J01': 50}, 
260.0, {'J01': -802.8000000000001, 'top_mgr': 0}, {'J01': 14}, {'J01': 50}, 
265.0, {'J01': -838.8000000000001, 'top_mgr': 0}, {'J01': 14}, {'J01': 50}, 
270.0, {'J01': -877.8000000000001, 'top_mgr': 0}, {'J01': 16}, {'J01': 53}, 
275.0, {'J01': -914.8000000000001, 'top_mgr': 0}, {'J01': 17}, {'J01': 54}, 
280.0, {'J01': -952.2000000000002, 'top_mgr': 0}, {'J01': 17}, {'J01': 55}, 
285.0, {'J01': -940.6, 'top_mgr': 4}, {'J01': 18}, {'J01': 52}, 
