5.0, {'J01': -0.0, 'top_mgr': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': -1.6, 'top_mgr': 0}, {'J01': 1}, {'J01': 1}, 
15.0, {'J01': -11.8, 'top_mgr': 1}, {'J01': 2}, {'J01': 5}, 
20.0, {'J01': -18.6, 'top_mgr': 2}, {'J01': 4}, {'J01': 5}, 
25.0, {'J01': -28.6, 'top_mgr': 4}, {'J01': 4}, {'J01': 6}, 
30.0, {'J01': -36.2, 'top_mgr': 3}, {'J01': 4}, {'J01': 6}, 
35.0, {'J01': -54.800000000000004, 'top_mgr': 1}, {'J01': 4}, {'J01': 9}, 
40.0, {'J01': -60.2, 'top_mgr': 4}, {'J01': 4}, {'J01': 6}, 
45.0, {'J01': -76.19999999999999, 'top_mgr': 11}, {'J01': 4}, {'J01': 8}, 
50.0, {'J01': -100.2, 'top_mgr': 7}, {'J01': 4}, {'J01': 11}, 
55.0, {'J01': -132.0, 'top_mgr': 6}, {'J01': 4}, {'J01': 13}, 
60.0, {'J01': -164.0, 'top_mgr': 3}, {'J01': 4}, {'J01': 13}, 
65.0, {'J01': -197.0, 'top_mgr': 5}, {'J01': 4}, {'J01': 14}, 
70.0, {'J01': -133.60000000000002, 'top_mgr': 7}, {'J01': 2}, {'J01': 7}, 
75.0, {'J01': -150.0, 'top_mgr': 2}, {'J01': 2}, {'J01': 14}, 
80.0, {'J01': -176.20000000000002, 'top_mgr': 2}, {'J01': 3}, {'J01': 20}, 
85.0, {'J01': -172.79999999999998, 'top_mgr': 2}, {'J01': 5}, {'J01': 24}, 
90.0, {'J01': -178.6, 'top_mgr': 3}, {'J01': 7}, {'J01': 30}, 
95.0, {'J01': -169.6, 'top_mgr': 4}, {'J01': 7}, {'J01': 30}, 
100.0, {'J01': -212.6, 'top_mgr': 0}, {'J01': 7}, {'J01': 33}, 
105.0, {'J01': -258.0, 'top_mgr': 1}, {'J01': 7}, {'J01': 37}, 
110.0, {'J01': -268.6, 'top_mgr': 5}, {'J01': 7}, {'J01': 36}, 
115.0, {'J01': -296.4, 'top_mgr': 4}, {'J01': 7}, {'J01': 33}, 
120.0, {'J01': -336.99999999999994, 'top_mgr': 2}, {'J01': 7}, {'J01': 39}, 
125.0, {'J01': -283.00000000000006, 'top_mgr': 9}, {'J01': 6}, {'J01': 31}, 
130.0, {'J01': -256.6, 'top_mgr': 13}, {'J01': 5}, {'J01': 20}, 
135.0, {'J01': -272.0, 'top_mgr': 8}, {'J01': 5}, {'J01': 16}, 
140.0, {'J01': -215.39999999999998, 'top_mgr': 5}, {'J01': 5}, {'J01': 17}, 
145.0, {'J01': -229.00000000000003, 'top_mgr': 7}, {'J01': 5}, {'J01': 16}, 
150.0, {'J01': -206.8, 'top_mgr': 8}, {'J01': 5}, {'J01': 18}, 
155.0, {'J01': -254.4, 'top_mgr': 0}, {'J01': 5}, {'J01': 25}, 
