5.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
10.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
15.0, {'J01': 0}, {'J01': 0}, {'J01': 0}, 
20.0, {'J01': -12.0}, {'J01': 1}, {'J01': 3}, 
25.0, {'J01': -43.0}, {'J01': 1}, {'J01': 4}, 
30.0, {'J01': -90.5}, {'J01': 2}, {'J01': 7}, 
35.0, {'J01': -168.0}, {'J01': 3}, {'J01': 10}, 
40.0, {'J01': -264.5}, {'J01': 3}, {'J01': 12}, 
45.0, {'J01': -405.5}, {'J01': 6}, {'J01': 19}, 
50.0, {'J01': -598.5}, {'J01': 6}, {'J01': 22}, 
55.0, {'J01': -828.5}, {'J01': 8}, {'J01': 27}, 
60.0, {'J01': -1099.5}, {'J01': 8}, {'J01': 28}, 
65.0, {'J01': -1403.5}, {'J01': 8}, {'J01': 35}, 
70.0, {'J01': -1601.5}, {'J01': 8}, {'J01': 31}, 
75.0, {'J01': -1883.0}, {'J01': 8}, {'J01': 33}, 
80.0, {'J01': -2226.5}, {'J01': 8}, {'J01': 37}, 
85.0, {'J01': -2606.5}, {'J01': 8}, {'J01': 40}, 
90.0, {'J01': -3006.5}, {'J01': 8}, {'J01': 40}, 
95.0, {'J01': -3411.0}, {'J01': 8}, {'J01': 43}, 
100.0, {'J01': -3848.0}, {'J01': 8}, {'J01': 45}, 
105.0, {'J01': -4298.0}, {'J01': 8}, {'J01': 45}, 
110.0, {'J01': -4754.0}, {'J01': 8}, {'J01': 48}, 
115.0, {'J01': -5239.0}, {'J01': 8}, {'J01': 49}, 
120.0, {'J01': -5735.0}, {'J01': 8}, {'J01': 52}, 
125.0, {'J01': -6258.5}, {'J01': 8}, {'J01': 54}, 
130.0, {'J01': -6801.5}, {'J01': 8}, {'J01': 55}, 
135.0, {'J01': -6003.5}, {'J01': 7}, {'J01': 48}, 
140.0, {'J01': -5366.5}, {'J01': 7}, {'J01': 43}, 
145.0, {'J01': -4676.5}, {'J01': 5}, {'J01': 35}, 
150.0, {'J01': -3520.0}, {'J01': 5}, {'J01': 27}, 
155.0, {'J01': -2910.5}, {'J01': 5}, {'J01': 22}, 
160.0, {'J01': -3130.5}, {'J01': 5}, {'J01': 22}, 
165.0, {'J01': -3355.0}, {'J01': 6}, {'J01': 23}, 
170.0, {'J01': -3585.0}, {'J01': 6}, {'J01': 23}, 
175.0, {'J01': -3815.0}, {'J01': 6}, {'J01': 23}, 
180.0, {'J01': -4045.0}, {'J01': 6}, {'J01': 23}, 
185.0, {'J01': -4277.5}, {'J01': 7}, {'J01': 24}, 
190.0, {'J01': -4517.5}, {'J01': 7}, {'J01': 24}, 
195.0, {'J01': -4757.5}, {'J01': 7}, {'J01': 24}, 
200.0, {'J01': -4997.5}, {'J01': 7}, {'J01': 24}, 
205.0, {'J01': -3999.0}, {'J01': 8}, {'J01': 21}, 
210.0, {'J01': -3556.5}, {'J01': 8}, {'J01': 18}, 
215.0, {'J01': -3754.5}, {'J01': 8}, {'J01': 23}, 
220.0, {'J01': -3989.5}, {'J01': 8}, {'J01': 24}, 
225.0, {'J01': -4229.5}, {'J01': 8}, {'J01': 24}, 
230.0, {'J01': -4469.5}, {'J01': 8}, {'J01': 24}, 
235.0, {'J01': -4711.0}, {'J01': 8}, {'J01': 25}, 
240.0, {'J01': -4961.5}, {'J01': 8}, {'J01': 26}, 
245.0, {'J01': -5222.5}, {'J01': 8}, {'J01': 28}, 
250.0, {'J01': -5509.5}, {'J01': 9}, {'J01': 31}, 
255.0, {'J01': -5825.5}, {'J01': 9}, {'J01': 33}, 
260.0, {'J01': -6130.5}, {'J01': 9}, {'J01': 34}, 
265.0, {'J01': -6332.5}, {'J01': 9}, {'J01': 30}, 
270.0, {'J01': -5797.0}, {'J01': 9}, {'J01': 26}, 
275.0, {'J01': -6049.5}, {'J01': 9}, {'J01': 28}, 
280.0, {'J01': -6248.0}, {'J01': 9}, {'J01': 27}, 
285.0, {'J01': -6478.0}, {'J01': 9}, {'J01': 26}, 
290.0, {'J01': -6738.0}, {'J01': 9}, {'J01': 26}, 
295.0, {'J01': -7003.5}, {'J01': 10}, {'J01': 28}, 
