5.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
10.0, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 0, 'J12': 0, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
15.0, {'J10': 0, 'J11': -4.0, 'J12': -0.5, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': -5.5}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 0, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
20.0, {'J10': 0, 'J11': -14.0, 'J12': -10.5, 'J13': -1.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 0, 'J11': 1, 'J12': 1, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
25.0, {'J10': -1.0, 'J11': -25.5, 'J12': 0, 'J13': -15.5, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 1, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 0, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
30.0, {'J10': -11.0, 'J11': -50.0, 'J12': -0.5, 'J13': -43.5, 'cluster3106249630_3106249631_J60_J61_#5more': -1.0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 2, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 1, 'J11': 3, 'J12': 1, 'J13': 5, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
35.0, {'J10': -22.5, 'J11': -80.0, 'J12': -10.5, 'J13': -108.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 4, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 9, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
40.0, {'J10': -42.5, 'J11': -110.0, 'J12': -20.5, 'J13': -209.0, 'cluster3106249630_3106249631_J60_J61_#5more': -9.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, {'J10': 2, 'J11': 3, 'J12': 1, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 3}, 
45.0, {'J10': -62.5, 'J11': -140.0, 'J12': -31.5, 'J13': -329.0, 'cluster3106249630_3106249631_J60_J61_#5more': -24.5}, {'J10': 1, 'J11': 2, 'J12': 1, 'J13': 6, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, {'J10': 2, 'J11': 3, 'J12': 2, 'J13': 12, 'cluster3106249630_3106249631_J60_J61_#5more': 2}, 
50.0, {'J10': -86.5, 'J11': -170.0, 'J12': -50.0, 'J13': -452.0, 'cluster3106249630_3106249631_J60_J61_#5more': -21.0}, {'J10': 2, 'J11': 2, 'J12': 2, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, {'J10': 4, 'J11': 3, 'J12': 3, 'J13': 13, 'cluster3106249630_3106249631_J60_J61_#5more': 1}, 
55.0, {'J10': -131.0, 'J11': -200.0, 'J12': -81.0, 'J13': -586.0, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 3, 'J11': 2, 'J12': 4, 'J13': 7, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, {'J10': 5, 'J11': 3, 'J12': 5, 'J13': 14, 'cluster3106249630_3106249631_J60_J61_#5more': 0}, 
